Username,Trial,Condition.Number,Condition.Notes,Stimuli.Cue,Procedure.Item,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,POS,Lemma
w996897_tn,12,6,List 6,tabasco,174,47869,5816,43972,spice,spice,NN,spice
w996897_tn,13,6,List 6,bathe,157,75532,1706,74731,clean,clean,JJ,clean
w996897_tn,13,6,List 6,bathe,157,75532,1706,74731,wash,wash,NN,wash
w996897_tn,13,6,List 6,bathe,157,75532,1706,74731,relax,relax,NN,relax
w996897_tn,13,6,List 6,bathe,157,75532,1706,74731,calm,calm,JJ,calm
w996897_tn,13,6,List 6,bathe,157,75532,1706,74731,ease,ease,NN,ease
w996897_tn,13,6,List 6,bathe,157,75532,1706,74731,soothe,soothe,NN,soothe
w996897_tn,13,6,List 6,bathe,157,75532,1706,74731,exfoliate,exfoliate,NN,exfoliate
w996897_tn,14,6,List 6,screw,153,64748,5684,61083,screw,screw,VBD,screw
w996897_tn,14,6,List 6,screw,153,64748,5684,61083,hang,hang,JJ,hang
w996897_tn,14,6,List 6,screw,153,64748,5684,61083,things,things,NNS,thing
w996897_tn,14,6,List 6,screw,153,64748,5684,61083,build,build,VBP,build
w996897_tn,14,6,List 6,screw,153,64748,5684,61083,craft,craft,NN,craft
w996897_tn,14,6,List 6,screw,153,64748,5684,61083,strengthen,strengthen,NN,strengthen
w996897_tn,15,6,List 6,whisky,175,44371,3790,38545,drink,drink,VBP,drink
w996897_tn,15,6,List 6,whisky,175,44371,3790,38545,clean,clean,JJ,clean
w996897_tn,15,6,List 6,whisky,175,44371,3790,38545,wound,wound,IN,wound
w996897_tn,15,6,List 6,whisky,175,44371,3790,38545,burn,burn,VBP,burn
w996897_tn,15,6,List 6,whisky,175,44371,3790,38545,cook,cook,JJ,cook
w996897_tn,15,6,List 6,whisky,175,44371,3790,38545,mix,mix,NN,mix
w996897_tn,16,6,List 6,negligee,173,60276,8941,59419,cover,cover,NN,cover
w996897_tn,16,6,List 6,negligee,173,60276,8941,59419,sleep,sleep,NN,sleep
w996897_tn,16,6,List 6,negligee,173,60276,8941,59419,seduce,seduce,VBP,seduce
w996897_tn,16,6,List 6,negligee,173,60276,8941,59419,clothe,clothe,NN,clothe
w996897_tn,16,6,List 6,negligee,173,60276,8941,59419,warm,warm,NN,warm
w996897_tn,16,6,List 6,negligee,173,60276,8941,59419,comfort,comfort,NN,comfort
w996897_tn,17,6,List 6,bird,172,60597,2734,59597,companion,companion,NN,companion
w996897_tn,17,6,List 6,bird,172,60597,2734,59597,pet,pet,NN,pet
w996897_tn,17,6,List 6,bird,172,60597,2734,59597,alarm,alarm,NN,alarm
w996897_tn,17,6,List 6,bird,172,60597,2734,59597,friend,friend,NN,friend
w996897_tn,17,6,List 6,bird,172,60597,2734,59597,noise,noise,NN,noise
w996897_tn,17,6,List 6,bird,172,60597,2734,59597,signal,signal,JJ,signal
w996897_tn,17,6,List 6,bird,172,60597,2734,59597,repeat,repeat,NN,repeat
w996897_tn,18,6,List 6,desert,161,124956,14006,119747,gather,gather,NN,gather
w996897_tn,18,6,List 6,desert,161,124956,14006,119747,sand,sand,NN,sand
w996897_tn,18,6,List 6,desert,161,124956,14006,119747,subject,subject,JJ,subject
w996897_tn,18,6,List 6,desert,161,124956,14006,119747,photography,photography,NN,photography
w996897_tn,18,6,List 6,desert,161,124956,14006,119747,shelter,shelter,NN,shelter
w996897_tn,18,6,List 6,desert,161,124956,14006,119747,flora,flora,VBP,flora
w996897_tn,18,6,List 6,desert,161,124956,14006,119747,shelter,shelter,NN,shelter
w996897_tn,18,6,List 6,desert,161,124956,14006,119747,fauna,fauna,NN,fauna
w996897_tn,19,6,List 6,chinaware,159,51493,2614,48268,decorate,decorate,NN,decorate
w996897_tn,19,6,List 6,chinaware,159,51493,2614,48268,gift,gift,NN,gift
w996897_tn,19,6,List 6,chinaware,159,51493,2614,48268,remember,remember,VB,remember
w996897_tn,19,6,List 6,chinaware,159,51493,2614,48268,eat,eat,JJ,eat
w996897_tn,19,6,List 6,chinaware,159,51493,2614,48268,inheritance,inheritance,NN,inheritance
w996897_tn,19,6,List 6,chinaware,159,51493,2614,48268,display,display,NN,display
w996897_tn,20,6,List 6,ticket,165,80419,10955,71473,record,record,NN,record
w996897_tn,20,6,List 6,ticket,165,80419,10955,71473,information,information,NN,information
w996897_tn,20,6,List 6,ticket,165,80419,10955,71473,written,written,VBN,write
w996897_tn,20,6,List 6,ticket,165,80419,10955,71473,given,given,VBN,give
w996897_tn,20,6,List 6,ticket,165,80419,10955,71473,received,received,VBN,receive
w996897_tn,20,6,List 6,ticket,165,80419,10955,71473,taken,taken,VBN,take
w996897_tn,20,6,List 6,ticket,165,80419,10955,71473,scratched,scratched,VBN,scratch
w996897_tn,21,6,List 6,wand,170,74863,26376,72774,waved,waved,VBD,wave
w996897_tn,21,6,List 6,wand,170,74863,26376,72774,stored,stored,JJ,stored
w996897_tn,21,6,List 6,wand,170,74863,26376,72774,point,point,NN,point
w996897_tn,21,6,List 6,wand,170,74863,26376,72774,beckon,beckon,NN,beckon
w996897_tn,22,6,List 6,parsnip,160,53213,10120,44756,eaten,eaten,RB,eaten
w996897_tn,22,6,List 6,parsnip,160,53213,10120,44756,planted,planted,VBD,plant
w996897_tn,22,6,List 6,parsnip,160,53213,10120,44756,grown,grown,JJ,grown
w996897_tn,22,6,List 6,parsnip,160,53213,10120,44756,watered,watered,VBD,water
w996897_tn,22,6,List 6,parsnip,160,53213,10120,44756,cooked,cooked,JJ,cooked
w996897_tn,22,6,List 6,parsnip,160,53213,10120,44756,steamed,steamed,VBD,steam
w996897_tn,22,6,List 6,parsnip,160,53213,10120,44756,fed,fed,NN,fed
w996897_tn,22,6,List 6,parsnip,160,53213,10120,44756,chopped,chopped,VBD,chop
w996897_tn,22,6,List 6,parsnip,160,53213,10120,44756,peeled,peeled,VBN,peel
w996897_tn,22,6,List 6,parsnip,160,53213,10120,44756,washed,washed,VBN,wash
w996897_tn,23,6,List 6,family,154,100351,15445,73475,love,love,RBR,love
w996897_tn,23,6,List 6,family,154,100351,15445,73475,support,support,NN,support
w996897_tn,23,6,List 6,family,154,100351,15445,73475,guide,guide,NN,guide
w996897_tn,23,6,List 6,family,154,100351,15445,73475,companionship,companionship,NN,companionship
w996897_tn,23,6,List 6,family,154,100351,15445,73475,financial,financial,JJ,financial
w996897_tn,23,6,List 6,family,154,100351,15445,73475,assistance,assistance,NN,assistance
w996897_tn,23,6,List 6,family,154,100351,15445,73475,advice,advice,NN,advice
w996897_tn,23,6,List 6,family,154,100351,15445,73475,guidance,guidance,NN,guidance
w996897_tn,23,6,List 6,family,154,100351,15445,73475,contentment,contentment,NN,contentment
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,think,think,VBP,think
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,run,run,VBN,run
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,eat,eat,RB,eat
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,drink,drink,VB,drink
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,bathe,bathe,JJ,bathe
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,jump,jump,NN,jump
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,sleep,sleep,NN,sleep
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,type,type,NN,type
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,act,act,NN,act
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,pretend,pretend,VBP,pretend
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,cry,cry,NN,cry
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,shout,shout,NN,shout
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,talk,talk,NN,talk
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,laugh,laugh,IN,laugh
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,speak,speak,NN,speak
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,help,help,NN,help
w996897_tn,24,6,List 6,myself,163,104950,5777,99693,others,others,NNS,others
w996897_tn,25,6,List 6,crystal,171,130356,4243,69131,brighten,brighten,VBP,brighten
w996897_tn,25,6,List 6,crystal,171,130356,4243,69131,reflect,reflect,JJ,reflect
w996897_tn,25,6,List 6,crystal,171,130356,4243,69131,light,light,JJ,light
w996897_tn,25,6,List 6,crystal,171,130356,4243,69131,refract,refract,NN,refract
w996897_tn,25,6,List 6,crystal,171,130356,4243,69131,light,light,NN,light
w996897_tn,25,6,List 6,crystal,171,130356,4243,69131,used,used,VBN,use
w996897_tn,25,6,List 6,crystal,171,130356,4243,69131,currency,currency,NN,currency
w996897_tn,25,6,List 6,crystal,171,130356,4243,69131,traded,traded,VBD,trade
w996897_tn,26,6,List 6,blindfold,168,85033,2471,84537,blind,blind,IN,blind
w996897_tn,26,6,List 6,blindfold,168,85033,2471,84537,clothe,clothe,NN,clothe
w996897_tn,26,6,List 6,blindfold,168,85033,2471,84537,hold,hold,NN,hold
w996897_tn,26,6,List 6,blindfold,168,85033,2471,84537,hair,hair,JJ,hair
w996897_tn,26,6,List 6,blindfold,168,85033,2471,84537,signal,signal,JJ,signal
w996897_tn,26,6,List 6,blindfold,168,85033,2471,84537,mask,mask,NN,mask
w996897_tn,26,6,List 6,blindfold,168,85033,2471,84537,shield,shield,VBD,shield
w996897_tn,26,6,List 6,blindfold,168,85033,2471,84537,eyes,eyes,NNS,eye
w996897_tn,26,6,List 6,blindfold,168,85033,2471,84537,used,used,VBN,use
w996897_tn,26,6,List 6,blindfold,168,85033,2471,84537,gauze,gauze,NN,gauze
w996897_tn,26,6,List 6,blindfold,168,85033,2471,84537,wound,wound,NN,wound
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,cover,cover,NN,cover
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,food,food,NN,food
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,conspiracist,conspiracy,NN,conspiracy
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,headwear,headgear,VBP,headgear
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,protect,protect,NN,protect
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,cookware,cookware,NN,cookware
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,keep,keep,VB,keep
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,food,food,NN,food
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,warm,warm,JJ,warm
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,reflect,reflect,NN,reflect
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,light,light,NN,light
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,crinkled,crinkled,VBD,crinkle
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,torn,torn,JJ,torn
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,written,written,VBN,write
w996897_tn,27,6,List 6,tinfoil,156,147287,4461,146814,folded,folded,VBN,fold
w996897_tn,28,6,List 6,snowfall,167,81750,8812,78348,rolled,rolled,VBN,roll
w996897_tn,28,6,List 6,snowfall,167,81750,8812,78348,balls,balls,NNS,ball
w996897_tn,28,6,List 6,snowfall,167,81750,8812,78348,thrown,thrown,IN,thrown
w996897_tn,28,6,List 6,snowfall,167,81750,8812,78348,compacted,compacted,VBN,compact
w996897_tn,28,6,List 6,snowfall,167,81750,8812,78348,shoveled,shoveled,VBD,shovel
w996897_tn,28,6,List 6,snowfall,167,81750,8812,78348,piled,piled,VBN,pile
w996897_tn,28,6,List 6,snowfall,167,81750,8812,78348,walked,walked,VBD,walk
w996897_tn,28,6,List 6,snowfall,167,81750,8812,78348,slipped,slipped,JJ,slipped
w996897_tn,28,6,List 6,snowfall,167,81750,8812,78348,melted,melted,VBD,melt
w996897_tn,29,6,List 6,van,164,65027,1475,58434,driven,driven,JJ,driven
w996897_tn,29,6,List 6,van,164,65027,1475,58434,ridden,ridden,NN,ridden
w996897_tn,29,6,List 6,van,164,65027,1475,58434,crushed,crushed,VBD,crush
w996897_tn,29,6,List 6,van,164,65027,1475,58434,scrapped,scrapped,VBD,scrap
w996897_tn,29,6,List 6,van,164,65027,1475,58434,sold,sold,VBN,sell
w996897_tn,29,6,List 6,van,164,65027,1475,58434,bought,bought,RB,bought
w996897_tn,29,6,List 6,van,164,65027,1475,58434,painted,painted,VBN,paint
w996897_tn,29,6,List 6,van,164,65027,1475,58434,rolled,rolled,VBD,roll
w996897_tn,29,6,List 6,van,164,65027,1475,58434,cruised,cruised,JJ,cruised
w996897_tn,30,6,List 6,balcony,177,49982,2992,36236,stood,stood,NN,stood
w996897_tn,30,6,List 6,balcony,177,49982,2992,36236,observe,observe,NN,observe
w996897_tn,30,6,List 6,balcony,177,49982,2992,36236,surroundings,surroundings,NNS,surroundings
w996897_tn,31,6,List 6,pilaf,158,74090,9025,72369,eaten,eaten,VBP,eat
w996897_tn,31,6,List 6,pilaf,158,74090,9025,72369,mixed,mixed,JJ,mixed
w996897_tn,31,6,List 6,pilaf,158,74090,9025,72369,cooked,cooked,VBN,cook
w996897_tn,31,6,List 6,pilaf,158,74090,9025,72369,tasted,tasted,JJ,tasted
w996897_tn,31,6,List 6,pilaf,158,74090,9025,72369,swallowed,swallowed,VBD,swallow
w996897_tn,31,6,List 6,pilaf,158,74090,9025,72369,fed,fed,RB,fed
w996897_tn,31,6,List 6,pilaf,158,74090,9025,72369,gifted,gifted,VBN,gift
w996897_tn,32,6,List 6,ginger,179,92127,2787,91462,grown,grown,NN,grown
w996897_tn,32,6,List 6,ginger,179,92127,2787,91462,picked,picked,VBD,pick
w996897_tn,32,6,List 6,ginger,179,92127,2787,91462,stored,stored,VBN,store
w996897_tn,32,6,List 6,ginger,179,92127,2787,91462,bottled,bottled,VBN,bottle
w996897_tn,32,6,List 6,ginger,179,92127,2787,91462,eaten,eaten,NNS,eaten
w996897_tn,32,6,List 6,ginger,179,92127,2787,91462,season,season,NN,season
w996897_tn,32,6,List 6,ginger,179,92127,2787,91462,spice,spice,NN,spice
w996897_tn,32,6,List 6,ginger,179,92127,2787,91462,flavor,flavor,NN,flavor
w996897_tn,32,6,List 6,ginger,179,92127,2787,91462,use,use,NN,use
w996897_tn,32,6,List 6,ginger,179,92127,2787,91462,fragrance,fragrance,NN,fragrance
w996897_tn,33,6,List 6,canvass,178,96444,33068,91651,publicize,publicize,JJ,publicize
w996897_tn,33,6,List 6,canvass,178,96444,33068,91651,secure,secure,NN,secure
w996897_tn,33,6,List 6,canvass,178,96444,33068,91651,votes,votes,VBZ,vote
w996897_tn,33,6,List 6,canvass,178,96444,33068,91651,preach,preach,VBP,preach
w996897_tn,33,6,List 6,canvass,178,96444,33068,91651,spread,spread,JJ,spread
w996897_tn,33,6,List 6,canvass,178,96444,33068,91651,opinions,opinions,NNS,opinion
w996897_tn,33,6,List 6,canvass,178,96444,33068,91651,inform,inform,VB,inform
w996897_tn,34,6,List 6,chronograph,155,50539,8766,39025,tell,tell,NN,tell
w996897_tn,34,6,List 6,chronograph,155,50539,8766,39025,time,time,NN,time
w996897_tn,34,6,List 6,chronograph,155,50539,8766,39025,accessorize,accessorize,VB,accessorize
w996897_tn,34,6,List 6,chronograph,155,50539,8766,39025,clothe,clothe,JJ,clothe
w996897_tn,34,6,List 6,chronograph,155,50539,8766,39025,scrap,scrap,NN,scrap
w996897_tn,35,6,List 6,scale,176,31752,3892,29679,weigh,weigh,NN,weigh
w996897_tn,35,6,List 6,scale,176,31752,3892,29679,compare,compare,NN,compare
w996897_tn,35,6,List 6,scale,176,31752,3892,29679,weights,weights,NNS,weight
w996897_tn,35,6,List 6,scale,176,31752,3892,29679,balance,balance,VB,balance
w996897_tn,36,6,List 6,berry,180,59269,5374,52916,grown,grown,VBN,grow
w996897_tn,36,6,List 6,berry,180,59269,5374,52916,eaten,eaten,RB,eaten
w996897_tn,36,6,List 6,berry,180,59269,5374,52916,fed,fed,VBN,feed
w996897_tn,36,6,List 6,berry,180,59269,5374,52916,bought,bought,VBD,buy
w996897_tn,36,6,List 6,berry,180,59269,5374,52916,sold,sold,VBN,sell
w996897_tn,36,6,List 6,berry,180,59269,5374,52916,cooked,cooked,VBN,cook
w996897_tn,36,6,List 6,berry,180,59269,5374,52916,mashed,mashed,VBN,mash
w996897_tn,36,6,List 6,berry,180,59269,5374,52916,dye,dye,JJ,dye
w996897_tn,36,6,List 6,berry,180,59269,5374,52916,paint,paint,NN,paint
w996897_tn,37,6,List 6,bicep,152,39298,13695,38537,lift,lift,NN,lift
w996897_tn,37,6,List 6,bicep,152,39298,13695,38537,move,move,NN,move
w996897_tn,37,6,List 6,bicep,152,39298,13695,38537,forearm,forearm,NN,forearm
w996897_tn,37,6,List 6,bicep,152,39298,13695,38537,pull,pull,NN,pull
w996897_tn,38,6,List 6,physician,162,49413,4200,46092,consult,consult,NN,consult
w996897_tn,38,6,List 6,physician,162,49413,4200,46092,treat,treat,NN,treat
w996897_tn,38,6,List 6,physician,162,49413,4200,46092,heal,heal,JJ,heal
w996897_tn,38,6,List 6,physician,162,49413,4200,46092,prescript,prescript,JJ,prescript
w996897_tn,38,6,List 6,physician,162,49413,4200,46092,medication,medication,NN,medication
w996897_tn,38,6,List 6,physician,162,49413,4200,46092,guide,guide,NN,guide
w996897_tn,38,6,List 6,physician,162,49413,4200,46092,advise,advise,RB,advise
w996897_tn,38,6,List 6,physician,162,49413,4200,46092,teach,teach,NN,teach
w996897_tn,38,6,List 6,physician,162,49413,4200,46092,learn,learn,NN,learn
w996897_tn,39,6,List 6,tofu,181,62420,8453,60979,eaten,eaten,VBP,eat
w996897_tn,39,6,List 6,tofu,181,62420,8453,60979,fed,fed,VBN,feed
w996897_tn,39,6,List 6,tofu,181,62420,8453,60979,cooked,cooked,VBD,cook
w996897_tn,39,6,List 6,tofu,181,62420,8453,60979,mixed,mixed,JJ,mixed
w996897_tn,39,6,List 6,tofu,181,62420,8453,60979,mashed,mashed,VBD,mash
w996897_tn,39,6,List 6,tofu,181,62420,8453,60979,pureed,pureed,JJ,pureed
w996897_tn,40,6,List 6,harvest,169,49753,11836,34878,feed,feed,NN,feed
w996897_tn,40,6,List 6,harvest,169,49753,11836,34878,sold,sold,VBN,sell
w996897_tn,40,6,List 6,harvest,169,49753,11836,34878,bought,bought,RB,bought
w996897_tn,40,6,List 6,harvest,169,49753,11836,34878,stored,stored,VBN,store
w996897_tn,40,6,List 6,harvest,169,49753,11836,34878,eaten,eaten,JJ,eaten
w997000_jy,11,8,List 33,baseball,976,9792,3406,9464,sport,sport,NN,sport
w997000_jy,12,8,List 33,magician,974,4246,1453,4022,magic,magic,JJ,magic
w997000_jy,13,8,List 33,hairpiece,986,6377,3327,6003,accessory,accessory,NN,accessory
w997000_jy,14,8,List 33,mango,968,16706,15189,16560,fruit,fruit,NN,fruit
w997000_jy,15,8,List 33,outlet,988,11818,2496,11535,mall,mall,NN,mall
w997000_jy,16,8,List 33,fabric,965,8219,7183,8046,piece,piece,NN,piece
w997000_jy,17,8,List 33,buoy,991,2326,1627,2075,boat,boat,NN,boat
w997000_jy,18,8,List 33,dime,979,5158,1153,4773,money,money,NN,money
w997000_jy,19,8,List 33,mannequin,983,10219,3875,7943,stand,stand,VBP,stand
w997000_jy,20,8,List 33,senorita,989,8489,6901,8156,spanish,spanish,JJ,spanish
w997000_jy,21,8,List 33,termite,971,6821,5746,6378,fail,fail,NN,fail
w997000_jy,22,8,List 33,washcloth,962,10844,8953,10557,towel,towel,NN,towel
w997000_jy,23,8,List 33,cowskin,984,3227,2397,2885,food,food,NN,food
w997000_jy,24,8,List 33,sage,985,6216,5119,5863,smoke,smoke,NN,smoke
w997000_jy,25,8,List 33,luggage,972,24419,23124,23870,cases,cases,NNS,case
w997000_jy,26,8,List 33,appraiser,981,4864,2105,4642,money,money,NN,money
w997000_jy,27,8,List 33,pajama,964,12558,8404,12238,night,night,NN,night
w997000_jy,28,8,List 33,balloon,966,3498,1399,1697,pop,pop,NN,pop
w997000_jy,29,8,List 33,reindeer,977,4401,2605,4039,animal,animal,JJ,animal
w997000_jy,30,8,List 33,bonbon,975,3463,1798,3257,food,food,NN,food
w997000_jy,31,8,List 33,film,963,2816,1917,2580,movie,movie,NN,movie
w997000_jy,32,8,List 33,bobsleigh,973,2861,2251,2606,snoe,snow,NN,snow
w997000_jy,33,8,List 33,bedroom,990,2328,1465,2011,room,room,NN,room
w997000_jy,34,8,List 33,hose,970,6223,1714,5975,spray,spray,NN,spray
w997000_jy,35,8,List 33,handshake,982,3526,2591,3388,greet,greet,JJ,greet
w997000_jy,36,8,List 33,drawing,967,2331,1301,2159,art,art,NN,art
w997000_jy,37,8,List 33,gazebo,969,3181,2029,2912,patio,patio,NN,patio
w997000_jy,38,8,List 33,sculpture,978,5764,1689,5420,design,design,NN,design
w997000_jy,39,8,List 33,straw,980,3842,2698,3483,pper,prep,NN,prep
w997000_jy,40,8,List 33,cadet,987,3584,2361,2801,suit,suit,NN,suit
w997000jy,11,22,List 22,boat,645,10027,2676,9584,water,water,NN,water
w997000jy,11,22,List 22,boat,645,10027,2676,9584,titanic,titanic,JJ,titanic
w997000jy,12,22,List 22,puddle,656,8194,4500,7931,mud,mud,NN,mud
w997000jy,12,22,List 22,puddle,656,8194,4500,7931,rain,rain,NN,rain
w997000jy,12,22,List 22,puddle,656,8194,4500,7931,snow,snow,JJ,snow
w997000jy,13,22,List 22,shield,648,11582,7182,11372,protect,protect,JJ,protect
w997000jy,14,22,List 22,peephole,644,8954,2765,8785,keyhole,keyhole,NN,keyhole
w997000jy,14,22,List 22,peephole,644,8954,2765,8785,apartment,apartment,NN,apartment
w997000jy,14,22,List 22,peephole,644,8954,2765,8785,door,door,NN,door
w997000jy,15,22,List 22,carport,633,5549,2632,4845,car,car,NN,car
w997000jy,15,22,List 22,carport,633,5549,2632,4845,garage,garage,NN,garage
w997000jy,16,22,List 22,artist,652,14660,1953,14354,paint,paint,NN,paint
w997000jy,16,22,List 22,artist,652,14660,1953,14354,imagine,imagine,NN,imagine
w997000jy,17,22,List 22,mountainside,636,5811,3972,5566,everest,everest,JJS,everest
w997000jy,18,22,List 22,stockbroker,650,7318,2301,7001,wall,wall,JJ,wall
w997000jy,18,22,List 22,stockbroker,650,7318,2301,7001,street,street,NN,street
w997000jy,18,22,List 22,stockbroker,650,7318,2301,7001,forex,fore,RB,fore
w997000jy,19,22,List 22,seawater,634,7035,4415,6363,ocean,ocean,JJ,ocean
w997000jy,19,22,List 22,seawater,634,7035,4415,6363,water,water,NN,water
w997000jy,20,22,List 22,television,653,10207,1396,9890,tv,tv,NN,tv
w997000jy,20,22,List 22,television,653,10207,1396,9890,commercials,commercials,NNS,commercial
w997000jy,20,22,List 22,television,653,10207,1396,9890,ads,ads,NNS,ad
w997000jy,21,22,List 22,stool,660,8786,1740,8469,bar,bar,VBP,bar
w997000jy,21,22,List 22,stool,660,8786,1740,8469,stool,stool,JJ,stool
w997000jy,21,22,List 22,stool,660,8786,1740,8469,seat,seat,NN,seat
w997000jy,21,22,List 22,stool,660,8786,1740,8469,chair,chair,NN,chair
w997000jy,23,22,List 22,trunk,632,6360,3109,6025,car,car,NN,car
w997000jy,23,22,List 22,trunk,632,6360,3109,6025,trunk,trunk,NN,trunk
w997000jy,24,22,List 22,shed,654,10080,2048,9788,door,door,NN,door
w997000jy,24,22,List 22,shed,654,10080,2048,9788,garage,garage,NN,garage
