Username,Condition.Description,Stimuli.Cue,Procedure.Trial.Type,affordance_parsed,word,lemma,POS,Source
J00717956_cab,Version 16,jean,BOI,drop it,drop,drop,VERB,USA
J00717956_cab,Version 16,stoop,BOI,drop,drop,drop,VERB,USA
J00717956_cab,Version 16,stoop,BOI,go to their level,go,go,VERB,USA
J00717956_cab,Version 16,stoop,BOI,go to their level,level,level,NOUN,USA
J00717956_cab,Version 16,cocaine,BOI,snort it,snort,snort,VERB,USA
J00717956_cab,Version 16,cocaine,BOI,huff it,huff,huff,VERB,USA
J00717956_cab,Version 16,cocaine,BOI,drop it,drop,drop,VERB,USA
J00717956_cab,Version 16,cocaine,BOI,cut it,cut,cut,VERB,USA
J00717956_cab,Version 16,cocaine,BOI,smoke it,smoke,smoke,VERB,USA
J00717956_cab,Version 16,cocaine,BOI,toss it,toss,toss,VERB,USA
J00717956_cab,Version 16,cocaine,BOI,get arrested for it,get,get,VERB,USA
J00717956_cab,Version 16,cocaine,BOI,get arrested for it,arrested,arrest,VERB,USA
J00717956_cab,Version 16,cocaine,BOI,sell it,sell,sell,VERB,USA
J00717956_cab,Version 16,cocaine,BOI,buy it,buy,buy,VERB,USA
J00717956_cab,Version 16,cocaine,BOI,eat it,eat,eat,VERB,USA
J00717956_cab,Version 16,nickel,BOI,sell it,sell,sell,VERB,USA
J00717956_cab,Version 16,nickel,BOI,buy with it,buy,buy,VERB,USA
J00717956_cab,Version 16,nickel,BOI,eat it,eat,eat,VERB,USA
J00717956_cab,Version 16,nickel,BOI,drop it,drop,drop,VERB,USA
J00717956_cab,Version 16,nickel,BOI,toss it,toss,toss,VERB,USA
J00717956_cab,Version 16,nickel,BOI,break it,break,break,VERB,USA
J00717956_cab,Version 16,nickel,BOI,liquify it,liquefy,liquefy,VERB,USA
J00717956_cab,Version 16,policewoman,BOI,shoot it,shoot,shoot,VERB,USA
J00717956_cab,Version 16,policewoman,BOI,be nice to it,nice,nice,ADJ,USA
J00717956_cab,Version 16,mortician,BOI,have them burn your remains,burn,burn,VERB,USA
J00717956_cab,Version 16,mortician,BOI,have them burn your remains,remains,remain,NOUN,USA
J00717956_cab,Version 16,mortician,BOI,have them examine your body,examine,examine,VERB,USA
J00717956_cab,Version 16,mortician,BOI,have them examine your body,body,body,NOUN,USA
J00717956_cab,Version 16,mortician,BOI,prep your body,prep,prepare,VERB,USA
J00717956_cab,Version 16,mortician,BOI,prep your body,body,body,NOUN,USA
J00717956_cab,Version 16,mortician,BOI,cry with them,cry,cry,VERB,USA
J00717956_cab,Version 16,mutton,BOI,eat it,eat,eat,VERB,USA
J00717956_cab,Version 16,mutton,BOI,drop it,drop,drop,VERB,USA
J00717956_cab,Version 16,mutton,BOI,throw it,throw,throw,VERB,USA
J00717956_cab,Version 16,mutton,BOI,cut it,cut,cut,VERB,USA
J00717956_cab,Version 16,apprentice,BOI,use them for tasks,use,use,VERB,USA
J00717956_cab,Version 16,apprentice,BOI,use them for tasks,tasks,task,VERB,USA
J00717956_cab,Version 16,apprentice,BOI,help you,help,help,VERB,USA
J00717956_cab,Version 16,apprentice,BOI,examine,examine,examine,VERB,USA
J00717956_cab,Version 16,apprentice,BOI,test,test,test,VERB,USA
J00717956_cab,Version 16,apprentice,BOI,fire,fire,fire,VERB,USA
J00717956_cab,Version 16,apprentice,BOI,hire,hire,hire,VERB,USA
J00717956_cab,Version 16,lip,BOI,kiss,kiss,kiss,VERB,USA
J00717956_cab,Version 16,lip,BOI,eat,eat,eat,VERB,USA
J00717956_cab,Version 16,lip,BOI,bite,bite,bite,VERB,USA
J00717956_cab,Version 16,lip,BOI,rub,rub,rub,VERB,USA
J00717956_cab,Version 16,lip,BOI,put lip balm on,put,put,VERB,USA
J00717956_cab,Version 16,lip,BOI,put lip balm on,lip,lip,NOUN,USA
J00717956_cab,Version 16,lip,BOI,put lip balm on,balm,balm,NOUN,USA
J00717956_cab,Version 16,pole,BOI,hit,hit,hit,VERB,USA
J00717956_cab,Version 16,pole,BOI,run into,run,run,NOUN,USA
J00717956_cab,Version 16,pole,BOI,break,break,break,VERB,USA
J00717956_cab,Version 16,pole,BOI,toss,toss,toss,VERB,USA
J00717956_cab,Version 16,pole,BOI,compete in a sport with it,compete,compete,VERB,USA
J00717956_cab,Version 16,pole,BOI,compete in a sport with it,sport,sport,NOUN,USA
J00717956_cab,Version 16,pole,BOI,use it as a stand,use,use,VERB,USA
J00717956_cab,Version 16,pole,BOI,use it as a stand,stand,stand,VERB,USA
J00717956_cab,Version 16,spatula,BOI,flip it,flip,flip,VERB,USA
J00717956_cab,Version 16,spatula,BOI,toss it,toss,toss,VERB,USA
J00717956_cab,Version 16,spatula,BOI,drop it,drop,drop,VERB,USA
J00717956_cab,Version 16,spatula,BOI,throw it,throw,throw,VERB,USA
J00717956_cab,Version 16,spatula,BOI,have your dogs eat it,dogs,dog,NOUN,USA
J00717956_cab,Version 16,spatula,BOI,have your dogs eat it,eat,eat,VERB,USA
J00717956_cab,Version 16,spatula,BOI,come in plastic wooden or metal,come,come,VERB,USA
J00717956_cab,Version 16,spatula,BOI,come in plastic wooden or metal,plastic,plastic,ADJ,USA
J00717956_cab,Version 16,spatula,BOI,come in plastic wooden or metal,wooden,wooden,ADV,USA
J00717956_cab,Version 16,spatula,BOI,come in plastic wooden or metal,metal,metal,NOUN,USA
J00717956_cab,Version 16,collar,BOI,put on a person,put,put,VERB,USA
J00717956_cab,Version 16,collar,BOI,put on a person,person,person,NOUN,USA
J00717956_cab,Version 16,collar,BOI,put on a dog,put,put,VERB,USA
J00717956_cab,Version 16,collar,BOI,put on a dog,dog,dog,NOUN,USA
J00717956_cab,Version 16,collar,BOI,dropped,dropped,drop,VERB,USA
J00717956_cab,Version 16,collar,BOI,eaten,eaten,eat,VERB,USA
J00717956_cab,Version 16,collar,BOI,come in different materials,come,come,VERB,USA
J00717956_cab,Version 16,collar,BOI,come in different materials,different,different,ADJ,USA
J00717956_cab,Version 16,collar,BOI,come in different materials,materials,materials,NOUN,USA
J00717956_cab,Version 16,collar,BOI,used with a leash,used,use,VERB,USA
J00717956_cab,Version 16,collar,BOI,used with a leash,leash,leash,NOUN,USA
J00717956_cab,Version 16,raindrop,BOI,drank,drank,drink,VERB,USA
J00717956_cab,Version 16,raindrop,BOI,eaten,eaten,eat,VERB,USA
J00717956_cab,Version 16,raindrop,BOI,wiped off,wiped,wip,VERB,USA
J00717956_cab,Version 16,raindrop,BOI,used with an umbrella,used,use,VERB,USA
J00717956_cab,Version 16,raindrop,BOI,used with an umbrella,umbrella,umbrella,NOUN,USA
J00717956_cab,Version 16,raindrop,BOI,used for an experiement,used,use,VERB,USA
J00717956_cab,Version 16,raindrop,BOI,used for an experiement,experiment,experiment,VERB,USA
J00717956_cab,Version 16,easel,BOI,rubbed,rubbed,rub,VERB,USA
J00717956_cab,Version 16,easel,BOI,used with a marker,used,use,VERB,USA
J00717956_cab,Version 16,easel,BOI,used with a marker,marker,marker,NOUN,USA
J00717956_cab,Version 16,easel,BOI,write on it,write,write,VERB,USA
J00717956_cab,Version 16,bayonet,BOI,shot,shot,shoot,VERB,USA
J00717956_cab,Version 16,bayonet,BOI,fired,fired,fi,VERB,USA
J00717956_cab,Version 16,bayonet,BOI,hit with,hit,hit,VERB,USA
J00717956_cab,Version 16,note,BOI,written,written,write,VERB,USA
J00717956_cab,Version 16,note,BOI,given,given,give,VERB,USA
J00717956_cab,Version 16,note,BOI,crumble it,crumble,crumble,VERB,USA
J00717956_cab,Version 16,note,BOI,toss it,toss,toss,VERB,USA
J00717956_cab,Version 16,note,BOI,throw it,throw,throw,VERB,USA
J00717956_cab,Version 16,note,BOI,drop it,drop,drop,VERB,USA
J00717956_cab,Version 16,note,BOI,eat it,eat,eat,VERB,USA
J00717956_cab,Version 16,note,BOI,spit on it,spit,spit,VERB,USA
J00717956_cab,Version 16,note,BOI,slide it,slide,slide,VERB,USA
J00717956_cab,Version 16,note,BOI,kiss it,kiss,kiss,VERB,USA
J00717956_cab,Version 16,scientist,BOI,experiments,experiments,experiment,VERB,USA
J00717956_cab,Version 16,scientist,BOI,test it,test,test,VERB,USA
J00717956_cab,Version 16,scientist,BOI,fight it,fight,fight,VERB,USA
J00717956_cab,Version 16,paintbox,BOI,written on,written,write,VERB,USA
J00717956_cab,Version 16,paintbox,BOI,drawn,drawn,draw,VERB,USA
J00717956_cab,Version 16,linen,BOI,smell it,smell,smell,VERB,USA
J00717956_cab,Version 16,linen,BOI,taste it,taste,taste,VERB,USA
J00717956_cab,Version 16,linen,BOI,wipe your mouth with it,wipe,wipe,VERB,USA
J00717956_cab,Version 16,linen,BOI,wipe your mouth with it,mouth,mouth,NOUN,USA
J00717956_cab,Version 16,linen,BOI,wash it,wash,wash,VERB,USA
J00717956_cab,Version 16,linen,BOI,dry it,dry,dry,VERB,USA
J00717956_cab,Version 16,linen,BOI,choke on it,choke,choke,VERB,USA
J00717956_cab,Version 16,sardine,BOI,eat it,eat,eat,VERB,USA
J00717956_cab,Version 16,sardine,BOI,smell it,smell,smell,VERB,USA
J00717956_cab,Version 16,sardine,BOI,taste it,taste,taste,VERB,USA
J00717956_cab,Version 16,sardine,BOI,slap someone with it,slap,slap,VERB,USA
J00717956_cab,Version 16,sardine,BOI,slap someone with it,someone,someone,PRON,USA
J00717956_cab,Version 16,sardine,BOI,throw it,throw,throw,VERB,USA
J00717956_cab,Version 16,sardine,BOI,drop it,drop,drop,VERB,USA
J00717956_cab,Version 16,sardine,BOI,twist it,twist,twist,VERB,USA
J00717956_cab,Version 16,sardine,BOI,pull it,pull,pull,VERB,USA
J00717956_cab,Version 16,sardine,BOI,drink it,drink,drink,VERB,USA
J00717956_cab,Version 16,cellar,BOI,go in it,go,go,VERB,USA
J00717956_cab,Version 16,cellar,BOI,store things in it,store,store,VERB,USA
J00717956_cab,Version 16,cellar,BOI,store things in it,things,thing,NOUN,USA
J00717956_cab,Version 16,cellar,BOI,cry in it,cry,cry,VERB,USA
J00718883PH,Version 47,sled,BOI,get in it,get,get,VERB,USA
J00718883PH,Version 47,sled,BOI,slide in it,slide,slide,VERB,USA
J00718883PH,Version 47,sled,BOI,make t dirty,make,make,VERB,USA
J00718883PH,Version 47,sled,BOI,make t dirty,dirty,dirty,ADJ,USA
J00718883PH,Version 47,handkerchief,BOI,stuff in pockets,stuff,stuff,VERB,USA
J00718883PH,Version 47,handkerchief,BOI,stuff in pockets,pockets,pockets,NOUN,USA
J00718883PH,Version 47,handkerchief,BOI,cry in it,cry,cry,VERB,USA
J00718883PH,Version 47,handkerchief,BOI,blow your nose,blow,blow,VERB,USA
J00718883PH,Version 47,handkerchief,BOI,blow your nose,nose,nose,NOUN,USA
J00718883PH,Version 47,handkerchief,BOI,dry something off,dry,dry,VERB,USA
J00718883PH,Version 47,handkerchief,BOI,dry something off,something,something,PRON,USA
J00718883PH,Version 47,stream,BOI,bathe in it,bathe,bathe,VERB,USA
J00718883PH,Version 47,stream,BOI,drink it,drink,drink,VERB,USA
J00718883PH,Version 47,stream,BOI,cool down in,cool,cool,VERB,USA
J00718883PH,Version 47,stream,BOI,play in it,play,play,VERB,USA
J00718883PH,Version 47,comforter,BOI,get under it,get,get,VERB,USA
J00718883PH,Version 47,comforter,BOI,build forts,build,build,VERB,USA
J00718883PH,Version 47,comforter,BOI,build forts,forts,fort,NOUN,USA
J00718883PH,Version 47,comforter,BOI,creates warmth,creates,create,VERB,USA
J00718883PH,Version 47,comforter,BOI,creates warmth,warmth,warm,VERB,USA
J00718883PH,Version 47,apron,BOI,wear it,wear,wear,VERB,USA
J00718883PH,Version 47,apron,BOI,make it dirty,make,make,VERB,USA
J00718883PH,Version 47,apron,BOI,make it dirty,dirty,dirty,ADJ,USA
J00718883PH,Version 47,apron,BOI,can decorate it,can,can,AUX,USA
J00718883PH,Version 47,apron,BOI,can decorate it,decorate,decorate,VERB,USA
J00718883PH,Version 47,apron,BOI,can put it in the washer,can,can,AUX,USA
J00718883PH,Version 47,apron,BOI,can put it in the washer,put,put,VERB,USA
J00718883PH,Version 47,apron,BOI,can put it in the washer,washer,wash,VERB,USA
J00718883PH,Version 47,confetti,BOI,pop it,pop,pop,VERB,USA
J00718883PH,Version 47,confetti,BOI,clean it,clean,clean,VERB,USA
J00718883PH,Version 47,confetti,BOI,make a mess,make,make,VERB,USA
J00718883PH,Version 47,confetti,BOI,make a mess,mess,mess,VERB,USA
J00718883PH,Version 47,confetti,BOI,scare someone,scare,scare,VERB,USA
J00718883PH,Version 47,confetti,BOI,scare someone,someone,someone,PRON,USA
J00718883PH,Version 47,radiologist,BOI,looks at x-rays,looks,look,VERB,USA
J00718883PH,Version 47,radiologist,BOI,looks at x-rays,x,x-ray,VERB,USA
J00718883PH,Version 47,radiologist,BOI,sets up radiology room,sets,set,VERB,USA
J00718883PH,Version 47,radiologist,BOI,sets up radiology room,radiology,radiology,NOUN,USA
J00718883PH,Version 47,radiologist,BOI,sets up radiology room,room,room,NOUN,USA
J00718883PH,Version 47,chest,BOI,pick up pieces,pick,pick,VERB,USA
J00718883PH,Version 47,chest,BOI,pick up pieces,pieces,piece,NOUN,USA
J00718883PH,Version 47,chest,BOI,move peices,move,move,VERB,USA
J00718883PH,Version 47,chest,BOI,move peices,paces,pace,NOUN,USA
J00718883PH,Version 47,chest,BOI,can take pieces,can,can,AUX,USA
J00718883PH,Version 47,chest,BOI,can take pieces,take,take,VERB,USA
J00718883PH,Version 47,chest,BOI,can take pieces,pieces,piece,NOUN,USA
J00718883PH,Version 47,chest,BOI,can fold the board,can,can,AUX,USA
J00718883PH,Version 47,chest,BOI,can fold the board,fold,fold,VERB,USA
J00718883PH,Version 47,chest,BOI,can fold the board,board,board,NOUN,USA
J00718883PH,Version 47,loin,BOI,can eat it,can,can,AUX,USA
J00718883PH,Version 47,loin,BOI,can eat it,eat,eat,VERB,USA
J00718883PH,Version 47,loin,BOI,can season it,can,can,AUX,USA
J00718883PH,Version 47,loin,BOI,can season it,season,season,VERB,USA
J00718883PH,Version 47,pet,BOI,can choose,can,can,AUX,USA
J00718883PH,Version 47,pet,BOI,can choose,choose,choose,VERB,USA
J00718883PH,Version 47,pet,BOI,play with it,play,play,VERB,USA
J00718883PH,Version 47,pet,BOI,feed it,feed,feed,VERB,USA
J00718883PH,Version 47,pet,BOI,water it,water,water,VERB,USA
J00718883PH,Version 47,pet,BOI,comb it,comb,comb,VERB,USA
J00718883PH,Version 47,pet,BOI,wash it,wash,wash,VERB,USA
J00718883PH,Version 47,pet,BOI,dry it,dry,dry,VERB,USA
J00718883PH,Version 47,firstborn,BOI,born,born,bear,VERB,USA
J00718883PH,Version 47,firstborn,BOI,breath,breath,breathe,VERB,USA
J00718883PH,Version 47,firstborn,BOI,play,play,play,VERB,USA
J00718883PH,Version 47,firstborn,BOI,cry,cry,cry,VERB,USA
J00718883PH,Version 47,firstborn,BOI,cough,cough,cough,VERB,USA
J00718883PH,Version 47,firstborn,BOI,laugh,laugh,laugh,VERB,USA
J00718883PH,Version 47,firstborn,BOI,get hurt,get,get,VERB,USA
J00718883PH,Version 47,firstborn,BOI,get hurt,hurt,hurt,VERB,USA
J00718883PH,Version 47,hamster,BOI,eats,eats,eat,VERB,USA
J00718883PH,Version 47,hamster,BOI,drinks,drinks,drink,VERB,USA
J00718883PH,Version 47,hamster,BOI,runs around,runs,run,VERB,USA
J00718883PH,Version 47,hamster,BOI,runs around,around,around,ADV,USA
J00718883PH,Version 47,hamster,BOI,digs,digs,dig,VERB,USA
J00718883PH,Version 47,harpsichord,BOI,play it,play,play,VERB,USA
J00718883PH,Version 47,harpsichord,BOI,push it,push,push,VERB,USA
J00718883PH,Version 47,duckweed,BOI,play with it,play,play,VERB,USA
J00718883PH,Version 47,duckweed,BOI,bend it,bend,bend,VERB,USA
J00718883PH,Version 47,duckweed,BOI,cook with it,cook,cake,VERB,USA
J00718883PH,Version 47,headrest,BOI,push it,push,push,VERB,USA
J00718883PH,Version 47,headrest,BOI,move it,move,move,VERB,USA
J00718883PH,Version 47,headrest,BOI,adjust it,adjust,adjust,VERB,USA
J00718883PH,Version 47,tortoise,BOI,moves,moves,move,VERB,USA
J00718883PH,Version 47,tortoise,BOI,runs,runs,run,VERB,USA
J00718883PH,Version 47,tortoise,BOI,drinks,drinks,drink,VERB,USA
J00718883PH,Version 47,tortoise,BOI,eats,eats,eat,VERB,USA
J00718883PH,Version 47,tortoise,BOI,swims,swims,swim,VERB,USA
J00718883PH,Version 47,newspaper,BOI,hit,hit,hit,VERB,USA
J00718883PH,Version 47,newspaper,BOI,read,read,read,VERB,USA
J00718883PH,Version 47,newspaper,BOI,cut it,cut,cut,VERB,USA
J00718883PH,Version 47,newspaper,BOI,make crafts from it,make,make,VERB,USA
J00718883PH,Version 47,newspaper,BOI,make crafts from it,crafts,craft,VERB,USA
J00718883PH,Version 47,axle,BOI,can build with it,can,can,AUX,USA
J00718883PH,Version 47,axle,BOI,can build with it,build,build,VERB,USA
J00718883PH,Version 47,axle,BOI,useful in cars,useful,useful,ADJ,USA
J00718883PH,Version 47,axle,BOI,useful in cars,cars,cars,NOUN,USA
J00718883PH,Version 47,gate,BOI,open it,open,open,VERB,USA
J00718883PH,Version 47,gate,BOI,close it,close,close,VERB,USA
J00718883PH,Version 47,gate,BOI,keep stuff in,keep,keep,VERB,USA
J00718883PH,Version 47,gate,BOI,keep stuff in,stuff,stuff,NOUN,USA
J00718883PH,Version 47,gate,BOI,keeps stuff out,keeps,keep,VERB,USA
J00718883PH,Version 47,gate,BOI,keeps stuff out,stuff,stuff,NOUN,USA
J00718883PH,Version 47,keepsake,BOI,at funerals,funerals,funeral,NOUN,USA
J00718883PH,Version 47,keepsake,BOI,at school,school,school,NOUN,USA
J00718883PH,Version 47,mink,BOI,skin it,skin,skin,VERB,USA
J00718883PH,Version 47,mink,BOI,eat it,eat,eat,VERB,USA
J00718883PH,Version 47,mink,BOI,play with it,play,play,VERB,USA
J00718883PH,Version 47,floorboard,BOI,walk on it,walk,walk,VERB,USA
J00718883PH,Version 47,floorboard,BOI,play on it,play,play,VERB,USA
J00718883PH,Version 47,floorboard,BOI,spill on it,spill,spill on,VERB,USA
J00718883PH,Version 47,pot,BOI,boil water,boil,boil,VERB,USA
J00718883PH,Version 47,pot,BOI,boil water,water,water,NOUN,USA
J00718883PH,Version 47,pot,BOI,place objects inside,place,place,VERB,USA
J00718883PH,Version 47,pot,BOI,place objects inside,objects,object,VERB,USA
J00718883PH,Version 47,pot,BOI,place objects inside,inside,inside,ADV,USA
J00718883PH,Version 47,pot,BOI,contain things,contain,contain,VERB,USA
J00718883PH,Version 47,pot,BOI,contain things,things,thing,NOUN,USA
J00718883PH,Version 47,longbow,BOI,hunt with it,hunt,hunt,VERB,USA
J00718883PH,Version 47,longbow,BOI,kill with it,kill,kill,VERB,USA
J00718883PH,Version 47,longbow,BOI,hit with it,hit,hit,VERB,USA
J00718883PH,Version 47,spear,BOI,kill with it,kill,kill,VERB,USA
J00718883PH,Version 47,spear,BOI,hunt,hunt,hunt,VERB,USA
J00718883PH,Version 47,animal,BOI,pet it,pet,pet,VERB,USA
J00718883PH,Version 47,animal,BOI,eat it,eat,eat,VERB,USA
J00718883PH,Version 47,animal,BOI,skin it,skin,skin,VERB,USA
J00718883PH,Version 47,newt,BOI,eat it,eat,eat,VERB,USA
J00718883PH,Version 47,newt,BOI,make things with it,make,make,VERB,USA
J00718883PH,Version 47,newt,BOI,make things with it,things,thing,NOUN,USA
J00718883PH,Version 47,comb,BOI,brush hair,brush,brush,VERB,USA
J00718883PH,Version 47,comb,BOI,brush hair,hair,hair,NOUN,USA
J00718883PH,Version 47,comb,BOI,part hair,part,part,VERB,USA
J00718883PH,Version 47,comb,BOI,part hair,hair,hair,NOUN,USA
J00718883PH,Version 47,kit,BOI,place things inside,place,place,VERB,USA
J00718883PH,Version 47,kit,BOI,place things inside,things,thing,NOUN,USA
J00718883PH,Version 47,kit,BOI,place things inside,inside,inside,ADV,USA
J00718883PH,Version 47,kit,BOI,can get useful things from,can,can,AUX,USA
J00718883PH,Version 47,kit,BOI,can get useful things from,get,get,VERB,USA
J00718883PH,Version 47,kit,BOI,can get useful things from,useful,useful,ADJ,USA
J00718883PH,Version 47,kit,BOI,can get useful things from,things,thing,NOUN,USA
J00718883PH,Version 47,secretary,BOI,scheduals appointments,scheduled,schedule,VERB,USA
J00718883PH,Version 47,secretary,BOI,scheduals appointments,appointments,appointments,NOUN,USA
J00719397,Version 9,mayor,BOI,a person,person,person,NOUN,USA
J00719397,Version 9,asparagus,BOI,food,food,food,NOUN,USA
J00719397,Version 9,asparagus,BOI,cook with,cook,cake,VERB,USA
J00719397,Version 9,chemicals,BOI,everywhere,everywhere,everywhere,ADV,USA
J00719397,Version 9,chemicals,BOI,science,science,science,VERB,USA
J00719397,Version 9,orchard,BOI,musical,musical,musical,ADJ,USA
J00719397,Version 9,orchard,BOI,note,note,note,NOUN,USA
J00719397,Version 9,wrapper,BOI,to protect,protect,protect,VERB,USA
J00719397,Version 9,wrapper,BOI,to save later,save,save,VERB,USA
J00719397,Version 9,wrapper,BOI,to save later,later,later,ADV,USA
J00719397,Version 9,purse,BOI,to hold stuff,hold,hold,VERB,USA
J00719397,Version 9,purse,BOI,to hold stuff,stuff,stuff,NOUN,USA
J00719397,Version 9,purse,BOI,fashion,fashion,fashion,NOUN,USA
J00719397,Version 9,vessel,BOI,in your body,body,body,NOUN,USA
J00719397,Version 9,hardware,BOI,store,store,store,VERB,USA
J00719397,Version 9,hardware,BOI,mechanics,mechanics,mechanic,NOUN,USA
J00719397,Version 9,saleslady,BOI,worker,worker,worker,NOUN,USA
J00719397,Version 9,saleslady,BOI,momey,money,money,NOUN,USA
J00719397,Version 9,duck,BOI,animal,animal,animal,NOUN,USA
J00719397,Version 9,duck,BOI,cooking,cooking,cook,VERB,USA
J00719397,Version 9,duck,BOI,hunting,hunting,hunt,VERB,USA
J00719397,Version 9,landscape,BOI,field,field,field,NOUN,USA
J00719397,Version 9,landscape,BOI,scenery,scenery,scenery,NOUN,USA
J00719397,Version 9,landscape,BOI,building,building,building,NOUN,USA
J00719397,Version 9,elbow,BOI,body part,body,body,NOUN,USA
J00719397,Version 9,elbow,BOI,body part,part,part,NOUN,USA
J00719397,Version 9,elbow,BOI,to attack,attack,attack,VERB,USA
J00719397,Version 9,cane,BOI,walking tool,walking,walk,VERB,USA
J00719397,Version 9,cane,BOI,walking tool,tool,tool,VERB,USA
J00719397,Version 9,wound,BOI,injuried,injure,injure,VERB,USA
J00719397,Version 9,wound,BOI,bleeding,bleeding,bleed,VERB,USA
J00719397,Version 9,clay,BOI,make stuff,make,make,VERB,USA
J00719397,Version 9,clay,BOI,make stuff,stuff,stuff,NOUN,USA
J00719397,Version 9,clay,BOI,mud,mud,mud,NOUN,USA
J00719397,Version 9,bench,BOI,bench press,bench,bench press,VERB,USA
J00719397,Version 9,bench,BOI,to sit on,sit,sit,VERB,USA
J00719397,Version 9,coleslaw,BOI,food,food,food,NOUN,USA
J00719397,Version 9,coleslaw,BOI,eat other things with,eat,eat,VERB,USA
J00719397,Version 9,coleslaw,BOI,eat other things with,things,thing,NOUN,USA
J00719397,Version 9,platter,BOI,food plate,food,food,NOUN,USA
J00719397,Version 9,platter,BOI,food plate,plate,plate,NOUN,USA
J00719397,Version 9,token,BOI,coins,coins,coin,NOUN,USA
J00719397,Version 9,token,BOI,ticket,ticket,ticket,VERB,USA
J00719397,Version 9,goblet,BOI,cup,cup,cup,NOUN,USA
J00719397,Version 9,rancher,BOI,farm,farm,farm,NOUN,USA
J00719397,Version 9,rancher,BOI,animals,animals,animal,NOUN,USA
J00719397,Version 9,rancher,BOI,crops,crops,crop,NOUN,USA
J00719397,Version 9,suit,BOI,fancy,fancy,fancy,ADJ,USA
J00719397,Version 9,suit,BOI,to wear,wear,wear,VERB,USA
J00719397,Version 9,belly,BOI,stomach,stomach,stomach,NOUN,USA
J00719397,Version 9,belly,BOI,belly ache,belly,belly,ADV,USA
J00719397,Version 9,belly,BOI,belly ache,ache,ache,VERB,USA
J00719397,Version 9,shell,BOI,protect,protect,protect,VERB,USA
J00719397,Version 9,shell,BOI,home,home,home,ADV,USA
J00719397,Version 9,shell,BOI,sea,sea,sea,NOUN,USA
J00719397,Version 9,tube,BOI,build with,build,build,VERB,USA
J00719397,Version 9,tube,BOI,to breath out,breath,breathe,VERB,USA
J00719397,Version 9,tyke,BOI,children,children,child,NOUN,USA
J00719925SRB,Version 93,gentleman,BOI,gentleness,gentleness,gentleness,NOUN,USA
J00719925SRB,Version 93,gentleman,BOI,man,man,man,NOUN,USA
J00719925SRB,Version 93,rubber,BOI,texture,texture,texture,NOUN,USA
J00719925SRB,Version 93,rubber,BOI,rub,rub,rub,VERB,USA
J00719925SRB,Version 93,coachman,BOI,plane,plane,plane,NOUN,USA
J00719925SRB,Version 93,coachman,BOI,sports,sports,sport,NOUN,USA
J00719925SRB,Version 93,cucumber,BOI,cutting,cutting,cut,VERB,USA
J00719925SRB,Version 93,cucumber,BOI,cooking,cooking,cook,VERB,USA
J00719925SRB,Version 93,cucumber,BOI,eating,eating,eat,VERB,USA
J00719925SRB,Version 93,hill,BOI,rolling,rolling,roll,VERB,USA
J00719925SRB,Version 93,hill,BOI,ground,ground,ground,NOUN,USA
J00719925SRB,Version 93,wheat,BOI,eat,eat,eat,VERB,USA
J00719925SRB,Version 93,wheat,BOI,make,make,make,VERB,USA
J00719925SRB,Version 93,pulp,BOI,squeeze,squeeze,squeeze,VERB,USA
J00719925SRB,Version 93,pulp,BOI,orange juice,orange,orange,ADJ,USA
J00719925SRB,Version 93,pulp,BOI,orange juice,juice,juice,NOUN,USA
J00719925SRB,Version 93,cola,BOI,drink,drink,drink,VERB,USA
J00719925SRB,Version 93,cola,BOI,make,make,make,VERB,USA
J00719925SRB,Version 93,mantelpiece,BOI,fireplace,fireplace,fireplace,NOUN,USA
J00719925SRB,Version 93,mantelpiece,BOI,hold,hold,hold,VERB,USA
J00719925SRB,Version 93,mantelpiece,BOI,decor,decor,decorate,VERB,USA
J00719925SRB,Version 93,handbrake,BOI,hand,hand,hand,NOUN,USA
J00719925SRB,Version 93,handbrake,BOI,pull up,pull,pull,VERB,USA
J00719925SRB,Version 93,sod,BOI,grass,grass,grass,NOUN,USA
J00719925SRB,Version 93,sod,BOI,grow,grow,grow,VERB,USA
J00719925SRB,Version 93,outfielder,BOI,catch,catch,catch,VERB,USA
J00719925SRB,Version 93,outfielder,BOI,stand,stand,stand,VERB,USA
J00719925SRB,Version 93,outfielder,BOI,run,run,run,VERB,USA
J00719925SRB,Version 93,protester,BOI,yell,yell,yell,VERB,USA
J00719925SRB,Version 93,protester,BOI,sign,sign,sign,VERB,USA
J00719925SRB,Version 93,loudspeaker,BOI,speak,speak,speak,VERB,USA
J00719925SRB,Version 93,loudspeaker,BOI,yell,yell,yell,VERB,USA
J00719925SRB,Version 93,camel,BOI,animal,animal,animal,NOUN,USA
J00719925SRB,Version 93,camel,BOI,humps,humps,humps,NOUN,USA
J00719925SRB,Version 93,camel,BOI,back,back,back,ADV,USA
J00719925SRB,Version 93,greens,BOI,color,color,color,NOUN,USA
J00719925SRB,Version 93,greens,BOI,vegtables,vegetables,vegetables,NOUN,USA
J00719925SRB,Version 93,aircraftsman,BOI,man,man,man,NOUN,USA
J00719925SRB,Version 93,aircraftsman,BOI,airplanes,airplanes,airplane,NOUN,USA
J00719925SRB,Version 93,aircraftsman,BOI,space shuttle,space,space shuttle,NOUN,USA
J00719925SRB,Version 93,aircraftsman,BOI,helacopter,helicopter,helicopter,NOUN,USA
J00719925SRB,Version 93,bullfighter,BOI,man,man,man,NOUN,USA
