CUE,RESPONSE,RESPONSE TOKEN,RESPONSE LEMMA,POS
kiss,say goodbye,say,say,VERB
kiss,say hello,say,say,VERB
kiss,say hello,hello,hello,VERB
kiss,show affection,show,show,VERB
kiss,show affection,affection,affection,NOUN
kiss,show love,show,show,VERB
kiss,show love,love,love,NOUN
kiss,showing affection,showing,show,VERB
kiss,showing affection,affection,affection,NOUN
kiss,showing love,showing,show,VERB
kiss,showing love,love,love,NOUN
kiss,sloppy,sloppy,sloppy,ADJ
kissing,acknowledging,acknowledging,acknowledge,VERB
kissing,compassion,compassion,compassion,NOUN
kissing,convincing,convincing,convince,VERB
kissing,express love,express,express,VERB
kissing,express love,love,love,NOUN
kissing,kiss baby,kiss,kiss,NOUN
kissing,kiss baby,baby,baby,NOUN
kissing,lust,lust,lust,ADJ
kissing,passion,passion,passion,NOUN
kissing,show care,show,show,VERB
kissing,show care,care,care,NOUN
kissing,soothing,soothing,soothing,ADJ
kit,assemble materials,assemble,assemble,VERB
kit,assemble materials,materials,materials,NOUN
kit,equip,equip,equip,NOUN
kit,gather supplies,gather,gather,NOUN
kit,gather supplies,supplies,supplies,NOUN
kit,keep things together,keep,keep,VERB
kit,provide important tools,provide,provide,VERB
kit,provide important tools,important,important,ADJ
kit,provide important tools,tools,tool,NOUN
kit,provide medical needs,provide,provide,VERB
kit,provide medical needs,medical,medical,ADJ
kit,provide medical needs,needs,need,NOUN
kit,resource,resource,resource,NOUN
kit,to create somehting,create,create,VERB
kit,to create somehting,something,something,NOUN
kit,to have tools,tools,tool,NOUN
kit,to keep necessities,keep,keep,VERB
kit,to keep necessities,necessities,necessity,NOUN
kit,to sow,sow,sew,VERB
kit,tuck away,tuck,tick,VERB
kit,used as a basic necessities organizer,used,use,VERB
kit,used as a basic necessities organizer,basic,basic,ADJ
kit,used as a basic necessities organizer,necessities,necessity,NOUN
kit,used as a basic necessities organizer,organizer,organize,VERB
kitchen,create memories,create,create,VERB
kitchen,create memories,memories,memory,NOUN
kitchenette,being small,small,small,ADJ
kitchenette,containing dishes,containing,contain,VERB
kitchenette,containing dishes,dishes,dish,NOUN
kitchenette,microwave,microwave,microwave,NOUN
kitchenette,refridgerate,refridgerate,refridgerate,VERB
kitchenette,saving space,saving,save,VERB
kitchenette,saving space,space,space,NOUN
kitchenette,small kitchen,small,small,ADJ
kitchenette,small kitchen,kitchen,kitchen,NOUN
kitchenette,to use when cooking,use,use,VERB
kitchenette,to use when cooking,cooking,cook,VERB
kite,soar,soar,soar,VERB
kite,tangle,tangle,tangle,VERB
kitten,furry,furry,furry,ADJ
kitty,baby cat,baby,baby,NOUN
kitty,baby cat,cat,cat,NOUN
kitty,cute cat,cute,cute,ADJ
kitty,cute cat,cat,cat,NOUN
kitty,fluffy,fluffy,fluffy,ADJ
kitty,give food and water,give,give,VERB
kitty,give food and water,food,food,NOUN
kitty,give food and water,water,water,NOUN
kitty,handle,handle,handle,NOUN
kitty,kitten,kitten,kitten,NOUN
kitty,to groom,groom,groom,VERB
kiwi,eating and picking,eating,eat,VERB
kiwi,eating and picking,picking,pick,VERB
kiwi,make tea with,make,make,VERB
kiwi,make tea with,tea,tea,NOUN
kiwi,put in dessert,put,put,VERB
kiwi,put in dessert,dessert,dessert,NOUN
kiwi,put in desserts,put,put,VERB
kiwi,put in desserts,desserts,dessert,NOUN
kiwi,scoop out,scoop,scoop,VERB
kleenex,clean up spills,clean,clean,VERB
kleenex,clean up spills,spills,spill,NOUN
kleenex,squish bug,squish,squish,ADJ
kleenex,squish bug,bug,bug,NOUN
kleenex,to clean a baby,clean,clean,VERB
kleenex,to clean a baby,baby,baby,NOUN
kleenex,to clean my glasses,clean,clean,VERB
kleenex,to clean my glasses,glasses,glass,NOUN
kleenex,to make tissue origami,make,make,VERB
kleenex,to make tissue origami,tissue,tissue,NOUN
kleenex,to make tissue origami,origami,origami,NOUN
kleenex,to stuff your nose,nose,nose,NOUN
kleenex,to wipe my eyes,wipe,wipe,VERB
kleenex,to wipe my eyes,eyes,eye,NOUN
kleenex,to wipe my nose,wipe,wipe,VERB
kleenex,to wipe my nose,nose,nose,NOUN
kleenex,to wipe something down,wipe,wipe,VERB
kleenex,to wipe your nose,wipe,wipe,VERB
kleenex,to wipe your nose,nose,nose,NOUN
kleenex,use as plate,use,use,VERB
kleenex,use as plate,plate,plate,NOUN
kleenex,wipe kid's nose,kid,kid,NOUN
kleenex,wipe kid's nose,nose,nose,NOUN
kleenex,wipe nose,wipe,wipe,NOUN
kleenex,wipe nose,nose,nose,NOUN
knapsack,strapped,strapped,strap,VERB
knapsack,what is a knapsack?,knapsack,knapsack,NOUN
knee,bends,bends,bend,NOUN
knee,crouching,crouching,crouch,VERB
knee,kneel,kneel,kneel,NOUN
knee,kneeling on them,kneeling,knee,VERB
knee,skinned on concrete,skinned,skin,VERB
knee,skinned on concrete,concrete,concrete,NOUN
kneecap,bump,bump,bump,VERB
kneecap,can be used for running,used,use,VERB
kneecap,can be used for running,running,running,VERB
kneecap,can be used for standing,used,use,VERB
kneecap,can be used for standing,standing,standing,VERB
kneecap,can be used for walking,used,use,VERB
kneecap,can be used for walking,walking,walk,VERB
kneecap,can be used to bend leg,used,use,VERB
kneecap,can be used to bend leg,bend,bend,VERB
kneecap,can be used to bend leg,leg,leg,NOUN
kneecap,for arts and crafts,arts,art,NOUN
kneecap,for arts and crafts,crafts,craft,NOUN
kneecap,rugby,rugby,rugby,NOUN
kneecap,to bend knee,bend,bend,VERB
kneecap,to bend knee,knee,knee,NOUN
kneecap,to protect knee,protect,protect,VERB
kneecap,to protect knee,knee,knee,NOUN
kneecap,used to protect knee joint,used,use,VERB
kneecap,used to protect knee joint,protect,protect,VERB
kneecap,used to protect knee joint,knee,knee,NOUN
kneecap,used to protect knee joint,joint,joint,NOUN
knitting,give as gifts,give,give,VERB
knitting,give as gifts,gifts,gift,NOUN
knitting,make hats,make,make,VERB
knitting,make hats,hats,hat,NOUN
knitting,make scarves,make,make,VERB
knitting,make scarves,scarves,scarve,NOUN
knitting,make socks,make,make,VERB
knitting,make socks,socks,sock,NOUN
knitting,something i want to do,want,want,VERB
knob,opening and closing a door or cabinet,opening,open,VERB
knob,opening and closing a door or cabinet,closing,close,VERB
knob,opening and closing a door or cabinet,door,door,NOUN
knob,opening and closing a door or cabinet,cabinet,cabinet,NOUN
knob,opens things,opens,opend,VERB
knot,hair tangled,hair,hair,NOUN
knot,hair tangled,tangled,tangle,VERB
knot,prevent,prevent,prevent,VERB
knot,shoe lace,shoe,shoe,NOUN
knot,shoe lace,lace,lace,NOUN
knot,tying shoes,tying,tie,VERB
knot,tying shoes,shoes,shoe,VERB
knot,untied,untied,untied,ADJ
knuckles,pounding,pounding,pound,VERB
kumquat,to bake into a weird pastry,bake,bake,VERB
kumquat,to bake into a weird pastry,weird,weird,ADJ
kumquat,to bake into a weird pastry,pastry,pastry,NOUN
kumquat,to give as a gift,give,give,VERB
kumquat,to give as a gift,gift,gift,NOUN
kumquat,to juice,juice,juice,VERB
label,ads,ads,ads,NOUN
label,for easy use,easy,easy,ADJ
label,for easy use,use,use,NOUN
label,for those that are possibly disabled,disabled,disable,VERB
label,inventory,inventory,inventory,NOUN
label,label things,label,label,NOUN
label,labeler,labeler,labeler,NOUN
label,place in container,place,place,VERB
label,place in container,container,container,NOUN
label,place on door,place,place,VERB
label,place on door,door,door,NOUN
label,place on object,place,place,VERB
label,place on object,object,object,NOUN
label,place on wall,place,place,VERB
label,place on wall,wall,wall,NOUN
label,sticker,sticker,sticker,NOUN
label,those with memory issues,memory,memory,NOUN
label,those with memory issues,issues,issue,NOUN
label,to differentiate between items,differentiate,differentiate,VERB
label,to differentiate between items,items,item,NOUN
label,wrongly label things,label,label,ADJ
laboratory,invent,invent,invent,VERB
labrador,given food,given,give,VERB
labrador,given food,food,food,NOUN
labrador,retriever,retriever,retriever,NOUN
labrador,train it,train,train,VERB
labrador,used as a aid dog,used,use,VERB
labrador,used as a aid dog,aid,aid,NOUN
labrador,used as a aid dog,dog,dog,NOUN
labrador,used as a comfort buddy,used,use,VERB
labrador,used as a comfort buddy,comfort,comfort,NOUN
labrador,used as a comfort buddy,buddy,buddy,NOUN
lace,baseball glove,baseball,baseball,NOUN
lace,baseball glove,glove,glove,NOUN
lace,tie shoes,tie,tie,NOUN
lace,tie shoes,shoes,shoe,VERB
lace,ties,ties,tie,VERB
lad,carry groceries,carry,carry,VERB
lad,carry groceries,groceries,grocery,NOUN
lad,clean stables,clean,clean,VERB
lad,clean stables,stables,stable,NOUN
Ladder,bridge,bridge,bridge,NOUN
Ladder,fight fires,fight,fight,VERB
Ladder,fight fires,fires,fire,NOUN
Ladder,reach higher potentials,reach,reach,VERB
Ladder,reach higher potentials,higher,higher,ADJ
Ladder,reach higher potentials,potentials,potentials,NOUN
Ladder,reaching,reaching,reach,VERB
ladle,hit with,hit,hit,VERB
ladle,ladle,ladle,ladle,NOUN
ladle,scoop food,scoop,scoop,NOUN
ladle,scoop food,food,food,NOUN
ladle,scoop with,scoop,scoop,VERB
ladle,scooping,scooping,scooping,VERB
ladle,sipping,sipping,sip,VERB
ladle,smacking,smacking,smack,VERB
ladle,stir with,stir,stir,NOUN
ladle,stirring,stirring,stirr,VERB
lady,cherish her,cherish,cherish,VERB
lady,have baby,baby,baby,NOUN
lady,love her,love,love,VERB
lady,marry her,marry,marry,VERB
lady,protect her,protect,protect,VERB
ladybug,flick,flick,flick,VERB
ladybug,pesticide,pesticide,pesticide,NOUN
lager,drinking cooking tasting,drinking,drink,VERB
lager,drinking cooking tasting,cooking,cook,VERB
lager,drinking cooking tasting,tasting,taste,VERB
lake,canoeing,canoeing,canoe,NOUN
lake,cook out,cook,cook,VERB
lake,jet ski,jet,jet,NOUN
lake,jet ski,ski,ski,NOUN
lake,kayaking,kayaking,kayak,VERB
lake,lake house,lake,lake,NOUN
lake,lake house,house,house,NOUN
lake,paddleboarding,paddleboarding,paddleboard,NOUN
lake,ride boat,ride,ride,NOUN
lake,ride boat,boat,boat,NOUN
lake,ski,ski,ski,NOUN
lake,sunbath,sunbath,sunbath,NOUN
lake,swin,swin,swin,NOUN
lake,wakeboarding,wakeboarding,wakeboard,VERB
lamb,have as a pet,pet,pet,NOUN
lamb,sheep,sheep,sheep,NOUN
lamb,sheer,sheer,sheer,NOUN
lamb,to get wool,wool,wool,NOUN
lamb,wool,wool,wool,NOUN
lamb,wool to make clothes,wool,wool,VERB
lamb,wool to make clothes,make,make,VERB
lamb,wool to make clothes,clothes,clothes,NOUN
lambskin,make leather,make,make,VERB
lambskin,make leather,leather,leather,NOUN
lambskin,turned into a coat,turned,turn,VERB
lambskin,turned into a coat,coat,coat,NOUN
lambskin,utilized,utilized,utilize,ADJ
lambskin,wearing as a jacket,wearing,wear,VERB
lambskin,wearing as a jacket,jacket,jacket,NOUN
lambskin,wine bottle and condoms,wine,wine,NOUN
lambskin,wine bottle and condoms,bottle,bottle,NOUN
lambskin,wine bottle and condoms,condoms,condom,NOUN
lamp,light the room,light,light,NOUN
lamp,light the room,room,room,NOUN
lamp,to assault,assault,assault,VERB
lamp,to turn on,turn,turn,VERB
lamplight,as a coat hanger,coat,coat,NOUN
lamplight,as a coat hanger,hanger,hanger,NOUN
lamplight,bright,bright,bright,ADJ
lamplight,clap,clap,clap,VERB
lamplight,glow,glow,glow,NOUN
lamplight,to melt something,melt,melt,VERB
lamplight,used for light,used,use,VERB
lamplight,used for light,light,light,NOUN
lamplighter,arson enabler,arson,arson,NOUN
lamplighter,arson enabler,enabler,enabler,NOUN
lamplighter,bonfire lighter,bonfire,bonfire,VERB
lamplighter,bonfire lighter,lighter,lighter,ADJ
lamplighter,create fire,create,create,VERB
lamplighter,create fire,fire,fire,NOUN
lamplighter,light it,light,light,NOUN
lamplighter,make light,make,make,VERB
lamplighter,make light,light,light,NOUN
lamplighter,to light,light,light,NOUN
lamplighter,torch,torch,torch,NOUN
lamplighter,used to light lamps,used,use,VERB
lamplighter,used to light lamps,light,light,NOUN
lamplighter,used to light lamps,lamps,lamps,NOUN
lampshade,covers a lamp,covers,cover,VERB
lampshade,covers a lamp,lamp,lamp,NOUN
lampshade,covers light bulb,covers,cover,VERB
lampshade,covers light bulb,light,light,NOUN
lampshade,covers light bulb,bulb,bulb,NOUN
lampshade,dim a bright light,dim,dim,VERB
lampshade,dim a bright light,bright,bright,ADJ
lampshade,dim a bright light,light,light,NOUN
lampshade,light dilutor,light,light,NOUN
lampshade,light dilutor,dilutor,dilutor,NOUN
lampshade,living room,living,live,VERB
lampshade,living room,room,room,NOUN
lampshade,put on a lamb,put,put,VERB
lampshade,put on a lamb,lamb,lamb,NOUN
lampshade,sit on lamps,sit,sit,VERB
lampshade,sit on lamps,lamps,lamps,NOUN
land,acres,acres,acre,NOUN
land,exploration,exploration,exploration,NOUN
land,flat,flat,flat,ADJ
land,hills,hills,hill,NOUN
land,mow lawn,mow,mow,NOUN
land,mow lawn,lawn,lawn,NOUN
land,ownership,ownership,ownership,NOUN
land,sports fields,sports,sport,NOUN
land,sports fields,fields,field,NOUN
landlady,rent order cleaning,rent,rent,VERB
landlady,rent order cleaning,order,order,NOUN
landlady,rent order cleaning,cleaning,clean,VERB
landscape,built on,built,build,VERB
landscape,cultivated,cultivated,cultivate,VERB
landscape,landscaped,landscaped,landscape,VERB
landscape,looked after,looked,look,VERB
landscape,take wide photos,take,take,VERB
landscape,take wide photos,wide,wide,ADJ
landscape,take wide photos,photos,photo,NOUN
lanyard,as keychain,keychain,keychain,NOUN
lanyard,cut certain things,cut,cut,VERB
lanyard,cut certain things,certain,certain,ADJ
lanyard,giving away,giving,give,VERB
lanyard,hang id and items,hang,hang,VERB
lanyard,hang id and items,id,id,NOUN
lanyard,hang id and items,items,item,NOUN
lanyard,hold up hair,hold,hold,VERB
lanyard,hold up hair,hair,hair,NOUN
lanyard,keys,keys,key,NOUN
lanyard,losing,losing,lose,VERB
lanyard,measure things,measure,measure,VERB
lanyard,neckalce,neckalce,neckacle,NOUN
lanyard,tie objects together,tie,tie,NOUN
lanyard,tie objects together,objects,object,VERB
lanyard,wallet,wallet,wallet,NOUN
lanyard,wear it with id for school or work.,wear,wear,VERB
lanyard,wear it with id for school or work.,id,id,NOUN
lanyard,wear it with id for school or work.,school,school,NOUN
lanyard,wear it with id for school or work.,work,work,NOUN
lapdog,big dogs,big,big,ADJ
lapdog,big dogs,dogs,dog,NOUN
lapdog,health aide,health,health,NOUN
lapdog,health aide,aide,aide,NOUN
lapdog,small dog,small,small,ADJ
lapdog,small dog,dog,dog,NOUN
larvae,ariate soil,ariate,ariate,VERB
larvae,ariate soil,soil,soil,NOUN
larvae,hatching,hatching,hatch,VERB
larvae,source of protein,source,source,NOUN
larvae,source of protein,protein,protein,NOUN
laryngoscope,examine larinx,examine,examine,NOUN
laryngoscope,examine larinx,larinx,larinx,NOUN
laryngoscope,larynx,larynx,larynx,NOUN
laryngoscope,procedure,procedure,procedure,NOUN
laryngoscope,stick down a throat,stick,stick,VERB
laryngoscope,stick down a throat,throat,throat,NOUN
laryngoscope,vocal cord,vocal,vocal,ADJ
laryngoscope,vocal cord,cord,cord,NOUN
laryngoscope,voice box,voice,voice,NOUN
laryngoscope,voice box,box,box,NOUN
laryngoscope,volume,volume,volume,NOUN
lasso,cattle,cattle,cattle,NOUN
lasso,rodeo,rodeo,rodeo,NOUN
lasso,rope animals,rope,rope,NOUN
lasso,rope animals,animals,animal,NOUN
lasso,tie things up,tie,tire,ADJ
lasso,to get animals,animals,animal,NOUN
lasso,to grab different objects,grab,grab,VERB
lasso,to grab different objects,different,different,ADJ
lasso,to grab different objects,objects,object,NOUN
latch,constrain,constrain,constrain,NOUN
latch,doors,doors,door,NOUN
latch,hold on,hold,hold,VERB
latch,lock doors or windows,lock,lock,NOUN
latch,lock doors or windows,doors,door,NOUN
latch,lock doors or windows,windows,window,NOUN
latch,uninstall,uninstall,uninstall,ADJ
latex,balloons,balloons,balloon,NOUN
latex,condoms,condoms,condom,NOUN
latex,goggles,goggles,goggles,NOUN
latex,special effects,special,special,ADJ
latex,special effects,effects,effect,NOUN
latrine,potty in it,potty,potty,NOUN
laundry,allows for clean clothes,allows,allow,NOUN
laundry,allows for clean clothes,clean,clean,ADJ
laundry,allows for clean clothes,clothes,clothes,NOUN
laundry,to feed you washer and dryer,feed,feed,VERB
laundry,to feed you washer and dryer,washer,washer,NOUN
laundry,to feed you washer and dryer,dryer,dryer,NOUN
laundry,to pass the time,pass,pass,VERB
laundry,to pass the time,time,time,NOUN
laundry,to show you live somewhere,show,show,VERB
laundry,to show you live somewhere,live,live,VERB
lavatory,getting ready,ready,ready,ADJ
lavatory,hiding place from people of the opposite gender,hiding,hide,VERB
lavatory,hiding place from people of the opposite gender,place,place,NOUN
lavatory,hiding place from people of the opposite gender,people,people,NOUN
lavatory,hiding place from people of the opposite gender,opposite,opposite,ADJ
lavatory,hiding place from people of the opposite gender,gender,gender,NOUN
