Username,Trial,Condition.Number,Condition.Notes,Stimuli.Cue,Procedure.Item,Procedure.Max.Time,Procedure.Min.Time,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,affordance_lemma,POS,Lemma
w952700_ezg,21,16,List 16,linen,463,-,-,8414,1693,7051,dry,dry,spin-dry,JJ,dry
w952700_ezg,21,16,List 16,linen,463,-,-,8414,1693,7051,iron,iron,iron,NN,iron
w952700_ezg,21,16,List 16,linen,463,-,-,8414,1693,7051,fold,fold,fold,VBD,fold
w952700_ezg,22,16,List 16,cocaine,469,-,-,4615,1830,2445,snort,snort,snort,NN,snort
w952700_ezg,23,16,List 16,collar,470,-,-,10376,3026,6859,iron,iron,iron,NN,iron
w952700_ezg,23,16,List 16,collar,470,-,-,10376,3026,6859,fold,fold,fold,VBD,fold
w952700_ezg,24,16,List 16,checklist,458,-,-,12434,1477,11247,check,check,check,NN,check
w952700_ezg,24,16,List 16,checklist,458,-,-,12434,1477,11247,items,items,item,NNS,item
w952700_ezg,24,16,List 16,checklist,458,-,-,12434,1477,11247,write,write,write,VBP,write
w952700_ezg,24,16,List 16,checklist,458,-,-,12434,1477,11247,throw,throw,throw,VB,throw
w952700_ezg,24,16,List 16,checklist,458,-,-,12434,1477,11247,away,away,away,RB,away
w952700_ezg,25,16,List 16,bayonet,472,-,-,11877,3430,8036,use,use,use,JJ,use
w952700_ezg,25,16,List 16,bayonet,472,-,-,11877,3430,8036,war,war,war,NN,war
w952700_ezg,26,16,List 16,pole,476,-,-,9756,2716,7729,swing,swing,swing,VBG,swing
w952700_ezg,26,16,List 16,pole,476,-,-,9756,2716,7729,slide,slide,slide,JJ,slide
w952700_ezg,27,16,List 16,genital,465,-,-,17731,12510,16402,look,look,look,NN,look
w952700_ezg,27,16,List 16,genital,465,-,-,17731,12510,16402,touch,touch,touch,JJ,touch
w952700_ezg,28,16,List 16,lake,466,-,-,7706,1557,4544,swim,swim,swim,JJ,swim
w952700_ezg,28,16,List 16,lake,466,-,-,7706,1557,4544,fish,fish,fish,JJ,fish
w952700_ezg,28,16,List 16,lake,466,-,-,7706,1557,4544,dive,dive,diva,NN,dive
w952700_ezg,29,16,List 16,cellar,477,-,-,6844,1915,4248,store,store,store,NN,store
w952700_ezg,29,16,List 16,cellar,477,-,-,6844,1915,4248,wine,wine,wine,JJ,wine
w952700_ezg,30,16,List 16,stoop,474,-,-,8931,2332,7482,sweep,sweep,sweep,JJ,sweep
w952700_ezg,30,16,List 16,stoop,474,-,-,8931,2332,7482,clean,clean,clean,NN,clean
w952700_ezg,30,16,List 16,stoop,474,-,-,8931,2332,7482,stand,stand,stand,NN,stand
w952700_ezg,31,16,List 16,scientist,457,-,-,8217,2626,6415,use,use,use,NN,use
w952700_ezg,31,16,List 16,scientist,457,-,-,8217,2626,6415,reference,reference,reference,NN,reference
w952700_ezg,32,16,List 16,easel,471,-,-,15435,1344,14203,draw,draw,draw,JJ,draw
w952700_ezg,32,16,List 16,easel,471,-,-,15435,1344,14203,clean,clean,clean,JJ,clean
w952700_ezg,32,16,List 16,easel,471,-,-,15435,1344,14203,write,write,write,NNS,write
w952700_ezg,33,16,List 16,thigh,455,-,-,10281,3872,8962,touch,touch,touch,JJ,touch
w952700_ezg,33,16,List 16,thigh,455,-,-,10281,3872,8962,look,look,look,VBP,look
w952700_ezg,34,16,List 16,nickel,468,-,-,7700,1962,3453,pay,pay,pay,JJ,pay
w952700_ezg,35,16,List 16,mortician,452,-,-,8832,4310,6430,talk,talk,talk,NN,talk
w952700_ezg,36,16,List 16,satin,456,-,-,6861,3536,5776,touch,touch,touch,JJ,touch
w952700_ezg,37,16,List 16,paraphernalia,473,-,-,7772,3232,6863,look,look,look,NN,look
w952700_ezg,37,16,List 16,paraphernalia,473,-,-,7772,3232,6863,collect,collect,collect,VBP,collect
w952700_ezg,37,16,List 16,paraphernalia,473,-,-,7772,3232,6863,sell,sell,sell,NN,sell
w952700_ezg,38,16,List 16,sardine,454,-,-,11212,1778,7936,eat,eat,eat,NN,eat
w952700_ezg,38,16,List 16,sardine,454,-,-,11212,1778,7936,can,can,can,MD,can
w952700_ezg,38,16,List 16,sardine,454,-,-,11212,1778,7936,pickle,pickle,pickle,VB,pickle
w952700_ezg,38,16,List 16,sardine,454,-,-,11212,1778,7936,cook,cook,cook,VB,cook
w952700_ezg,39,16,List 16,spatula,462,-,-,11610,1796,7688,wash,wash,wash,JJ,wash
w952700_ezg,39,16,List 16,spatula,462,-,-,11610,1796,7688,cook,cook,cook,NN,cook
w952700_ezg,40,16,List 16,note,460,-,-,18984,1600,17966,write,write,write,NN,write
w952700_ezg,40,16,List 16,note,460,-,-,18984,1600,17966,throw,throw,throw,VB,throw
w952700_ezg,40,16,List 16,note,460,-,-,18984,1600,17966,away,away,away,RB,away
w952700_ezg,40,16,List 16,note,460,-,-,18984,1600,17966,throw,throw,throw,JJ,throw
w952700_ezg,40,16,List 16,note,460,-,-,18984,1600,17966,someone,someone,someone,NN,someone
w952700_ezg,40,16,List 16,note,460,-,-,18984,1600,17966,fold,fold,fold,VBD,fold
w952757_edh,11,19,List 19,letterbox,560,-,-,51708,25113,46631,hold,hold,hold,JJ,hold
w952757_edh,11,19,List 19,letterbox,560,-,-,51708,25113,46631,mail,mail,mail,NN,mail
w952757_edh,11,19,List 19,letterbox,560,-,-,51708,25113,46631,hold,hold,hold,NN,hold
w952757_edh,11,19,List 19,letterbox,560,-,-,51708,25113,46631,trash,trash,trash,NN,trash
w952757_edh,11,19,List 19,letterbox,560,-,-,51708,25113,46631,protect,protect,protect,JJ,protect
w952757_edh,11,19,List 19,letterbox,560,-,-,51708,25113,46631,mail,mail,mail,NN,mail
w952757_edh,11,19,List 19,letterbox,560,-,-,51708,25113,46631,decoration,decoration,decoration,NN,decoration
w952757_edh,11,19,List 19,letterbox,560,-,-,51708,25113,46631,hide,hide,hide,IN,hide
w952757_edh,11,19,List 19,letterbox,560,-,-,51708,25113,46631,key,key,key,JJ,key
w952757_edh,12,19,List 19,cookie,568,-,-,27265,985,26333,eat,eat,eat,NN,eat
w952757_edh,12,19,List 19,cookie,568,-,-,27265,985,26333,play,play,play,NN,play
w952757_edh,12,19,List 19,cookie,568,-,-,27265,985,26333,throw,throw,throw,VBP,throw
w952757_edh,12,19,List 19,cookie,568,-,-,27265,985,26333,throw,throw,throw,VB,throw
w952757_edh,12,19,List 19,cookie,568,-,-,27265,985,26333,away,away,away,RB,away
w952757_edh,12,19,List 19,cookie,568,-,-,27265,985,26333,waste,waste,waste,NN,waste
w952757_edh,12,19,List 19,cookie,568,-,-,27265,985,26333,pick,pick,pick,JJ,pick
w952757_edh,12,19,List 19,cookie,568,-,-,27265,985,26333,lick,lick,lick,JJ,lick
w952757_edh,12,19,List 19,cookie,568,-,-,27265,985,26333,break,break,break,NN,break
w952757_edh,12,19,List 19,cookie,568,-,-,27265,985,26333,cook,cook,cook,NN,cook
w952757_edh,12,19,List 19,cookie,568,-,-,27265,985,26333,heat,heat,heat,NN,heat
w952757_edh,12,19,List 19,cookie,568,-,-,27265,985,26333,freeze,freeze,freeze,NN,freeze
w952757_edh,13,19,List 19,raft,565,-,-,39069,7760,36216,float,float,float,NN,float
w952757_edh,13,19,List 19,raft,565,-,-,39069,7760,36216,pop,pop,pop,NN,pop
w952757_edh,13,19,List 19,raft,565,-,-,39069,7760,36216,break,break,break,NN,break
w952757_edh,13,19,List 19,raft,565,-,-,39069,7760,36216,sink,sink,sink,VBP,sink
w952757_edh,13,19,List 19,raft,565,-,-,39069,7760,36216,build,build,build,VB,build
w952757_edh,13,19,List 19,raft,565,-,-,39069,7760,36216,lose,lose,lose,JJ,lose
w952757_edh,13,19,List 19,raft,565,-,-,39069,7760,36216,sell,sell,sell,NN,sell
w952757_edh,15,19,List 19,derriere,549,-,-,28668,16647,22806,spank,spank,spank,NN,spank
w952757_edh,15,19,List 19,derriere,549,-,-,28668,16647,22806,hit,hit,hit,VBD,hit
w952757_edh,15,19,List 19,derriere,549,-,-,28668,16647,22806,sit,sit,sit,NNS,sit
w952757_edh,15,19,List 19,derriere,549,-,-,28668,16647,22806,shake,shake,shake,VB,shake
w952757_edh,16,19,List 19,enamel,553,-,-,13981,1640,12878,brush,brush,brush,NN,brush
w952757_edh,16,19,List 19,enamel,553,-,-,13981,1640,12878,lose,lose,lose,VB,lose
w952757_edh,16,19,List 19,enamel,553,-,-,13981,1640,12878,break,break,break,NN,break
w952757_edh,16,19,List 19,enamel,553,-,-,13981,1640,12878,polish,polish,polish,JJ,polish
w952757_edh,16,19,List 19,enamel,553,-,-,13981,1640,12878,protect,protect,protect,NN,protect
w952757_edh,18,19,List 19,kitchen,567,-,-,30908,1190,28417,cook,cook,cook,NN,cook
w952757_edh,18,19,List 19,kitchen,567,-,-,30908,1190,28417,clean,clean,clean,JJ,clean
w952757_edh,18,19,List 19,kitchen,567,-,-,30908,1190,28417,sit,sit,sit,NN,sit
w952757_edh,18,19,List 19,kitchen,567,-,-,30908,1190,28417,sweep,sweep,sweep,NN,sweep
w952757_edh,18,19,List 19,kitchen,567,-,-,30908,1190,28417,mop,mop,mop,NN,mop
w952757_edh,18,19,List 19,kitchen,567,-,-,30908,1190,28417,eat,eat,eat,NN,eat
w952757_edh,19,19,List 19,couch,545,-,-,20124,1009,19231,sit,sit,sit,NN,sit
w952757_edh,19,19,List 19,couch,545,-,-,20124,1009,19231,jump,jump,jump,NN,jump
w952757_edh,19,19,List 19,couch,545,-,-,20124,1009,19231,move,move,move,NN,move
w952757_edh,19,19,List 19,couch,545,-,-,20124,1009,19231,sell,sell,sell,NN,sell
w952757_edh,19,19,List 19,couch,545,-,-,20124,1009,19231,lay,lay,lie,VBD,lay
w952757_edh,19,19,List 19,couch,545,-,-,20124,1009,19231,break,break,break,JJ,break
w952757_edh,19,19,List 19,couch,545,-,-,20124,1009,19231,fix,fix,fix,JJ,fix
w952757_edh,19,19,List 19,couch,545,-,-,20124,1009,19231,build,build,build,JJ,build
w952757_edh,20,19,List 19,yardstick,570,-,-,6969,1161,5305,measure,measure,measure,NN,measure
w952757_edh,20,19,List 19,yardstick,570,-,-,6969,1161,5305,break,break,break,NN,break
w952757_edh,20,19,List 19,yardstick,570,-,-,6969,1161,5305,paint,paint,paint,NN,paint
w952757_edh,20,19,List 19,yardstick,570,-,-,6969,1161,5305,hit,hit,hit,VBD,hit
w952757_edh,21,19,List 19,backpack,556,-,-,31381,1039,30440,carry,carry,carry,JJ,carry
w952757_edh,21,19,List 19,backpack,556,-,-,31381,1039,30440,belongings,belongings,belonging,NNS,belonging
w952757_edh,21,19,List 19,backpack,556,-,-,31381,1039,30440,wear,wear,wear,VBP,wear
w952757_edh,21,19,List 19,backpack,556,-,-,31381,1039,30440,drop,drop,drop,NN,drop
w952757_edh,21,19,List 19,backpack,556,-,-,31381,1039,30440,hit,hit,hit,VBD,hit
w952757_edh,21,19,List 19,backpack,556,-,-,31381,1039,30440,throw,throw,throw,JJ,throw
w952757_edh,21,19,List 19,backpack,556,-,-,31381,1039,30440,step,step,step,NN,step
w952757_edh,22,19,List 19,goggles,544,-,-,21456,1172,20674,wear,wear,wear,JJ,wear
w952757_edh,22,19,List 19,goggles,544,-,-,21456,1172,20674,look,look,look,NN,look
w952757_edh,22,19,List 19,goggles,544,-,-,21456,1172,20674,break,break,break,JJ,break
w952757_edh,22,19,List 19,goggles,544,-,-,21456,1172,20674,clean,clean,clean,JJ,clean
w952757_edh,22,19,List 19,goggles,544,-,-,21456,1172,20674,lose,lose,lose,NN,lose
w952757_edh,22,19,List 19,goggles,544,-,-,21456,1172,20674,find,find,find,VBP,find
w952757_edh,23,19,List 19,bagpipes,551,-,-,11912,1536,11051,play,play,play,NN,play
w952757_edh,23,19,List 19,bagpipes,551,-,-,11912,1536,11051,decoration,decoration,decoration,NN,decoration
w952757_edh,23,19,List 19,bagpipes,551,-,-,11912,1536,11051,music,music,music,NN,music
w952757_edh,24,19,List 19,woodcutter,561,-,-,4546,1100,3794,cut,cut,cut,NN,cut
w952757_edh,24,19,List 19,woodcutter,561,-,-,4546,1100,3794,wood,wood,wood,NN,wood
w952757_edh,25,19,List 19,cage,563,-,-,59321,1923,58446,anikeep,keepsake,keepsake,NN,keepsake
w952757_edh,25,19,List 19,cage,563,-,-,59321,1923,58446,animals,animals,animal,NNS,animal
w952757_edh,25,19,List 19,cage,563,-,-,59321,1923,58446,protect,protect,protect,VBP,protect
w952757_edh,25,19,List 19,cage,563,-,-,59321,1923,58446,hold,hold,hold,JJ,hold
w952757_edh,25,19,List 19,cage,563,-,-,59321,1923,58446,hostage,hostage,hostage,NN,hostage
w952757_edh,25,19,List 19,cage,563,-,-,59321,1923,58446,lock,lock,lock,NN,lock
w952757_edh,25,19,List 19,cage,563,-,-,59321,1923,58446,unlock,unlock,unlock,NN,unlock
w952757_edh,25,19,List 19,cage,563,-,-,59321,1923,58446,stand,stand,stand,VBP,stand
w952757_edh,25,19,List 19,cage,563,-,-,59321,1923,58446,capture,capture,capture,NN,capture
w952757_edh,25,19,List 19,cage,563,-,-,59321,1923,58446,wild,wild,wild,JJ,wild
w952757_edh,25,19,List 19,cage,563,-,-,59321,1923,58446,animals,animals,animal,NNS,animal
w952757_edh,26,19,List 19,saltwater,546,-,-,18268,1083,17043,drink,drink,drink,VBP,drink
w952757_edh,26,19,List 19,saltwater,546,-,-,18268,1083,17043,rinse,rinse,rinse,JJ,rinse
w952757_edh,26,19,List 19,saltwater,546,-,-,18268,1083,17043,soak,soak,soak,NN,soak
w952757_edh,26,19,List 19,saltwater,546,-,-,18268,1083,17043,gurgle,gurgle,gurgle,NN,gurgle
w952757_edh,27,19,List 19,steak,555,-,-,28434,1047,25108,eat,eat,eat,NN,eat
w952757_edh,27,19,List 19,steak,555,-,-,28434,1047,25108,cut,cut,cut,NN,cut
w952757_edh,27,19,List 19,steak,555,-,-,28434,1047,25108,burn,burn,burn,NN,burn
w952757_edh,27,19,List 19,steak,555,-,-,28434,1047,25108,grill,grill,grill,NN,grill
w952757_edh,27,19,List 19,steak,555,-,-,28434,1047,25108,cook,cook,cook,NN,cook
w952757_edh,27,19,List 19,steak,555,-,-,28434,1047,25108,season,season,season,NN,season
w952757_edh,27,19,List 19,steak,555,-,-,28434,1047,25108,dip,dip,dip,NN,dip
w952757_edh,27,19,List 19,steak,555,-,-,28434,1047,25108,chew,chew,chew,VBP,chew
w952757_edh,27,19,List 19,steak,555,-,-,28434,1047,25108,drop,drop,drop,NN,drop
w952757_edh,27,19,List 19,steak,555,-,-,28434,1047,25108,fry,fry,fry,NN,fry
w952757_edh,27,19,List 19,steak,555,-,-,28434,1047,25108,waste,waste,waste,NN,waste
w952757_edh,28,19,List 19,switchblade,558,-,-,10358,1393,8308,cut,cut,cut,NN,cut
w952757_edh,28,19,List 19,switchblade,558,-,-,10358,1393,8308,throw,throw,throw,NN,throw
w952757_edh,28,19,List 19,switchblade,558,-,-,10358,1393,8308,slice,slice,slice,NN,slice
w952757_edh,28,19,List 19,switchblade,558,-,-,10358,1393,8308,break,break,break,NN,break
w952757_edh,29,19,List 19,goose,554,-,-,8893,1189,7137,fly,fly,fly,JJ,fly
w952757_edh,29,19,List 19,goose,554,-,-,8893,1189,7137,eat,eat,eat,NN,eat
w952757_edh,29,19,List 19,goose,554,-,-,8893,1189,7137,swim,swim,swim,NNS,swim
w952757_edh,30,19,List 19,treadmill,569,-,-,29703,1018,28319,run,run,run,VBP,run
w952757_edh,30,19,List 19,treadmill,569,-,-,29703,1018,28319,walk,walk,walk,VBP,walk
w952757_edh,30,19,List 19,treadmill,569,-,-,29703,1018,28319,decoration,decoration,decoration,NN,decoration
w952757_edh,30,19,List 19,treadmill,569,-,-,29703,1018,28319,exercise,exercise,exercise,NN,exercise
w952757_edh,30,19,List 19,treadmill,569,-,-,29703,1018,28319,track,track,track,NN,track
w952757_edh,30,19,List 19,treadmill,569,-,-,29703,1018,28319,calories,calories,calorie,NNS,calorie
w952757_edh,30,19,List 19,treadmill,569,-,-,29703,1018,28319,burned,burned,burn,VBD,burn
w952757_edh,30,19,List 19,treadmill,569,-,-,29703,1018,28319,incline,incline,incline,JJ,incline
w952757_edh,30,19,List 19,treadmill,569,-,-,29703,1018,28319,buy,buy,buy,NN,buy
w952757_edh,30,19,List 19,treadmill,569,-,-,29703,1018,28319,sell,sell,sell,VBP,sell
w952757_edh,30,19,List 19,treadmill,569,-,-,29703,1018,28319,move,move,move,NN,move
w952757_edh,32,19,List 19,tray,548,-,-,11556,1356,10271,carry,carry,carry,NN,carry
w952757_edh,32,19,List 19,tray,548,-,-,11556,1356,10271,drop,drop,drop,NN,drop
w952757_edh,32,19,List 19,tray,548,-,-,11556,1356,10271,balance,balance,balance,NN,balance
w952757_edh,33,19,List 19,lantern,559,-,-,13973,2076,9139,light,light,light,JJ,light
w952757_edh,33,19,List 19,lantern,559,-,-,13973,2076,9139,decoration,decoration,decoration,NN,decoration
w952757_edh,33,19,List 19,lantern,559,-,-,13973,2076,9139,see,see,see,VBP,see
w952757_edh,33,19,List 19,lantern,559,-,-,13973,2076,9139,heat,heat,heat,NN,heat
w952757_edh,34,19,List 19,barley,547,-,-,8252,1695,7544,cook,cook,cook,NN,cook
w952757_edh,34,19,List 19,barley,547,-,-,8252,1695,7544,season,season,season,NN,season
w952757_edh,34,19,List 19,barley,547,-,-,8252,1695,7544,cut,cut,cut,NN,cut
w952757_edh,34,19,List 19,barley,547,-,-,8252,1695,7544,sprinkle,sprinkle,sprinkle,JJ,sprinkle
w952757_edh,35,19,List 19,plaster,543,-,-,8821,2104,7797,fix,fix,fix,NN,fix
w952757_edh,35,19,List 19,plaster,543,-,-,8821,2104,7797,holes,holes,hole,NNS,hole
w952757_edh,35,19,List 19,plaster,543,-,-,8821,2104,7797,make,make,make,VBP,make
w952757_edh,35,19,List 19,plaster,543,-,-,8821,2104,7797,cast,cast,cast,JJ,cast
w952757_edh,36,19,List 19,vulva,562,-,-,42550,16189,41348,clean,clean,clean,JJ,clean
w952757_edh,36,19,List 19,vulva,562,-,-,42550,16189,41348,shave,shave,shave,VBP,shave
w952757_edh,36,19,List 19,vulva,562,-,-,42550,16189,41348,wax,wax,wax,VBN,wax
w952757_edh,36,19,List 19,vulva,562,-,-,42550,16189,41348,laser,laser,laser,NN,laser
w952757_edh,37,19,List 19,toe,566,-,-,16788,1704,14330,stub,stub,stub,NN,stub
w952757_edh,37,19,List 19,toe,566,-,-,16788,1704,14330,paint,paint,paint,NN,paint
w952757_edh,37,19,List 19,toe,566,-,-,16788,1704,14330,shave,shave,shave,VBP,shave
w952757_edh,37,19,List 19,toe,566,-,-,16788,1704,14330,cut,cut,cut,VBN,cut
w952757_edh,37,19,List 19,toe,566,-,-,16788,1704,14330,break,break,break,JJ,break
w952757_edh,38,19,List 19,godparent,552,-,-,16064,3370,13907,babysit,babysit,babysit,NNS,babysit
w952757_edh,38,19,List 19,godparent,552,-,-,16064,3370,13907,feed,feed,fee,VBP,fee
w952757_edh,39,19,List 19,lubrication,550,-,-,26736,2850,3950,moisten,moisten,moisten,JJ,moisten
w954701_MADT,11,23,List 73,limousine,2164,-,-,61643,2265,55294,ride,ride,ride,JJ,ride
w954701_MADT,11,23,List 73,limousine,2164,-,-,61643,2265,55294,drive,drive,drive,NN,drive
w954701_MADT,11,23,List 73,limousine,2164,-,-,61643,2265,55294,work,work,work,NN,work
w954701_MADT,11,23,List 73,limousine,2164,-,-,61643,2265,55294,shine,shine,shine,JJ,shine
w954701_MADT,11,23,List 73,limousine,2164,-,-,61643,2265,55294,polish,polish,polish,JJ,polish
w954701_MADT,11,23,List 73,limousine,2164,-,-,61643,2265,55294,dream,dream,dream,NN,dream
w954701_MADT,12,23,List 73,cacti,2177,-,-,46786,3790,44877,drink,drink,drink,NN,drink
w954701_MADT,12,23,List 73,cacti,2177,-,-,46786,3790,44877,plant,plant,plant,NN,plant
w954701_MADT,12,23,List 73,cacti,2177,-,-,46786,3790,44877,grow,grow,grow,VB,grow
w954701_MADT,12,23,List 73,cacti,2177,-,-,46786,3790,44877,move,move,move,NN,move
w954701_MADT,13,23,List 73,helicopter,2168,-,-,37559,1632,25017,fly,fly,fly,NN,fly
w954701_MADT,13,23,List 73,helicopter,2168,-,-,37559,1632,25017,ride,ride,ride,NN,ride
w954701_MADT,13,23,List 73,helicopter,2168,-,-,37559,1632,25017,use,use,use,NN,use
w954701_MADT,13,23,List 73,helicopter,2168,-,-,37559,1632,25017,work,work,work,NN,work
w954701_MADT,14,23,List 73,capsule,2175,-,-,68623,3843,58413,take,take,take,VB,take
w954701_MADT,14,23,List 73,capsule,2175,-,-,68623,3843,58413,swallow,swallow,swallow,JJ,swallow
w954701_MADT,14,23,List 73,capsule,2175,-,-,68623,3843,58413,bury,bury,bury,NN,bury
w954701_MADT,14,23,List 73,capsule,2175,-,-,68623,3843,58413,add,add,add,VB,add
w954701_MADT,14,23,List 73,capsule,2175,-,-,68623,3843,58413,mix,mix,mix,JJ,mix
w954701_MADT,14,23,List 73,capsule,2175,-,-,68623,3843,58413,fly,fly,fly,JJ,fly
w954701_MADT,14,23,List 73,capsule,2175,-,-,68623,3843,58413,space,space,space,NN,space
w954701_MADT,15,23,List 73,chairperson,2186,-,-,74916,5089,62317,manage,manage,manage,NN,manage
w954701_MADT,15,23,List 73,chairperson,2186,-,-,74916,5089,62317,boss,boss,boss,IN,boss
w954701_MADT,15,23,List 73,chairperson,2186,-,-,74916,5089,62317,direct,direct,direct,JJ,direct
w954701_MADT,15,23,List 73,chairperson,2186,-,-,74916,5089,62317,sit,sit,sit,NN,sit
w954701_MADT,15,23,List 73,chairperson,2186,-,-,74916,5089,62317,move,move,move,NN,move
w954701_MADT,15,23,List 73,chairperson,2186,-,-,74916,5089,62317,order,order,order,NN,order
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,pull,pull,pull,NN,pull
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,cut,cut,cut,NN,cut
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,dig,dig,dig,NN,dig
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,plant,plant,plant,NN,plant
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,seed,seed,seed,NN,seed
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,lay,lay,lie,VBD,lay
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,picnic,picnic,picnic,JJ,picnic
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,sleep,sleep,sleep,NN,sleep
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,crawl,crawl,crawl,NN,crawl
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,walk,walk,walk,VBP,walk
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,pull,pull,pull,NN,pull
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,add,add,add,NN,add
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,chop,chop,chop,NN,chop
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,run,run,run,VBP,run
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,smell,smell,smell,RB,smell
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,add,add,add,VB,add
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,furniture,furniture,furniture,NN,furniture
w954701_MADT,16,23,List 73,crabgrass,2163,-,-,152060,3509,145695,water,water,water,NN,water
w954701_MADT,17,23,List 73,motor,2174,-,-,109357,2011,104265,drive,drive,drive,NN,drive
w954701_MADT,17,23,List 73,motor,2174,-,-,109357,2011,104265,work,work,work,NN,work
w954701_MADT,17,23,List 73,motor,2174,-,-,109357,2011,104265,change,change,change,NN,change
w954701_MADT,17,23,List 73,motor,2174,-,-,109357,2011,104265,add,add,add,VB,add
w954701_MADT,17,23,List 73,motor,2174,-,-,109357,2011,104265,drop,drop,drop,NN,drop
w954701_MADT,17,23,List 73,motor,2174,-,-,109357,2011,104265,vehicle,vehicle,vehicle,NN,vehicle
w954701_MADT,17,23,List 73,motor,2174,-,-,109357,2011,104265,change,change,change,NN,change
w954701_MADT,17,23,List 73,motor,2174,-,-,109357,2011,104265,pull,pull,pull,NN,pull
w954701_MADT,17,23,List 73,motor,2174,-,-,109357,2011,104265,push,push,push,NN,push
w954701_MADT,17,23,List 73,motor,2174,-,-,109357,2011,104265,pick,pick,pick,JJ,pick
