Stimuli.Cue,affordance_parsed,word,lemma,POS,School
fishpond,keep the fish,fish,fish,NOUN,UCONN
mustache,male symbol,male,male,NOUN,UCONN
mustache,male symbol,symbol,symbol,NOUN,UCONN
collarbone,increase the range of motion of the upper body ,increase,increase,NOUN,UCONN
collarbone,increase the range of motion of the upper body ,range,range,NOUN,UCONN
collarbone,increase the range of motion of the upper body ,motion,motion,NOUN,UCONN
collarbone,increase the range of motion of the upper body ,upper,upper,ADJ,UCONN
collarbone,increase the range of motion of the upper body ,body,body,NOUN,UCONN
cornflower,decoration,decoration,decorate,VERB,UCONN
clamshell,decoration,decoration,decorate,VERB,UCONN
corsage,decoration,decoration,decorate,VERB,UCONN
speedboat,transport ,transport,transport,VERB,UCONN
panties,wear inside of pants,wear,wear,VERB,UCONN
panties,wear inside of pants,inside,inside,ADV,UCONN
panties,wear inside of pants,pants,pants,NOUN,UCONN
medicine,by mouth,mouth,mouth,NOUN,UCONN
kite,science,science,science,NOUN,UCONN
kite,experiments,experiments,experiment,VERB,UCONN
kite,for fun,fun,fun,NOUN,UCONN
kite,flight,flight,fly,VERB,UCONN
kite,photography,photography,photograph,VERB,UCONN
bleach,clean,clean,clean,VERB,UCONN
bleach,disinfect,disinfect,disinfect,VERB,UCONN
bleach,brighten,brighten,brighten,VERB,UCONN
bleach,shine,shine,shine,VERB,UCONN
radiator,heat,heat,heat,VERB,UCONN
radiator,cold air,cold,cold,ADJ,UCONN
radiator,cold air,air,air,NOUN,UCONN
masseur,massages,massages,massage,VERB,UCONN
phone,contacting,contacting,contact,VERB,UCONN
phone,talking,talking,talk,VERB,UCONN
phone,texting,texting,text,VERB,UCONN
phone,playing,playing,play,VERB,UCONN
moonshine,barter,barter,barter,VERB,UCONN
moonshine,antifreeze,antifreeze,antifreeze,NOUN,UCONN
moonshine,shine,shine,shine,VERB,UCONN
mascara,lengthening,lengthening,lengthen,VERB,UCONN
foot,walking,walking,walk,VERB,UCONN
foot,massaging,massaging,massage,VERB,UCONN
foot,tickling,tickling,tickle,VERB,UCONN
snack,eating,eating,eat,VERB,UCONN
snack,nutrition,nutrition,nutrition,NOUN,UCONN
sponge,cleaning,cleaning,clean,VERB,UCONN
cape,style,style,style,NOUN,UCONN
cape,flying,flying,flie,VERB,UCONN
lily,sent,sent,send,VERB,UCONN
lily,decoration,decoration,decorate,VERB,UCONN
lily,gift,gift,gift,VERB,UCONN
cloth,wipe,wipe,wipe,VERB,UCONN
cloth,cut,cut,cut,VERB,UCONN
cloth,covering,covering,cover,VERB,UCONN
battery,charging,charging,charge,VERB,UCONN
battery,power outage,power,power,NOUN,UCONN
battery,power outage,outage,outage,NOUN,UCONN
battery,engine starter,starter,start engine,VERB,UCONN
nightie,sleeping,sleeping,sleep,VERB,UCONN
armoire,storage/closet,storage,store,VERB,UCONN
armoire,storage/closet,closet,closet,NOUN,UCONN
cheekbone,support,support,support,VERB,UCONN
medallion,eating,eating,eat,VERB,UCONN
medallion,cutting,cutting,cut,VERB,UCONN
thimble,protection,protection,protect,VERB,UCONN
thimble,control,control,control,NOUN,UCONN
thimble,speed,speed,speed,NOUN,UCONN
firecracker,explosion,explosion,explode,VERB,UCONN
firecracker,celebration,celebration,celebrate,VERB,UCONN
firecracker,entertainment,entertainment,entertain,VERB,UCONN
firecracker,noise,noise,noise,NOUN,UCONN
neckerchief,scarf,scarf,scarf,NOUN,UCONN
neckerchief,bandage,bandage,bandage,VERB,UCONN
rubbish,electricity,electricity,electricity,NOUN,UCONN
rubbish,heat,heat,heat,VERB,UCONN
rubbish,fuel,fuel,fuel,NOUN,UCONN
bunk,sleeping,sleeping,sleep,VERB,UCONN
home,protection,protection,protect,VERB,UCONN
home,shelter,shelter,shelter,VERB,UCONN
home,leisure,leisure,leisure,VERB,UCONN
home,working,working,work,VERB,UCONN
home,studying,studying,study,VERB,UCONN
home,cleaning,cleaning,clean,VERB,UCONN
home,playing,playing,play,VERB,UCONN
home,space,space,space,NOUN,UCONN
candidate,elections,elections,elect,VERB,UCONN
farmhouse,home,home,home,ADV,UCONN
farmhouse,space,space,space,NOUN,UCONN
farmhouse,parties,parties,party,NOUN,UCONN
farmhouse,animals,animals,animal,NOUN,UCONN
farmhouse,weddings,weddings,wedding,NOUN,UCONN
brace,protection,protection,protect,VERB,UCONN
brace,healing,healing,heal,VERB,UCONN
brace,support,support,support,VERB,UCONN
brace,prevention,prevention,prevent,VERB,UCONN
crop,food,food,food,NOUN,UCONN
crop,livestock,livestock,livestock,NOUN,UCONN
crop,fuel,fuel,fuel,NOUN,UCONN
crop,decoration,decoration,decorate,VERB,UCONN
pupil,seeing,seeing,see,VERB,UCONN
pupil,eye anatomy,eye,eye,NOUN,UCONN
pupil,eye anatomy,anatomy,anatomy,NOUN,UCONN
pupil,protecting against light,protecting,protect,VERB,UCONN
pupil,protecting against light,light,light,NOUN,UCONN
canoe,rowing,rowing,row,VERB,UCONN
canoe,traveling,traveling,travel,VERB,UCONN
canoe,to not get wet,get,get,VERB,UCONN
canoe,to not get wet,wet,wet,ADJ,UCONN
canoe,exercise,exercise,exercise,VERB,UCONN
machete,cutting,cutting,cut,VERB,UCONN
machete,killing,killing,kill,VERB,UCONN
machete,scaring,scaring,scar,NOUN,UCONN
machete,slicing food,slicing,slice,VERB,UCONN
machete,slicing food,food,food,NOUN,UCONN
machete,skinning,skinning,skin,VERB,UCONN
holding,moving an object,moving,move,VERB,UCONN
holding,moving an object,object,object,ADV,UCONN
holding,showing an object,showing,show,VERB,UCONN
holding,showing an object,object,object,ADV,UCONN
holding,observing an object,observing,obserive,VERB,UCONN
holding,observing an object,object,object,ADV,UCONN
holding,supporting an object or person,supporting,support,VERB,UCONN
holding,supporting an object or person,object,object,ADV,UCONN
holding,supporting an object or person,person,person,NOUN,UCONN
barrel,holding substance,holding,hold,VERB,UCONN
barrel,holding substance,substance,substance,NOUN,UCONN
barrel,rolling,rolling,roll,VERB,UCONN
toaster,warming,warming,warm,VERB,UCONN
toaster,cooking,cooking,cook,VERB,UCONN
toaster,burning,burning,burn,VERB,UCONN
toaster,making toast and bagels,making,make,NOUN,UCONN
toaster,making toast and bagels,toast,toast,VERB,UCONN
toaster,making toast and bagels,bagels,bagel,NOUN,UCONN
chalk,drawing,drawing,drawe,VERB,UCONN
kidney,cleanse blood,cleanse,clean,VERB,UCONN
kidney,cleanse blood,blood,blood,NOUN,UCONN
kidney,make pee,make,make,VERB,UCONN
kidney,make pee,pee,pee,NOUN,UCONN
kidney,keep humans healthy ,keep,keep,VERB,UCONN
kidney,keep humans healthy ,humans,human,NOUN,UCONN
kidney,keep humans healthy ,healthy,healthy,ADJ,UCONN
carpenter,fix,fix,fix,VERB,UCONN
carpenter,build,build,build,VERB,UCONN
carpenter,teach,teach,teach,VERB,UCONN
sex,stimulation,stimulation,stimulate,VERB,UCONN
sex,orgasm,orgasm,orgasm,VERB,UCONN
sex,cardio,cardio,cardio,NOUN,UCONN
sex,orientation,orientation,orientation,NOUN,UCONN
sex,differentiation,differentiation,differentiation,NOUN,UCONN
sex,identification ,identification,identification,NOUN,UCONN
lollipop,sucking,sucking,suck,VERB,UCONN
lollipop,licking,licking,lick,VERB,UCONN
lollipop,eating,eating,eat,VERB,UCONN
lollipop,tasting,tasting,taste,VERB,UCONN
lollipop,to calm a child down,calm,calm,VERB,UCONN
lollipop,to calm a child down,child,child,NOUN,UCONN
optician,perscibe glasses or contacts,prescribe,prescribe,VERB,UCONN
optician,perscibe glasses or contacts,glasses,glasses,NOUN,UCONN
optician,perscibe glasses or contacts,contacts,contact,NOUN,UCONN
optician,test vision,test,test,VERB,UCONN
optician,test vision,vision,vision,NOUN,UCONN
ocean,swimming,swimming,swimm,VERB,UCONN
ocean,observing,observing,obserive,VERB,UCONN
ocean,drowning,drowning,drown,VERB,UCONN
ocean,understanding,understanding,understand,VERB,UCONN
ocean,researching,researching,research,VERB,UCONN
ocean,surfing,surfing,surf,VERB,UCONN
ocean,boating,boating,boate,VERB,UCONN
ocean,water sports,water,water,NOUN,UCONN
ocean,water sports,sports,sport,NOUN,UCONN
ocean,transportation,transportation,transport,VERB,UCONN
tag,identification,identification,identify,VERB,UCONN
tag,game,game,game,NOUN,UCONN
stroller,walking,walking,walk,VERB,UCONN
stroller,carrying small person,carrying,carry,VERB,UCONN
stroller,carrying small person,small,small,ADJ,UCONN
stroller,carrying small person,person,person,NOUN,UCONN
stroller,wheeling,wheeling,wheel,NOUN,UCONN
tweezer,plucking,plucking,pluck,VERB,UCONN
tweezer,pinching,pinching,pinch,VERB,UCONN
tweezer,popping,popping,pop,VERB,UCONN
tweezer,extracting,extracting,extract,VERB,UCONN
tractor,riding,riding,ride,VERB,UCONN
tractor,work,work,work,VERB,UCONN
tractor,transportation,transportation,transport,VERB,UCONN
scarf,wearing,wearing,wear,VERB,UCONN
scarf,keeping warm,keeping,keep,VERB,UCONN
scarf,keeping warm,warm,warm,VERB,UCONN
scarf,style,style,style,NOUN,UCONN
scribbling,taking out anger,taking,take,VERB,UCONN
scribbling,taking out anger,anger,anger,NOUN,UCONN
scribbling,art,art,art,NOUN,UCONN
scribbling,drawing,drawing,drawe,VERB,UCONN
fist,punching,punching,punche,VERB,UCONN
fist,when angry,angry,angry,ADJ,UCONN
windshield,wiping,wiping,wip,VERB,UCONN
windshield,cleaning,cleaning,clean,VERB,UCONN
windshield,seeing,seeing,see,VERB,UCONN
windshield,protecting ,protecting,protect,VERB,UCONN
wood,building,building,build,VERB,UCONN
wood,sex,sex,sex,VERB,UCONN
wood,creating,creating,create,VERB,UCONN
wood,burning,burning,burn,VERB,UCONN
wood,creating heat ,creating,create,VERB,UCONN
wood,creating heat ,heat,heat,VERB,UCONN
cardigan,style,style,style,NOUN,UCONN
cardigan,clothing,clothing,clothing,NOUN,UCONN
cardigan,warmth ,warmth,warm,VERB,UCONN
hall,walking,walking,walk,VERB,UCONN
hall,building,building,building,NOUN,UCONN
stirrup,horse back riding,horse,horse,NOUN,UCONN
stirrup,horse back riding,back,back,ADV,UCONN
stirrup,horse back riding,riding,ride,VERB,UCONN
stirrup,stepping,stepping,step,VERB,UCONN
stirrup,holding,holding,hold,VERB,UCONN
stirrup,helps stay in saddle,helps,help,VERB,UCONN
stirrup,helps stay in saddle,stay,stay,VERB,UCONN
stirrup,helps stay in saddle,saddle,saddle,NOUN,UCONN
ladybug,annoyance,annoyance,annoy,VERB,UCONN
ladybug,good luck,good,good,ADJ,UCONN
ladybug,good luck,luck,luck,NOUN,UCONN
Swan,beauty,beauty,beauty,NOUN,UCONN
Swan,swimming,swimming,swimm,VERB,UCONN
Swan,floating,floating,float,VERB,UCONN
Swan,flying,flying,flie,VERB,UCONN
wheel,driving,driving,drive,VERB,UCONN
wheel,mixing,mixing,mix,VERB,UCONN
wheel,turning,turning,turn,VERB,UCONN
wheel,pushing,pushing,push,VERB,UCONN
wheel,moving,moving,move,VERB,UCONN
ski,skiing,skiing,ski,VERB,UCONN
ski,transportation,transportation,transport,VERB,UCONN
ski,exercise,exercise,exercise,VERB,UCONN
bait,catch,catch,catch,VERB,UCONN
bait,eat,eat,eat,VERB,UCONN
bait,throw,throw,throw,VERB,UCONN
bait,fish,fish,fish,VERB,UCONN
lifeguard,save,save,save,VERB,UCONN
drum,hit,hit,hit,VERB,UCONN
drum,pick,pick,pick,VERB,UCONN
lamplighter,light,light,light,NOUN,UCONN
lamplighter,use,use,use,VERB,UCONN
lamp,light,light,light,NOUN,UCONN
chain,attach,attach,attach,VERB,UCONN
earthworm,touch,touch,touch,VERB,UCONN
hatchback,use,use,use,VERB,UCONN
grocery,eat,eat,eat,VERB,UCONN
grocery,scoop,scoop,scoop,VERB,UCONN
drapery,design,design,design,VERB,UCONN
woodpile,scoop,scoop,scoop,VERB,UCONN
spade,card,card,card,NOUN,UCONN
strudel,scoop,scoop,scoop,VERB,UCONN
flycatcher,throw,throw,throw,VERB,UCONN
flycatcher,use,use,use,VERB,UCONN
foliage,unfoil,uncoil,uncoil,VERB,UCONN
whirlpool,swim,swim,swim,VERB,UCONN
insole,sole,sole,sole,ADJ,UCONN
storehouse,storage,storage,store,VERB,UCONN
storehouse,store,store,store,VERB,UCONN
storehouse,place,place,place,VERB,UCONN
virgin,no sex,sex,sex,VERB,UCONN
file,paper,paper,paper,NOUN,UCONN
file,computer,computer,computer,NOUN,UCONN
toothpick,teeth,teeth,tooth,NOUN,UCONN
microwave,heat,heat,heat,VERB,UCONN
microwave,warm,warm,warm,VERB,UCONN
plank,exercise,exercise,exercise,VERB,UCONN
ecologist,science,science,science,VERB,UCONN
lever,pick up,pick,pick,VERB,UCONN
men,male,male,male,NOUN,UCONN
coffin,death,death,death,NOUN,UCONN
coffin,funeral,funeral,funeral,NOUN,UCONN
feather,bird,bird,bird,NOUN,UCONN
shamrock,lucky,lucky,lucky,ADJ,UCONN
board,game,game,game,NOUN,UCONN
mirror,stare,stare,stare,VERB,UCONN
mirror,glance,glance,glance,VERB,UCONN
mirror,look,look,look,VERB,UCONN
windsock,flying,flying,flie,VERB,UCONN
tavern,drink,drink,drink,VERB,UCONN
tavern,eat,eat,eat,VERB,UCONN
limeade,drink,drink,drink,VERB,UCONN
limeade,throw,throw,throw,VERB,UCONN
limeade,spill,spill,spill,VERB,UCONN
limeade,chug,chug,chug,VERB,UCONN
rug,roll,roll,roll,VERB,UCONN
rug,step,step,step,VERB,UCONN
rug,walk,walk,walk,VERB,UCONN
rug,run,run,run,VERB,UCONN
rug,vacuums,vacuums,vacuum,VERB,UCONN
rug,dust,dust,dust,VERB,UCONN
rug,wash,wash,wash,VERB,UCONN
bully,mean,mean,mean,VERB,UCONN
silverware,eat,eat,eat,VERB,UCONN
silverware,throw,throw,throw,VERB,UCONN
silverware,wash,wash,wash,VERB,UCONN
pretzel,eat,eat,eat,VERB,UCONN
pretzel,throw,throw,throw,VERB,UCONN
pretzel,chew,chew,chew,VERB,UCONN
cigarette,smoke,smoke,smoke,VERB,UCONN
cigarette,light,light,light,VERB,UCONN
cop,call,call,call,VERB,UCONN
dresser,store,store,store,VERB,UCONN
friend,talk,talk,talk,VERB,UCONN
friend,laugh,laugh,laugh,VERB,UCONN
friend,comapny,company,company,NOUN,UCONN
bookbinder,seperate,separate,separate,VERB,UCONN
butcher,chop,chop,chop,VERB,UCONN
kiss,love,love,love,NOUN,UCONN
ribbon,gift,gift,gift,NOUN,UCONN
urn,store,store,store,VERB,UCONN
turkey,eat,eat,eat,VERB,UCONN
turkey,cook,cook,cake,VERB,UCONN
drawstring,tie ,tie,tie,VERB,UCONN
garter,protect,protect,protect,VERB,UCONN
sugarcane,sweeten ,sweeten,sweeten,VERB,UCONN
goddaughter,love,love,love,VERB,UCONN
plantain,eat,eat,eat,VERB,UCONN
plantain,cook,cook,cake,VERB,UCONN
gymnast,watch,watch,watch,VERB,UCONN
gymnast,learn,learn,learn,VERB,UCONN
colleague,talk to,talk,talk,VERB,UCONN
colleague,work with,work,work,VERB,UCONN
sportswoman,competing,competing,compete,VERB,UCONN
sportswoman,speaking,speaking,speak,VERB,UCONN
sportswoman,performing,performing,perform,VERB,UCONN
sportswoman,teaching,teaching,teach,VERB,UCONN
sportswoman,presenting,presenting,present,VERB,UCONN
sportswoman,advertising,advertising,advertise,VERB,UCONN
sportswoman,modeling,modeling,model,VERB,UCONN
sportswoman,working,working,work,VERB,UCONN
camisole,wearing,wearing,wear,VERB,UCONN
camisole,cleaning,cleaning,clean,VERB,UCONN
camisole,folding,folding,fold,VERB,UCONN
camisole,shopping,shopping,shop,VERB,UCONN
item,categorizing,categorizing,categorize,VERB,UCONN
item,taking,taking,take,VERB,UCONN
item,using,using,use,VERB,UCONN
item,buying,buying,buy,VERB,UCONN
crewman,working,working,work,VERB,UCONN
crewman,assisting,assisting,assist,VERB,UCONN
crewman,building,building,build,VERB,UCONN
crewman,creating,creating,create,VERB,UCONN
crewman,thinking,thinking,think,VERB,UCONN
tearoom,drinking,drinking,drink,VERB,UCONN
tearoom,socializing,socializing,socialize,VERB,UCONN
tearoom,sitting,sitting,sit,VERB,UCONN
tearoom,relaxing,relaxing,relax,VERB,UCONN
tearoom,eating,eating,eat,VERB,UCONN
pond,fishing,fishing,fish,VERB,UCONN
pond,swimming,swimming,swimm,VERB,UCONN
pond,sitting,sitting,sit,VERB,UCONN
chihuahua,petting,petting,pet,VERB,UCONN
chihuahua,feeding,feeding,feed,VERB,UCONN
chihuahua,walking,walking,walk,VERB,UCONN
chihuahua,playing,playing,play,VERB,UCONN
chihuahua,cleaning,cleaning,clean,VERB,UCONN
potboiler,heating,heating,heat,VERB,UCONN
potboiler,boiling,boiling,boil,VERB,UCONN
potboiler,cooking,cooking,cook,VERB,UCONN
cement,mixing,mixing,mix,VERB,UCONN
cement,hardening,hardening,harden,VERB,UCONN
cement,applying,applying,apply,VERB,UCONN
cement,spreading,spreading,spread,VERB,UCONN
cement,sitting,sitting,sit,VERB,UCONN
igloo,building,building,build,VERB,UCONN
igloo,protecting,protecting,protect,VERB,UCONN
fingertip,touching,touching,touch,VERB,UCONN
fingertip,feeling,feeling,feel,VERB,UCONN
fingertip,typing,typing,type,VERB,UCONN
fingertip,scraping,scraping,scrape,VERB,UCONN
fingertip,cleaning,cleaning,clean,VERB,UCONN
bookshelf,organizing,organizing,organize,VERB,UCONN
bookshelf,holding,holding,hold,VERB,UCONN
bookshelf,decorating,decorating,decorate,VERB,UCONN
bacon,sizzling,sizzling,sizzle,VERB,UCONN
bacon,cooking,cooking,cook,VERB,UCONN
bacon,eating,eating,eat,VERB,UCONN
bacon,chopping,chopping,chop,VERB,UCONN
bacon,flipping,flipping,flip,VERB,UCONN
bacon,cutting,cutting,cut,VERB,UCONN
bra,wearing,wearing,wear,VERB,UCONN
bra,buying,buying,buy,VERB,UCONN
bra,sizing,sizing,size,VERB,UCONN
bra,fitting,fitting,fitte,VERB,UCONN
trailer,living,living,live,VERB,UCONN
trailer,protecting,protecting,protect,VERB,UCONN
trailer,traveling,traveling,travel,VERB,UCONN
trailer,driving,driving,drive,VERB,UCONN
paw,walking,walking,walk,VERB,UCONN
paw,feeling,feeling,feel,VERB,UCONN
cymbals,playing,playing,play,VERB,UCONN
cymbals,hearing,hearing,hear,VERB,UCONN
cymbals,clashing,clashing,clash,VERB,UCONN
cymbals,cleaning,cleaning,clean,VERB,UCONN
journalist,writing,writing,write,VERB,UCONN
journalist,traveling,traveling,travel,VERB,UCONN
journalist,working,working,work,VERB,UCONN
journalist,learning,learning,learn,VERB,UCONN
journalist,talking,talking,talk,VERB,UCONN
journalist,presenting,presenting,present,VERB,UCONN
mouthpiece,blowing,blowing,blow,VERB,UCONN
mouthpiece,cleaning,cleaning,clean,VERB,UCONN
mouthpiece,applying,applying,apply,VERB,UCONN
mouthpiece,touching,touching,touch,VERB,UCONN
mouthpiece,using,using,use,VERB,UCONN
moccasin,wearing,wearing,wear,VERB,UCONN
moccasin,buying,buying,buy,VERB,UCONN
moccasin,warming,warming,warm,VERB,UCONN
moccasin,walking,walking,walk,VERB,UCONN
prostitute,performing,performing,perform,VERB,UCONN
prostitute,paying,paying,pay,VERB,UCONN
prostitute,serving,serving,serive,VERB,UCONN
prostitute,talking,talking,talk,VERB,UCONN
prostitute,touching,touching,touch,VERB,UCONN
chalet,using,using,use,VERB,UCONN
strap,securing,securing,secure,VERB,UCONN
strap,holding,holding,hold,VERB,UCONN
strap,tightening,tightening,tightene,VERB,UCONN
strap,loosening,loosening,loose,VERB,UCONN
strap,wearing,wearing,wear,VERB,UCONN
strap,applying,applying,apply,VERB,UCONN
script,reading,reading,read,VERB,UCONN
script,speaking,speaking,speak,VERB,UCONN
script,writing,writing,write,VERB,UCONN
script,printing,printing,print,VERB,UCONN
script,performing,performing,perform,VERB,UCONN
script,reciting,reciting,recit,VERB,UCONN
script,memorizing,memorizing,memorize,VERB,UCONN
earmuff,wearing,wearing,wear,VERB,UCONN
earmuff,buying,buying,buy,VERB,UCONN
nettle,using,using,use,VERB,UCONN
banana,eating,eating,eat,VERB,UCONN
banana,growing,growing,grow,VERB,UCONN
banana,planting,planting,plan,VERB,UCONN
banana,picking,picking,pick,VERB,UCONN
banana,peeling,peeling,peel,VERB,UCONN
banana,cutting,cutting,cut,VERB,UCONN
banana,blending,blending,blend,VERB,UCONN
mask,wearing,wearing,wear,VERB,UCONN
mask,protecting,protecting,protect,VERB,UCONN
piglet,feeding,feeding,feed,VERB,UCONN
piglet,cleaning,cleaning,clean,VERB,UCONN
employee,working,working,work,VERB,UCONN
