Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group,
59142b45ef024b0001c54c33,whiskey,drinking,drinking,drink,VERB,Prolific,
59142b45ef024b0001c54c33,whiskey,selling,selling,sell,VERB,Prolific,
59142b45ef024b0001c54c33,whiskey,sharing,sharing,share,VERB,Prolific,
59142b45ef024b0001c54c33,milk,milkshake,milkshake,milkshake,NOUN,Prolific,
59142b45ef024b0001c54c33,milk,bathing,bathing,bathe,VERB,Prolific,
59142b45ef024b0001c54c33,milk,drinking,drinking,drink,VERB,Prolific,
59142b45ef024b0001c54c33,milk,cheese,cheese,cheese,NOUN,Prolific,
59142b45ef024b0001c54c33,pennant,notifying,notifying,notify,VERB,Prolific,
597b0c6ed573480001404b95,bellman,carry luggage,carry,carry,VERB,Prolific,
597b0c6ed573480001404b95,bellman,carry luggage,luggage,luggage,NOUN,Prolific,
597b0c6ed573480001404b95,bellman,get tips for nearby places,get,get,VERB,Prolific,
597b0c6ed573480001404b95,bellman,get tips for nearby places,tips,tip,NOUN,Prolific,
597b0c6ed573480001404b95,bellman,get tips for nearby places,nearby,nearby,ADV,Prolific,
597b0c6ed573480001404b95,bellman,get tips for nearby places,places,place,NOUN,Prolific,
597b0c6ed573480001404b95,bellman,chat to,chat,chat,VERB,Prolific,
597b0c6ed573480001404b95,bellman,socialise,socialize,socialize,VERB,Prolific,
597b0c6ed573480001404b95,bellman,network,network,network,NOUN,Prolific,
597b0c6ed573480001404b95,stitching,fix clothes,fix,fix,VERB,Prolific,
597b0c6ed573480001404b95,stitching,fix clothes,clothes,clothes,NOUN,Prolific,
597b0c6ed573480001404b95,stitching,sell as a service,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,stitching,sell as a service,service,service,NOUN,Prolific,
597b0c6ed573480001404b95,stitching,make art,make,make,VERB,Prolific,
597b0c6ed573480001404b95,stitching,make art,art,art,NOUN,Prolific,
597b0c6ed573480001404b95,stoneware,use it as a weight,use,use,VERB,Prolific,
597b0c6ed573480001404b95,stoneware,use it as a weight,weight,weight,VERB,Prolific,
597b0c6ed573480001404b95,stoneware,eat out of,eat,eat,VERB,Prolific,
597b0c6ed573480001404b95,stoneware,use as a plant pot,use,use,VERB,Prolific,
597b0c6ed573480001404b95,stoneware,use as a plant pot,plant,plant,NOUN,Prolific,
597b0c6ed573480001404b95,stoneware,use as a plant pot,pot,pot,VERB,Prolific,
597b0c6ed573480001404b95,stoneware,sell it,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,stoneware,hold water from a leak,hold,hold,VERB,Prolific,
597b0c6ed573480001404b95,stoneware,hold water from a leak,water,water,NOUN,Prolific,
597b0c6ed573480001404b95,stoneware,hold water from a leak,leak,leak,VERB,Prolific,
597b0c6ed573480001404b95,stoneware,use as a toy,use,use,VERB,Prolific,
597b0c6ed573480001404b95,stoneware,use as a toy,toy,toy,VERB,Prolific,
597b0c6ed573480001404b95,chisel,as a screwdriver,screwdriver,screwdriver,VERB,Prolific,
597b0c6ed573480001404b95,chisel,as a chisel,chisel,chisel,VERB,Prolific,
597b0c6ed573480001404b95,chisel,to strip paint,strip,strip,VERB,Prolific,
597b0c6ed573480001404b95,chisel,to strip paint,paint,paint,VERB,Prolific,
597b0c6ed573480001404b95,chisel,to take a nail out,take,take,VERB,Prolific,
597b0c6ed573480001404b95,chisel,to take a nail out,nail,nail,NOUN,Prolific,
597b0c6ed573480001404b95,chisel,to break something,break,break,VERB,Prolific,
597b0c6ed573480001404b95,chisel,to break something,something,something,PRON,Prolific,
597b0c6ed573480001404b95,primates,pet,pet,pet,VERB,Prolific,
597b0c6ed573480001404b95,primates,companion,companion,companion,VERB,Prolific,
597b0c6ed573480001404b95,primates,sell to a zoo,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,primates,sell to a zoo,zoo,zoo,NOUN,Prolific,
597b0c6ed573480001404b95,textile,make clothes,make,make,VERB,Prolific,
597b0c6ed573480001404b95,textile,make clothes,clothes,clothes,VERB,Prolific,
597b0c6ed573480001404b95,textile,make costumes,make,make,VERB,Prolific,
597b0c6ed573480001404b95,textile,make costumes,costumes,costume,VERB,Prolific,
597b0c6ed573480001404b95,textile,make art,make,make,VERB,Prolific,
597b0c6ed573480001404b95,textile,make art,art,art,NOUN,Prolific,
597b0c6ed573480001404b95,textile,make homeware,make,make,VERB,Prolific,
597b0c6ed573480001404b95,textile,sell it,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,guy,friend,friend,friend,NOUN,Prolific,
597b0c6ed573480001404b95,guy,sex,sex,sex,VERB,Prolific,
597b0c6ed573480001404b95,guy,companion,companion,companion,VERB,Prolific,
597b0c6ed573480001404b95,businessman,network,network,network,NOUN,Prolific,
597b0c6ed573480001404b95,businessman,sell business ideas,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,businessman,sell business ideas,business,business,NOUN,Prolific,
597b0c6ed573480001404b95,businessman,sell business ideas,ideas,idea,NOUN,Prolific,
597b0c6ed573480001404b95,whistle,make a loud noise,make,make,VERB,Prolific,
597b0c6ed573480001404b95,whistle,make a loud noise,loud,loud,ADV,Prolific,
597b0c6ed573480001404b95,whistle,make a loud noise,noise,noise,VERB,Prolific,
597b0c6ed573480001404b95,whistle,get attention,get,get,VERB,Prolific,
597b0c6ed573480001404b95,whistle,get attention,attention,attention,VERB,Prolific,
597b0c6ed573480001404b95,whistle,control people,control,control,VERB,Prolific,
597b0c6ed573480001404b95,whistle,control people,people,people,NOUN,Prolific,
597b0c6ed573480001404b95,whistle,control a dog,control,control,VERB,Prolific,
597b0c6ed573480001404b95,whistle,control a dog,dog,dog,NOUN,Prolific,
597b0c6ed573480001404b95,umbrella,keep rain off,keep,keep,VERB,Prolific,
597b0c6ed573480001404b95,umbrella,keep rain off,rain,rain,NOUN,Prolific,
597b0c6ed573480001404b95,umbrella,keep sun off,keep,keep,VERB,Prolific,
597b0c6ed573480001404b95,umbrella,keep sun off,sun,sun,NOUN,Prolific,
597b0c6ed573480001404b95,umbrella,as a toy,toy,toy,VERB,Prolific,
597b0c6ed573480001404b95,umbrella,as a way to reach objects out of reach,way,way,NOUN,Prolific,
597b0c6ed573480001404b95,umbrella,as a way to reach objects out of reach,reach,reach,VERB,Prolific,
597b0c6ed573480001404b95,umbrella,as a way to reach objects out of reach,objects,object,VERB,Prolific,
597b0c6ed573480001404b95,umbrella,as a way to reach objects out of reach,reach,reach,NOUN,Prolific,
597b0c6ed573480001404b95,toothbrush,clean teeth,clean,clean,VERB,Prolific,
597b0c6ed573480001404b95,toothbrush,clean teeth,teeth,tooth,NOUN,Prolific,
597b0c6ed573480001404b95,toothbrush,clean anything,clean,clean,VERB,Prolific,
597b0c6ed573480001404b95,toothbrush,clean anything,anything,anything,PRON,Prolific,
597b0c6ed573480001404b95,toothbrush,scrub things,scrub,scrub,VERB,Prolific,
597b0c6ed573480001404b95,toothbrush,scrub things,things,thing,NOUN,Prolific,
597b0c6ed573480001404b95,toothbrush,sell it,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,violinist,play music,play,play,VERB,Prolific,
597b0c6ed573480001404b95,violinist,play music,music,music,NOUN,Prolific,
597b0c6ed573480001404b95,violinist,sell music,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,violinist,sell music,music,music,NOUN,Prolific,
597b0c6ed573480001404b95,violinist,record music,record,record,NOUN,Prolific,
597b0c6ed573480001404b95,violinist,record music,music,music,NOUN,Prolific,
597b0c6ed573480001404b95,dorm,sell beds,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,dorm,sell beds,beds,bed,NOUN,Prolific,
597b0c6ed573480001404b95,dorm,sleep in,sleep,sleep,VERB,Prolific,
597b0c6ed573480001404b95,dorm,take beds out and use for literally any purpose,take,take,VERB,Prolific,
597b0c6ed573480001404b95,dorm,take beds out and use for literally any purpose,beds,bed,NOUN,Prolific,
597b0c6ed573480001404b95,dorm,take beds out and use for literally any purpose,use,use,VERB,Prolific,
597b0c6ed573480001404b95,dorm,take beds out and use for literally any purpose,literally,literally,ADV,Prolific,
597b0c6ed573480001404b95,dorm,take beds out and use for literally any purpose,purpose,purpose,VERB,Prolific,
597b0c6ed573480001404b95,chickenfeed,feed to chickens,feed,feed,VERB,Prolific,
597b0c6ed573480001404b95,chickenfeed,feed to chickens,chickens,chicken,NOUN,Prolific,
597b0c6ed573480001404b95,chickenfeed,feed to other animals,feed,feed,VERB,Prolific,
597b0c6ed573480001404b95,chickenfeed,feed to other animals,animals,animal,NOUN,Prolific,
597b0c6ed573480001404b95,chickenfeed,feed to humans,feed,feed,VERB,Prolific,
597b0c6ed573480001404b95,chickenfeed,feed to humans,humans,human,NOUN,Prolific,
597b0c6ed573480001404b95,chickenfeed,as fuel,fuel,fuel,VERB,Prolific,
597b0c6ed573480001404b95,teaspoon,to cook with,cook,cook,VERB,Prolific,
597b0c6ed573480001404b95,teaspoon,to stir tea with,stir,stir,VERB,Prolific,
597b0c6ed573480001404b95,teaspoon,to stir tea with,tea,tea,NOUN,Prolific,
597b0c6ed573480001404b95,teaspoon,to measure things with,measure,measure,VERB,Prolific,
597b0c6ed573480001404b95,teaspoon,to measure things with,things,thing,NOUN,Prolific,
597b0c6ed573480001404b95,teaspoon,to take medicine with,take,take,VERB,Prolific,
597b0c6ed573480001404b95,teaspoon,to take medicine with,medicine,medicine,NOUN,Prolific,
597b0c6ed573480001404b95,nursery,take kids to,take,take,VERB,Prolific,
597b0c6ed573480001404b95,nursery,take kids to,kids,kid,NOUN,Prolific,
597b0c6ed573480001404b95,nursery,sell as a service,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,nursery,sell as a service,service,service,NOUN,Prolific,
597b0c6ed573480001404b95,nursery,as a makeshift place for anything,makeshift,makeshift,VERB,Prolific,
597b0c6ed573480001404b95,nursery,as a makeshift place for anything,place,place,NOUN,Prolific,
597b0c6ed573480001404b95,nursery,as a makeshift place for anything,anything,anything,PRON,Prolific,
597b0c6ed573480001404b95,slacks,rags,rags,rag,NOUN,Prolific,
597b0c6ed573480001404b95,slacks,clothes,clothes,clothes,NOUN,Prolific,
597b0c6ed573480001404b95,slacks,art,art,art,NOUN,Prolific,
597b0c6ed573480001404b95,pig,food,food,food,NOUN,Prolific,
597b0c6ed573480001404b95,pig,companion,companion,companion,NOUN,Prolific,
597b0c6ed573480001404b95,pig,guard animal,guard,guard,VERB,Prolific,
597b0c6ed573480001404b95,pig,guard animal,animal,animal,NOUN,Prolific,
597b0c6ed573480001404b95,slipknot,tie a noose,tie,tie,VERB,Prolific,
597b0c6ed573480001404b95,slipknot,tie a noose,noose,noose,ADV,Prolific,
597b0c6ed573480001404b95,slipknot,hold a boat,hold,hold,VERB,Prolific,
597b0c6ed573480001404b95,slipknot,hold a boat,boat,boat,NOUN,Prolific,
597b0c6ed573480001404b95,staircase,go up and down,go,go,VERB,Prolific,
597b0c6ed573480001404b95,wiring,electronics,electronics,electronics,NOUN,Prolific,
597b0c6ed573480001404b95,wiring,electrical items,electrical,electrical,ADJ,Prolific,
597b0c6ed573480001404b95,wiring,electrical items,items,item,NOUN,Prolific,
597b0c6ed573480001404b95,wiring,fix anything,fix,fix,VERB,Prolific,
597b0c6ed573480001404b95,wiring,fix anything,anything,anything,PRON,Prolific,
597b0c6ed573480001404b95,wiring,make art,make,make,VERB,Prolific,
597b0c6ed573480001404b95,wiring,make art,art,art,NOUN,Prolific,
597b0c6ed573480001404b95,wiring,make jewellery ,make,make,VERB,Prolific,
597b0c6ed573480001404b95,wiring,make jewellery ,jeweler,jeweler,NOUN,Prolific,
597b0c6ed573480001404b95,sketchpad,draw on,draw,dree,VERB,Prolific,
597b0c6ed573480001404b95,sketchpad,write in,write,write,VERB,Prolific,
597b0c6ed573480001404b95,sketchpad,sell it,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,supper,eat it,eat,eat,VERB,Prolific,
597b0c6ed573480001404b95,supper,sell it,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,winch,lift items up to a tall building,lift,lift,VERB,Prolific,
597b0c6ed573480001404b95,winch,lift items up to a tall building,items,item,NOUN,Prolific,
597b0c6ed573480001404b95,winch,lift items up to a tall building,tall,tall,ADJ,Prolific,
597b0c6ed573480001404b95,winch,lift items up to a tall building,building,building,NOUN,Prolific,
597b0c6ed573480001404b95,winch,lift animals,lift,lift,VERB,Prolific,
597b0c6ed573480001404b95,winch,lift animals,animals,animal,NOUN,Prolific,
597b0c6ed573480001404b95,winch,get a car out of a ditch,get,get,VERB,Prolific,
597b0c6ed573480001404b95,winch,get a car out of a ditch,car,car,NOUN,Prolific,
597b0c6ed573480001404b95,winch,get a car out of a ditch,ditch,ditch,NOUN,Prolific,
597b0c6ed573480001404b95,zucchini,cook it,cook,cook,VERB,Prolific,
597b0c6ed573480001404b95,zucchini,eat it,eat,eat,VERB,Prolific,
597b0c6ed573480001404b95,zucchini,sell it,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,ottoman,sit on,sit,sit,VERB,Prolific,
597b0c6ed573480001404b95,ottoman,foot rest,foot,foot,NOUN,Prolific,
597b0c6ed573480001404b95,ottoman,foot rest,rest,rest,VERB,Prolific,
597b0c6ed573480001404b95,ottoman,sell it,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,ottoman,table,table,table,NOUN,Prolific,
597b0c6ed573480001404b95,ottoman,step,step,step,VERB,Prolific,
597b0c6ed573480001404b95,button,affix something,affix,affix,VERB,Prolific,
597b0c6ed573480001404b95,button,affix something,something,something,PRON,Prolific,
597b0c6ed573480001404b95,button,art,art,art,NOUN,Prolific,
597b0c6ed573480001404b95,button,sell it,sell,sell,VERB,Prolific,
597b0c6ed573480001404b95,servant,get food,get,get,VERB,Prolific,
597b0c6ed573480001404b95,servant,get food,food,food,NOUN,Prolific,
597b0c6ed573480001404b95,servant,get drinks,get,get,VERB,Prolific,
597b0c6ed573480001404b95,servant,get drinks,drinks,drink,NOUN,Prolific,
597b0c6ed573480001404b95,servant,call someone,call,call,VERB,Prolific,
597b0c6ed573480001404b95,servant,call someone,someone,someone,PRON,Prolific,
597b0c6ed573480001404b95,servant,companion,companion,companion,VERB,Prolific,
597b0c6ed573480001404b95,servant,friend,friend,friend,VERB,Prolific,
597b0c6ed573480001404b95,servant,sex,sex,sex,VERB,Prolific,
597b0c6ed573480001404b95,questionnaire,fill it in,fill,fill,VERB,Prolific,
5af5f227672ea800010d3b8d,shingle,decoration,decoration,decorate,VERB,Prolific,
5af5f227672ea800010d3b8d,tuna,eating,eating,eat,VERB,Prolific,
5af5f227672ea800010d3b8d,tuna,feeding to the cat,feeding,feed,VERB,Prolific,
5af5f227672ea800010d3b8d,tuna,feeding to the cat,cat,cat,NOUN,Prolific,
5af5f227672ea800010d3b8d,tuna,making a sandwich,making,make,NOUN,Prolific,
5af5f227672ea800010d3b8d,tuna,making a sandwich,sandwich,sandwich,NOUN,Prolific,
5af5f227672ea800010d3b8d,tuna,chucking at a wall,chucking,chuck,VERB,Prolific,
5af5f227672ea800010d3b8d,tuna,chucking at a wall,wall,wall,NOUN,Prolific,
5af5f227672ea800010d3b8d,pedometer,counting steps,counting,count,VERB,Prolific,
5af5f227672ea800010d3b8d,pedometer,counting steps,steps,step,NOUN,Prolific,
5af5f227672ea800010d3b8d,pedometer,looking at,looking,look,VERB,Prolific,
5af5f227672ea800010d3b8d,gingerbread,baking,baking,bake,VERB,Prolific,
5af5f227672ea800010d3b8d,hookers,playing rugby,playing,play,VERB,Prolific,
5af5f227672ea800010d3b8d,hookers,playing rugby,rugby,rugby,NOUN,Prolific,
5af5f227672ea800010d3b8d,burlap,cloth,cloth,cloth,NOUN,Prolific,
5af5f227672ea800010d3b8d,dressmaker,making dresses,dresses,dress,VERB,Prolific,
5af5f227672ea800010d3b8d,antique,selling,selling,sell,VERB,Prolific,
5af5f227672ea800010d3b8d,rose,decorating a room,decorating,decorate,VERB,Prolific,
5af5f227672ea800010d3b8d,rose,decorating a room,room,room,NOUN,Prolific,
5af5f227672ea800010d3b8d,coffee,drinking,drinking,drink,VERB,Prolific,
5af5f227672ea800010d3b8d,booklet,reading,reading,read,VERB,Prolific,
5af5f227672ea800010d3b8d,dictionary,reading,reading,read,VERB,Prolific,
5af5f227672ea800010d3b8d,tourniquet,standing on,standing,stand,VERB,Prolific,
5af5f227672ea800010d3b8d,bistro,sitting in,sitting,sit,VERB,Prolific,
5af5f227672ea800010d3b8d,shopper,buying stuff,buying,buy,VERB,Prolific,
5af5f227672ea800010d3b8d,shopper,buying stuff,stuff,stuff,NOUN,Prolific,
5af5f227672ea800010d3b8d,husk,singing,singing,singe,VERB,Prolific,
5af5f227672ea800010d3b8d,sweatband,sweating,sweating,sweat,VERB,Prolific,
5af5f227672ea800010d3b8d,track,tracking,tracking,track,VERB,Prolific,
5af5f227672ea800010d3b8d,museum,learning,learning,learn,VERB,Prolific,
5af5f227672ea800010d3b8d,mantel,storing cards,storing,store,VERB,Prolific,
5af5f227672ea800010d3b8d,mantel,storing cards,cards,card,NOUN,Prolific,
5af5f227672ea800010d3b8d,cleavers,cutting meat,cutting,cut,VERB,Prolific,
5af5f227672ea800010d3b8d,cleavers,cutting meat,meat,meat,NOUN,Prolific,
5af5f227672ea800010d3b8d,scotch,drinking,drinking,drink,VERB,Prolific,
5af5f227672ea800010d3b8d,weaponry,looking at,looking,look,VERB,Prolific,
5af5f227672ea800010d3b8d,heads,thinking,thinking,think,VERB,Prolific,
5af5f227672ea800010d3b8d,lifebuoy,floating,floating,float,VERB,Prolific,
5af5f227672ea800010d3b8d,fish,eating,eating,eat,VERB,Prolific,
5af5f227672ea800010d3b8d,beaker,storing liquid,storing,store,VERB,Prolific,
5af5f227672ea800010d3b8d,beaker,storing liquid,liquid,liquid,AUX,Prolific,
5af5f227672ea800010d3b8d,rope,climbing,climbing,climb,VERB,Prolific,
5b5f35fe64516800018b8ed2,cent,paying,paying,pay,VERB,Prolific,
5b5f35fe64516800018b8ed2,cent,tossing a coin,tossing,toss,VERB,Prolific,
5b5f35fe64516800018b8ed2,cent,tossing a coin,coin,coin,NOUN,Prolific,
5b5f35fe64516800018b8ed2,merchant,paying,paying,pay,VERB,Prolific,
5b5f35fe64516800018b8ed2,merchant,playing,playing,play,VERB,Prolific,
5b5f35fe64516800018b8ed2,merchant,selling,selling,sell,VERB,Prolific,
5b5f35fe64516800018b8ed2,pineapple,eating,eating,eat,VERB,Prolific,
5b5f35fe64516800018b8ed2,pineapple,juicing,juicing,juice,VERB,Prolific,
5b5f35fe64516800018b8ed2,pineapple,model,model,model,VERB,Prolific,
5b5f35fe64516800018b8ed2,joystick,playing games,playing,play,VERB,Prolific,
5b5f35fe64516800018b8ed2,joystick,playing games,games,game,NOUN,Prolific,
5b5f35fe64516800018b8ed2,joystick,moving,moving,move,VERB,Prolific,
5b5f35fe64516800018b8ed2,joystick,jumping,jumping,jump,VERB,Prolific,
5b5f35fe64516800018b8ed2,joystick,ducking,ducking,duck,VERB,Prolific,
5b5f35fe64516800018b8ed2,muzzle,mask,mask,mask,VERB,Prolific,
5b5f35fe64516800018b8ed2,muzzle,prevent barking,prevent,prevent,VERB,Prolific,
5b5f35fe64516800018b8ed2,muzzle,prevent barking,barking,bark,NOUN,Prolific,
5b5f35fe64516800018b8ed2,muzzle,prevent biting,prevent,prevent,VERB,Prolific,
5b5f35fe64516800018b8ed2,muzzle,prevent biting,biting,bite,VERB,Prolific,
5b5f35fe64516800018b8ed2,geranium,visual,visual,visual,ADJ,Prolific,
5b5f35fe64516800018b8ed2,geranium,oxygen,oxygen,oxygen,NOUN,Prolific,
5b5f35fe64516800018b8ed2,geranium,wildlife,wildlife,wildlife,NOUN,Prolific,
5b5f35fe64516800018b8ed2,cliff,view,view,view,VERB,Prolific,
5b5f35fe64516800018b8ed2,cliff,climbing,climbing,climb,VERB,Prolific,
5b5f35fe64516800018b8ed2,cliff,pictures,pictures,picture,NOUN,Prolific,
5b5f35fe64516800018b8ed2,shallot,eating,eating,eat,VERB,Prolific,
5b5f35fe64516800018b8ed2,shavings,collecting,collecting,collect,VERB,Prolific,
5b5f35fe64516800018b8ed2,grandson,fun,fun,fun,NOUN,Prolific,
5b5f35fe64516800018b8ed2,grandson,love,love,love,NOUN,Prolific,
5b5f35fe64516800018b8ed2,grandson,spending time,spending,spend,NOUN,Prolific,
5b5f35fe64516800018b8ed2,grandson,spending time,time,time,NOUN,Prolific,
5b5f35fe64516800018b8ed2,grandson,playing,playing,play,VERB,Prolific,
5b5f35fe64516800018b8ed2,grandson,talking,talking,talk,VERB,Prolific,
5b5f35fe64516800018b8ed2,pullover,excersize,exercise,exercise,VERB,Prolific,
5b5f35fe64516800018b8ed2,pullover,stopping a car,stopping,stop,VERB,Prolific,
5b5f35fe64516800018b8ed2,pullover,stopping a car,car,car,NOUN,Prolific,
5b5f35fe64516800018b8ed2,needle,pricking,pricking,prick,VERB,Prolific,
5b5f35fe64516800018b8ed2,needle,sewing,sewing,sew,VERB,Prolific,
5b5f35fe64516800018b8ed2,needle,drawing blood,drawing,drawe,VERB,Prolific,
5b5f35fe64516800018b8ed2,needle,drawing blood,blood,blood,NOUN,Prolific,
5b5f35fe64516800018b8ed2,needle,injecting medicine,injecting,inject,VERB,Prolific,
5b5f35fe64516800018b8ed2,needle,injecting medicine,medicine,medicine,NOUN,Prolific,
5b5f35fe64516800018b8ed2,orange,eating,eating,eat,VERB,Prolific,
5b5f35fe64516800018b8ed2,orange,juicing,juicing,juice,VERB,Prolific,
5b5f35fe64516800018b8ed2,orange,drawing a face,drawing,drawe,VERB,Prolific,
5b5f35fe64516800018b8ed2,orange,drawing a face,face,face,NOUN,Prolific,
5b5f35fe64516800018b8ed2,orange,squeezing,squeezing,squeeze,VERB,Prolific,
5b5f35fe64516800018b8ed2,potato,eating,eating,eat,VERB,Prolific,
5b5f35fe64516800018b8ed2,potato,cutting up,cutting,cut,VERB,Prolific,
