Stimuli.Cue,affordance_parsed,word,lemma,POS,Source,,
roadway,drive on,drive,drive,VERB,Hope,,
roadway,construct buildings on,construct,construct,VERB,Hope,,
roadway,construct buildings on,buildings,building,NOUN,Hope,,
roadway,get somewhere,get,get,VERB,Hope,,
roadway,get somewhere,somewhere,somewhere,ADV,Hope,,
roadway,leave from somewhere,leave,leave,VERB,Hope,,
roadway,leave from somewhere,somewhere,somewhere,ADV,Hope,,
hearse,bury the dead,bury,bury,NOUN,Hope,,
hearse,bury the dead,dead,dead,ADJ,Hope,,
hearse,sell to make money,sell,sell,VERB,Hope,,
hearse,sell to make money,make,make,VERB,Hope,,
hearse,sell to make money,money,money,NOUN,Hope,,
hearse,honor someone after they die,honor,honor,NOUN,Hope,,
hearse,honor someone after they die,someone,someone,PRON,Hope,,
hearse,honor someone after they die,die,die,VERB,Hope,,
arm,reach things,reach,reach,NOUN,Hope,,
arm,reach things,things,thing,NOUN,Hope,,
arm,point things out,point,point,NOUN,Hope,,
arm,point things out,things,thing,NOUN,Hope,,
arm,communicate,communicate,communicate,ADJ,Hope,,
arm,hit things,hit,hit,VERB,Hope,,
arm,hit things,things,thing,NOUN,Hope,,
shipmate,socialize,socialize,socialize,VERB,Hope,,
shipmate,keep a boat running,keep,keep,VERB,Hope,,
shipmate,keep a boat running,boat,boat,NOUN,Hope,,
shipmate,keep a boat running,running,run,VERB,Hope,,
heel,walk,walk,walk,VERB,Hope,,
heel,control a dog,control,control,NOUN,Hope,,
heel,control a dog,dog,dog,NOUN,Hope,,
heel,dance,dance,dance,VERB,Hope,,
heel,stop moving,stop,stop,VERB,Hope,,
heel,stop moving,moving,move,VERB,Hope,,
liquid,drink,drink,drink,VERB,Hope,,
liquid,art,art,art,NOUN,Hope,,
liquid,put out a fire,put,put,VERB,Hope,,
liquid,put out a fire,fire,fire,NOUN,Hope,,
liquid,make things wet,make,make,VERB,Hope,,
liquid,make things wet,things,thing,NOUN,Hope,,
liquid,make things wet,wet,wet,ADJ,Hope,,
slipcover,place on slide for under microscope,place,place,NOUN,Hope,,
slipcover,place on slide for under microscope,slide,slide,VERB,Hope,,
slipcover,place on slide for under microscope,microscope,microscope,NOUN,Hope,,
toboggan,sledding,sledding,sled,VERB,Hope,,
cream,baking,baking,bake,VERB,Hope,,
neck,scarf,scarf,scarf,NOUN,Hope,,
neck,turtleneck,turtleneck,turtleneck,NOUN,Hope,,
neck,nodding,nodding,nod,VERB,Hope,,
neck,shaking your head no,shaking,shak,VERB,Hope,,
neck,shaking your head no,head,head,NOUN,Hope,,
scar,bruise,bruise,bruise,VERB,Hope,,
fence,keep people in,keep,keep,VERB,Hope,,
fence,keep people in,people,people,NOUN,Hope,,
fence,keep people out,keep,keep,VERB,Hope,,
fence,keep people out,people,people,NOUN,Hope,,
fence,keep animals in,keep,keep,VERB,Hope,,
fence,keep animals in,animals,animal,NOUN,Hope,,
fence,keep animals out,keep,keep,VERB,Hope,,
fence,keep animals out,animals,animal,NOUN,Hope,,
fence,place around pools,place,place,NOUN,Hope,,
fence,place around pools,around,around,ADV,Hope,,
fence,place around pools,pools,pool,NOUN,Hope,,
fence,placed around gardens,placed,place,VERB,Hope,,
fence,placed around gardens,around,around,ADV,Hope,,
fence,placed around gardens,gardens,garden,NOUN,Hope,,
watch,tells time,tells,tell,NOUN,Hope,,
watch,tells time,time,time,NOUN,Hope,,
watch,track your steps,track,track,NOUN,Hope,,
watch,track your steps,steps,step,VERB,Hope,,
watch,track your workouts,track,track,NOUN,Hope,,
watch,track your workouts,workouts,workout,VERB,Hope,,
watch,track your calories,track,track,NOUN,Hope,,
watch,track your calories,calories,calorie,NOUN,Hope,,
farmhand,treating animals,treating,treat,VERB,Hope,,
farmhand,treating animals,animals,animal,NOUN,Hope,,
farmhand,working in a garden,working,work,VERB,Hope,,
farmhand,working in a garden,garden,garden,NOUN,Hope,,
goat,farm,farm,farm,NOUN,Hope,,
goat,milk,milk,milk,NOUN,Hope,,
shortcake,dessert,dessert,dessert,NOUN,Hope,,
shortcake,baking,baking,bake,VERB,Hope,,
workbook,extra practice,extra,extra,ADJ,Hope,,
workbook,extra practice,practice,practice,NOUN,Hope,,
workbook,keep things organized,keep,keep,VERB,Hope,,
workbook,keep things organized,things,thing,NOUN,Hope,,
workbook,keep things organized,organized,organize,VERB,Hope,,
encyclopedia,look up everything you could possibly need to know,look,look,VERB,Hope,,
encyclopedia,look up everything you could possibly need to know,everything,everything,PRON,Hope,,
encyclopedia,look up everything you could possibly need to know,possibly,possibly,ADV,Hope,,
encyclopedia,look up everything you could possibly need to know,need,need,VERB,Hope,,
encyclopedia,look up everything you could possibly need to know,know,know,VERB,Hope,,
creamer,make coffee less strong,make,make,VERB,Hope,,
creamer,make coffee less strong,coffee,coffee,NOUN,Hope,,
creamer,make coffee less strong,less,less,ADJ,Hope,,
creamer,make coffee less strong,strong,strong,ADJ,Hope,,
nurse,helps patience,helps,help,VERB,Hope,,
nurse,helps patience,patience,patience,NOUN,Hope,,
nurse,halloween costume,halloween,halloween,AUX,Hope,,
nurse,halloween costume,costume,costume,NOUN,Hope,,
Toilet,going to the bathroom,going,go,VERB,Hope,,
Toilet,going to the bathroom,bathroom,bathroom,NOUN,Hope,,
Toilet,throwing up if sick,throwing,throw,VERB,Hope,,
Toilet,throwing up if sick,sick,sick,ADJ,Hope,,
fountain,drinking,drinking,drink,VERB,Hope,,
fountain,filling up water bottle,filling,fill,VERB,Hope,,
fountain,filling up water bottle,water,water,NOUN,Hope,,
fountain,filling up water bottle,bottle,bottle,NOUN,Hope,,
fountain,decoration for a house/fancy area,decoration,decorate,VERB,Hope,,
fountain,decoration for a house/fancy area,house,house,NOUN,Hope,,
fountain,decoration for a house/fancy area,fancy,fancy,ADJ,Hope,,
fountain,decoration for a house/fancy area,area,area,NOUN,Hope,,
fountain,home to fish and other animals,home,home,ADV,Hope,,
fountain,home to fish and other animals,fish,fish,NOUN,Hope,,
fountain,home to fish and other animals,animals,animal,NOUN,Hope,,
watchmaker,builds watches,builds,build,VERB,Hope,,
watchmaker,builds watches,watches,watch,NOUN,Hope,,
partner,wife,wife,wife,NOUN,Hope,,
partner,husband,husband,husband,NOUN,Hope,,
partner,boyfriend,boyfriend,boyfriend,NOUN,Hope,,
partner,girlfriend,girlfriend,girlfriend,NOUN,Hope,,
partner,project helper,project,project,NOUN,Hope,,
partner,project helper,helper,help,VERB,Hope,,
broom,sweep,sweep,sweep,VERB,Hope,,
lint,laundry,laundry,laundry,NOUN,Hope,,
stethoscope,listen to heartbeat,listen,listen,VERB,Hope,,
stethoscope,listen to heartbeat,heartbeat,heartbeat,X,Hope,,
receipt,track how much you spend,track,track,VERB,Hope,,
receipt,track how much you spend,much,much,ADV,Hope,,
receipt,track how much you spend,spend,spend,NOUN,Hope,,
receipt,where you spent the money,spent,spend,VERB,Hope,,
receipt,where you spent the money,money,money,NOUN,Hope,,
receipt,and what you baught,bought,buy,VERB,Hope,,
coke,drink,drink,drink,VERB,Hope,,
tobacco,chew,chew,chew,VERB,Hope,,
corvette,drive,drive,drive,VERB,Hope,,
corvette,impress people,impress,impress,VERB,Hope,,
corvette,impress people,people,people,NOUN,Hope,,
sling,hang,hang,hang,VERB,Hope,,
sling,fix,fix,fix,VERB,Hope,,
sling,wrap,wrap,wrap,VERB,Hope,,
sling,tear,tear,tear,VERB,Hope,,
environment,live,live,live,VERB,Hope,,
environment,polution,pollution,pollute,VERB,Hope,,
environment,socialize,socialize,socialize,VERB,Hope,,
environment,learn,learn,learn,VERB,Hope,,
holster,wear,wear,wear,VERB,Hope,,
holster,safety,safety,safety,NOUN,Hope,,
ledge,climb,climb,climb,VERB,Hope,,
ledge,risk,risk,risk,VERB,Hope,,
ledge,walk,walk,walk,VERB,Hope,,
ledge,grasp,grasp,grasp,VERB,Hope,,
marijuana,inhibition,inhibition,inhibit,VERB,Hope,,
marijuana,relax,relax,relax,VERB,Hope,,
marijuana,addiction,addiction,addiction,VERB,Hope,,
marijuana,soak,soak,soak,VERB,Hope,,
marijuana,produce,produce,produce,VERB,Hope,,
penny,buy,buy,buy,VERB,Hope,,
penny,donate,donate,donate,VERB,Hope,,
penny,help,help,help,VERB,Hope,,
penny,throw,throw,throw,VERB,Hope,,
sink,wash,wash,wash,VERB,Hope,,
sink,sink,sink,sink,VERB,Hope,,
sink,lay,lay,lay,VERB,Hope,,
bangle,wear,wear,wear,VERB,Hope,,
bangle,buy,buy,buy,VERB,Hope,,
bangle,sell,sell,sell,VERB,Hope,,
bangle,be made,made,make,VERB,Hope,,
bangle,break,break,break,VERB,Hope,,
bunkhouse,live,live,live,VERB,Hope,,
bunkhouse,socialize,socialize,socialize,VERB,Hope,,
bunkhouse,harmony,harmony,harmony,NOUN,Hope,,
bunkhouse,encourage,encourage,encourage,VERB,Hope,,
maid,serve,serve,serve,VERB,Hope,,
maid,clean,clean,clean,VERB,Hope,,
maid,organize,organize,organize,VERB,Hope,,
maid,wash,wash,wash,VERB,Hope,,
maid,cook,cook,cake,VERB,Hope,,
daughter,talk with,talk,talk,VERB,Hope,,
daughter,relax,relax,relax,VERB,Hope,,
daughter,distraction,distraction,distract,VERB,Hope,,
puke,clean,clean,clean,VERB,Hope,,
puke,lose weight,lose,lose,VERB,Hope,,
puke,lose weight,weight,weight,NOUN,Hope,,
puke,make sb comfortable,make,make,VERB,Hope,,
puke,make sb comfortable,comfortable,comfortable,ADJ,Hope,,
axe,cut down trees,cut,cut,VERB,Hope,,
axe,cut down trees,trees,tree,NOUN,Hope,,
axe,repair,repair,repair,VERB,Hope,,
axe,hurt,hurt,hurt,VERB,Hope,,
gauze,wrap,wrap,wrap,VERB,Hope,,
gauze,stop bleeding,stop,stop,VERB,Hope,,
gauze,stop bleeding,bleeding,bleed,VERB,Hope,,
gauze,avoid infection,avoid,avoid,VERB,Hope,,
gauze,avoid infection,infection,infection,NOUN,Hope,,
prosthesis,move,move,move,VERB,Hope,,
prosthesis,put,put,put,VERB,Hope,,
prosthesis,remove,remove,remove,VERB,Hope,,
minister,pray,pray,pray,VERB,Hope,,
minister,preach,preach,preach,VERB,Hope,,
minister,serve,serve,serve,VERB,Hope,,
minister,talk,talk,talk,VERB,Hope,,
motorist,drive,drive,drive,VERB,Hope,,
motorist,hire,hire,hire,VERB,Hope,,
motorist,pick up,pick,pick,VERB,Hope,,
motorist,send,send,send,VERB,Hope,,
fountainhead,watch,watch,watch,VERB,Hope,,
fountainhead,fall down,fall,fall,VERB,Hope,,
fountainhead,hit the ground,hit,hit,VERB,Hope,,
fountainhead,hit the ground,ground,ground,NOUN,Hope,,
fountainhead,drink,drink,drink,VERB,Hope,,
path,construction,construction,construct,VERB,Hope,,
path,walk,walk,walk,VERB,Hope,,
path,run,run,run,VERB,Hope,,
path,plant,plant,plant,NOUN,Hope,,
vaginal,survive,survive,survive,VERB,Hope,,
vaginal,urea,urea,urea,NOUN,Hope,,
suspenders,wear,wear,wear,VERB,Hope,,
suspenders,throw,throw,throw,VERB,Hope,,
suspenders,buy,buy,buy,VERB,Hope,,
suspenders,sell,sell,sell,VERB,Hope,,
suspenders,warm,warm,warm,ADJ,Hope,,
suspenders,beauty,beauty,beauty,NOUN,Hope,,
bathroom,wash,wash,wash,VERB,Hope,,
bathroom,pee,pee,pee,VERB,Hope,,
bathroom,make up,make,make,VERB,Hope,,
waiter,serve,serve,serve,VERB,Hope,,
waiter,talk,talk,talk,VERB,Hope,,
waiter,ask,ask,ask,VERB,Hope,,
doorbell,ring,ring,ring,NOUN,Hope,,
doorbell,insert,insert,insert,VERB,Hope,,
doorbell,hear,hear,hear,VERB,Hope,,
doorbell,watch,watch,watch,VERB,Hope,,
boulder,watch,watch,watch,VERB,Hope,,
boulder,stand,stand,stand,VERB,Hope,,
boulder,float,float,float,VERB,Hope,,
boulder,break,break,break,VERB,Hope,,
boulder,research,research,research,VERB,Hope,,
footbath,water,water,water,NOUN,Hope,,
footbath,foot,foot,foot,NOUN,Hope,,
footbath,wash,wash,wash,VERB,Hope,,
crowbar,open,open,open,ADJ,Hope,,
crowbar,hold on,hold,hold,VERB,Hope,,
crowbar,hit,hit,hit,VERB,Hope,,
bin,load,load,load,NOUN,Hope,,
bin,pour,pour,pour,VERB,Hope,,
bin,fall down,fall,fall,VERB,Hope,,
bin,throw,throw,throw,VERB,Hope,,
granny,talk,talk,talk,VERB,Hope,,
granny,company,company,company,NOUN,Hope,,
granny,know ourselves,know,know,VERB,Hope,,
chrysanthemum,watch,watch,watch,VERB,Hope,,
chrysanthemum,smell,smell,smell,VERB,Hope,,
chrysanthemum,plant,plant,plant,NOUN,Hope,,
chrysanthemum,gift,gift,gift,NOUN,Hope,,
chrysanthemum,pick up,pick,pick,VERB,Hope,,
algae,food,food,food,NOUN,Hope,,
algae,fertilizer,fertilizer,fertilizer,NOUN,Hope,,
algae,ammunition for a beach fight,ammunition,ammunition,NOUN,Hope,,
algae,ammunition for a beach fight,beach,beach,NOUN,Hope,,
algae,ammunition for a beach fight,fight,fight,VERB,Hope,,
algae,decorations for a sand castle,decorations,decorate,VERB,Hope,,
algae,decorations for a sand castle,sand,sand,NOUN,Hope,,
algae,decorations for a sand castle,castle,castle,NOUN,Hope,,
shuttle,transport,transport,transport,VERB,Hope,,
shuttle,storage,storage,store,VERB,Hope,,
shuttle,living space,living,live,VERB,Hope,,
shuttle,living space,space,space,NOUN,Hope,,
lapdog,emotional support,emotional,emotional,ADJ,Hope,,
lapdog,emotional support,support,support,VERB,Hope,,
lapdog,purse accessory,purse,purse,NOUN,Hope,,
lapdog,purse accessory,accessory,accessory,INTJ,Hope,,
lapdog,cuddle,cuddle,cuddle,VERB,Hope,,
masseuse,massage,massage,massage,VERB,Hope,,
masseuse,conversation,conversation,conversation,VERB,Hope,,
masseuse,relaxing,relaxing,relax,VERB,Hope,,
flask,drink carrier,drink,drink,VERB,Hope,,
flask,drink carrier,carrier,carrier,NOUN,Hope,,
flask,weapon,weapon,weapon,NOUN,Hope,,
flask,storage,storage,store,VERB,Hope,,
flask,mini shield,mini,mini,ADJ,Hope,,
flask,mini shield,shield,shield,VERB,Hope,,
steamboat,transport,transport,transport,VERB,Hope,,
steamboat,towing,towing,tow,VERB,Hope,,
steamboat,storage,storage,store,VERB,Hope,,
steamboat,living space,living,live,NOUN,Hope,,
steamboat,living space,space,space,NOUN,Hope,,
vegetable,eat,eat,eat,VERB,Hope,,
vegetable,carve,carve,carve,VERB,Hope,,
vegetable,smash,smash,smash,VERB,Hope,,
vegetable,food fight,food,food,NOUN,Hope,,
vegetable,food fight,fight,fight,NOUN,Hope,,
vegetable,food art,food,food,NOUN,Hope,,
vegetable,food art,art,art,NOUN,Hope,,
vegetable,compost ,compost,compost,VERB,Hope,,
cock,sex,sex,sex,VERB,Hope,,
cock,peeing,peeing,pee,VERB,Hope,,
entomologist,study dead things,study,study,VERB,Hope,,
entomologist,study dead things,dead,dead,ADJ,Hope,,
entomologist,study dead things,things,thing,NOUN,Hope,,
entomologist,dig up bodies,dig,dig,VERB,Hope,,
entomologist,dig up bodies,bodies,body,NOUN,Hope,,
entomologist,cause of death,cause,cause,NOUN,Hope,,
entomologist,cause of death,death,death,NOUN,Hope,,
entomologist,experiments ,experiments,experiment,NOUN,Hope,,
clarinet,music,music,music,NOUN,Hope,,
clarinet,weapon,weapon,weapon,NOUN,Hope,,
clarinet,toy,toy,toy,NOUN,Hope,,
shrub,hiding spot,hiding,hi,VERB,Hope,,
shrub,hiding spot,spot,spot,NOUN,Hope,,
shrub,decoration,decoration,decorate,VERB,Hope,,
shrub,shelter,shelter,shelter,NOUN,Hope,,
hog,food,food,food,NOUN,Hope,,
hog,chastening,chastening,chasten,VERB,Hope,,
rhinestone,decoration,decoration,decorate,VERB,Hope,,
rhinestone,bedazzling,bedazzling,bedazzle,VERB,Hope,,
rhinestone,art supply,art,art,NOUN,Hope,,
rhinestone,art supply,supply,supply,NOUN,Hope,,
birthmark,something to trace around,something,something,PRON,Hope,,
birthmark,something to trace around,trace,trace,VERB,Hope,,
birthmark,something to trace around,around,around,ADV,Hope,,
birthmark,makeup accessory if on your face,makeup,makeup,NOUN,Hope,,
birthmark,makeup accessory if on your face,accessory,accessory,INTJ,Hope,,
birthmark,makeup accessory if on your face,face,face,NOUN,Hope,,
yacht,living space,living,live,VERB,Hope,,
yacht,living space,space,space,NOUN,Hope,,
yacht,transport,transport,transport,VERB,Hope,,
yacht,fishing,fishing,fish,VERB,Hope,,
yacht,hangout spot,hangout,hangout,NOUN,Hope,,
yacht,hangout spot,spot,spot,NOUN,Hope,,
playground,workout,workout,workout,VERB,Hope,,
playground,playing,playing,play,VERB,Hope,,
playground,shelter,shelter,shelter,NOUN,Hope,,
playground,hiding spot,hiding,hi,VERB,Hope,,
playground,hiding spot,spot,spot,NOUN,Hope,,
crucifix,jewelry,jewelry,jewelry,NOUN,Hope,,
crucifix,religious symbol,religious,religious,ADJ,Hope,,
crucifix,religious symbol,symbol,symbol,NOUN,Hope,,
crucifix,decoration,decoration,decorate,VERB,Hope,,
crucifix,weapon,weapon,weapon,NOUN,Hope,,
amphibian,food,food,food,NOUN,Hope,,
amphibian,pet,pet,pet,NOUN,Hope,,
amphibian,entertainment,entertainment,entertain,VERB,Hope,,
amphibian,study ,study,study,NOUN,Hope,,
forceps,picking things up,picking,pick,VERB,Hope,,
forceps,picking things up,things,thing,NOUN,Hope,,
forceps,peeli things,things,thing,NOUN,Hope,,
forceps,stirring things,stirring,stirr,VERB,Hope,,
forceps,stirring things,things,thing,NOUN,Hope,,
forceps,weapon,weapon,weapon,NOUN,Hope,,
forceps,food untensial ,food,food,NOUN,Hope,,
forceps,food untensial ,unessential,unessential,ADJ,Hope,,
horn,cup,cup,cup,NOUN,Hope,,
horn,weapon,weapon,weapon,NOUN,Hope,,
horn,instrument,instrument,instrument,NOUN,Hope,,
generator,electricity,electricity,electricity,NOUN,Hope,,
generator,transport ,transport,transport,VERB,Hope,,
mosquito,entertainment,entertainment,entertain,VERB,Hope,,
mosquito,study,study,study,NOUN,Hope,,
gunnysack,storage,storage,store,VERB,Hope,,
gunnysack,carrying,carrying,carry,VERB,Hope,,
gunnysack,blanket,blanket,blanket,NOUN,Hope,,
earphone,music,music,music,NOUN,Hope,,
earphone,earplug,earplug,earplug,X,Hope,,
earphone,qtip,qtip,qtip,NOUN,Hope,,
trucks,transport,transport,transport,VERB,Hope,,
trucks,storage,storage,store,VERB,Hope,,
trucks,living space,living,live,VERB,Hope,,
trucks,living space,space,space,NOUN,Hope,,
trucks,tailgate,tailgate,tailgate,VERB,Hope,,
maidservant,friend,friend,friend,NOUN,Hope,,
maidservant,cleaner,cleaner,clean,VERB,Hope,,
maidservant,conversation,conversation,conversation,VERB,Hope,,
stamp,tape,tape,tape,NOUN,Hope,,
stamp,send mail,send,send,VERB,Hope,,
stamp,send mail,mail,mail,NOUN,Hope,,
stamp,art supply,art,art,NOUN,Hope,,
stamp,art supply,supply,supply,NOUN,Hope,,
wheelhouse,living space,living,live,NOUN,Hope,,
wheelhouse,living space,space,space,NOUN,Hope,,
wheelhouse,steering,steering,steer,VERB,Hope,,
wheelhouse,vantage point,vantage,vantage,NOUN,Hope,,
wheelhouse,vantage point,point,point,NOUN,Hope,,
cathedral,safe place,safe,safe,ADJ,Hope,,
cathedral,safe place,place,place,NOUN,Hope,,
cathedral,worship,worship,worship,VERB,Hope,,
cathedral,shelter,shelter,shelter,NOUN,Hope,,
cathedral,living area,living,live,VERB,Hope,,
cathedral,living area,area,area,NOUN,Hope,,
cathedral,hiding spot,hiding,hi,VERB,Hope,,
cathedral,hiding spot,spot,spot,NOUN,Hope,,
tuxedo,clothing,clothing,clothing,NOUN,Hope,,
tuxedo,fabric for sewing,fabric,fabric,NOUN,Hope,,
tuxedo,fabric for sewing,sewing,sew,VERB,Hope,,
acne,get rid of,get,get,VERB,Hope,,
acne,get rid of,rid,rid,ADJ,Hope,,
acne,treat,treat,treat,VERB,Hope,,
acne,scare someone,scare,scare,VERB,Hope,,
acne,scare someone,someone,someone,PRON,Hope,,
acne,identify,identify,identify,VERB,Hope,,
acne,experiment with,experiment,experiment,VERB,Hope,,
acne,take samples,take,take,VERB,Hope,,
acne,take samples,samples,sample,NOUN,Hope,,
acne,spread. ,spread,spread,VERB,Hope,,
tattoo,express ideas,express,express,VERB,Hope,,
tattoo,express ideas,ideas,idea,NOUN,Hope,,
tattoo,express passions,express,express,VERB,Hope,,
tattoo,express passions,passions,passion,NOUN,Hope,,
tattoo,scare someone,scare,scare,VERB,Hope,,
tattoo,scare someone,someone,someone,PRON,Hope,,
tattoo,remembrance,remembrance,remember,VERB,Hope,,
tattoo,share personal opinion,share,share,VERB,Hope,,
tattoo,share personal opinion,personal,personal,ADJ,Hope,,
tattoo,share personal opinion,opinion,opinion,NOUN,Hope,,
tattoo,spread awareness,spread,spread,VERB,Hope,,
tattoo,spread awareness,awareness,awareness,NOUN,Hope,,
