Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
10112107jf,restaurant,business deals,business,business,NOUN,USM
10112107jf,restaurant,business deals,deals,deal,NOUN,USM
10112107jf,restaurant,lose money,lose,lose,VERB,USM
10112107jf,restaurant,lose money,money,money,NOUN,USM
10112107jf,refrigerator,keep food cold,keep,keep,VERB,USM
10112107jf,refrigerator,keep food cold,food,food,NOUN,USM
10112107jf,refrigerator,keep food cold,cold,cold,ADJ,USM
10112107jf,refrigerator,store food,store,store,VERB,USM
10112107jf,refrigerator,store food,food,food,NOUN,USM
10112107jf,tongs,grab food,grab,grab,VERB,USM
10112107jf,tongs,grab food,food,food,NOUN,USM
10112107jf,tongs,grab other objects,grab,grab,VERB,USM
10112107jf,tongs,grab other objects,objects,object,VERB,USM
10112107jf,tongs,grab hot things,grab,grab,VERB,USM
10112107jf,tongs,grab hot things,hot,hot,ADJ,USM
10112107jf,tongs,grab hot things,things,thing,NOUN,USM
10112107jf,cake,eat,eat,eat,VERB,USM
10112107jf,cake,decorate,decorate,decorate,VERB,USM
10112107jf,cake,make kids happy,make,make,VERB,USM
10112107jf,cake,make kids happy,kids,kid,NOUN,USM
10112107jf,cake,make kids happy,happy,happiness,VERB,USM
10112107jf,cake,bring people together,bring,bring,VERB,USM
10112107jf,cake,bring people together,people,people,NOUN,USM
10112107jf,cake,bring people together,together,together,ADV,USM
10112107jf,cake,birthday parties,birthday,birthday,NOUN,USM
10112107jf,cake,birthday parties,parties,party,NOUN,USM
10112107jf,parachutist,jump out of planes,jump,jump,VERB,USM
10112107jf,parachutist,jump out of planes,planes,plane,NOUN,USM
10112107jf,pooch,pet,pet,pet,VERB,USM
10112107jf,burger,eat,eat,eat,VERB,USM
10112107jf,burger,throw at people,throw,throw,VERB,USM
10112107jf,burger,throw at people,people,people,NOUN,USM
10112107jf,burger,throw away ,throw,throw,VERB,USM
10112107jf,burger,throw away ,away,away,ADV,USM
10112107jf,trapeze,walk on,walk,walk,VERB,USM
10112107jf,storekeeper,make sure store is good,make,make,VERB,USM
10112107jf,storekeeper,make sure store is good,sure,sure,ADJ,USM
10112107jf,storekeeper,make sure store is good,store,store,NOUN,USM
10112107jf,storekeeper,make sure store is good,good,good,ADJ,USM
10112107jf,storekeeper,pay money to,pay,pay,VERB,USM
10112107jf,storekeeper,pay money to,money,money,NOUN,USM
10112107jf,oceanographer,map the ocean,map,map,VERB,USM
10112107jf,oceanographer,map the ocean,ocean,ocean,NOUN,USM
10112107jf,oceanographer,look at sea creatures,look,look,VERB,USM
10112107jf,oceanographer,look at sea creatures,sea,sea,NOUN,USM
10112107jf,oceanographer,look at sea creatures,creatures,creature,NOUN,USM
10112107jf,cap,wear,wear,wear,VERB,USM
10112107jf,cap,hold things,hold,hold,VERB,USM
10112107jf,cap,hold things,things,thing,NOUN,USM
10112107jf,cap,decorations,decorations,decorate,VERB,USM
10112107jf,cap,gifts,gifts,gift,VERB,USM
10112107jf,teapot,hold tea,hold,hold,VERB,USM
10112107jf,teapot,hold tea,tea,tea,NOUN,USM
10112107jf,teapot,toy for kids,toy,toy,NOUN,USM
10112107jf,teapot,toy for kids,kids,kid,NOUN,USM
10112107jf,teapot,holds familial value,holds,hold,VERB,USM
10112107jf,teapot,holds familial value,familial,familial,ADJ,USM
10112107jf,teapot,holds familial value,value,value,NOUN,USM
10112107jf,apartment,live in,live,live,VERB,USM
10112107jf,apartment,host parties,host,host,VERB,USM
10112107jf,apartment,host parties,parties,party,NOUN,USM
10112107jf,apartment,decorate,decorate,decorate,VERB,USM
10112107jf,apartment,hold all items,hold,hold,VERB,USM
10112107jf,apartment,hold all items,items,item,NOUN,USM
10112107jf,newsstand,display newspapers,display,display,VERB,USM
10112107jf,newsstand,display newspapers,newspapers,newspaper,NOUN,USM
10112107jf,newsstand,get the daily news,get,get,VERB,USM
10112107jf,newsstand,get the daily news,daily,daily,ADV,USM
10112107jf,newsstand,get the daily news,news,news,NOUN,USM
10112107jf,newsstand,talk to other people ,talk,talk,VERB,USM
10112107jf,newsstand,talk to other people ,people,people,NOUN,USM
10112107jf,sundeck,tan,tan,tan,VERB,USM
10112107jf,sundeck,sit on,sit,sit,VERB,USM
10112107jf,sundeck,enjoy the scenery,enjoy,enjoy,VERB,USM
10112107jf,sundeck,enjoy the scenery,scenery,scenery,NOUN,USM
10112107jf,sundeck,talk with people,talk,talk,VERB,USM
10112107jf,sundeck,talk with people,people,people,NOUN,USM
10112107jf,sundeck,enjoy coffee,enjoy,enjoy,VERB,USM
10112107jf,sundeck,enjoy coffee,coffee,coffee,NOUN,USM
10125281KT,creek,swimming,swimming,swimm,VERB,USM
10125281KT,phalanges,counting,counting,count,VERB,USM
10125281KT,groundsman,cleaning,cleaning,clean,VERB,USM
10125281KT,groundsman,organizing,organizing,organize,VERB,USM
10125281KT,groundsman,straightening,straightening,straighten,VERB,USM
10125281KT,groundsman,maintenance ,maintenance,maintenance,VERB,USM
10125281KT,paperback,studying,studying,study,VERB,USM
10125281KT,paperback,reading,reading,read,VERB,USM
10125281KT,paperback,writing,writing,write,VERB,USM
10125281KT,roll,cooking,cooking,cook,VERB,USM
10125281KT,roll,playing,playing,play,VERB,USM
10125281KT,stick,throwing,throwing,throw,VERB,USM
10125281KT,stick,sticking,sticking,sticke,VERB,USM
10125281KT,beef,eat,eat,eat,VERB,USM
10125281KT,beef,cook,cook,cake,VERB,USM
10125281KT,linoleum,object,object,object,ADV,USM
10125281KT,hoe,gardening,gardening,garde,VERB,USM
10125281KT,accordion,coming together,coming,come,VERB,USM
10125281KT,accordion,coming together,together,together,ADV,USM
10125281KT,seating,organizing,organizing,organize,VERB,USM
10125281KT,torchlight,viewing,viewing,viewe,VERB,USM
10125281KT,body,cleaning,cleaning,clean,VERB,USM
10125281KT,body,eating,eating,eat,VERB,USM
10125281KT,body,playing,playing,play,VERB,USM
10125281KT,plum,eating,eating,eat,VERB,USM
10125281KT,plum,picking,picking,pick,VERB,USM
10125281KT,shelter,covering,covering,cover,VERB,USM
10125281KT,shelter,hiding,hiding,hi,VERB,USM
10125281KT,shelter,protecting,protecting,protect,VERB,USM
10125281KT,arrow,pointing,pointing,point,VERB,USM
10125281KT,arrow,directing,directing,direct,VERB,USM
10125281KT,motel,staying,staying,stay,VERB,USM
10125281KT,motel,chaperoning,chaperoning,chaperon,VERB,USM
10125281KT,case,covering,covering,cover,VERB,USM
10125281KT,eggplant,eating,eating,eat,VERB,USM
10125281KT,eggplant,picking,picking,pick,VERB,USM
10125281KT,avocado,eating,eating,eat,VERB,USM
10125281KT,avocado,picking,picking,pick,VERB,USM
10125281KT,pantry,storing,storing,store,VERB,USM
10125281KT,pantry,covering,covering,cover,VERB,USM
10125281KT,pantry,hiding,hiding,hi,VERB,USM
10125281KT,strongbox,keeping,keeping,keep,VERB,USM
10125281KT,tailcoat,covering,covering,cover,VERB,USM
10125281KT,excavator,killing,killing,kill,VERB,USM
10125281KT,fruit,eating,eating,eat,VERB,USM
10125281KT,fruit,storing,storing,store,VERB,USM
10125281KT,fruit,gardeing,garden,garden,VERB,USM
10125281KT,illustrator,drawing,drawing,drawe,VERB,USM
10125281KT,illustrator,writing,writing,write,VERB,USM
10125281KT,illustrator,painting,painting,paint,VERB,USM
10125281KT,ashcan,storing,storing,store,VERB,USM
10125281KT,client,participating,participating,participate,VERB,USM
10125281KT,drug,affecting something,affecting,affect,VERB,USM
10125281KT,drug,affecting something,something,something,PRON,USM
10125281KT,matter,causing,causing,cause,VERB,USM
10131468,guardrail,bedding ,bedding,bedding,NOUN,USM
10131468,topaz,earrings,earrings,earring,NOUN,USM
10131468,topaz,ring ,ring,ring,NOUN,USM
10131468,trampoline,jump ,jump,jump,VERB,USM
10131468,respirator,gas mask,mask,gas mask,VERB,USM
10131468,deck,sit at it,sit,sit,VERB,USM
10131468,fieldstone,field ,field,field,NOUN,USM
10131468,marketeer,sells goods ,sells,sell,VERB,USM
10131468,marketeer,sells goods ,goods,goods,NOUN,USM
10131468,brow,brush,brush,brush,VERB,USM
10131468,pulley,pull ,pull,pull,VERB,USM
10131468,bowling,ball,ball,ball,NOUN,USM
10131468,waist,twist,twist,twist,VERB,USM
10131468,centipede,eat,eat,eat,VERB,USM
10131468,waffle,eat,eat,eat,VERB,USM
10131468,waffle,make it ,make,make,VERB,USM
10131468,knickers,knock,knock,knock,VERB,USM
10131468,tee,wear it ,wear,wear,VERB,USM
10131468,dye,hair color ,hair,hair,NOUN,USM
10131468,dye,hair color ,color,color,VERB,USM
10131468,blowgun,shoot,shoot,shoot,VERB,USM
10131468,blowgun,blow,blow,blow,VERB,USM
10131468,earplugs,wear,wear,wear,VERB,USM
10131468,breadboard,eat,eat,eat,VERB,USM
10131468,badminton,play,play,play,VERB,USM
10131468,debris,wipe off,wipe,wipe,VERB,USM
10131468,school,go ,go,go,VERB,USM
10131468,greenhouse,plants ,plants,plant,VERB,USM
10131468,dish,eat off off,eat,eat,VERB,USM
10131468,hound,dog,dog,dog,NOUN,USM
10131468,wrist,twist,twist,twist,VERB,USM
10131468,wallboard,write,write,write,VERB,USM
10131468,limb,eat ,eat,eat,VERB,USM
10131468,limb,ride ,ride,ride,VERB,USM
10131468,Fern,grow,grow,grow,VERB,USM
10133675MN,clothespin,clothes,clothes,clothes,NOUN,USM
10133675MN,crossbow,hunt,hunt,hunt,VERB,USM
10133675MN,firebox,burn,burn,burn,VERB,USM
10133675MN,ore,tools,tools,tool,NOUN,USM
10133675MN,woodcarver,cut,cut,cut,VERB,USM
10133675MN,mastiff,dog,dog,dog,NOUN,USM
10133675MN,jaguar,animal,animal,animal,NOUN,USM
10133675MN,coconut,eat,eat,eat,VERB,USM
10133675MN,ballplayer,jump ,jump,jump,VERB,USM
10133675MN,shelving,books,books,book,NOUN,USM
10133675MN,knuckle,hand,hand,hand,NOUN,USM
10133675MN,hitchhiker,walking,walking,walk,VERB,USM
10133675MN,seashore,beach,beach,beach,NOUN,USM
10133675MN,environmentalist,pollution,pollution,pollute,VERB,USM
10133675MN,fingernail,hand,hand,hand,NOUN,USM
10133675MN,tradesman,trade,trade,trade,VERB,USM
10133675MN,morphine,medicine,medicine,medicine,NOUN,USM
10133675MN,globe,earth,earth,earth,NOUN,USM
10133675MN,mommy,love,love,love,VERB,USM
10133675MN,coat,clothes,clothes,clothes,NOUN,USM
10133675MN,basket,carry,carry,carry,VERB,USM
10133675MN,beefsteak,eat,eat,eat,VERB,USM
10133675MN,emerald,name,name,name,NOUN,USM
10133675MN,uncle,family,family,family,NOUN,USM
10133675MN,gramophone,talk,talk,talk,VERB,USM
10133675MN,musket,animal,animal,animal,NOUN,USM
10133675MN,packet,paper,paper,paper,NOUN,USM
10136134MC,scanner,scan,scan,scan,VERB,USM
10136134MC,scanner,thrown,thrown,throw,VERB,USM
10136134MC,scanner,stepped on,stepped,step,VERB,USM
10136134MC,scanner,hit,hit,hit,VERB,USM
10136134MC,stenographer,does what a stenographer is supposed to do,supposed,suppose,VERB,USM
10136134MC,stenographer,graphs,graphs,graph,VERB,USM
10136134MC,stenographer,works,works,work,VERB,USM
10136134MC,bus,drives,drives,drive,VERB,USM
10136134MC,bus,rides,rides,ride,VERB,USM
10136134MC,bus,rolls,rolls,roll,VERB,USM
10136134MC,bus,turns,turns,turn,VERB,USM
10136134MC,bus,brakes,brakes,brake,VERB,USM
10136134MC,grandfather,lives,lives,live,VERB,USM
10136134MC,grandfather,breathes,breathes,breathe,VERB,USM
10136134MC,grandfather,eats,eats,eat,VERB,USM
10136134MC,grandfather,fathers,fathers,father,NOUN,USM
10136134MC,grandfather,works,works,work,VERB,USM
10136134MC,grandfather,reads,reads,read,VERB,USM
10136134MC,skirt,wears,wears,wear,VERB,USM
10136134MC,skirt,throws,throws,throw,VERB,USM
10136134MC,skirt,steps on,steps,step on,VERB,USM
10136134MC,skirt,rips,rips,rip,VERB,USM
10136134MC,wiper,wipes,wipes,wipe,VERB,USM
10136134MC,fertilizer,fertilizes,fertilizes,fertilize,VERB,USM
10136134MC,fertilizer,provides nutrients,provides,provide,NOUN,USM
10136134MC,fertilizer,provides nutrients,nutrients,nutrient,NOUN,USM
10136134MC,fertilizer,can be thrown,can,can,AUX,USM
10136134MC,fertilizer,can be thrown,thrown,throw,VERB,USM
10136134MC,fertilizer,can be stepped on,can,can,AUX,USM
10136134MC,fertilizer,can be stepped on,stepped,step,VERB,USM
10136134MC,supermarket,shopped at,shopped,shop,VERB,USM
10136134MC,supermarket,looked around,looked,look,VERB,USM
10136134MC,supermarket,looked around,around,around,ADV,USM
10136134MC,supermarket,used,used,use,VERB,USM
10136134MC,Sailboat,sailed,sailed,sail,VERB,USM
10136134MC,Sailboat,rocks,rocks,rock,VERB,USM
10136134MC,Sailboat,floats,floats,float,VERB,USM
10136134MC,Sailboat,breaks,breaks,break,VERB,USM
10136134MC,crib,rocks,rocks,rock,VERB,USM
10136134MC,crib,sways,sways,sway,VERB,USM
10136134MC,crib,holds,holds,hold,VERB,USM
10136134MC,garment,wear,wear,wear,VERB,USM
10136134MC,garment,throw,throw,throw,VERB,USM
10136134MC,garment,rip,rip,rip,VERB,USM
10136134MC,garment,tear,tear,tear,VERB,USM
10136134MC,scooter,ride,ride,ride,VERB,USM
10136134MC,scooter,break,break,break,VERB,USM
10136134MC,scooter,drive,drive,drive,VERB,USM
10136134MC,protractor,math,math,math,VERB,USM
10136134MC,protractor,draw,draw,dree,VERB,USM
10136134MC,crossbar,holds,holds,hold,VERB,USM
10136134MC,crossbar,keeps secure,keeps,keep,VERB,USM
10136134MC,crossbar,keeps secure,secure,secure,VERB,USM
10136134MC,cornmeal,used to fry,used,use,VERB,USM
10136134MC,cornmeal,used to fry,fry,fry,VERB,USM
10136134MC,cornmeal,eat,eat,eat,VERB,USM
10136134MC,cornmeal,can throw it,can,can,AUX,USM
10136134MC,cornmeal,can throw it,throw,throw,VERB,USM
10136134MC,cornmeal,can step on it,can,can,AUX,USM
10136134MC,cornmeal,can step on it,step,step on,VERB,USM
10136134MC,breakfast,eat,eat,eat,VERB,USM
10136134MC,breakfast,throw,throw,throw,VERB,USM
10136134MC,donkey,eats,eats,eat,VERB,USM
10136134MC,donkey,can be eaten,can,can,AUX,USM
10136134MC,donkey,can be eaten,eaten,eat,VERB,USM
10136134MC,donkey,walks,walks,walk,VERB,USM
10136134MC,donkey,runs,runs,run,VERB,USM
10136134MC,donkey,drinks,drinks,drink,VERB,USM
10136134MC,paintbrush,paints,paints,paint,VERB,USM
10136134MC,paintbrush,sketches,sketches,sketch,VERB,USM
10136134MC,paintbrush,made into something else,made,make,VERB,USM
10136134MC,paintbrush,made into something else,something,something,PRON,USM
10136134MC,paintbrush,made into something else,else,else,ADJ,USM
10136134MC,youngster,run,run,run,VERB,USM
10136134MC,youngster,walk,walk,walk,VERB,USM
10136134MC,youngster,eats,eats,eat,VERB,USM
10136134MC,youngster,drinks,drinks,drink,VERB,USM
10136134MC,youngster,sleeps,sleeps,sleep,VERB,USM
10136134MC,youngster,plays,plays,play,VERB,USM
10136134MC,uniform,can be worn,can,can,AUX,USM
10136134MC,uniform,can be worn,worn,wear,VERB,USM
10136134MC,uniform,washed,washed,washed,VERB,USM
10136134MC,uniform,torn,torn,tear,VERB,USM
10136134MC,uniform,stepped on,stepped,step,VERB,USM
10136134MC,uniform,thrown,thrown,throw,VERB,USM
10136134MC,committeewoman,eats,eats,eat,VERB,USM
10136134MC,committeewoman,works,works,work,VERB,USM
10136134MC,committeewoman,sleeps,sleeps,sleep,VERB,USM
10136134MC,committeewoman,drinks,drinks,drink,VERB,USM
10136134MC,spout,pours,pours,pour,VERB,USM
10136134MC,me,eats,eats,eat,VERB,USM
10136134MC,me,sleeps,sleeps,sleep,VERB,USM
10136134MC,me,drinks,drinks,drink,VERB,USM
10136134MC,me,works,works,work,VERB,USM
10136134MC,me,plays,plays,play,VERB,USM
10136134MC,me,talks,talks,talk,VERB,USM
10136134MC,me,paints,paints,paint,VERB,USM
10136134MC,me,draws,draws,draw,VERB,USM
10136134MC,me,reads,reads,read,VERB,USM
10136134MC,ukulele,plays music,plays,play,VERB,USM
10136134MC,ukulele,plays music,music,music,VERB,USM
10136134MC,ukulele,can be thrown,can,can,AUX,USM
10136134MC,ukulele,can be thrown,thrown,throw,VERB,USM
10136134MC,ukulele,can be broked,can,can,AUX,USM
10136134MC,ukulele,can be broked,break,break,VERB,USM
10136134MC,bran,eaten,eaten,eat,VERB,USM
10136134MC,treat,eaten,eaten,eat,VERB,USM
10136134MC,treat,thrown,thrown,throw,VERB,USM
10136134MC,treat,stepped on,stepped,step,VERB,USM
10136134MC,treat,broken in half,broken,break,VERB,USM
10136134MC,treat,broken in half,half,half,NOUN,USM
10136134MC,bedclothes,worn,worn,wear,VERB,USM
10136134MC,bedclothes,torn,torn,tear,VERB,USM
10136134MC,bedclothes,weathered,weathered,weather,VERB,USM
10136134MC,attendant,serves,serves,serve,VERB,USM
10136134MC,attendant,helps,helps,help,VERB,USM
10136134MC,attendant,works,works,work,VERB,USM
10136134MC,balloonist,blows,blows,blow,VERB,USM
10136134MC,balloonist,ties,ties,tie,VERB,USM
10136134MC,balloonist,sleeps,sleeps,sleep,VERB,USM
10136134MC,balloonist,eats,eats,eat,VERB,USM
10136134MC,balloonist,works,works,work,VERB,USM
10140669KDL,pug,pet,pet,pet,VERB,USM
10140669KDL,pug,love,love,love,VERB,USM
10140669KDL,pug,adore,adore,adore,ADV,USM
10140669KDL,pug,feed,feed,feed,VERB,USM
10140669KDL,pug,wash,wash,wash,VERB,USM
10140669KDL,snowman,create,create,create,VERB,USM
10140669KDL,snowman,hug,hug,hug,VERB,USM
10140669KDL,snowman,dress,dress,dress,VERB,USM
10140669KDL,snowman,pictures,pictures,picture,VERB,USM
10140669KDL,cryptographer,hack,hack,hack,VERB,USM
10140669KDL,cryptographer,compute,compute,compute,VERB,USM
10140669KDL,cryptographer,steal,steal,steal,VERB,USM
10140669KDL,soldier,protect,protect,protect,VERB,USM
10140669KDL,soldier,defend,defend,defend,VERB,USM
10140669KDL,soldier,serve,serve,serve,VERB,USM
10140669KDL,soldier,love,love,love,VERB,USM
10140669KDL,riverboat,ride,ride,ride,VERB,USM
10140669KDL,riverboat,float,float,float,VERB,USM
10140669KDL,riverboat,swim,swim,swim,VERB,USM
10140669KDL,riverboat,row,row,row,VERB,USM
10140669KDL,gravestone,memory,memory,memory,VERB,USM
10140669KDL,gravestone,recognition,recognition,recognize,VERB,USM
10140669KDL,gravestone,resepct,respect,respect,VERB,USM
10140669KDL,assassin,hunt,hunt,hunt,VERB,USM
10140669KDL,assassin,kill,kill,kill,VERB,USM
10140669KDL,assassin,take out,take,take,VERB,USM
10140669KDL,assassin,sneaky,sneaky,sneak,VERB,USM
10140669KDL,assassin,hidden,hidden,hide,VERB,USM
10140669KDL,barn,animals,animals,animal,NOUN,USM
10140669KDL,barn,food,food,food,NOUN,USM
10140669KDL,barn,grass,grass,grass,NOUN,USM
10140669KDL,barn,tractor,tractor,tractor,NOUN,USM
10140669KDL,navel,cavity,cavity,cavity,NOUN,USM
10140669KDL,crate,storage,storage,store,VERB,USM
10140669KDL,crate,support,support,support,VERB,USM
10140669KDL,chip,eat,eat,eat,VERB,USM
10140669KDL,chip,currency,currency,currency,NOUN,USM
10140669KDL,chip,corn,corn,corn,NOUN,USM
10140669KDL,glitter,play,play,play,VERB,USM
10140669KDL,glitter,decorate,decorate,decorate,VERB,USM
10140669KDL,glitter,consume,consume,consume,VERB,USM
10140669KDL,fillet,consume,consume,consume,VERB,USM
10140669KDL,fillet,cut,cut,cut,VERB,USM
10140669KDL,fillet,cook,cook,cake,VERB,USM
10140669KDL,football,watch,watch,watch,VERB,USM
10140669KDL,football,play,play,play,VERB,USM
10140669KDL,football,understand,understand,understand,VERB,USM
10140669KDL,football,practice,practice,practice,VERB,USM
10140669KDL,football,enjoy,enjoy,enjoy,VERB,USM
10140669KDL,rainfall,wet,wet,wet,VERB,USM
10140669KDL,rainfall,water,water,water,NOUN,USM
10140669KDL,rainfall,clouds,clouds,cloud,NOUN,USM
10140669KDL,dove,bird,bird,bird,NOUN,USM
10140669KDL,dove,dive,dive,dive,VERB,USM
10140669KDL,dove,swim,swim,swim,VERB,USM
10140669KDL,dove,sit,sit,sit,VERB,USM
10140669KDL,searchlight,look,look,look,VERB,USM
10140669KDL,searchlight,search,search,search,VERB,USM
10140669KDL,searchlight,see,see,see,VERB,USM
10140669KDL,searchlight,glow,glow,glow,VERB,USM
10140669KDL,alcohol,fix wounds,fix,fix,VERB,USM
10140669KDL,alcohol,fix wounds,wounds,wound,NOUN,USM
10140669KDL,alcohol,intoxication,intoxication,intoxicate,VERB,USM
10140669KDL,alcohol,celebration,celebration,celebrate,VERB,USM
10140669KDL,wax,ear,ear,ear,ADJ,USM
10140669KDL,wax,candle,candle,candle,NOUN,USM
10140669KDL,wax,smell,smell,smell,VERB,USM
10140669KDL,tapioca,consume,consume,consume,VERB,USM
10140669KDL,tapioca,cook,cook,cake,VERB,USM
10140669KDL,forearm,muscle,muscle,muscle,NOUN,USM
