Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
M20308293_jml,pocketknife,cut someone,someone,someone,PRON,MSU Texas
M20308293_jml,pocketknife,cut something,cut,cut,VERB,MSU Texas
M20308293_jml,pocketknife,cut something,something,something,PRON,MSU Texas
M20308293_jml,songbook,write in it,write,write,VERB,MSU Texas
M20308293_jml,songbook,read it,read,read,VERB,MSU Texas
M20308293_jml,songbook,sing it,sing,sing,VERB,MSU Texas
M20308293_jml,tin,store food,store,store,VERB,MSU Texas
M20308293_jml,tin,store food,food,food,NOUN,MSU Texas
M20308293_jml,tin,mold it,mold,mold,VERB,MSU Texas
M20308293_jml,skillet,cook with,cook,cook,VERB,MSU Texas
M20308293_jml,skillet,hit people with like tangled,hit,hit,VERB,MSU Texas
M20308293_jml,skillet,hit people with like tangled,people,people,NOUN,MSU Texas
M20308293_jml,skillet,hit people with like tangled,like,like,INTJ,MSU Texas
M20308293_jml,skillet,hit people with like tangled,tangled,tangle,NOUN,MSU Texas
M20308293_jml,hairnet,hold hair back,hold,hold,VERB,MSU Texas
M20308293_jml,hairnet,hold hair back,hair,hair,NOUN,MSU Texas
M20308293_jml,hairnet,hold hair back,back,back,ADV,MSU Texas
M20308293_jml,hairnet,stencil ,stencil,stencil,NOUN,MSU Texas
M20308293_jml,fan,to cool down,cool,cool,VERB,MSU Texas
M20308293_jml,fan,to circulate air,circulate,circulate,VERB,MSU Texas
M20308293_jml,fan,to circulate air,air,air,NOUN,MSU Texas
M20308293_jml,lodging,sleeping ,sleeping,sleep,VERB,MSU Texas
M20308293_jml,lodging,camping,camping,camp,VERB,MSU Texas
M20308293_jml,dollar,spend it,spend,spend,VERB,MSU Texas
M20308293_jml,dollar,make it,make,make,VERB,MSU Texas
M20308293_jml,dollar,to blow your nose,blow,blow,VERB,MSU Texas
M20308293_jml,dollar,to blow your nose,nose,nose,NOUN,MSU Texas
M20308293_jml,trousers,wear them,wear,wear,VERB,MSU Texas
M20308293_jml,trousers,make them,make,make,VERB,MSU Texas
M20310854,hibiscus,drink in tea,drink,drink,VERB,MSU Texas
M20310854,hibiscus,drink in tea,tea,tea,NOUN,MSU Texas
M20310854,hibiscus,in perfume,perfume,perfume,NOUN,MSU Texas
M20310854,fir,building,building,build,VERB,MSU Texas
M20310854,fir,crafting,crafting,craft,VERB,MSU Texas
M20310854,puck,thrown,thrown,throw,VERB,MSU Texas
M20310854,puck,hit,hit,hit,VERB,MSU Texas
M20310854,puck,held,held,hold,VERB,MSU Texas
M20310854,gymnasium,dances,dances,dance,NOUN,MSU Texas
M20310854,gymnasium,athletics ,athletics,athletic,NOUN,MSU Texas
M20310854,gymnasium,in school,school,school,NOUN,MSU Texas
M20310854,charcoal,art,art,art,NOUN,MSU Texas
M20310854,charcoal,eyeliner,eyeliner,eyeliner,NOUN,MSU Texas
M20310854,parcel,unit of measure,unit,unit,NOUN,MSU Texas
M20310854,parcel,unit of measure,measure,measure,NOUN,MSU Texas
M20310854,parcel,wrap,wrap,wrap,VERB,MSU Texas
M20310854,bong,to smoke,smoke,smoke,VERB,MSU Texas
M20310854,breast,food from chicken,food,food,NOUN,MSU Texas
M20310854,breast,food from chicken,chicken,chicken,NOUN,MSU Texas
M20310854,breast,feed a baby,feed,feed,VERB,MSU Texas
M20310854,breast,feed a baby,baby,baby,NOUN,MSU Texas
M20310854,quarters,unit of measure,unit,unit,NOUN,MSU Texas
M20310854,quarters,unit of measure,measure,measure,NOUN,MSU Texas
M20310854,quarters,money,money,money,NOUN,MSU Texas
M20310854,quarters,cut,cut,cut,VERB,MSU Texas
M20310854,blueberry,color,color,color,NOUN,MSU Texas
M20310854,blueberry,food,food,food,NOUN,MSU Texas
M20310854,blueberry,flavor,flavor,flavor,NOUN,MSU Texas
M20310854,countrywoman,to connect with,connect,connect,VERB,MSU Texas
M20310854,giblets,eat,eat,eat,VERB,MSU Texas
M20310854,giblets,throw away,throw,throw,VERB,MSU Texas
M20310854,giblets,throw away,away,away,ADV,MSU Texas
M20310854,giblets,cut,cut,cut,VERB,MSU Texas
M20310854,cricket,phone service,phone,phone,NOUN,MSU Texas
M20310854,cricket,phone service,service,service,NOUN,MSU Texas
M20310854,cricket,to feed a pet,feed,feed,VERB,MSU Texas
M20310854,cricket,to feed a pet,pet,pet,NOUN,MSU Texas
M20310854,cricket,listen to,listen,listen,VERB,MSU Texas
M20310854,cricket,eat,eat,eat,VERB,MSU Texas
M20310854,sugar,in coffee,coffee,coffee,NOUN,MSU Texas
M20310854,sugar,in tea,tea,tea,NOUN,MSU Texas
M20310854,sugar,exfoliate,exfoliate,exfoliate,VERB,MSU Texas
M20310854,sugar,baking,baking,bake,VERB,MSU Texas
M20310854,woodpecker,use a woodpecker?,use,use,VERB,MSU Texas
M20310854,woodpecker,use a woodpecker?,woodpecker,woodpecker,NOUN,MSU Texas
M20310854,cactus,decoration,decoration,decoration,NOUN,MSU Texas
M20310854,cactus,for water,water,water,NOUN,MSU Texas
M20310854,leotard,wear it,wear,wear,VERB,MSU Texas
M20310854,leotard,buy it,buy,buy,VERB,MSU Texas
M20310854,leotard,held,held,hold,VERB,MSU Texas
M20310854,leotard,thrown,thrown,throw,VERB,MSU Texas
M20310854,smuggler,to get things into another country,get,get,VERB,MSU Texas
M20310854,smuggler,to get things into another country,things,thing,NOUN,MSU Texas
M20310854,smuggler,to get things into another country,another,another,DET,MSU Texas
M20310854,smuggler,to get things into another country,country,country,NOUN,MSU Texas
M20310854,smuggler,get people into another country,get,get,VERB,MSU Texas
M20310854,smuggler,get people into another country,people,people,NOUN,MSU Texas
M20310854,smuggler,get people into another country,another,another,DET,MSU Texas
M20310854,smuggler,get people into another country,country,country,NOUN,MSU Texas
M20310854,nightlight,to see,see,see,VERB,MSU Texas
M20310854,nightlight,to sleep,sleep,sleep,VERB,MSU Texas
M20310854,enemy,character development,character,character,NOUN,MSU Texas
M20310854,enemy,character development,development,development,NOUN,MSU Texas
M20310854,wildlife,food,food,food,NOUN,MSU Texas
M20310854,wildlife,shelter,shelter,shelter,NOUN,MSU Texas
M20310854,wildlife,medicine,medicine,medicine,NOUN,MSU Texas
M20310854,wildlife,paintings,paintings,paint,NOUN,MSU Texas
M20310854,wildlife,pictures,pictures,picture,NOUN,MSU Texas
M20310854,wildlife,grounding,grounding,ground,VERB,MSU Texas
M20310854,artichoke,on pizza,pizza,pizza,NOUN,MSU Texas
M20310854,artichoke,eat the hearts,eat,eat,VERB,MSU Texas
M20310854,artichoke,eat the hearts,hearts,heart,NOUN,MSU Texas
M20310854,artichoke,grow,grow,grow,VERB,MSU Texas
M20310854,artichoke,steam,steam,steam,VERB,MSU Texas
M20310854,harp,to play music,play,play,VERB,MSU Texas
M20310854,harp,to play music,music,music,NOUN,MSU Texas
M20310854,lampshade,for decoration,decoration,decoration,NOUN,MSU Texas
M20310854,shin,to kick stuff,kick,kick,VERB,MSU Texas
M20310854,shin,to kick stuff,stuff,stuff,NOUN,MSU Texas
M20310854,rock,throw,throw,throw,VERB,MSU Texas
M20310854,rock,crack,crack,crack,VERB,MSU Texas
M20310854,rock,break,break,break,VERB,MSU Texas
M20310854,rock,block,block,block,NOUN,MSU Texas
M20310854,placard,advertise,advertise,advertise,VERB,MSU Texas
M20310854,placard,potest,protest,protest,VERB,MSU Texas
M20310854,placard,attract,attract,attract,VERB,MSU Texas
M20310854,herb,medicine,medicine,medicine,NOUN,MSU Texas
M20310854,herb,eat,eat,eat,VERB,MSU Texas
M20310854,herb,cook,cook,cook,VERB,MSU Texas
M20310854,herb,spice,spice,spice,NOUN,MSU Texas
M20310854,herb,smoke,smoke,smoke,VERB,MSU Texas
M20310854,floor,walk on,walk,walk,VERB,MSU Texas
M20310854,floor,lay on,lay,lay,VERB,MSU Texas
M20310854,bosom,carry my phone,carry,carry,VERB,MSU Texas
M20310854,bosom,carry my phone,phone,phone,NOUN,MSU Texas
M20312499_kjt,dancer,perform,perform,perform,VERB,MSU Texas
M20312499_kjt,dancer,hire them,hire,hire,VERB,MSU Texas
M20312499_kjt,dancer,fire them,fire,fire,VERB,MSU Texas
M20312499_kjt,dancer,make outfits,make,make,VERB,MSU Texas
M20312499_kjt,dancer,make outfits,outfits,outfit,NOUN,MSU Texas
M20312499_kjt,dancer,make shoes,make,make,VERB,MSU Texas
M20312499_kjt,dancer,make shoes,shoes,shoe,NOUN,MSU Texas
M20312499_kjt,dancer,record them,record,record,VERB,MSU Texas
M20312499_kjt,dartboard,donate it,donate,donate,VERB,MSU Texas
M20312499_kjt,dartboard,use it as a decoration,use,use,VERB,MSU Texas
M20312499_kjt,dartboard,use it as a decoration,decoration,decoration,NOUN,MSU Texas
M20312499_kjt,dartboard,sell it,sell,sell,VERB,MSU Texas
M20312499_kjt,dartboard,play it,play,play,VERB,MSU Texas
M20312499_kjt,puppy,buy one,buy,buy,VERB,MSU Texas
M20312499_kjt,puppy,buy one,one,one,NUM,MSU Texas
M20312499_kjt,puppy,adopt one,adopt,adopt,VERB,MSU Texas
M20312499_kjt,puppy,adopt one,one,one,NUM,MSU Texas
M20312499_kjt,puppy,sell one,sell,sell,VERB,MSU Texas
M20312499_kjt,puppy,sell one,one,one,NUM,MSU Texas
M20312499_kjt,puppy,take pictures of one,take,take,VERB,MSU Texas
M20312499_kjt,puppy,take pictures of one,pictures,picture,NOUN,MSU Texas
M20312499_kjt,puppy,take pictures of one,one,one,NUM,MSU Texas
M20312499_kjt,shoelace,tie it,tie,tie,VERB,MSU Texas
M20312499_kjt,shoelace,untie it,untie,untire,VERB,MSU Texas
M20312499_kjt,shoelace,cut it,cut,cut,VERB,MSU Texas
M20312499_kjt,shoelace,replace them ,replace,replace,VERB,MSU Texas
M20312499_kjt,recruiter,recruit one,recruit,recruit,VERB,MSU Texas
M20312499_kjt,recruiter,recruit one,one,one,NUM,MSU Texas
M20312499_kjt,recruiter,talk to one,talk,talk,VERB,MSU Texas
M20312499_kjt,recruiter,talk to one,one,one,NUM,MSU Texas
M20312499_kjt,chinchilla,buy one,buy,buy,VERB,MSU Texas
M20312499_kjt,chinchilla,buy one,one,one,NUM,MSU Texas
M20312499_kjt,chinchilla,sell one ,sell,sell,VERB,MSU Texas
M20312499_kjt,chinchilla,sell one ,one,one,NUM,MSU Texas
M20312499_kjt,ball,throw it,throw,throw,VERB,MSU Texas
M20312499_kjt,ball,catch it,catch,catch,VERB,MSU Texas
M20312499_kjt,ball,buy one,buy,buy,VERB,MSU Texas
M20312499_kjt,ball,buy one,one,one,NUM,MSU Texas
M20312499_kjt,ball,sell one,sell,sell,VERB,MSU Texas
M20312499_kjt,ball,sell one,one,one,NUM,MSU Texas
M20312499_kjt,drawer,open it,open,open,VERB,MSU Texas
M20312499_kjt,drawer,close it,close,close,VERB,MSU Texas
M20312499_kjt,drawer,stuff it,stuff,stuff,VERB,MSU Texas
M20312499_kjt,drawer,empty it ,empty,empty,VERB,MSU Texas
M20312499_kjt,streetwalker,neighborhood watch,neighborhood,neighborhood,NOUN,MSU Texas
M20312499_kjt,streetwalker,neighborhood watch,watch,watch,VERB,MSU Texas
M20312499_kjt,loo,use it,use,use,VERB,MSU Texas
M20312499_kjt,loo,clean it,clean,clean,VERB,MSU Texas
M20312499_kjt,loo,decorate it,decorate,decorate,VERB,MSU Texas
M20312499_kjt,loo,renovate it ,renovate,renovate,VERB,MSU Texas
M20312499_kjt,canvas,paint it,paint,paint,VERB,MSU Texas
M20312499_kjt,canvas,draw it,draw,draw,VERB,MSU Texas
M20312499_kjt,canvas,sell one,sell,sell,VERB,MSU Texas
M20312499_kjt,canvas,sell one,one,one,NUM,MSU Texas
M20312499_kjt,canvas,buy one,buy,buy,VERB,MSU Texas
M20312499_kjt,canvas,buy one,one,one,NUM,MSU Texas
M20312499_kjt,canvas,destroy it ,destroy,destroy,VERB,MSU Texas
M20312499_kjt,horsefly,kill it,kill,kill,VERB,MSU Texas
M20312499_kjt,horsefly,raise one,raise,raise,VERB,MSU Texas
M20312499_kjt,horsefly,raise one,one,one,NUM,MSU Texas
M20312499_kjt,horsefly,catch it,catch,catch,VERB,MSU Texas
M20312499_kjt,horsefly,let it go,let,let,VERB,MSU Texas
M20312499_kjt,horsefly,let it go,go,go,VERB,MSU Texas
M20312499_kjt,advisor,talk to them,talk,talk,VERB,MSU Texas
M20312499_kjt,advisor,schedule an appointment,schedule,schedule,VERB,MSU Texas
M20312499_kjt,advisor,schedule an appointment,appointment,appointment,NOUN,MSU Texas
M20312499_kjt,wool,crochet it,crochet,crochet,VERB,MSU Texas
M20312499_kjt,wool,buy it,buy,buy,VERB,MSU Texas
M20312499_kjt,wool,clean it ,clean,clean,VERB,MSU Texas
M20312499_kjt,wool,sell it,sell,sell,VERB,MSU Texas
M20312499_kjt,wool,sow it ,sow,sow,VERB,MSU Texas
M20312499_kjt,marionette,play with it,play,play,VERB,MSU Texas
M20312499_kjt,marionette,sell it,sell,sell,VERB,MSU Texas
M20312499_kjt,marionette,buy it,buy,buy,VERB,MSU Texas
M20312499_kjt,stepchild,raise it,raise,raise,VERB,MSU Texas
M20312499_kjt,stepchild,feed it,feed,feed,VERB,MSU Texas
M20312499_kjt,stepchild,clothe it,clothe,clothe,VERB,MSU Texas
M20312499_kjt,cubical,study in it,study,study,VERB,MSU Texas
M20312499_kjt,cubical,decorate it,decorate,decorate,VERB,MSU Texas
M20312499_kjt,cubical,make one,make,make,VERB,MSU Texas
M20312499_kjt,cubical,make one,one,one,NUM,MSU Texas
M20312499_kjt,cubical,destroy one,destroy,destroy,VERB,MSU Texas
M20312499_kjt,cubical,destroy one,one,one,NUM,MSU Texas
M20312499_kjt,kiwi,eat it,eat,eat,VERB,MSU Texas
M20312499_kjt,kiwi,peel it,peel,peel,VERB,MSU Texas
M20312499_kjt,kiwi,freeze it ,freeze,freeze,VERB,MSU Texas
M20312499_kjt,saffron,make tea with it,make,make,VERB,MSU Texas
M20312499_kjt,saffron,make tea with it,tea,tea,NOUN,MSU Texas
M20312499_kjt,saffron,boil it,boil,boil,VERB,MSU Texas
M20312499_kjt,saffron,cook with it ,cook,cook,VERB,MSU Texas
M20312499_kjt,seaplane,fly it,fly,fly,VERB,MSU Texas
M20312499_kjt,seaplane,buy one,buy,buy,VERB,MSU Texas
M20312499_kjt,seaplane,buy one,one,one,NUM,MSU Texas
M20312499_kjt,seaplane,sell one,sell,sell,VERB,MSU Texas
M20312499_kjt,seaplane,sell one,one,one,NUM,MSU Texas
M20312499_kjt,seaplane,book a ride in one,book,book,VERB,MSU Texas
M20312499_kjt,seaplane,book a ride in one,ride,ride,NOUN,MSU Texas
M20312499_kjt,seaplane,book a ride in one,one,one,NUM,MSU Texas
M20312499_kjt,shoestring,tie it,tie,tie,VERB,MSU Texas
M20312499_kjt,shoestring,untie it,untie,untire,VERB,MSU Texas
M20312499_kjt,shoestring,cut it,cut,cut,VERB,MSU Texas
M20312499_kjt,shoestring,replace it,replace,replace,VERB,MSU Texas
M20312499_kjt,shoestring,bleach them,bleach,bleach,VERB,MSU Texas
M20312499_kjt,shoestring,dye them,dye,dye,VERB,MSU Texas
M20312499_kjt,puppet,play with it,play,play,VERB,MSU Texas
M20312499_kjt,puppet,buy one,buy,buy,VERB,MSU Texas
M20312499_kjt,puppet,buy one,one,one,NUM,MSU Texas
M20312499_kjt,puppet,sell one,sell,sell,VERB,MSU Texas
M20312499_kjt,puppet,sell one,one,one,NUM,MSU Texas
M20312499_kjt,whiskers,touch them,touch,touch,VERB,MSU Texas
M20312499_kjt,whiskers,cut them,cut,cut,VERB,MSU Texas
M20312499_kjt,whiskers,trim them,trim,trim,VERB,MSU Texas
M20312499_kjt,drawers,close them,close,close,VERB,MSU Texas
M20312499_kjt,drawers,open them,open,open,VERB,MSU Texas
M20312499_kjt,drawers,stuff them,stuff,stuff,VERB,MSU Texas
M20312499_kjt,drawers,empty them,empty,empty,VERB,MSU Texas
M20312499_kjt,melon,grow it,grow,grow,VERB,MSU Texas
M20312499_kjt,melon,cut it,cut,cut,VERB,MSU Texas
M20312499_kjt,melon,eat it,eat,eat,VERB,MSU Texas
M20312499_kjt,melon,sell it,sell,sell,VERB,MSU Texas
M20312499_kjt,melon,buy one,buy,buy,VERB,MSU Texas
M20312499_kjt,melon,buy one,one,one,NUM,MSU Texas
M20312499_kjt,reefer,use it,use,use,VERB,MSU Texas
M20312499_kjt,reefer,buy one,buy,buy,VERB,MSU Texas
M20312499_kjt,reefer,buy one,one,one,NUM,MSU Texas
M20312499_kjt,reefer,sell one,sell,sell,VERB,MSU Texas
M20312499_kjt,reefer,sell one,one,one,NUM,MSU Texas
M20312499_kjt,cassette,play it,play,play,VERB,MSU Texas
M20312499_kjt,cassette,collect them,collect,collect,VERB,MSU Texas
M20312499_kjt,cassette,sell them,sell,sell,VERB,MSU Texas
M20312499_kjt,peacock,observe one,observe,observe,VERB,MSU Texas
M20312499_kjt,peacock,observe one,one,one,NUM,MSU Texas
M20312499_kjt,peacock,buy one,buy,buy,VERB,MSU Texas
M20312499_kjt,peacock,buy one,one,one,NUM,MSU Texas
M20312499_kjt,peacock,take pictures,take,take,VERB,MSU Texas
M20312499_kjt,peacock,take pictures,pictures,picture,NOUN,MSU Texas
M20312499_kjt,chopsticks,use them,use,use,VERB,MSU Texas
M20312499_kjt,chopsticks,buy them,buy,buy,VERB,MSU Texas
M20312499_kjt,chopsticks,sell them,sell,sell,VERB,MSU Texas
M20312499_kjt,eggbeater,use it,use,use,VERB,MSU Texas
M20312509BID,splinter,pull out,pull,pull,VERB,MSU Texas
M20312509BID,splinter,throw away,throw,throw,VERB,MSU Texas
M20312509BID,splinter,throw away,away,away,ADV,MSU Texas
M20312509BID,lantern,light,light,light,NOUN,MSU Texas
M20312509BID,lantern,carry,carry,carry,VERB,MSU Texas
M20312509BID,lantern,leave,leave,leave,VERB,MSU Texas
M20312509BID,lantern,throw,throw,throw,VERB,MSU Texas
M20312509BID,lantern,move,move,move,VERB,MSU Texas
M20312509BID,lantern,blow out,blow,blow,VERB,MSU Texas
M20312509BID,plaster,cover walls,cover,cover,VERB,MSU Texas
M20312509BID,plaster,cover walls,walls,wall,NOUN,MSU Texas
M20312509BID,plaster,cover ceilings,cover,cover,VERB,MSU Texas
M20312509BID,plaster,cover ceilings,ceilings,ceiling,NOUN,MSU Texas
M20312509BID,plaster,make into art,make,make,VERB,MSU Texas
M20312509BID,plaster,make into art,art,art,NOUN,MSU Texas
M20312509BID,plaster,casts,casts,cast,NOUN,MSU Texas
M20312509BID,plaster,wet,wet,wet,ADJ,MSU Texas
M20312509BID,plaster,dry,dry,dry,ADJ,MSU Texas
M20312509BID,plaster,carry,carry,carry,VERB,MSU Texas
M20312509BID,plaster,make,make,make,VERB,MSU Texas
M20312509BID,enamel,put on teeth,put,put,VERB,MSU Texas
M20312509BID,enamel,put on teeth,teeth,tooth,NOUN,MSU Texas
M20312509BID,enamel,put into paints,put,put,VERB,MSU Texas
M20312509BID,enamel,put into paints,paints,paint,NOUN,MSU Texas
M20312509BID,enamel,on walls,walls,wall,NOUN,MSU Texas
M20312509BID,enamel,glass,glass,glass,NOUN,MSU Texas
M20312509BID,vulva,protect against bacteria,protect,protect,VERB,MSU Texas
M20312509BID,vulva,protect against bacteria,bacteria,bacteria,NOUN,MSU Texas
M20312509BID,kerchief,wear,wear,wear,VERB,MSU Texas
M20312509BID,kerchief,wash,wash,wash,VERB,MSU Texas
M20312509BID,kerchief,give to someone,give,give,VERB,MSU Texas
M20312509BID,kerchief,give to someone,someone,someone,PRON,MSU Texas
M20312509BID,kerchief,make,make,make,VERB,MSU Texas
M20312509BID,kerchief,lose,lose,lose,VERB,MSU Texas
M20312509BID,goose,food,food,food,NOUN,MSU Texas
M20312509BID,goose,pet,pet,pet,NOUN,MSU Texas
M20312509BID,goose,eggs,eggs,egg,NOUN,MSU Texas
M20312509BID,goose,fly,fly,fly,VERB,MSU Texas
M20312509BID,steak,eat,eat,eat,VERB,MSU Texas
M20312509BID,steak,make,make,make,VERB,MSU Texas
M20312509BID,steak,give,give,give,VERB,MSU Texas
M20312509BID,steak,salt and pepper,salt,salt,NOUN,MSU Texas
M20312509BID,steak,salt and pepper,pepper,pepper,NOUN,MSU Texas
M20312509BID,steak,cut,cut,cut,VERB,MSU Texas
M20312509BID,steak,stab,stab,stab,VERB,MSU Texas
M20312509BID,cookie,bake,bake,bake,VERB,MSU Texas
M20312509BID,cookie,eat,eat,eat,VERB,MSU Texas
M20312509BID,cookie,make,make,make,VERB,MSU Texas
M20312509BID,cookie,stir,stir,stir,VERB,MSU Texas
M20312509BID,cookie,give,give,give,VERB,MSU Texas
M20312509BID,cookie,throw,throw,throw,VERB,MSU Texas
M20312509BID,cookie,smash,smash,smash,VERB,MSU Texas
M20312509BID,cookie,cut,cut,cut,VERB,MSU Texas
M20312509BID,cookie,mold together,mold,mold,VERB,MSU Texas
M20312509BID,cookie,mold together,together,together,ADV,MSU Texas
M20312509BID,lubrication,can use on car,can,can,AUX,MSU Texas
M20312509BID,lubrication,can use on car,use,use,VERB,MSU Texas
M20312509BID,lubrication,can use on car,car,car,NOUN,MSU Texas
M20312509BID,lubrication,smear,smear,smear,VERB,MSU Texas
M20312509BID,godparent,support,support,support,NOUN,MSU Texas
M20312509BID,godparent,take care of,take,take,VERB,MSU Texas
M20312509BID,godparent,take care of,care,care,NOUN,MSU Texas
M20312509BID,godparent,live with,live,live,VERB,MSU Texas
M20312509BID,godparent,provide to,provide,provide,VERB,MSU Texas
M20312509BID,godparent,hug,hug,hug,VERB,MSU Texas
M20312509BID,godparent,love,love,love,VERB,MSU Texas
M20312509BID,toe,stub it,stub,stub,VERB,MSU Texas
M20312509BID,toe,walk,walk,walk,VERB,MSU Texas
M20312509BID,toe,paint,paint,paint,VERB,MSU Texas
M20312509BID,toe,cut nails,cut,cut,VERB,MSU Texas
M20312509BID,toe,cut nails,nails,nails,NOUN,MSU Texas
M20312509BID,bagpipes,play,play,play,VERB,MSU Texas
M20312509BID,bagpipes,blow,blow,blow,VERB,MSU Texas
M20312509BID,bagpipes,clean,clean,clean,VERB,MSU Texas
M20312509BID,bagpipes,take,take,take,VERB,MSU Texas
M20312509BID,switchblade,throw,throw,throw,VERB,MSU Texas
M20312509BID,switchblade,cute,cute,cut,VERB,MSU Texas
M20312509BID,switchblade,use,use,use,VERB,MSU Texas
M20312509BID,switchblade,keep,keep,keep,VERB,MSU Texas
M20312509BID,switchblade,open,open,open,VERB,MSU Texas
M20312509BID,switchblade,close,close,close,VERB,MSU Texas
M20312509BID,saltwater,sea animals,sea,sea,NOUN,MSU Texas
M20312509BID,saltwater,sea animals,animals,animal,NOUN,MSU Texas
M20312509BID,saltwater,get rid of bacteria,get,get,VERB,MSU Texas
M20312509BID,saltwater,get rid of bacteria,rid,rid,ADJ,MSU Texas
M20312509BID,saltwater,get rid of bacteria,bacteria,bacteria,NOUN,MSU Texas
M20312509BID,tray,carry,carry,carry,VERB,MSU Texas
M20312509BID,tray,throw,throw,throw,VERB,MSU Texas
M20312509BID,tray,put things on,put,put,VERB,MSU Texas
M20312509BID,tray,put things on,things,thing,NOUN,MSU Texas
M20312509BID,tray,clean,clean,clean,VERB,MSU Texas
M20312509BID,derriere,wash,wash,wash,VERB,MSU Texas
M20312509BID,derriere,hit,hit,hit,VERB,MSU Texas
M20312509BID,yardstick,measure,measure,measure,VERB,MSU Texas
M20312509BID,yardstick,throw,throw,throw,VERB,MSU Texas
M20312509BID,yardstick,smack,smack,smack,VERB,MSU Texas
M20312509BID,yardstick,place ,place,place,VERB,MSU Texas
M20312509BID,kitchen,cook,cook,cook,VERB,MSU Texas
M20312509BID,kitchen,clean,clean,clean,VERB,MSU Texas
M20312509BID,kitchen,get dirty,get,get,VERB,MSU Texas
M20312509BID,kitchen,get dirty,dirty,dirty,ADJ,MSU Texas
M20312509BID,kitchen,sit,sit,sit,VERB,MSU Texas
M20312509BID,kitchen,make,make,make,VERB,MSU Texas
M20312509BID,kitchen,eat in,eat,eat,VERB,MSU Texas
M20312509BID,goggles,protect eyes,protect,protect,VERB,MSU Texas
M20312509BID,goggles,protect eyes,eyes,eyes,NOUN,MSU Texas
M20312509BID,goggles,throw,throw,throw,VERB,MSU Texas
M20312509BID,goggles,cut,cut,cut,VERB,MSU Texas
M20312509BID,couch,sit,sit,sit,VERB,MSU Texas
M20312509BID,couch,move,move,move,VERB,MSU Texas
M20312509BID,couch,clean,clean,clean,VERB,MSU Texas
M20312509BID,couch,lay on,lay,lay,VERB,MSU Texas
M20312509BID,couch,sleep,sleep,sleep,VERB,MSU Texas
M20312509BID,couch,relax,relax,relax,VERB,MSU Texas
M20312509BID,backpack,carry,carry,carry,VERB,MSU Texas
M20312509BID,backpack,throw,throw,throw,VERB,MSU Texas
M20312509BID,backpack,take,take,take,VERB,MSU Texas
M20312509BID,raft,sit in,sit,sit,VERB,MSU Texas
M20312509BID,raft,blow up,blow,blow,VERB,MSU Texas
M20312509BID,raft,carry,carry,carry,VERB,MSU Texas
M20312509BID,raft,punch,punch,punch,VERB,MSU Texas
M20312509BID,raft,sit on,sit,sit,VERB,MSU Texas
M20312509BID,raft,lay on ,lay,lay,VERB,MSU Texas
M20312509BID,cage,put things in,put,put,VERB,MSU Texas
M20312509BID,cage,put things in,things,thing,NOUN,MSU Texas
M20312509BID,cage,keep something contained,keep,keep,VERB,MSU Texas
M20312509BID,cage,keep something contained,something,something,PRON,MSU Texas
M20312509BID,cage,keep something contained,contained,contain,VERB,MSU Texas
M20312509BID,cage,store ,store,store,VERB,MSU Texas
M20312509BID,letterbox,put letters in,put,put,VERB,MSU Texas
M20312509BID,letterbox,put letters in,letters,letter,NOUN,MSU Texas
M20312509BID,letterbox,take letters out,take,take,VERB,MSU Texas
M20312509BID,letterbox,take letters out,letters,letter,NOUN,MSU Texas
M20312509BID,letterbox,storage,storage,storage,NOUN,MSU Texas
M20312509BID,barley,cut,cut,cut,VERB,MSU Texas
M20312509BID,barley,grow,grow,grow,VERB,MSU Texas
M20312509BID,barley,water,water,water,VERB,MSU Texas
M20312509BID,barley,bake,bake,bake,VERB,MSU Texas
M20312509BID,barley,cook,cook,cook,VERB,MSU Texas
M20312509BID,barley,wash,wash,wash,VERB,MSU Texas
M20312509BID,barley,store,store,store,VERB,MSU Texas
M20312509BID,woodcutter,cut wood,cut,cut,VERB,MSU Texas
M20312509BID,woodcutter,cut wood,wood,wood,NOUN,MSU Texas
M20312509BID,woodcutter,cut other things,cut,cut,VERB,MSU Texas
M20312509BID,woodcutter,cut other things,things,thing,NOUN,MSU Texas
M20312509BID,tear,cry,cry,cry,VERB,MSU Texas
M20312509BID,tear,wipe,wipe,wipe,VERB,MSU Texas
M20312509BID,silkworm,make silk,make,make,VERB,MSU Texas
M20312509BID,silkworm,make silk,silk,silk,NOUN,MSU Texas
M20312509BID,silkworm,throw,throw,throw,VERB,MSU Texas
M20312509BID,silkworm,smash,smash,smash,VERB,MSU Texas
M20312509BID,silkworm,raise,raise,raise,VERB,MSU Texas
M20312509BID,treadmill,run,run,run,VERB,MSU Texas
M20312509BID,treadmill,walk,walk,walk,VERB,MSU Texas
M20312509BID,treadmill,crawl,crawl,crawl,VERB,MSU Texas
M20312509BID,treadmill,move,move,move,VERB,MSU Texas
M20312639,reindeer,santa,santa,santa,PROPN,MSU Texas
M20312639,reindeer,winter,winter,winter,NOUN,MSU Texas
M20312639,reindeer,snow,snow,snow,NOUN,MSU Texas
M20312639,reindeer,animal,animal,animal,NOUN,MSU Texas
M20312639,reindeer,brown,brown,brown,ADJ,MSU Texas
M20312639,reindeer,tall trees ,tall,tall,ADJ,MSU Texas
M20312639,reindeer,tall trees ,trees,tree,NOUN,MSU Texas
M20312639,magician,magic,magic,magic,NOUN,MSU Texas
