Username,CUE,RESPONSE,RESPONSE.TOKEN,RESPONSE.LEMMA,POS,Source
J00645252_HD,actress,bring character to life,life,life,NOUN,USA
J00645252_HD,actress,role-playing,role,role,NOUN,USA
J00645252_HD,actress,role-playing,playing,play,VERB,USA
J00645252_HD,actress,portray character,portray,portray,VERB,USA
J00645252_HD,actress,portray character,character,character,NOUN,USA
J00645252_HD,shovel,digging hole,digging,digge,VERB,USA
J00645252_HD,shovel,digging hole,hole,hole,NOUN,USA
J00645252_HD,shovel,move granular material,move,move,VERB,USA
J00645252_HD,shovel,move granular material,granular,granular,ADJ,USA
J00645252_HD,shovel,move granular material,material,material,NOUN,USA
J00645252_HD,shovel,slicing,slicing,slice,VERB,USA
J00651755_eel,corridor,walking,walking,walk,VERB,USA
J00651755_eel,corridor,running,running,run,VERB,USA
J00651755_eel,corridor,hanging,hanging,hang,VERB,USA
J00651755_eel,corridor,stand,stand,stand,VERB,USA
J00651755_eel,corridor,storage,storage,store,VERB,USA
J00651755_eel,corridor,gathering,gathering,gather,VERB,USA
J00651755_eel,apartment,living,living,live,VERB,USA
J00651755_eel,apartment,parties,parties,party,VERB,USA
J00651755_eel,apartment,storage,storage,store,VERB,USA
J00651755_eel,apartment,sleeping,sleeping,sleep,VERB,USA
J00651755_eel,apartment,watch movies,watch,watch,VERB,USA
J00651755_eel,apartment,watch movies,movies,movie,NOUN,USA
J00651755_eel,apartment,laundry,laundry,laundry,NOUN,USA
J00651755_eel,apartment,play dates,play,play,VERB,USA
J00651755_eel,apartment,play dates,dates,date,NOUN,USA
J00651755_eel,apartment,hosting,hosting,host,VERB,USA
J00651755_eel,refrigerator,food storage,food,food,VERB,USA
J00651755_eel,refrigerator,food storage,storage,store,VERB,USA
J00651755_eel,refrigerator,drink storage,drink,drink,VERB,USA
J00651755_eel,refrigerator,drink storage,storage,store,VERB,USA
J00651755_eel,refrigerator,cool down,cool,cool,ADJ,USA
J00651755_eel,refrigerator,save,save,save,VERB,USA
J00651755_eel,essay,college,college,college,NOUN,USA
J00651755_eel,essay,interview,interview,interview,NOUN,USA
J00651755_eel,essay,jobs,jobs,job,NOUN,USA
J00651755_eel,essay,personality test,personality,personality,NOUN,USA
J00651755_eel,essay,personality test,test,test,NOUN,USA
J00651755_eel,essay,literacy test,literacy,literacy,NOUN,USA
J00651755_eel,essay,literacy test,test,test,NOUN,USA
J00651755_eel,essay,book report,book,book,NOUN,USA
J00651755_eel,essay,book report,report,report,VERB,USA
J00651755_eel,essay,work report,work,work,NOUN,USA
J00651755_eel,essay,work report,report,report,VERB,USA
J00651755_eel,thermometer,temperature adjustment,temperature,temperature,NOUN,USA
J00651755_eel,thermometer,temperature adjustment,adjustment,adjust,VERB,USA
J00651755_eel,thermometer,cooling,cooling,cool,VERB,USA
J00651755_eel,thermometer,heating ,heating,heat,VERB,USA
J00651755_eel,keyboard,typing ,typing,type,VERB,USA
J00651755_eel,flounder,food,food,food,NOUN,USA
J00651755_eel,flounder,pet,pet,pet,VERB,USA
J00651755_eel,flounder,education,education,education,NOUN,USA
J00651755_eel,tongs,food,food,food,NOUN,USA
J00651755_eel,tongs,learning tool,learning,learn,VERB,USA
J00651755_eel,tongs,learning tool,tool,tool,VERB,USA
J00651755_eel,tongs,grab something,grab,grab,VERB,USA
J00651755_eel,tongs,grab something,something,something,PRON,USA
J00651755_eel,grandma,hugs,hugs,hug,NOUN,USA
J00651755_eel,grandma,money,money,money,NOUN,USA
J00651755_eel,grandma,driving,driving,drive,VERB,USA
J00651755_eel,grandma,picking up,picking,pick,VERB,USA
J00651755_eel,claw,crane,crane,crane,NOUN,USA
J00651755_eel,claw,animal paw,animal,animal,NOUN,USA
J00651755_eel,claw,animal paw,paw,paw,NOUN,USA
J00651755_eel,claw,weapon,weapon,weapon,VERB,USA
J00651755_eel,racket,sports,sports,sport,NOUN,USA
J00651755_eel,teapot,heat water,heat,heat,VERB,USA
J00651755_eel,teapot,heat water,water,water,NOUN,USA
J00651755_eel,teapot,planter,planter,plant,VERB,USA
J00651755_eel,teapot,decoration,decoration,decorate,VERB,USA
J00651755_eel,newsstand,information,information,inform,VERB,USA
J00651755_eel,restaurant,food,food,food,VERB,USA
J00651755_eel,restaurant,socialization,socialization,socialize,VERB,USA
J00651755_eel,money,pay for things,pay,pay,VERB,USA
J00651755_eel,money,pay for things,things,thing,NOUN,USA
J00651755_eel,rod,fishing,fishing,fish,VERB,USA
J00651755_eel,rod,reach something,reach,reach,VERB,USA
J00651755_eel,rod,reach something,something,something,PRON,USA
J00651755_eel,rod,build with,build,build,VERB,USA
J00651755_eel,rod,hang something,hang,hang,VERB,USA
J00651755_eel,rod,hang something,something,something,PRON,USA
J00651755_eel,investigator,find the truth,find,find,VERB,USA
J00651755_eel,investigator,find the truth,truth,truth,NOUN,USA
J00651755_eel,investigator,help others,help,help,VERB,USA
J00651755_eel,investigator,help others,others,other,NOUN,USA
J00651755_eel,trapeze,circus,circus,circus,NOUN,USA
J00651755_eel,trapeze,entertainment,entertainment,entertain,VERB,USA
J00651755_eel,trapeze,swing,swing,swing,VERB,USA
J00651755_eel,cap,cover something,cover,cover,VERB,USA
J00651755_eel,cap,cover something,something,something,PRON,USA
J00651755_eel,cap,hat,hat,hat,NOUN,USA
J00651755_eel,cap,save something,save,save,VERB,USA
J00651755_eel,cap,save something,something,something,PRON,USA
J00651755_eel,cap,lid,lid,lid,AUX,USA
J00651755_eel,newlyweds,marriage is positive,marriage,marry,VERB,USA
J00651755_eel,newlyweds,marriage is positive,positive,positive,ADJ,USA
J00651755_eel,oceanographer,education,education,educate,VERB,USA
J00651755_eel,oceanographer,research,research,research,VERB,USA
J00651755_eel,oceanographer,art,art,art,NOUN,USA
J00651755_eel,sundeck,tan,tan,tan,NOUN,USA
J00651755_eel,sundeck,entertain,entertain,entertain,ADJ,USA
J00651755_eel,sundeck,eat,eat,eat,VERB,USA
J00651755_eel,sundeck,drink,drink,drink,VERB,USA
J00651755_eel,sundeck,relax,relax,relax,VERB,USA
J00651755_eel,parachutist,catch a fall,catch,catch,VERB,USA
J00651755_eel,parachutist,catch a fall,fall,fall,NOUN,USA
J00651755_eel,parachutist,dare devil,dare,dare,NOUN,USA
J00651755_eel,parachutist,dare devil,devil,devil,PROPN,USA
J00651755_eel,cake,eat,eat,eat,VERB,USA
J00651755_eel,cake,decorate,decorate,decorate,VERB,USA
J00651755_eel,cake,celebrate,celebrate,celebrate,VERB,USA
J00651755_eel,cake,mark an occasion,mark,mark,VERB,USA
J00651755_eel,cake,mark an occasion,occasion,occasion,NOUN,USA
J00651755_eel,cake,display,display,display,VERB,USA
J00651755_eel,cake,learn a skill,learn,learn,VERB,USA
J00651755_eel,cake,learn a skill,skill,skill,NOUN,USA
J00651755_eel,slut,shame,shame,shame,NOUN,USA
J00651755_eel,slut,degrade,degrade,degrade,VERB,USA
J00651755_eel,slut,turn on,turn,turn,VERB,USA
J00651755_eel,slut,sex,sex,sex,VERB,USA
J00651755_eel,storekeeper,organized,organized,organize,ADJ,USA
J00651755_eel,storekeeper,in charge,charge,charge,NOUN,USA
J00651755_eel,pooch,fat,fat,fat,NOUN,USA
J00651755_eel,pooch,stomach,stomach,stomach,NOUN,USA
J00651755_eel,sibling,love,love,love,VERB,USA
J00651755_eel,sibling,hug,hug,hug,VERB,USA
J00651755_eel,sibling,fight,fight,fight,VERB,USA
J00651755_eel,sibling,yell at,yell,yell,VERB,USA
J00651755_eel,sibling,car ride,car,car,NOUN,USA
J00651755_eel,sibling,car ride,ride,ride,NOUN,USA
J00651755_eel,sibling,travel companion,travel,travel,VERB,USA
J00651755_eel,sibling,travel companion,companion,companion,NOUN,USA
J00651755_eel,sibling,helping hand,helping,help,VERB,USA
J00651755_eel,sibling,helping hand,hand,hand,NOUN,USA
J00651755_eel,lifeboat,carry people,carry,carry,VERB,USA
J00651755_eel,lifeboat,carry people,people,people,NOUN,USA
J00651755_eel,lifeboat,storage,storage,store,VERB,USA
J00651755_eel,burger,food,food,food,NOUN,USA
J00652339DEW,chef,pay,pay,pay,VERB,USA
J00652339DEW,chef,thank,thank,thank,VERB,USA
J00652339DEW,chef,cook food,cook,cake,VERB,USA
J00652339DEW,chef,cook food,food,food,NOUN,USA
J00652339DEW,chef,hire,hire,hire,VERB,USA
J00652339DEW,chef,clean,clean,clean,VERB,USA
J00652339DEW,conch,throw,throw,throw,VERB,USA
J00652339DEW,conch,bury,bury,bury,VERB,USA
J00652339DEW,conch,listen,listen,listen,VERB,USA
J00652339DEW,conch,pick up,pick,pick,VERB,USA
J00652339DEW,bagpipe,play,play,play,VERB,USA
J00652339DEW,bagpipe,throw,throw,throw,VERB,USA
J00652339DEW,bagpipe,buy,buy,buy,VERB,USA
J00652339DEW,bagpipe,repair,repair,repair,VERB,USA
J00652339DEW,bagpipe,destroy,destroy,destroy,VERB,USA
J00652339DEW,bagpipe,step on,step,step on,VERB,USA
J00652339DEW,bagpipe,give,give,give,VERB,USA
J00652339DEW,spool,turn,turn,turn,VERB,USA
J00652339DEW,spool,destroy,destroy,destroy,VERB,USA
J00652339DEW,spool,wind up,wind,wind,NOUN,USA
J00652339DEW,forest,wildlife housing,wildlife,wildlife,NOUN,USA
J00652339DEW,forest,wildlife housing,housing,housing,NOUN,USA
J00652339DEW,forest,wood,wood,wood,NOUN,USA
J00652339DEW,forest,minerals,minerals,mineral,NOUN,USA
J00652339DEW,forest,treehouse,tree,tree,NOUN,USA
J00652339DEW,forest,treehouse,house,house,NOUN,USA
J00652339DEW,forest,food,food,food,NOUN,USA
J00652339DEW,forest,shelter,shelter,shelter,VERB,USA
J00652339DEW,forest,adventure,adventure,adventure,NOUN,USA
J00652339DEW,moss,food,food,food,NOUN,USA
J00652339DEW,moss,animal shelter,animal,animal,NOUN,USA
J00652339DEW,moss,animal shelter,shelter,shelter,VERB,USA
J00652339DEW,ballot,complete,complete,complete,VERB,USA
J00652339DEW,ballot,burn,burn,burn,VERB,USA
J00652339DEW,ballot,submit,submit,submit,VERB,USA
J00652339DEW,ballot,discard,discard,discard,NOUN,USA
J00652339DEW,beggar,ignore,ignore,ignore,VERB,USA
J00652339DEW,beggar,help,help,help,VERB,USA
J00652339DEW,beggar,report,report,report,VERB,USA
J00652339DEW,beggar,pay,pay,pay,VERB,USA
J00652339DEW,poop,produce,produce,produce,VERB,USA
J00652339DEW,poop,flush,flush,flush,VERB,USA
J00652339DEW,poop,clean,clean,clean,VERB,USA
J00652339DEW,poop,throw,throw,throw,VERB,USA
J00652339DEW,poop,laugh,laugh,laugh,VERB,USA
J00652339DEW,photocopier,copy,copy,copy,VERB,USA
J00652339DEW,photocopier,produce photo,produce,produce,VERB,USA
J00652339DEW,photocopier,produce photo,photo,photo,VERB,USA
J00652339DEW,photocopier,smash,smash,smash,VERB,USA
J00652339DEW,photocopier,buy,buy,buy,VERB,USA
J00652339DEW,spine,move,move,move,VERB,USA
J00652339DEW,spine,twist,twist,twist,VERB,USA
J00652339DEW,spine,feel,feel,feel,VERB,USA
J00652339DEW,spine,live,live,live,VERB,USA
J00652339DEW,domino,stack,stack,stack,VERB,USA
J00652339DEW,domino,knock over,knock,knock,VERB,USA
J00652339DEW,domino,throw,throw,throw,VERB,USA
J00652339DEW,domino,lose,lose,lose,VERB,USA
J00652339DEW,cloak,wear,wear,wear,VERB,USA
J00652339DEW,cloak,hide,hide,hide,VERB,USA
J00652339DEW,cloak,burn,burn,burn,VERB,USA
J00652339DEW,cloak,cover,cover,cover,VERB,USA
J00652339DEW,cloak,sell,sell,sell,VERB,USA
J00652339DEW,anchovy,eat,eat,eat,VERB,USA
J00652339DEW,anchovy,discard,discard,discard,VERB,USA
J00652339DEW,anchovy,ingredient,ingredient,ingredient,NOUN,USA
J00652339DEW,cantaloupe,eat,eat,eat,VERB,USA
J00652339DEW,cantaloupe,grow,grow,grow,VERB,USA
J00652339DEW,cantaloupe,destroy,destroy,destroy,VERB,USA
J00652339DEW,cantaloupe,sell,sell,sell,VERB,USA
J00652339DEW,buttonhook,connect,connect,connect,VERB,USA
J00652339DEW,buttonhook,throw,throw,throw,VERB,USA
J00652339DEW,buttonhook,sew,sew,sew,VERB,USA
J00652339DEW,villager,befriend,befriend,befriend,VERB,USA
J00652339DEW,villager,trade,trade,trade,VERB,USA
J00652339DEW,villager,learn,learn,learn,VERB,USA
J00652339DEW,villager,kill,kill,kill,VERB,USA
J00652339DEW,villager,eat,eat,eat,VERB,USA
J00652339DEW,villager,nurture,nurture,nurture,VERB,USA
J00652339DEW,villager,teach,teach,teach,VERB,USA
J00652339DEW,sprayer,spray,spray,spray,VERB,USA
J00652339DEW,sprayer,throw,throw,throw,VERB,USA
J00652339DEW,sprayer,destroy,destroy,destroy,VERB,USA
J00652339DEW,sprayer,train,train,train,VERB,USA
J00652339DEW,timepiece,wear,wear,wear,VERB,USA
J00652339DEW,timepiece,destroy,destroy,destroy,VERB,USA
J00652339DEW,gym,workout,workout,workout,VERB,USA
J00652339DEW,gym,run,run,run,VERB,USA
J00652339DEW,gym,check in,check,check,VERB,USA
J00652339DEW,gym,work,work,work,VERB,USA
J00652339DEW,orgy,avoid,avoid,avoid,VERB,USA
J00652339DEW,orgy,please,please,please,VERB,USA
J00652339DEW,orgy,experiment ,experiment,experiment,VERB,USA
J00652339DEW,mansion,live,live,live,VERB,USA
J00652339DEW,mansion,shelter,shelter,shelter,VERB,USA
J00652339DEW,mansion,maintain,maintain,maintain,VERB,USA
J00652339DEW,terrace,relax,relax,relax,VERB,USA
J00652339DEW,terrace,sleep,sleep,sleep,VERB,USA
J00652339DEW,terrace,flex,flex,flex,VERB,USA
J00652339DEW,weatherman,learn,learn,learn,VERB,USA
J00652339DEW,weatherman,relay weather,relay,relay,VERB,USA
J00652339DEW,weatherman,relay weather,weather,weather,NOUN,USA
J00652339DEW,weatherman,listen,listen,listen,VERB,USA
J00652339DEW,headmistress,learn,learn,learn,VERB,USA
J00652339DEW,headmistress,listen,listen,listen,VERB,USA
J00652339DEW,headmistress,follow,follow,follow,VERB,USA
J00652339DEW,headmistress,lead,lead,lead,VERB,USA
J00652339DEW,headmistress,address,address,address,NOUN,USA
J00652339DEW,grapefruit,eat,eat,eat,VERB,USA
J00652339DEW,grapefruit,plant,plant,plant,VERB,USA
J00652339DEW,grapefruit,grow,grow,grow,VERB,USA
J00652339DEW,grapefruit,throw,throw,throw,VERB,USA
J00652339DEW,grapefruit,smash,smash,smash,VERB,USA
J00652339DEW,flannel,wear,wear,wear,VERB,USA
J00652339DEW,flannel,purchase,purchase,purchase,VERB,USA
J00652339DEW,flannel,sell,sell,sell,VERB,USA
J00652339DEW,flannel,admire,admire,admire,VERB,USA
J00652339DEW,turf,walk,walk,walk,VERB,USA
J00652339DEW,turf,install,install,install,VERB,USA
J00652339DEW,turf,purchase,purchase,purchase,VERB,USA
J00652339DEW,turf,destroy,destroy,destroy,VERB,USA
J00652339DEW,hand,pickup,pickup,pickup,NOUN,USA
J00652339DEW,hand,slap,slap,slap,VERB,USA
J00652339DEW,hand,hold,hold,hold,VERB,USA
J00652339DEW,hand,moisturize,moisturize,moisturize,VERB,USA
J00652339DEW,hand,feel,feel,feel,VERB,USA
J00652339DEW,hand,throw,throw,throw,VERB,USA
J00652339DEW,hand,twist,twist,twist,VERB,USA
J00652339DEW,hand,count,count,count,VERB,USA
J00652339DEW,face,hold,hold,hold,VERB,USA
J00652339DEW,face,watch,watch,watch,VERB,USA
J00652339DEW,face,admire,admire,admire,VERB,USA
J00652339DEW,face,slap,slap,slap,VERB,USA
J00652339DEW,face,recognize,recognize,recognize,VERB,USA
J00652339DEW,face,express,express,express,VERB,USA
J00653805,tubing,plumbing,plumbing,plumb,VERB,USA
J00653805,tubing,playing in snow.,playing,play,VERB,USA
J00653805,tubing,playing in snow.,snow,snow,NOUN,USA
J00653805,glasses,for a window,window,window,NOUN,USA
J00653805,glasses,windshield,windshield,windshield,AUX,USA
J00653805,glasses,to hold drinks,hold,hold,VERB,USA
J00653805,glasses,to hold drinks,drinks,drink,VERB,USA
J00653805,glasses,and for decoration,decoration,decorate,VERB,USA
J00653805,antiseptics,medical use ,medical,medical,ADJ,USA
J00653805,antiseptics,medical use ,use,use,VERB,USA
J00653805,cavalryman,to fight,fight,fight,VERB,USA
J00653805,cavalryman,deliver messages.,deliver,deliver,VERB,USA
J00653805,cavalryman,deliver messages.,messages,message,VERB,USA
J00653805,organism,to talk to,talk,talk,VERB,USA
J00653805,organism,care for,care,care,VERB,USA
J00653805,organism,for help,help,help,VERB,USA
J00653805,organism,and as a guide.,guide,guide,VERB,USA
J00653805,serviceman,to provide service,provide,provide,VERB,USA
J00653805,serviceman,to provide service,service,service,NOUN,USA
J00653805,serviceman,fix a problem,fix,fix,VERB,USA
J00653805,serviceman,fix a problem,problem,problem,NOUN,USA
J00653805,serviceman,and to explain a specific problem that they service.,explain,explain,VERB,USA
J00653805,serviceman,and to explain a specific problem that they service.,specific,specific,ADJ,USA
J00653805,serviceman,and to explain a specific problem that they service.,problem,problem,NOUN,USA
J00653805,serviceman,and to explain a specific problem that they service.,service,service,VERB,USA
J00653805,cup,to hold food,hold,hold,VERB,USA
J00653805,cup,to hold food,food,food,NOUN,USA
J00653805,cup,drinks,drinks,drink,VERB,USA
J00653805,cup,and other objects. can be used as a decoration,objects,object,VERB,USA
J00653805,cup,and other objects. can be used as a decoration,can,can,AUX,USA
J00653805,cup,and other objects. can be used as a decoration,used,use,VERB,USA
J00653805,cup,and other objects. can be used as a decoration,decoration,decorate,NOUN,USA
J00653805,cup,item,item,item,NOUN,USA
J00653805,cup,and or trophy,trophy,trophy,NOUN,USA
J00653805,cash,to pay for things,pay,pay,VERB,USA
J00653805,cash,to pay for things,things,thing,NOUN,USA
J00653805,cash,to trade items for others,trade,trade,VERB,USA
J00653805,cash,to trade items for others,items,item,NOUN,USA
