CUE,RESPONSE,RESPONSE.TOKEN,RESPONSE.LEMMA,POS,Source
Picture Frame,painting,painting,paint,VERB,MSU-TEXAS
Picture Frame,put up pictures,put,put,VERB,MSU-TEXAS
Picture Frame,put up pictures,pictures,picture,NOUN,MSU-TEXAS
Picture Frame,memory,memory,memory,NOUN,MSU-TEXAS
prosecutor,observation,observation,observe,VERB,MSU-TEXAS
prosecutor,prosecute someone,prosecute,prosecute,VERB,MSU-TEXAS
prosecutor,prosecute someone,someone,someone,PRON,MSU-TEXAS
prosecutor,defend,defend,defend,VERB,MSU-TEXAS
bazooka,use as a weapon,use,use,VERB,MSU-TEXAS
bazooka,use as a weapon,weapon,weapon,NOUN,MSU-TEXAS
bazooka,security,security,security,NOUN,MSU-TEXAS
bazooka,sell,sell,sell,VERB,MSU-TEXAS
hoop,play,play,play,VERB,MSU-TEXAS
hoop,throw around,throw,throw,VERB,MSU-TEXAS
hoop,throw around,around,around,ADV,MSU-TEXAS
hoop,give to someone,give,give,VERB,MSU-TEXAS
hoop,give to someone,someone,someone,PRON,MSU-TEXAS
cedar,build,build,build,VERB,MSU-TEXAS
waste,throw away,throw,throw,VERB,MSU-TEXAS
waste,throw away,away,away,ADV,MSU-TEXAS
waste,use as a weapon,use,use,VERB,MSU-TEXAS
waste,use as a weapon,weapon,weapon,NOUN,MSU-TEXAS
copper,make currency,make,make,VERB,MSU-TEXAS
copper,make currency,currency,currency,NOUN,MSU-TEXAS
copper,make objects,make,make,VERB,MSU-TEXAS
copper,make objects,objects,object,VERB,MSU-TEXAS
crutch,assist in walking,assist,assist,VERB,MSU-TEXAS
crutch,assist in walking,walking,walk,NOUN,MSU-TEXAS
doll,play,play,play,VERB,MSU-TEXAS
doll,give to someone,give,give,VERB,MSU-TEXAS
doll,give to someone,someone,someone,PRON,MSU-TEXAS
doll,share,share,share,VERB,MSU-TEXAS
doll,dress up,dress,dress,VERB,MSU-TEXAS
smock,dress,dress,dress,NOUN,MSU-TEXAS
smock,blouse,blouse,blouse,NOUN,MSU-TEXAS
smock,baking,baking,baking,NOUN,MSU-TEXAS
smock,buttons ,buttons,button,NOUN,MSU-TEXAS
dinner,food,food,food,NOUN,MSU-TEXAS
dinner,plate,plate,plate,NOUN,MSU-TEXAS
dinner,restaurant ,restaurant,restaurant,NOUN,MSU-TEXAS
obstetrician,babies,babies,baby,NOUN,MSU-TEXAS
obstetrician,cervix,cervix,cervix,SYM,MSU-TEXAS
obstetrician,womb,womb,womb,NOUN,MSU-TEXAS
obstetrician,pregnancy,pregnancy,pregnancy,NOUN,MSU-TEXAS
obstetrician,childbirth ,childbirth,childbirth,NOUN,MSU-TEXAS
gem,diamond,diamond,diamond,NOUN,MSU-TEXAS
gem,rich,rich,rich,ADJ,MSU-TEXAS
gem,bright silver,bright,bright,ADJ,MSU-TEXAS
gem,bright silver,silver,silver,NOUN,MSU-TEXAS
poinsettia,decorations,decorations,decorate,VERB,MSU-TEXAS
poinsettia,christmas,christmas,christmas,PROPN,MSU-TEXAS
poinsettia,plant ,plant,plant,NOUN,MSU-TEXAS
sedan,transportation,transportation,transport,VERB,MSU-TEXAS
shack,cabin,cabin,cabin,NOUN,MSU-TEXAS
shack,house,house,house,NOUN,MSU-TEXAS
shack,somewhere where you can live ,somewhere,somewhere,ADV,MSU-TEXAS
shack,somewhere where you can live ,can,can,AUX,MSU-TEXAS
shack,somewhere where you can live ,live,live,VERB,MSU-TEXAS
tambourine,music,music,music,NOUN,MSU-TEXAS
tambourine,dancing,dancing,dancing,NOUN,MSU-TEXAS
tambourine,singing,singing,singe,VERB,MSU-TEXAS
tambourine,learn how to use it ,learn,learn,VERB,MSU-TEXAS
tambourine,learn how to use it ,use,use,VERB,MSU-TEXAS
skittle,eat it,eat,eat,VERB,MSU-TEXAS
skittle,play with it,play,play,VERB,MSU-TEXAS
skittle,organize it,organize,organize,VERB,MSU-TEXAS
skittle,do activities,activities,activity,NOUN,MSU-TEXAS
skittle,experiments ,experiments,experiment,NOUN,MSU-TEXAS
rodent,experiments,experiments,experiment,NOUN,MSU-TEXAS
rodent,cages,cages,cage,NOUN,MSU-TEXAS
rodent,pets,pets,pets,NOUN,MSU-TEXAS
rodent,chesse,chess,chess,NOUN,MSU-TEXAS
cocoa,chocolate ,chocolate,chocolate,NOUN,MSU-TEXAS
hashish,oil,oil,oil,NOUN,MSU-TEXAS
hashish,drug,drug,drug,NOUN,MSU-TEXAS
seedling,planting,planting,plan,VERB,MSU-TEXAS
seedling,dirt ,dirt,dirt,NOUN,MSU-TEXAS
instructor,teacher,teacher,teacher,NOUN,MSU-TEXAS
instructor,professor,professor,professor,NOUN,MSU-TEXAS
instructor,knows the information ,knows,know,VERB,MSU-TEXAS
instructor,knows the information ,information,information,NOUN,MSU-TEXAS
jam,peanut butter and jelly,peanut,peanut,NOUN,MSU-TEXAS
jam,peanut butter and jelly,butter,butter,NOUN,MSU-TEXAS
jam,peanut butter and jelly,jelly,jelly,ADV,MSU-TEXAS
jam,bread,bread,bread,NOUN,MSU-TEXAS
jam,deserts ,deserts,desert,NOUN,MSU-TEXAS
theatergoer,excitement,excitement,excitement,NOUN,MSU-TEXAS
theatergoer,fun,fun,fun,NOUN,MSU-TEXAS
theatergoer,entertaining ,entertaining,entertaine,VERB,MSU-TEXAS
antennae,watch tv,watch,watch,VERB,MSU-TEXAS
antennae,watch tv,tv,tv,X,MSU-TEXAS
antennae,listen to music,listen,listen,VERB,MSU-TEXAS
antennae,listen to music,music,music,NOUN,MSU-TEXAS
antennae,have signal,signal,signal,NOUN,MSU-TEXAS
antennae,have electricity ,electricity,electricity,NOUN,MSU-TEXAS
garage,store cars,store,store,NOUN,MSU-TEXAS
garage,store cars,cars,cars,NOUN,MSU-TEXAS
garage,store mechanic tools,store,store,NOUN,MSU-TEXAS
garage,store mechanic tools,mechanic,mechanic,NOUN,MSU-TEXAS
garage,store mechanic tools,tools,tool,NOUN,MSU-TEXAS
garage,have parties ,parties,party,NOUN,MSU-TEXAS
sketchbook,to draw,draw,dree,VERB,MSU-TEXAS
sketchbook,color,color,color,NOUN,MSU-TEXAS
sketchbook,pencil ,pencil,pencil,NOUN,MSU-TEXAS
pastry,dough,dough,dough,NOUN,MSU-TEXAS
pastry,baked,baked,bake,VERB,MSU-TEXAS
pastry,oven,oven,oven,ADV,MSU-TEXAS
pastry,eat ,eat,eat,VERB,MSU-TEXAS
oilcloth,cotton,cotton,cotton,NOUN,MSU-TEXAS
oilcloth,decorations,decorations,decoration,NOUN,MSU-TEXAS
buddy,friend,friend,friend,NOUN,MSU-TEXAS
buddy,someone to hang out with,someone,someone,PRON,MSU-TEXAS
buddy,someone to hang out with,hang,hang,VERB,MSU-TEXAS
buddy,someone to talk to ,someone,someone,PRON,MSU-TEXAS
buddy,someone to talk to ,talk,talk,VERB,MSU-TEXAS
craftsman,builder,builder,builder,NOUN,MSU-TEXAS
craftsman,drill,drill,drill,NOUN,MSU-TEXAS
craftsman,fixer,fixer,fixer,NOUN,MSU-TEXAS
breasts,feed babies,feed,feed,NOUN,MSU-TEXAS
breasts,feed babies,babies,baby,NOUN,MSU-TEXAS
breasts,hold items,hold,hold,VERB,MSU-TEXAS
breasts,hold items,items,item,NOUN,MSU-TEXAS
crosswalk,to walk,walk,walk,VERB,MSU-TEXAS
crosswalk,bikers,bikers,biker,NOUN,MSU-TEXAS
crosswalk,safe road to walk,safe,safe,ADJ,MSU-TEXAS
crosswalk,safe road to walk,road,road,NOUN,MSU-TEXAS
crosswalk,safe road to walk,walk,walk,VERB,MSU-TEXAS
crosswalk,run,run,run,NOUN,MSU-TEXAS
crosswalk,exercise,exercise,exercise,VERB,MSU-TEXAS
crosswalk,chalk,chalk,chalk,NOUN,MSU-TEXAS
stepladder,to get higher,get,get,VERB,MSU-TEXAS
stepladder,to get higher,higher,higher,ADJ,MSU-TEXAS
stepladder,to paint,paint,paint,VERB,MSU-TEXAS
stepladder,to get in the roof,get,get,VERB,MSU-TEXAS
stepladder,to get in the roof,roof,roof,NOUN,MSU-TEXAS
stepladder,to grab an item ,grab,grab,VERB,MSU-TEXAS
stepladder,to grab an item ,item,item,NOUN,MSU-TEXAS
novel,read,read,read,VERB,MSU-TEXAS
novel,entertainment,entertainment,entertainment,NOUN,MSU-TEXAS
novel,have knowledge,knowledge,knowledge,NOUN,MSU-TEXAS
flapjack,snack,snack,snack,VERB,MSU-TEXAS
flapjack,oven,oven,oven,ADV,MSU-TEXAS
flapjack,desert,desert,desert,NOUN,MSU-TEXAS
flapjack,eat it ,eat,eat,VERB,MSU-TEXAS
neurologist,brain,brain,brain,NOUN,MSU-TEXAS
neurologist,memory,memory,memory,NOUN,MSU-TEXAS
neurologist,information,information,information,NOUN,MSU-TEXAS
neurologist,surgery,surgery,surgery,NOUN,MSU-TEXAS
firewood,warm you up,warm,warm,VERB,MSU-TEXAS
firewood,smell,smell,smell,VERB,MSU-TEXAS
crepe,eat,eat,eat,VERB,MSU-TEXAS
crepe,roll,roll,roll,VERB,MSU-TEXAS
crepe,cook,cook,cake,VERB,MSU-TEXAS
crepe,store,store,store,VERB,MSU-TEXAS
crepe,share,share,share,VERB,MSU-TEXAS
crepe,break,break,break,VERB,MSU-TEXAS
crepe,throw,throw,throw,VERB,MSU-TEXAS
crepe,hold,hold,hold,VERB,MSU-TEXAS
crepe,trash,trash,trash,INTJ,MSU-TEXAS
crepe,break,break,break,VERB,MSU-TEXAS
steelworker,to make a company,make,make,VERB,MSU-TEXAS
steelworker,to make a company,company,company,NOUN,MSU-TEXAS
steelworker,to learn from them,learn,learn,VERB,MSU-TEXAS
steelworker,to build things,build,build,VERB,MSU-TEXAS
steelworker,to build things,things,thing,NOUN,MSU-TEXAS
steelworker,to form a team,form,form,NOUN,MSU-TEXAS
steelworker,to form a team,team,team,NOUN,MSU-TEXAS
thumbscrew,to hold things together,hold,hold,VERB,MSU-TEXAS
thumbscrew,to hold things together,things,thing,NOUN,MSU-TEXAS
thumbscrew,to hold things together,together,together,ADV,MSU-TEXAS
thumbscrew,to take things apart,take,take,VERB,MSU-TEXAS
thumbscrew,to take things apart,things,thing,NOUN,MSU-TEXAS
thumbscrew,to take things apart,apart,apart,ADV,MSU-TEXAS
thumbscrew,to hold things up,hold,hold,VERB,MSU-TEXAS
thumbscrew,to hold things up,things,thing,NOUN,MSU-TEXAS
citrus,to cook with,cook,cake,VERB,MSU-TEXAS
citrus,to share,share,share,VERB,MSU-TEXAS
citrus,to eat,eat,eat,VERB,MSU-TEXAS
citrus,to smell,smell,smell,VERB,MSU-TEXAS
citrus,to store,store,store,VERB,MSU-TEXAS
citrus,to preserve,preserve,preserve,VERB,MSU-TEXAS
citrus,to create chemical reactions,create,create,VERB,MSU-TEXAS
citrus,to create chemical reactions,chemical,chemical,ADJ,MSU-TEXAS
citrus,to create chemical reactions,reactions,reaction,NOUN,MSU-TEXAS
mat,to step on,step,step,VERB,MSU-TEXAS
mat,to preserve floors,preserve,preserve,VERB,MSU-TEXAS
mat,to preserve floors,floors,floor,NOUN,MSU-TEXAS
mat,to decorate,decorate,decorate,VERB,MSU-TEXAS
mat,to clean,clean,clean,VERB,MSU-TEXAS
mat,to roll,roll,roll,VERB,MSU-TEXAS
mat,to clean feat,clean,clean,VERB,MSU-TEXAS
mat,to clean feat,feat,feet,NOUN,MSU-TEXAS
mat,to store shoes,store,store,VERB,MSU-TEXAS
mat,to store shoes,shoes,shoe,VERB,MSU-TEXAS
mat,to protect flooring,protect,protect,VERB,MSU-TEXAS
mat,to protect flooring,flooring,flooring,NOUN,MSU-TEXAS
mat,to exercise on,exercise,exercise,VERB,MSU-TEXAS
pal,to talk with,talk,talk,VERB,MSU-TEXAS
pal,to share things with,share,share,NOUN,MSU-TEXAS
pal,to share things with,things,thing,NOUN,MSU-TEXAS
pal,to spend time with,spend,spend,NOUN,MSU-TEXAS
pal,to spend time with,time,time,NOUN,MSU-TEXAS
pal,to help,help,help,VERB,MSU-TEXAS
pal,to love,love,love,VERB,MSU-TEXAS
pal,to hate,hate,hate,VERB,MSU-TEXAS
pal,to date,date,date,VERB,MSU-TEXAS
pal,to help,help,help,VERB,MSU-TEXAS
beverage,to drink,drink,drink,VERB,MSU-TEXAS
beverage,to eat,eat,eat,VERB,MSU-TEXAS
beverage,to smell,smell,smell,VERB,MSU-TEXAS
beverage,to store,store,store,VERB,MSU-TEXAS
beverage,to shake,shake,shake,VERB,MSU-TEXAS
beverage,to share,share,share,VERB,MSU-TEXAS
caretaker,employed,employed,employ,VERB,MSU-TEXAS
caretaker,paid,paid,pay,VERB,MSU-TEXAS
caretaker,spend time with,spend,spend,NOUN,MSU-TEXAS
caretaker,spend time with,time,time,NOUN,MSU-TEXAS
caretaker,watch something important,watch,watch,VERB,MSU-TEXAS
caretaker,watch something important,something,something,PRON,MSU-TEXAS
caretaker,watch something important,important,important,ADJ,MSU-TEXAS
revolver,store,store,store,VERB,MSU-TEXAS
revolver,shoot ,shoot,shoot,VERB,MSU-TEXAS
mistletoe,decorate,decorate,decorate,VERB,MSU-TEXAS
mistletoe,share,share,share,NOUN,MSU-TEXAS
mistletoe,smell,smell,smell,VERB,MSU-TEXAS
tracksuit,use to work out,use,use,VERB,MSU-TEXAS
tracksuit,use to work out,work,work,VERB,MSU-TEXAS
tracksuit,wear for fashion,wear,wear,VERB,MSU-TEXAS
tracksuit,wear for fashion,fashion,fashion,NOUN,MSU-TEXAS
tracksuit,hang up,hang,hang,VERB,MSU-TEXAS
tracksuit,clean,clean,clean,VERB,MSU-TEXAS
tracksuit,dry,dry,dry,VERB,MSU-TEXAS
weapon,store,store,store,VERB,MSU-TEXAS
weapon,hurt someone,hurt,hurt,VERB,MSU-TEXAS
weapon,hurt someone,someone,someone,PRON,MSU-TEXAS
wallet,store money,store,store,VERB,MSU-TEXAS
wallet,store money,money,money,NOUN,MSU-TEXAS
wallet,store pictures,store,store,VERB,MSU-TEXAS
wallet,store pictures,pictures,picture,NOUN,MSU-TEXAS
wallet,store cards,store,store,VERB,MSU-TEXAS
wallet,store cards,cards,card,NOUN,MSU-TEXAS
wallet,store pictures,store,store,VERB,MSU-TEXAS
wallet,store pictures,pictures,picture,NOUN,MSU-TEXAS
sauce,cook,cook,cake,VERB,MSU-TEXAS
sauce,store,store,store,VERB,MSU-TEXAS
sauce,eat,eat,eat,VERB,MSU-TEXAS
sauce,share,share,share,VERB,MSU-TEXAS
sauce,dip,dip,dip,VERB,MSU-TEXAS
head,think,think,think,VERB,MSU-TEXAS
head,see,see,see,VERB,MSU-TEXAS
head,hear,hear,hear,VERB,MSU-TEXAS
head,smell,smell,smell,VERB,MSU-TEXAS
head,eat,eat,eat,VERB,MSU-TEXAS
head,talk,talk,talk,VERB,MSU-TEXAS
hatchet,chop wood,chop,chop,VERB,MSU-TEXAS
hatchet,chop wood,wood,wood,NOUN,MSU-TEXAS
hatchet,store,store,store,VERB,MSU-TEXAS
hatchet,decorate,decorate,decorate,VERB,MSU-TEXAS
hatchet,hunt,hunt,hunt,VERB,MSU-TEXAS
prisoner,spend time with,spend,spend,NOUN,MSU-TEXAS
prisoner,spend time with,time,time,NOUN,MSU-TEXAS
prisoner,labor,labor,labor,NOUN,MSU-TEXAS
paratrooper,to help allies,help,help,VERB,MSU-TEXAS
paratrooper,to help allies,allies,ally,NOUN,MSU-TEXAS
rucksack,to hold things,hold,hold,VERB,MSU-TEXAS
rucksack,to hold things,things,thing,NOUN,MSU-TEXAS
rucksack,to hike,hike,hike,VERB,MSU-TEXAS
rucksack,to move with,move,move,VERB,MSU-TEXAS
insect,to eat,eat,eat,VERB,MSU-TEXAS
insect,to study,study,study,NOUN,MSU-TEXAS
insect,to measure,measure,measure,NOUN,MSU-TEXAS
insect,to play,play,play,VERB,MSU-TEXAS
insect,to keep as a pet,keep,keep,VERB,MSU-TEXAS
insect,to keep as a pet,pet,pet,NOUN,MSU-TEXAS
poster,to store,store,store,VERB,MSU-TEXAS
poster,share,share,share,VERB,MSU-TEXAS
poster,to decorate room,decorate,decorate,VERB,MSU-TEXAS
poster,to decorate room,room,room,NOUN,MSU-TEXAS
magazine,to read,read,read,VERB,MSU-TEXAS
magazine,to hit stuff,hit,hit,VERB,MSU-TEXAS
magazine,to hit stuff,stuff,stuff,NOUN,MSU-TEXAS
magazine,to decorate,decorate,decorate,VERB,MSU-TEXAS
slug,to eat,eat,eat,VERB,MSU-TEXAS
slug,to keep an environment healthy,keep,keep,VERB,MSU-TEXAS
slug,to keep an environment healthy,environment,environment,NOUN,MSU-TEXAS
slug,to keep an environment healthy,healthy,healthy,ADJ,MSU-TEXAS
slug,pet food,pet,pet,NOUN,MSU-TEXAS
slug,pet food,food,food,NOUN,MSU-TEXAS
marble,to build,build,build,NOUN,MSU-TEXAS
marble,to insulate,insulate,insulate,VERB,MSU-TEXAS
snot,to keep nasal cavities moisturized,keep,keep,VERB,MSU-TEXAS
snot,to keep nasal cavities moisturized,nasal,nasal,ADJ,MSU-TEXAS
snot,to keep nasal cavities moisturized,cavities,cavity,NOUN,MSU-TEXAS
snot,to keep nasal cavities moisturized,moisturized,moisturize,VERB,MSU-TEXAS
pincushion,to hold pins,hold,hold,VERB,MSU-TEXAS
pincushion,to hold pins,pins,pin,NOUN,MSU-TEXAS
lamb,to grow,grow,grow,VERB,MSU-TEXAS
lamb,to feed,feed,feed,NOUN,MSU-TEXAS
lamb,to spend time with,spend,spend,NOUN,MSU-TEXAS
lamb,to spend time with,time,time,NOUN,MSU-TEXAS
lamb,to eat,eat,eat,VERB,MSU-TEXAS
powder,many kinds of power can be used in chemical reactions,many,many,ADJ,MSU-TEXAS
powder,many kinds of power can be used in chemical reactions,kinds,kind,NOUN,MSU-TEXAS
powder,many kinds of power can be used in chemical reactions,power,power,NOUN,MSU-TEXAS
powder,many kinds of power can be used in chemical reactions,can,can,AUX,MSU-TEXAS
powder,many kinds of power can be used in chemical reactions,used,use,VERB,MSU-TEXAS
powder,many kinds of power can be used in chemical reactions,chemical,chemical,ADJ,MSU-TEXAS
powder,many kinds of power can be used in chemical reactions,reactions,reaction,NOUN,MSU-TEXAS
powder,can also be used as a good way to store things,can,can,AUX,MSU-TEXAS
powder,can also be used as a good way to store things,also,also,ADV,MSU-TEXAS
powder,can also be used as a good way to store things,used,use,VERB,MSU-TEXAS
powder,can also be used as a good way to store things,good,good,ADJ,MSU-TEXAS
powder,can also be used as a good way to store things,way,way,NOUN,MSU-TEXAS
powder,can also be used as a good way to store things,store,store,VERB,MSU-TEXAS
powder,can also be used as a good way to store things,things,thing,NOUN,MSU-TEXAS
powder,some powders can also be used as seasoning in food,powders,powder,NOUN,MSU-TEXAS
powder,some powders can also be used as seasoning in food,can,can,AUX,MSU-TEXAS
powder,some powders can also be used as seasoning in food,also,also,ADV,MSU-TEXAS
powder,some powders can also be used as seasoning in food,used,use,VERB,MSU-TEXAS
powder,some powders can also be used as seasoning in food,seasoning,season,VERB,MSU-TEXAS
powder,some powders can also be used as seasoning in food,food,food,NOUN,MSU-TEXAS
roast,eat,eat,eat,VERB,MSU-TEXAS
roast,store,store,store,NOUN,MSU-TEXAS
roast,share,share,share,NOUN,MSU-TEXAS
merchantman,buy things off of,buy,buy,VERB,MSU-TEXAS
merchantman,buy things off of,things,thing,NOUN,MSU-TEXAS
merchantman,sell things to,sell,sell,VERB,MSU-TEXAS
merchantman,sell things to,things,thing,NOUN,MSU-TEXAS
merchantman,use in a comany,use,use,VERB,MSU-TEXAS
merchantman,use in a comany,company,company,NOUN,MSU-TEXAS
grandniece,play,play,play,VERB,MSU-TEXAS
grandniece,watch movies with them,watch,watch,VERB,MSU-TEXAS
grandniece,watch movies with them,movies,movie,NOUN,MSU-TEXAS
grandniece,cook with them,cook,cake,VERB,MSU-TEXAS
suspender,hold pants up,hold,hold,VERB,MSU-TEXAS
suspender,hold pants up,pants,pants,NOUN,MSU-TEXAS
radish,eat,eat,eat,VERB,MSU-TEXAS
radish,cook,cook,cake,VERB,MSU-TEXAS
radish,boil,boil,boil,VERB,MSU-TEXAS
radish,bake,bake,bake,VERB,MSU-TEXAS
radish,light on fire,light,light,NOUN,MSU-TEXAS
radish,light on fire,fire,fire,NOUN,MSU-TEXAS
radish,throw,throw,throw,VERB,MSU-TEXAS
silk,make fabrics,make,make,VERB,MSU-TEXAS
silk,make fabrics,fabrics,fabric,NOUN,MSU-TEXAS
silk,feel,feel,feel,VERB,MSU-TEXAS
silk,lay on,lay,lay,VERB,MSU-TEXAS
silk,cool down,cool,cool,ADJ,MSU-TEXAS
pad,protect body,protect,protect,VERB,MSU-TEXAS
pad,protect body,body,body,NOUN,MSU-TEXAS
pad,prevent bleeding,prevent,prevent,VERB,MSU-TEXAS
pad,prevent bleeding,bleeding,bleed,NOUN,MSU-TEXAS
pad,throw,throw,throw,VERB,MSU-TEXAS
store,buy,buy,buy,VERB,MSU-TEXAS
store,sell,sell,sell,VERB,MSU-TEXAS
store,walk,walk,walk,VERB,MSU-TEXAS
store,touch,touch,touch,VERB,MSU-TEXAS
store,explore,explore,explore,VERB,MSU-TEXAS
person,hit,hit,hit,VERB,MSU-TEXAS
person,play,play,play,VERB,MSU-TEXAS
person,have fun,fun,fun,NOUN,MSU-TEXAS
person,talk,talk,talk,VERB,MSU-TEXAS
person,love,love,love,VERB,MSU-TEXAS
person,care,care,care,VERB,MSU-TEXAS
cushion,protect,protect,protect,VERB,MSU-TEXAS
cushion,feel,feel,feel,VERB,MSU-TEXAS
cushion,lay on,lay,lay,VERB,MSU-TEXAS
storeroom,store,store,store,VERB,MSU-TEXAS
storeroom,find items,find,find,VERB,MSU-TEXAS
storeroom,find items,items,item,NOUN,MSU-TEXAS
storeroom,hide,hide,hide,NOUN,MSU-TEXAS
mucous,blow out,blow,blow,VERB,MSU-TEXAS
mucous,sneeze,sneeze,sneeze,VERB,MSU-TEXAS
mucous,sniff back up,sniff,sniff,VERB,MSU-TEXAS
mucous,sniff back up,back,back,ADV,MSU-TEXAS
goldfish,swim with,swim,swim,VERB,MSU-TEXAS
goldfish,feed,feed,feed,VERB,MSU-TEXAS
goldfish,hold,hold,hold,VERB,MSU-TEXAS
goldfish,eat,eat,eat,VERB,MSU-TEXAS
goldfish,play,play,play,VERB,MSU-TEXAS
tent,sleep in,sleep,sleep,VERB,MSU-TEXAS
grapevine,holds grape,holds,hold,NOUN,MSU-TEXAS
grapevine,holds grape,grape,grape,NOUN,MSU-TEXAS
controller,play game,play,play,VERB,MSU-TEXAS
controller,play game,game,game,NOUN,MSU-TEXAS
controller,throw,throw,throw,VERB,MSU-TEXAS
controller,hit,hit,hit,VERB,MSU-TEXAS
cheese,eat,eat,eat,VERB,MSU-TEXAS
cheese,display,display,display,VERB,MSU-TEXAS
conductor,lead,lead,lead,VERB,MSU-TEXAS
banquet,host people,host,host,NOUN,MSU-TEXAS
banquet,host people,people,people,NOUN,MSU-TEXAS
banquet,talk,talk,talk,VERB,MSU-TEXAS
banquet,walk,walk,walk,VERB,MSU-TEXAS
banquet,eat,eat,eat,VERB,MSU-TEXAS
banquet,drink,drink,drink,VERB,MSU-TEXAS
motorboat,ride in water,ride,ride,VERB,MSU-TEXAS
motorboat,ride in water,water,water,NOUN,MSU-TEXAS
Guitar,play music,play,play,VERB,MSU-TEXAS
Guitar,play music,music,music,NOUN,MSU-TEXAS
Guitar,smash,smash,smash,VERB,MSU-TEXAS
eyebath,wash eyes,wash,wash,VERB,MSU-TEXAS
eyebath,wash eyes,eyes,eyes,NOUN,MSU-TEXAS
funnel,poor from large item into small hole,poor,poor,ADJ,MSU-TEXAS
funnel,poor from large item into small hole,large,large,ADJ,MSU-TEXAS
funnel,poor from large item into small hole,item,item,NOUN,MSU-TEXAS
funnel,poor from large item into small hole,small,small,ADJ,MSU-TEXAS
funnel,poor from large item into small hole,hole,hole,NOUN,MSU-TEXAS
pine,help cold and stuffy nose,help,help,VERB,MSU-TEXAS
pine,help cold and stuffy nose,cold,cold,ADJ,MSU-TEXAS
pine,help cold and stuffy nose,stuffy,stuffy,NOUN,MSU-TEXAS
pine,help cold and stuffy nose,nose,nose,PRON,MSU-TEXAS
mulch,retain soil,retain,retain,VERB,MSU-TEXAS
mulch,retain soil,soil,soil,NOUN,MSU-TEXAS
peanut,eat,eat,eat,VERB,MSU-TEXAS
daddy,call for father,call,call,NOUN,MSU-TEXAS
daddy,call for father,father,father,NOUN,MSU-TEXAS
medic,help care for injury,help,help,VERB,MSU-TEXAS
medic,help care for injury,care,care,NOUN,MSU-TEXAS
medic,help care for injury,injury,injury,NOUN,MSU-TEXAS
medic,move patient,move,move,VERB,MSU-TEXAS
medic,move patient,patient,patient,NOUN,MSU-TEXAS
medic,identify problems,identify,identify,VERB,MSU-TEXAS
medic,identify problems,problems,problem,NOUN,MSU-TEXAS
kilt,to wear,wear,wear,VERB,MSU-TEXAS
salesman,to sell items,sell,sell,VERB,MSU-TEXAS
salesman,to sell items,items,item,NOUN,MSU-TEXAS
salesman,negotiate prices,negotiate,negotiate,NOUN,MSU-TEXAS
salesman,negotiate prices,prices,price,NOUN,MSU-TEXAS
people,talk,talk,talk,VERB,MSU-TEXAS
people,work,work,work,NOUN,MSU-TEXAS
people,reproduce,reproduce,reproduce,VERB,MSU-TEXAS
eyelid,keep eye open,keep,keep,VERB,MSU-TEXAS
eyelid,keep eye open,eye,eye,NOUN,MSU-TEXAS
eyelid,keep eye open,open,open,VERB,MSU-TEXAS
eyelid,keep eye close,keep,keep,VERB,MSU-TEXAS
eyelid,keep eye close,eye,eye,NOUN,MSU-TEXAS
eyelid,keep eye close,close,close,VERB,MSU-TEXAS
eyelid,protect it from debre,protect,protect,VERB,MSU-TEXAS
eyelid,protect it from debre,debris,debris,NOUN,MSU-TEXAS
steak,food,food,food,NOUN,MSU-TEXAS
steak,meat,meat,meat,NOUN,MSU-TEXAS
steak,cow,cow,cow,NOUN,MSU-TEXAS
lantern,light,light,light,NOUN,MSU-TEXAS
lantern,decoration ,decoration,decorate,VERB,MSU-TEXAS
letterbox,holds,holds,hold,VERB,MSU-TEXAS
raft,float,float,float,VERB,MSU-TEXAS
raft,boat,boat,boat,NOUN,MSU-TEXAS
tray,carrying,carrying,carry,VERB,MSU-TEXAS
tray,food ,food,food,NOUN,MSU-TEXAS
godparent,extra,extra,extra,ADJ,MSU-TEXAS
godparent,helpful,helpful,help,VERB,MSU-TEXAS
backpack,school,school,school,NOUN,MSU-TEXAS
backpack,books ,books,book,NOUN,MSU-TEXAS
couch,laying down,laying,lay,VERB,MSU-TEXAS
couch,tv,tv,tv,X,MSU-TEXAS
couch,sleep ,sleep,sleep,VERB,MSU-TEXAS
enamel,teeth,teeth,tooth,NOUN,MSU-TEXAS
treadmill,working out,working,work,VERB,MSU-TEXAS
treadmill,sweat,sweat,sweat,VERB,MSU-TEXAS
treadmill,running ,running,run,VERB,MSU-TEXAS
cage,closed ,closed,close,ADJ,MSU-TEXAS
saltwater,salty,salty,salty,ADJ,MSU-TEXAS
saltwater,beach,beach,beach,NOUN,MSU-TEXAS
tear,rip,rip,rip,NOUN,MSU-TEXAS
kitchen,food,food,food,NOUN,MSU-TEXAS
kitchen,prep,prep,prep,VERB,MSU-TEXAS
goggles,eyes,eyes,eyes,NOUN,MSU-TEXAS
goose,animal,animal,animal,NOUN,MSU-TEXAS
woodcutter,cut,cut,cut,VERB,MSU-TEXAS
plaster,formation,formation,formation,NOUN,MSU-TEXAS
toe,foot,foot,foot,NOUN,MSU-TEXAS
bagpipes,loud,loud,loud,ADV,MSU-TEXAS
bagpipes,music,music,music,NOUN,MSU-TEXAS
switchblade,knife,knife,knife,NOUN,MSU-TEXAS
barley,wheat,wheat,wheat,X,MSU-TEXAS
