Username,Condition.Description,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group,
J00688716_taf,Version 28,mail,throwing,throwing,throw,VERB,USA,
J00688716_taf,Version 28,mail,sending,sending,send,VERB,USA,
J00688716_taf,Version 28,mail,receiving,receiving,receive,VERB,USA,
J00688716_taf,Version 28,mail,opening,opening,open,VERB,USA,
J00688716_taf,Version 28,mail,tearing,tearing,tear,VERB,USA,
J00688716_taf,Version 28,mail,burning,burning,burn,VERB,USA,
J00688716_taf,Version 28,mail,closing,closing,close,VERB,USA,
J00688716_taf,Version 28,mail,sealing,sealing,sea,VERB,USA,
J00688716_taf,Version 28,raisin,eating,eating,eat,VERB,USA,
J00688716_taf,Version 28,raisin,burning,burning,burn,VERB,USA,
J00688716_taf,Version 28,raisin,throwing,throwing,throw,VERB,USA,
J00688716_taf,Version 28,raisin,smushing,smoosh,smoosh,VERB,USA,
J00688716_taf,Version 28,raisin,baking,baking,bake,VERB,USA,
J00688716_taf,Version 28,raisin,boxing,boxing,box,VERB,USA,
J00688716_taf,Version 28,raisin,sliding,sliding,slide,VERB,USA,
J00688716_taf,Version 28,raisin,spinning,spinning,spinning,VERB,USA,
J00688716_taf,Version 28,spoon,using,using,use,VERB,USA,
J00688716_taf,Version 28,spoon,dipping,dipping,dip,VERB,USA,
J00688716_taf,Version 28,spoon,throwing,throwing,throw,VERB,USA,
J00688716_taf,Version 28,spoon,spinning,spinning,spinning,VERB,USA,
J00688716_taf,Version 28,spoon,flicking,flicking,flick,VERB,USA,
J00688716_taf,Version 28,spoon,wielding,wielding,wield,VERB,USA,
J00688716_taf,Version 28,spoon,melting,melting,melt,VERB,USA,
J00688716_taf,Version 28,spoon,forging,forging,for,VERB,USA,
J00688716_taf,Version 28,shipmate,working,working,work,VERB,USA,
J00688716_taf,Version 28,shipmate,talking,talking,talk,VERB,USA,
J00688716_taf,Version 28,shipmate,appreciating,appreciating,appreciate,VERB,USA,
J00688716_taf,Version 28,shipmate,throwing,throwing,throw,VERB,USA,
J00688716_taf,Version 28,shipmate,holding,holding,hold,VERB,USA,
J00688716_taf,Version 28,bratwurst,eating,eating,eat,VERB,USA,
J00688716_taf,Version 28,bratwurst,enjoying,enjoying,enjoy,VERB,USA,
J00688716_taf,Version 28,bratwurst,cooking,cooking,cook,VERB,USA,
J00688716_taf,Version 28,bratwurst,smoking,smoking,smoke,VERB,USA,
J00688716_taf,Version 28,bratwurst,searing,searing,sear,VERB,USA,
J00688716_taf,Version 28,bratwurst,throwing,throwing,throw,VERB,USA,
J00688716_taf,Version 28,bratwurst,burning,burning,burn,VERB,USA,
J00688716_taf,Version 28,bratwurst,appreciating,appreciating,appreciate,VERB,USA,
J00688716_taf,Version 28,eyelash,blowing,blowing,blow,VERB,USA,
J00688716_taf,Version 28,eyelash,holding,holding,hold,VERB,USA,
J00688716_taf,Version 28,eyelash,rubbing,rubbing,rub,VERB,USA,
J00688716_taf,Version 28,eyelash,plucking,plucking,pluck,VERB,USA,
J00688716_taf,Version 28,eyelash,pulling,pulling,pull,VERB,USA,
J00688716_taf,Version 28,eyelash,wishing,wishing,wish,VERB,USA,
J00688716_taf,Version 28,eyelash,brushing,brushing,brush,VERB,USA,
J00688716_taf,Version 28,arm,flexing,flexing,flex,VERB,USA,
J00688716_taf,Version 28,arm,extending,extending,extend,VERB,USA,
J00688716_taf,Version 28,arm,retracting,retracting,retract,VERB,USA,
J00688716_taf,Version 28,arm,grabbing,grabbing,grab,VERB,USA,
J00688716_taf,Version 28,arm,spinning,spinning,spinning,VERB,USA,
J00688716_taf,Version 28,arm,flailing,flailing,flail,VERB,USA,
J00688716_taf,Version 28,arm,raising,raising,raise,VERB,USA,
J00688716_taf,Version 28,arm,lowering,lowering,lowere,VERB,USA,
J00688716_taf,Version 28,arm,rotating,rotating,rotat,VERB,USA,
J00688716_taf,Version 28,pea,eating,eating,eat,VERB,USA,
J00688716_taf,Version 28,pea,cooking,cooking,cook,VERB,USA,
J00688716_taf,Version 28,pea,burning,burning,burn,VERB,USA,
J00688716_taf,Version 28,pea,throwing,throwing,throw,VERB,USA,
J00688716_taf,Version 28,pea,harvesting,harvesting,harvest,VERB,USA,
J00688716_taf,Version 28,heel,stomping,stomping,stomp,VERB,USA,
J00688716_taf,Version 28,heel,removing,removing,remove,VERB,USA,
J00688716_taf,Version 28,heel,squeezing,squeezing,squeeze,VERB,USA,
J00688716_taf,Version 28,heel,hitting,hitting,hit,VERB,USA,
J00688716_taf,Version 28,heel,rubbing,rubbing,rub,VERB,USA,
J00688716_taf,Version 28,doorknocker,knocking,knocking,knock,VERB,USA,
J00688716_taf,Version 28,doorknocker,hitting,hitting,hit,VERB,USA,
J00688716_taf,Version 28,doorknocker,removing,removing,remove,VERB,USA,
J00688716_taf,Version 28,doorknocker,using,using,use,VERB,USA,
J00688716_taf,Version 28,doorknocker,rotating,rotating,rotat,VERB,USA,
J00688716_taf,Version 28,doorknocker,appreciating,appreciating,appreciate,VERB,USA,
J00688716_taf,Version 28,inspector,talking,talking,talk,VERB,USA,
J00688716_taf,Version 28,inspector,frightening,frightening,frighten,VERB,USA,
J00688716_taf,Version 28,inspector,shooing,shooing,shooe,VERB,USA,
J00688716_taf,Version 28,inspector,distracting,distracting,distract,VERB,USA,
J00688716_taf,Version 28,inspector,showing,showing,show,VERB,USA,
J00688716_taf,Version 28,plane,flying,flying,fly,VERB,USA,
J00688716_taf,Version 28,plane,crashing,crashing,crash,VERB,USA,
J00688716_taf,Version 28,plane,traveling,traveling,travel,VERB,USA,
J00688716_taf,Version 28,plane,elevating,elevating,elevate,VERB,USA,
J00688716_taf,Version 28,plane,moving,moving,move,VERB,USA,
J00688716_taf,Version 28,plane,rotating,rotating,rotat,VERB,USA,
J00688716_taf,Version 28,plane,holding,holding,hold,VERB,USA,
J00688716_taf,Version 28,plane,rolling,rolling,roll,VERB,USA,
J00688716_taf,Version 28,hubcap,shining,shining,shine,VERB,USA,
J00688716_taf,Version 28,hubcap,polishing,polishing,polish,VERB,USA,
J00688716_taf,Version 28,hubcap,washing,washing,wash,VERB,USA,
J00688716_taf,Version 28,hubcap,replacing,replacing,replace,VERB,USA,
J00688716_taf,Version 28,hubcap,buying,buying,buy,VERB,USA,
J00688716_taf,Version 28,hubcap,bolting,bolting,bolt,VERB,USA,
J00688716_taf,Version 28,carriage,holding,holding,hold,VERB,USA,
J00688716_taf,Version 28,carriage,traveling,traveling,travel,VERB,USA,
J00688716_taf,Version 28,carriage,carting,carting,cart,VERB,USA,
J00688716_taf,Version 28,carriage,rolling,rolling,roll,VERB,USA,
J00688716_taf,Version 28,carriage,moving,moving,move,VERB,USA,
J00688716_taf,Version 28,player,playing,playing,play,VERB,USA,
J00688716_taf,Version 28,player,winning,winning,win,VERB,USA,
J00688716_taf,Version 28,player,losing,losing,lose,VERB,USA,
J00688716_taf,Version 28,player,enjoying,enjoying,enjoy,VERB,USA,
J00688716_taf,Version 28,player,exerting,exerting,exert,VERB,USA,
J00688716_taf,Version 28,snowball,rolling,rolling,roll,VERB,USA,
J00688716_taf,Version 28,snowball,throwing,throwing,throw,VERB,USA,
J00688716_taf,Version 28,snowball,creating,creating,create,VERB,USA,
J00688716_taf,Version 28,snowball,compacting,compacting,compact,VERB,USA,
J00688716_taf,Version 28,snowball,shattering,shattering,shatter,VERB,USA,
J00688716_taf,Version 28,undershirt,wearing,wearing,wear,VERB,USA,
J00688716_taf,Version 28,undershirt,removing,removing,remove,VERB,USA,
J00688716_taf,Version 28,undershirt,soaking,soaking,soak,VERB,USA,
J00688716_taf,Version 28,undershirt,drying,drying,dry,VERB,USA,
J00688716_taf,Version 28,undershirt,washing,washing,wash,VERB,USA,
J00688716_taf,Version 28,undershirt,ironing,ironing,irone,VERB,USA,
J00688716_taf,Version 28,hearse,traveling,traveling,travel,VERB,USA,
J00688716_taf,Version 28,hearse,holding,holding,hold,VERB,USA,
J00688716_taf,Version 28,hearse,moving,moving,move,VERB,USA,
J00688716_taf,Version 28,hearse,rolling,rolling,roll,VERB,USA,
J00688716_taf,Version 28,hearse,mourning,mourning,mourn,VERB,USA,
J00688716_taf,Version 28,hearse,respecting,respecting,respecte,VERB,USA,
J00688716_taf,Version 28,liquid,drinking,drinking,drink,VERB,USA,
J00688716_taf,Version 28,liquid,flowing,flowing,flow,VERB,USA,
J00688716_taf,Version 28,liquid,removing,removing,remove,VERB,USA,
J00688716_taf,Version 28,liquid,soaking,soaking,soak,VERB,USA,
J00688716_taf,Version 28,liquid,sloshing,sloshing,slosh,VERB,USA,
J00688716_taf,Version 28,fingerprint,taking,taking,take,VERB,USA,
J00688716_taf,Version 28,fingerprint,removing,removing,remove,VERB,USA,
J00688716_taf,Version 28,fingerprint,burning,burning,burn,VERB,USA,
J00688716_taf,Version 28,fingerprint,stamping,stamping,stamp,VERB,USA,
J00688716_taf,Version 28,roadway,driving,driving,drive,VERB,USA,
J00688716_taf,Version 28,roadway,traveling,traveling,travel,VERB,USA,
J00688716_taf,Version 28,roadway,breaking,breaking,break,VERB,USA,
J00688716_taf,Version 28,roadway,replacing,replacing,replace,VERB,USA,
J00688716_taf,Version 28,roadway,fixing,fixing,fix,VERB,USA,
J00688716_taf,Version 28,roadway,filling,filling,fill,VERB,USA,
J00688716_taf,Version 28,roadway,paving,paving,pave,VERB,USA,
J00688716_taf,Version 28,cuticle,smushing,smoosh,smoosh,VERB,USA,
J00688716_taf,Version 28,cuticle,peeling,peeling,peel,VERB,USA,
J00688716_taf,Version 28,cuticle,cutting,cutting,cut,VERB,USA,
J00688716_taf,Version 28,cuticle,biting,biting,bite,VERB,USA,
J00688716_taf,Version 28,cuticle,bleeding,bleeding,bleed,VERB,USA,
J00688716_taf,Version 28,haystack,entering,entering,enter,VERB,USA,
J00688716_taf,Version 28,haystack,rolling,rolling,roll,VERB,USA,
J00688716_taf,Version 28,haystack,creating,creating,create,VERB,USA,
J00688716_taf,Version 28,haystack,stacking,stacking,stack,VERB,USA,
J00688716_taf,Version 28,traveller,interacting,interacting,interact,VERB,USA,
J00688716_taf,Version 28,traveller,asking,asking,ask,VERB,USA,
J00688716_taf,Version 28,traveller,accompanying,accompanying,accompany,VERB,USA,
J00688716_taf,Version 28,dietician,asking,asking,ask,VERB,USA,
J00688716_taf,Version 28,dietician,appreciating,appreciating,appreciate,VERB,USA,
J00688716_taf,Version 28,dietician,questioning,questioning,question,VERB,USA,
J00688716_taf,Version 28,club,hitting,hitting,hit,VERB,USA,
J00688716_taf,Version 28,club,swinging,swinging,swing,VERB,USA,
J00688716_taf,Version 28,club,breaking,breaking,break,VERB,USA,
J00688716_taf,Version 28,club,weilding,wielding,wield,VERB,USA,
J00688716_taf,Version 28,club,creating,creating,create,VERB,USA,
J00688716_taf,Version 28,razor,cutting,cutting,cut,VERB,USA,
J00688716_taf,Version 28,razor,slicing,slicing,slice,VERB,USA,
J00688716_taf,Version 28,razor,forging,forging,for,VERB,USA,
J00688716_taf,Version 28,razor,sharpening,sharpening,sharpen,VERB,USA,
J00688716_taf,Version 28,salesgirl,interacting,interacting,interact,VERB,USA,
J00688716_taf,Version 28,salesgirl,talking,talking,talk,VERB,USA,
J00688716_taf,Version 28,salesgirl,shooing,shooing,shooe,VERB,USA,
J00688716_taf,Version 28,salesgirl,bartering,bartering,barter,VERB,USA,
J00688716_taf,Version 28,shorts,wearing,wearing,wear,VERB,USA,
J00688716_taf,Version 28,shorts,removing,removing,remove,VERB,USA,
J00688716_taf,Version 28,shorts,buying,buying,buy,VERB,USA,
J00688716_taf,Version 28,shorts,stitching,stitching,stitch,VERB,USA,
J00688716_taf,Version 28,shorts,repairing,repairing,repaire,VERB,USA,
J00688716_taf,Version 28,shorts,washing,washing,wash,NOUN,USA,
J00688716_taf,Version 28,shorts,drying,drying,dry,VERB,USA,
J00688716_taf,Version 28,web,burning,burning,burn,VERB,USA,
J00688716_taf,Version 28,web,brushing,brushing,brush,VERB,USA,
J00688716_taf,Version 28,web,removing,removing,remove,VERB,USA,
J00688716_taf,Version 28,web,avoiding,avoiding,avoid,VERB,USA,
J00689444_bcb,Version 36,edibles,eat,eat,eat,VERB,USA,
J00689444_bcb,Version 36,edibles,consume,consume,consume,VERB,USA,
J00689444_bcb,Version 36,edibles,bake,bake,bake,VERB,USA,
J00689444_bcb,Version 36,edibles,make,make,make,VERB,USA,
J00689444_bcb,Version 36,edibles,buy,buy,buy,VERB,USA,
J00689444_bcb,Version 36,edibles,throw,throw,throw,VERB,USA,
J00689444_bcb,Version 36,edibles,squish,squish,squish,VERB,USA,
J00689444_bcb,Version 36,edibles,trip,trip,trip,VERB,USA,
J00689444_bcb,Version 36,leftovers,eat,eat,eat,VERB,USA,
J00689444_bcb,Version 36,leftovers,throw away,throw,throw,VERB,USA,
J00689444_bcb,Version 36,leftovers,throw away,away,away,ADV,USA,
J00689444_bcb,Version 36,leftovers,give it away,give,give,VERB,USA,
J00689444_bcb,Version 36,leftovers,give it away,away,away,ADV,USA,
J00689444_bcb,Version 36,leftovers,forget about,forget,forget,VERB,USA,
J00689444_bcb,Version 36,leftovers,rot,rot,rot,VERB,USA,
J00689444_bcb,Version 36,leftovers,mold,mold,mold,VERB,USA,
J00689444_bcb,Version 36,beagle,pet,pet,pet,VERB,USA,
J00689444_bcb,Version 36,beagle,hug,hug,hug,VERB,USA,
J00689444_bcb,Version 36,beagle,pat,pat,pat,NOUN,USA,
J00689444_bcb,Version 36,beagle,walk,walk,walk,VERB,USA,
J00689444_bcb,Version 36,beagle,play with,play,play,VERB,USA,
J00689444_bcb,Version 36,beagle,groom,groom,groom,VERB,USA,
J00689444_bcb,Version 36,beagle,brush,brush,brush,VERB,USA,
J00689444_bcb,Version 36,beagle,kiss,kiss,kiss,VERB,USA,
J00689444_bcb,Version 36,beagle,rub,rub,rub,VERB,USA,
J00689444_bcb,Version 36,motorcycle,ride,ride,ride,VERB,USA,
J00689444_bcb,Version 36,motorcycle,speed,speed,speed,NOUN,USA,
J00689444_bcb,Version 36,motorcycle,wreck,wreck,wreck,VERB,USA,
J00689444_bcb,Version 36,motorcycle,buy,buy,buy,VERB,USA,
J00689444_bcb,Version 36,motorcycle,sell,sell,sell,VERB,USA,
J00689444_bcb,Version 36,motorcycle,modify,modify,modify,VERB,USA,
J00689444_bcb,Version 36,motorcycle,upgrade,upgrade,upgrade,VERB,USA,
J00689444_bcb,Version 36,motorcycle,exchange,exchange,exchange,VERB,USA,
J00689444_bcb,Version 36,houseboat,live in,live,live,VERB,USA,
J00689444_bcb,Version 36,houseboat,float,float,float,VERB,USA,
J00689444_bcb,Version 36,houseboat,rock,rock,rock,VERB,USA,
J00689444_bcb,Version 36,houseboat,sink,sink,sink,VERB,USA,
J00689444_bcb,Version 36,lambskin,waterskin,water,water,VERB,USA,
J00689444_bcb,Version 36,lambskin,waterskin,skin,skin,VERB,USA,
J00689444_bcb,Version 36,lambskin,clothes,clothes,clothes,VERB,USA,
J00689444_bcb,Version 36,lambskin,leather,leather,leather,NOUN,USA,
J00689444_bcb,Version 36,mentor,teach,teach,teach,VERB,USA,
J00689444_bcb,Version 36,mentor,learn from,learn,learn,VERB,USA,
J00689444_bcb,Version 36,mentor,look up to,look,look,VERB,USA,
J00689444_bcb,Version 36,mentor,respect,respect,respect,VERB,USA,
J00689444_bcb,Version 36,laxative,drink,drink,drink,VERB,USA,
J00689444_bcb,Version 36,laxative,take,take,take,VERB,USA,
J00689444_bcb,Version 36,laxative,remove constipation,remove,remove,VERB,USA,
J00689444_bcb,Version 36,laxative,remove constipation,constipation,constipation,NOUN,USA,
J00689444_bcb,Version 36,vitamins,take,take,take,VERB,USA,
J00689444_bcb,Version 36,vitamins,chew,chew,chew,VERB,USA,
J00689444_bcb,Version 36,vitamins,buy,buy,buy,VERB,USA,
J00689444_bcb,Version 36,vitamins,crush,crush,crush,VERB,USA,
J00689444_bcb,Version 36,ductwork,move things,move,move,VERB,USA,
J00689444_bcb,Version 36,ductwork,move things,things,thing,NOUN,USA,
J00689444_bcb,Version 36,tombstone,mark,mark,mark,VERB,USA,
J00689444_bcb,Version 36,tombstone,carve,carve,carve,VERB,USA,
J00689444_bcb,Version 36,tombstone,place,place,place,NOUN,USA,
J00689444_bcb,Version 36,tombstone,respect,respect,respect,VERB,USA,
J00689444_bcb,Version 36,tombstone,clean,clean,clean,VERB,USA,
J00689444_bcb,Version 36,evergreen,plant,plant,plant,VERB,USA,
J00689444_bcb,Version 36,evergreen,cut,cut,cut,VERB,USA,
J00689444_bcb,Version 36,evergreen,burn,burn,burn,VERB,USA,
J00689444_bcb,Version 36,evergreen,water,water,water,VERB,USA,
J00689444_bcb,Version 36,evergreen,climb,climb,climb,VERB,USA,
J00689444_bcb,Version 36,drugstore,buy,buy,buy,VERB,USA,
J00689444_bcb,Version 36,drugstore,clean,clean,clean,VERB,USA,
J00689444_bcb,Version 36,drugstore,stock,stock,stock,NOUN,USA,
J00689444_bcb,Version 36,drugstore,visit,visit,visit,VERB,USA,
J00689444_bcb,Version 36,saltshaker,shake,shake,shake,VERB,USA,
J00689444_bcb,Version 36,saltshaker,fill,fill,fill,VERB,USA,
J00689444_bcb,Version 36,saltshaker,wash,wash,wash,VERB,USA,
J00689444_bcb,Version 36,saltshaker,dry,dry,dry,VERB,USA,
J00689444_bcb,Version 36,saltshaker,season,season,season,NOUN,USA,
J00689444_bcb,Version 36,saltshaker,break,break,break,VERB,USA,
J00689444_bcb,Version 36,saltshaker,throw,throw,throw,VERB,USA,
J00689444_bcb,Version 36,flashbulb,light up,light,light,VERB,USA,
J00689444_bcb,Version 36,flashbulb,take a picture,take,take,VERB,USA,
J00689444_bcb,Version 36,flashbulb,take a picture,picture,picture,NOUN,USA,
J00689444_bcb,Version 36,flashbulb,throw,throw,throw,VERB,USA,
J00689444_bcb,Version 36,flashbulb,break,break,break,VERB,USA,
J00689444_bcb,Version 36,flashbulb,smash,smash,smash,VERB,USA,
J00689444_bcb,Version 36,flashbulb,crush,crush,crush,VERB,USA,
J00689444_bcb,Version 36,flashbulb,shatter,shatter,shatter,VERB,USA,
J00689444_bcb,Version 36,switchboard,have switches,switches,switch,VERB,USA,
J00689444_bcb,Version 36,manicure,give,give,give,VERB,USA,
J00689444_bcb,Version 36,manicure,receive,receive,receive,VERB,USA,
J00689444_bcb,Version 36,manicure,show off,show,show,VERB,USA,
J00689444_bcb,Version 36,manicure,perfect,perfect,perfect,ADJ,USA,
J00689444_bcb,Version 36,woodshed,store wood,store,store,VERB,USA,
J00689444_bcb,Version 36,woodshed,store wood,wood,wood,NOUN,USA,
J00689444_bcb,Version 36,woodshed,build,build,build,VERB,USA,
J00689444_bcb,Version 36,woodshed,tear down,tear,tear,VERB,USA,
J00689444_bcb,Version 36,woodshed,burn,burn,burn,VERB,USA,
J00689444_bcb,Version 36,llama,ride,ride,ride,VERB,USA,
J00689444_bcb,Version 36,llama,shave,shave,shave,VERB,USA,
J00689444_bcb,Version 36,llama,groom,groom,groom,VERB,USA,
J00689444_bcb,Version 36,llama,clip,clip,clip,VERB,USA,
J00689444_bcb,Version 36,llama,bathe,bathe,bathe,VERB,USA,
J00689444_bcb,Version 36,engine,explode,explode,explode,VERB,USA,
J00689444_bcb,Version 36,engine,transport,transport,transport,VERB,USA,
J00689444_bcb,Version 36,engine,carry,carry,carry,VERB,USA,
J00689444_bcb,Version 36,engine,place,place,place,NOUN,USA,
J00689444_bcb,Version 36,engine,set,set,set,VERB,USA,
J00689444_bcb,Version 36,engine,propel,propel,propel,VERB,USA,
