"Username","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","word","lemma","POS"
"M20312499_kjt","Version 29","melon",852,"buy one","one","one","NUM"
"M20312499_kjt","Version 29","reefer",854,"use it","use","use","VERB"
"M20312499_kjt","Version 29","reefer",854,"buy one","buy","buy","VERB"
"M20312499_kjt","Version 29","reefer",854,"buy one","one","one","NUM"
"M20312499_kjt","Version 29","reefer",854,"sell one","sell","sell","VERB"
"M20312499_kjt","Version 29","reefer",854,"sell one","one","one","NUM"
"M20312499_kjt","Version 29","cassette",864,"play it","play","play","VERB"
"M20312499_kjt","Version 29","cassette",864,"collect them","collect","collect","NOUN"
"M20312499_kjt","Version 29","cassette",864,"sell them","sell","sell","VERB"
"M20312499_kjt","Version 29","peacock",853,"observe one","observe","observe","ADJ"
"M20312499_kjt","Version 29","peacock",853,"observe one","one","one","NUM"
"M20312499_kjt","Version 29","peacock",853,"buy one","buy","buy","VERB"
"M20312499_kjt","Version 29","peacock",853,"buy one","one","one","NUM"
"M20312499_kjt","Version 29","peacock",853,"take pictures","take","take","VERB"
"M20312499_kjt","Version 29","peacock",853,"take pictures","pictures","picture","NOUN"
"M20312499_kjt","Version 29","chopsticks",856,"use them","use","use","VERB"
"M20312499_kjt","Version 29","chopsticks",856,"buy them","buy","buy","VERB"
"M20312499_kjt","Version 29","chopsticks",856,"sell them","sell","sell","VERB"
"M20312499_kjt","Version 29","eggbeater",863,"use it","use","use","VERB"
"M20312509BID","Version 19","splinter",564,"pull out","pull","pull","NOUN"
"M20312509BID","Version 19","splinter",564,"throw away","throw","throw","INTJ"
"M20312509BID","Version 19","splinter",564,"throw away","away","away","ADV"
"M20312509BID","Version 19","lantern",559,"light","light","light","NOUN"
"M20312509BID","Version 19","lantern",559,"carry","carry","carry","VERB"
"M20312509BID","Version 19","lantern",559,"leave","leave","leave","VERB"
"M20312509BID","Version 19","lantern",559,"throw","throw","throw","INTJ"
"M20312509BID","Version 19","lantern",559,"move","move","move","VERB"
"M20312509BID","Version 19","lantern",559,"blow out","blow","blow","VERB"
"M20312509BID","Version 19","plaster",543,"cover walls","cover","cover","NOUN"
"M20312509BID","Version 19","plaster",543,"cover walls","walls","wall","NOUN"
"M20312509BID","Version 19","plaster",543,"cover ceilings","cover","cover","NOUN"
"M20312509BID","Version 19","plaster",543,"cover ceilings","ceilings","ceiling","NOUN"
"M20312509BID","Version 19","plaster",543,"make into art","make","make","VERB"
"M20312509BID","Version 19","plaster",543,"make into art","art","art","NOUN"
"M20312509BID","Version 19","plaster",543,"casts","casts","cast","NOUN"
"M20312509BID","Version 19","plaster",543,"wet","wet","wet","ADJ"
"M20312509BID","Version 19","plaster",543,"dry","dry","dry","ADJ"
"M20312509BID","Version 19","plaster",543,"carry","carry","carry","VERB"
"M20312509BID","Version 19","plaster",543,"make","make","make","VERB"
"M20312509BID","Version 19","enamel",553,"put on teeth","put","put","VERB"
"M20312509BID","Version 19","enamel",553,"put on teeth","teeth","tooth","NOUN"
"M20312509BID","Version 19","enamel",553,"put into paints","put","put","VERB"
"M20312509BID","Version 19","enamel",553,"put into paints","paints","paint","NOUN"
"M20312509BID","Version 19","enamel",553,"on walls","walls","wall","NOUN"
"M20312509BID","Version 19","enamel",553,"glass","glass","glass","NOUN"
"M20312509BID","Version 19","vulva",562,"protect against bacteria","protect","protect","VERB"
"M20312509BID","Version 19","vulva",562,"protect against bacteria","bacteria","bacteria","NOUN"
"M20312509BID","Version 19","kerchief",542,"wear","wear","wear","VERB"
"M20312509BID","Version 19","kerchief",542,"wash","wash","wash","INTJ"
"M20312509BID","Version 19","kerchief",542,"give to someone","give","give","VERB"
"M20312509BID","Version 19","kerchief",542,"give to someone","someone","someone","PRON"
"M20312509BID","Version 19","kerchief",542,"make","make","make","VERB"
"M20312509BID","Version 19","kerchief",542,"lose","lose","lose","VERB"
"M20312509BID","Version 19","goose",554,"food","food","food","NOUN"
"M20312509BID","Version 19","goose",554,"pet","pet","pet","NOUN"
"M20312509BID","Version 19","goose",554,"eggs","eggs","egg","NOUN"
"M20312509BID","Version 19","goose",554,"fly","fly","fly","VERB"
"M20312509BID","Version 19","steak",555,"eat","eat","eat","VERB"
"M20312509BID","Version 19","steak",555,"make","make","make","VERB"
"M20312509BID","Version 19","steak",555,"give","give","give","VERB"
"M20312509BID","Version 19","steak",555,"salt and pepper","salt","salt","NOUN"
"M20312509BID","Version 19","steak",555,"salt and pepper","pepper","pepper","NOUN"
"M20312509BID","Version 19","steak",555,"cut","cut","cut","VERB"
"M20312509BID","Version 19","steak",555,"stab","stab","stab","NOUN"
"M20312509BID","Version 19","cookie",568,"bake","bake","bake","VERB"
"M20312509BID","Version 19","cookie",568,"eat","eat","eat","VERB"
"M20312509BID","Version 19","cookie",568,"make","make","make","VERB"
"M20312509BID","Version 19","cookie",568,"stir","stir","stir","NOUN"
"M20312509BID","Version 19","cookie",568,"give","give","give","VERB"
"M20312509BID","Version 19","cookie",568,"throw","throw","throw","INTJ"
"M20312509BID","Version 19","cookie",568,"smash","smash","smash","INTJ"
"M20312509BID","Version 19","cookie",568,"cut","cut","cut","VERB"
"M20312509BID","Version 19","cookie",568,"mold together","mold","mold","NOUN"
"M20312509BID","Version 19","cookie",568,"mold together","together","together","ADV"
"M20312509BID","Version 19","lubrication",550,"can use on car","can","can","AUX"
"M20312509BID","Version 19","lubrication",550,"can use on car","use","use","VERB"
"M20312509BID","Version 19","lubrication",550,"can use on car","car","car","NOUN"
"M20312509BID","Version 19","lubrication",550,"smear","smear","smear","ADJ"
"M20312509BID","Version 19","godparent",552,"support","support","support","NOUN"
"M20312509BID","Version 19","godparent",552,"take care of","take","take","VERB"
"M20312509BID","Version 19","godparent",552,"take care of","care","care","NOUN"
"M20312509BID","Version 19","godparent",552,"live with","live","live","VERB"
"M20312509BID","Version 19","godparent",552,"provide to","provide","provide","VERB"
"M20312509BID","Version 19","godparent",552,"hug","hug","hug","X"
"M20312509BID","Version 19","godparent",552,"love","love","love","NOUN"
"M20312509BID","Version 19","toe",566,"stub it","stub","stub","NOUN"
"M20312509BID","Version 19","toe",566,"walk","walk","walk","VERB"
"M20312509BID","Version 19","toe",566,"paint","paint","paint","VERB"
"M20312509BID","Version 19","toe",566,"cut nails","cut","cut","VERB"
"M20312509BID","Version 19","toe",566,"cut nails","nails","nails","NOUN"
"M20312509BID","Version 19","bagpipes",551,"play","play","play","VERB"
"M20312509BID","Version 19","bagpipes",551,"blow","blow","blow","VERB"
"M20312509BID","Version 19","bagpipes",551,"clean","clean","clean","ADJ"
"M20312509BID","Version 19","bagpipes",551,"take","take","take","VERB"
"M20312509BID","Version 19","switchblade",558,"throw","throw","throw","INTJ"
"M20312509BID","Version 19","switchblade",558,"cute","cute","cute","ADJ"
"M20312509BID","Version 19","switchblade",558,"use","use","use","VERB"
"M20312509BID","Version 19","switchblade",558,"keep","keep","keep","VERB"
"M20312509BID","Version 19","switchblade",558,"open","open","open","ADJ"
"M20312509BID","Version 19","switchblade",558,"close","close","close","ADJ"
"M20312509BID","Version 19","saltwater",546,"sea animals","sea","sea","NOUN"
"M20312509BID","Version 19","saltwater",546,"sea animals","animals","animal","NOUN"
"M20312509BID","Version 19","saltwater",546,"get rid of bacteria","get","get","VERB"
"M20312509BID","Version 19","saltwater",546,"get rid of bacteria","rid","rid","ADJ"
"M20312509BID","Version 19","saltwater",546,"get rid of bacteria","bacteria","bacteria","NOUN"
"M20312509BID","Version 19","tray",548,"carry","carry","carry","VERB"
"M20312509BID","Version 19","tray",548,"throw","throw","throw","INTJ"
"M20312509BID","Version 19","tray",548,"put things on","put","put","VERB"
"M20312509BID","Version 19","tray",548,"put things on","things","thing","NOUN"
"M20312509BID","Version 19","tray",548,"clean","clean","clean","ADJ"
"M20312509BID","Version 19","derriere",549,"wash","wash","wash","INTJ"
"M20312509BID","Version 19","derriere",549,"hit","hit","hit","VERB"
"M20312509BID","Version 19","yardstick",570,"measure","measure","measure","NOUN"
"M20312509BID","Version 19","yardstick",570,"throw","throw","throw","INTJ"
"M20312509BID","Version 19","yardstick",570,"smack","smack","smack","ADV"
"M20312509BID","Version 19","yardstick",570,"place ","place","place","NOUN"
"M20312509BID","Version 19","kitchen",567,"cook","cook","cake","VERB"
"M20312509BID","Version 19","kitchen",567,"clean","clean","clean","ADJ"
"M20312509BID","Version 19","kitchen",567,"get dirty","get","get","VERB"
"M20312509BID","Version 19","kitchen",567,"get dirty","dirty","dirty","ADJ"
"M20312509BID","Version 19","kitchen",567,"sit","sit","sit","VERB"
"M20312509BID","Version 19","kitchen",567,"make","make","make","VERB"
"M20312509BID","Version 19","kitchen",567,"eat in","eat","eat","VERB"
"M20312509BID","Version 19","goggles",544,"protect eyes","protect","protect","VERB"
"M20312509BID","Version 19","goggles",544,"protect eyes","eyes","eyes","NOUN"
"M20312509BID","Version 19","goggles",544,"throw","throw","throw","INTJ"
"M20312509BID","Version 19","goggles",544,"cut","cut","cut","VERB"
"M20312509BID","Version 19","couch",545,"sit","sit","sit","VERB"
"M20312509BID","Version 19","couch",545,"move","move","move","VERB"
"M20312509BID","Version 19","couch",545,"clean","clean","clean","ADJ"
"M20312509BID","Version 19","couch",545,"lay on","lay","lay","VERB"
"M20312509BID","Version 19","couch",545,"sleep","sleep","sleep","NOUN"
"M20312509BID","Version 19","couch",545,"relax","relax","relax","NOUN"
"M20312509BID","Version 19","backpack",556,"carry","carry","carry","VERB"
"M20312509BID","Version 19","backpack",556,"throw","throw","throw","INTJ"
"M20312509BID","Version 19","backpack",556,"take","take","take","VERB"
"M20312509BID","Version 19","raft",565,"sit in","sit","sit","VERB"
"M20312509BID","Version 19","raft",565,"blow up","blow","blow","VERB"
"M20312509BID","Version 19","raft",565,"carry","carry","carry","VERB"
"M20312509BID","Version 19","raft",565,"punch","punch","punch","NOUN"
"M20312509BID","Version 19","raft",565,"sit on","sit","sit","VERB"
"M20312509BID","Version 19","raft",565,"lay on ","lay","lay","VERB"
"M20312509BID","Version 19","cage",563,"put things in","put","put","VERB"
"M20312509BID","Version 19","cage",563,"put things in","things","thing","NOUN"
"M20312509BID","Version 19","cage",563,"keep something contained","keep","keep","VERB"
"M20312509BID","Version 19","cage",563,"keep something contained","something","something","PRON"
"M20312509BID","Version 19","cage",563,"keep something contained","contained","contain","VERB"
"M20312509BID","Version 19","cage",563,"store ","store","store","NOUN"
"M20312509BID","Version 19","letterbox",560,"put letters in","put","put","VERB"
"M20312509BID","Version 19","letterbox",560,"put letters in","letters","letter","NOUN"
"M20312509BID","Version 19","letterbox",560,"take letters out","take","take","VERB"
"M20312509BID","Version 19","letterbox",560,"take letters out","letters","letter","NOUN"
"M20312509BID","Version 19","letterbox",560,"storage","storage","storage","NOUN"
"M20312509BID","Version 19","barley",547,"cut","cut","cut","VERB"
"M20312509BID","Version 19","barley",547,"grow","grow","grow","VERB"
"M20312509BID","Version 19","barley",547,"water","water","water","NOUN"
"M20312509BID","Version 19","barley",547,"bake","bake","bake","VERB"
"M20312509BID","Version 19","barley",547,"cook","cook","cake","VERB"
"M20312509BID","Version 19","barley",547,"wash","wash","wash","INTJ"
"M20312509BID","Version 19","barley",547,"store","store","store","NOUN"
"M20312509BID","Version 19","woodcutter",561,"cut wood","cut","cut","VERB"
"M20312509BID","Version 19","woodcutter",561,"cut wood","wood","wood","NOUN"
"M20312509BID","Version 19","woodcutter",561,"cut other things","cut","cut","VERB"
"M20312509BID","Version 19","woodcutter",561,"cut other things","things","thing","NOUN"
"M20312509BID","Version 19","tear",557,"cry","cry","cry","VERB"
"M20312509BID","Version 19","tear",557,"wipe","wipe","wipe","INTJ"
"M20312509BID","Version 19","silkworm",571,"make silk","make","make","VERB"
"M20312509BID","Version 19","silkworm",571,"make silk","silk","silk","NOUN"
"M20312509BID","Version 19","silkworm",571,"throw","throw","throw","INTJ"
"M20312509BID","Version 19","silkworm",571,"smash","smash","smash","INTJ"
"M20312509BID","Version 19","silkworm",571,"raise","raise","raise","VERB"
"M20312509BID","Version 19","treadmill",569,"run","run","run","NOUN"
"M20312509BID","Version 19","treadmill",569,"walk","walk","walk","VERB"
"M20312509BID","Version 19","treadmill",569,"crawl","crawl","crawl","NOUN"
"M20312509BID","Version 19","treadmill",569,"move","move","move","VERB"
"M20312639","Version 33","reindeer",977,"santa","santa","santa","NOUN"
"M20312639","Version 33","reindeer",977,"winter","winter","winter","NOUN"
"M20312639","Version 33","reindeer",977,"snow","snow","snow","NOUN"
"M20312639","Version 33","reindeer",977,"animal","animal","animal","NOUN"
"M20312639","Version 33","reindeer",977,"brown","brown","brown","ADJ"
"M20312639","Version 33","reindeer",977,"tall trees ","tall","tall","ADJ"
"M20312639","Version 33","reindeer",977,"tall trees ","trees","tree","NOUN"
"M20312639","Version 33","magician",974,"magic","magic","magic","NOUN"
"M20312639","Version 33","magician",974,"black hat","black","black","ADJ"
"M20312639","Version 33","magician",974,"black hat","hat","hat","NOUN"
"M20312639","Version 33","magician",974,"cape","cape","cape","NOUN"
"M20312639","Version 33","magician",974,"tricks","tricks","trick","NOUN"
"M20312639","Version 33","magician",974,"cards","cards","card","NOUN"
"M20312639","Version 33","magician",974,"flowers","flowers","flower","NOUN"
"M20312639","Version 33","magician",974,"boxes ","boxes","box","NOUN"
"M20312639","Version 33","sage",985,"air","air","air","NOUN"
"M20312639","Version 33","termite",971,"bug","bug","bug","NOUN"
"M20312639","Version 33","termite",971,"kill ","kill","kill","VERB"
"M20312639","Version 33","termite",971,"destroy ","destroy","destroy","VERB"
"M20312639","Version 33","hose",970,"water","water","water","NOUN"
"M20312639","Version 33","hose",970,"plants","plants","plant","NOUN"
"M20312639","Version 33","hose",970,"green","green","green","ADJ"
"M20312639","Version 33","hose",970,"hous","house","house","NOUN"
"M20312639","Version 33","film",963,"watch","watch","watch","VERB"
"M20312639","Version 33","film",963,"make","make","make","VERB"
"M20312639","Version 33","film",963,"tv","tv","tv","X"
"M20312639","Version 33","film",963,"videos","videos","video","NOUN"
"M20312639","Version 33","film",963,"youtube","youtube","youtube","PROPN"
"M20312639","Version 33","film",963,"netflix","netflix","netflix","SYM"
"M20312639","Version 33","film",963,"hbomax","hbomax","hbomax","SYM"
"M20312639","Version 33","film",963,"hulu","hulu","hulu","X"
"M20312639","Version 33","mannequin",983,"stores","stores","store","NOUN"
"M20312639","Version 33","mannequin",983,"fake people","fake","fake","ADJ"
"M20312639","Version 33","mannequin",983,"fake people","people","people","NOUN"
"M20312639","Version 33","mannequin",983,"clothes ","clothes","clothe","NOUN"
"M20312639","Version 33","outlet",988,"clothes","clothes","clothe","NOUN"
"M20312639","Version 33","outlet",988,"buying things","buying","buy","VERB"
"M20312639","Version 33","outlet",988,"buying things","things","thing","NOUN"
"M20312639","Version 33","outlet",988,"plug in ","plug","plug","X"
"M20312639","Version 33","luggage",972,"store things","store","store","NOUN"
"M20312639","Version 33","luggage",972,"store things","things","thing","NOUN"
"M20312639","Version 33","luggage",972,"vacation","vacation","vacation","NOUN"
"M20312639","Version 33","luggage",972,"lots of things","lots","lot","NOUN"
"M20312639","Version 33","luggage",972,"lots of things","things","thing","NOUN"
"M20312639","Version 33","baseball",976,"small white ball","small","small","ADJ"
"M20312639","Version 33","baseball",976,"small white ball","white","white","ADJ"
"M20312639","Version 33","baseball",976,"small white ball","ball","ball","NOUN"
"M20312639","Version 33","baseball",976,"throw","throw","throw","INTJ"
"M20312639","Version 33","baseball",976,"field","field","field","NOUN"
"M20312639","Version 33","baseball",976,"bases","bases","basis","NOUN"
"M20312639","Version 33","baseball",976,"international","international","international","ADJ"
"M20312639","Version 33","baseball",976,"games ","games","game","NOUN"
"M20312639","Version 33","washcloth",962,"cleaning ","cleaning","cleaning","NOUN"
"M20312639","Version 33","straw",980,"drink from","drink","drink","NOUN"
"M20312639","Version 33","straw",980,"to make things out of","make","make","VERB"
"M20312639","Version 33","straw",980,"to make things out of","things","thing","NOUN"
"M20312639","Version 33","straw",980,"can be grown ","can","can","AUX"
"M20312639","Version 33","straw",980,"can be grown ","grown","grow","VERB"
"M20312639","Version 33","sculpture",978,"made","made","make","VERB"
"M20312639","Version 33","sculpture",978,"creation","creation","creation","NOUN"
"M20312639","Version 33","sculpture",978,"has meaning","meaning","mean","VERB"
"M20312639","Version 33","sculpture",978,"art","art","art","NOUN"
"M20312639","Version 33","balloon",966,"to blow","blow","blow","VERB"
"M20312639","Version 33","balloon",966,"special occasions ","special","special","ADJ"
"M20312639","Version 33","balloon",966,"special occasions ","occasions","occasion","NOUN"
"M20312639","Version 33","mango",968,"to eat ","eat","eat","VERB"
"M20312639","Version 33","cadet",987,"for leadership","leadership","leadership","NOUN"
"M20312639","Version 33","cadet",987,"someone to look up to ","someone","someone","PRON"
"M20312639","Version 33","cadet",987,"someone to look up to ","look","look","VERB"
"M20312639","Version 33","fabric",965,"to make clothes ","make","make","VERB"
"M20312639","Version 33","fabric",965,"to make clothes ","clothes","clothe","NOUN"
"M20312639","Version 33","handshake",982,"to say hello","say","say","VERB"
"M20312639","Version 33","handshake",982,"to say hello","hello","hello","INTJ"
"M20312639","Version 33","handshake",982,"or be cool ","cool","cool","ADJ"
"M20312639","Version 33","bedroom",990,"to sleep or chill or do other things in ","sleep","sleep","NOUN"
"M20312639","Version 33","bedroom",990,"to sleep or chill or do other things in ","chill","chill","NOUN"
"M20312639","Version 33","bedroom",990,"to sleep or chill or do other things in ","things","thing","NOUN"
"M20312639","Version 33","drawing",967,"to feel or art ","feel","feel","VERB"
"M20312639","Version 33","drawing",967,"to feel or art ","art","art","NOUN"
"M20312639","Version 33","hairpiece",986,"to hold hair together ","hold","hold","INTJ"
"M20312639","Version 33","hairpiece",986,"to hold hair together ","hair","hair","NOUN"
"M20312639","Version 33","hairpiece",986,"to hold hair together ","together","together","ADV"
"M20312639","Version 33","senorita",989,"a women","women","woman","NOUN"
"M20312639","Version 33","dime",979,"to pay for things ","pay","pay","VERB"
"M20312639","Version 33","dime",979,"to pay for things ","things","thing","NOUN"
"M20312639","Version 33","cowskin",984,"to wear or see ","wear","wear","VERB"
"M20312639","Version 33","cowskin",984,"to wear or see ","see","see","VERB"
"M20312639","Version 33","pajama",964,"to sleep in ","sleep","sleep","NOUN"
"M20313990_JH","Version 20","antennae",588,"sensory","sensory","sensory","ADJ"
"M20313990_JH","Version 20","antennae",588,"transmit radiowaves","transmit","transmit","VERB"
"M20313990_JH","Version 20","antennae",588,"transmit radiowaves","radiowave","radiowave","NOUN"
"M20313990_JH","Version 20","hashish",585,"abused","abused","abuse","VERB"
"M20313990_JH","Version 20","seedling",583,"planted","planted","plan","VERB"
"M20313990_JH","Version 20","seedling",583,"grow","grow","grow","VERB"
"M20313990_JH","Version 20","seedling",583,"sprout","sprout","sprout","NOUN"
"M20313990_JH","Version 20","obstetrician",599,"delivers babies","delivers","deliver","NOUN"
"M20313990_JH","Version 20","obstetrician",599,"delivers babies","babies","baby","NOUN"
"M20313990_JH","Version 20","theatergoer",582,"goes to theaters","goes","go","VERB"
"M20313990_JH","Version 20","theatergoer",582,"goes to theaters","theaters","theaters","NOUN"
"M20313990_JH","Version 20","rodent",592,"pet","pet","pet","NOUN"
"M20313990_JH","Version 20","rodent",592,"contain","contain","contain","NOUN"
"M20313990_JH","Version 20","rodent",592,"feed","feed","feed","NOUN"
"M20313990_JH","Version 20","rodent",592,"bathe","bathe","bato","NOUN"
"M20313990_JH","Version 20","rodent",592,"kill","kill","kill","VERB"
"M20313990_JH","Version 20","firewood",594,"burn","burn","burn","VERB"
"M20313990_JH","Version 20","firewood",594,"camping","camping","camp","VERB"
"M20313990_JH","Version 20","firewood",594,"cutting","cutting","cut","VERB"
"M20313990_JH","Version 20","cocoa",575,"making coffee","making","make","NOUN"
"M20313990_JH","Version 20","cocoa",575,"making coffee","coffee","coffee","NOUN"
"M20313990_JH","Version 20","cocoa",575,"making chocolate","making","make","NOUN"
"M20313990_JH","Version 20","cocoa",575,"making chocolate","chocolate","chocolate","NOUN"
"M20313990_JH","Version 20","cocoa",575,"harvest","harvest","harvest","ADJ"
"M20313990_JH","Version 20","craftsman",586,"building","building","building","NOUN"
"M20313990_JH","Version 20","craftsman",586,"hire","hire","hire","VERB"
"M20313990_JH","Version 20","sketchbook",593,"draw","draw","dree","VERB"
"M20313990_JH","Version 20","sketchbook",593,"floorplan","floorplan","floorplan","NOUN"
"M20313990_JH","Version 20","sketchbook",593,"brainstorm","brainstorm","brainstorm","NOUN"
"M20313990_JH","Version 20","instructor",581,"learn","learn","learn","VERB"
"M20313990_JH","Version 20","instructor",581,"listen","listen","listen","VERB"
"M20313990_JH","Version 20","neurologist",596,"surgery","surgery","surgery","NOUN"
"M20313990_JH","Version 20","neurologist",596,"doctor visits","doctor","doctor","NOUN"
"M20313990_JH","Version 20","neurologist",596,"doctor visits","visits","visit","NOUN"
"M20313990_JH","Version 20","neurologist",596,"study","study","study","NOUN"
"M20313990_JH","Version 20","gem",598,"crafted","crafted","craft","VERB"
"M20313990_JH","Version 20","gem",598,"show off","show","show","VERB"
"M20313990_JH","Version 20","gem",598,"buy","buy","buy","VERB"
"M20313990_JH","Version 20","gem",598,"sell","sell","sell","VERB"
"M20313990_JH","Version 20","sedan",587,"drive","drive","drive","VERB"
"M20313990_JH","Version 20","sedan",587,"transportation","transportation","transportation","NOUN"
"M20313990_JH","Version 20","sedan",587,"buy","buy","buy","VERB"
"M20313990_JH","Version 20","sedan",587,"sell","sell","sell","VERB"
"M20313990_JH","Version 20","oilcloth",601,"art","art","art","NOUN"
"M20313990_JH","Version 20","tambourine",580,"perform","perform","perform","VERB"
"M20313990_JH","Version 20","tambourine",580,"noise","noise","noise","NOUN"
"M20313990_JH","Version 20","tambourine",580,"band","band","band","NOUN"
"M20313990_JH","Version 20","shack",584,"buy","buy","buy","VERB"
"M20313990_JH","Version 20","shack",584,"shelter","shelter","shelter","NOUN"
"M20313990_JH","Version 20","shack",584,"hide","hide","hide","NOUN"
"M20313990_JH","Version 20","garage",576,"shelter","shelter","shelter","NOUN"
"M20313990_JH","Version 20","garage",576,"put your car into","put","put","VERB"
"M20313990_JH","Version 20","garage",576,"put your car into","car","car","NOUN"
"M20313990_JH","Version 20","garage",576,"storage","storage","storage","NOUN"
"M20313990_JH","Version 20","poinsettia",577,"plant","plant","plant","NOUN"
"M20313990_JH","Version 20","poinsettia",577,"pluck","pluck","pluck","NOUN"
"M20313990_JH","Version 20","poinsettia",577,"grow","grow","grow","VERB"
"M20313990_JH","Version 20","poinsettia",577,"gifts","gifts","gift","NOUN"
"M20313990_JH","Version 20","poinsettia",577,"buy","buy","buy","VERB"
"M20313990_JH","Version 20","pastry",591,"eat","eat","eat","VERB"
"M20313990_JH","Version 20","pastry",591,"bake","bake","bake","VERB"
"M20313990_JH","Version 20","pastry",591,"sell","sell","sell","VERB"
"M20313990_JH","Version 20","pastry",591,"buy","buy","buy","VERB"
"M20313990_JH","Version 20","pastry",591,"decorate","decorate","decorate","VERB"
"M20313990_JH","Version 20","breasts",590,"nurture","nurture","nurture","VERB"
"M20313990_JH","Version 20","breasts",590,"feed","feed","feed","NOUN"
"M20313990_JH","Version 20","smock",595,"protect","protect","protect","VERB"
"M20313990_JH","Version 20","smock",595,"get dirty","get","get","VERB"
"M20313990_JH","Version 20","smock",595,"get dirty","dirty","dirty","ADJ"
"M20313990_JH","Version 20","smock",595,"wash","wash","wash","INTJ"
"M20313990_JH","Version 20","stepladder",600,"reach areas","reach","reach","NOUN"
"M20313990_JH","Version 20","stepladder",600,"reach areas","areas","area","NOUN"
"M20313990_JH","Version 20","stepladder",600,"move","move","move","VERB"
"M20313990_JH","Version 20","stepladder",600,"climb","climb","climb","VERB"
"M20313990_JH","Version 20","skittle",578,"eat","eat","eat","VERB"
"M20313990_JH","Version 20","skittle",578,"make","make","make","VERB"
"M20313990_JH","Version 20","skittle",578,"buy","buy","buy","VERB"
"M20313990_JH","Version 20","skittle",578,"throw","throw","throw","INTJ"
"M20313990_JH","Version 20","skittle",578,"crush","crush","crush","NOUN"
"M20313990_JH","Version 20","skittle",578,"separate","separate","separate","ADJ"
"M20313990_JH","Version 20","skittle",578,"count","count","count","NOUN"
"M20313990_JH","Version 20","skittle",578,"share","share","share","NOUN"
"M20313990_JH","Version 20","jam",574,"sandwiches","sandwiches","sandwich","NOUN"
"M20313990_JH","Version 20","jam",574,"toast","toast","toast","NOUN"
"M20313990_JH","Version 20","jam",574,"breakfast","breakfast","breakfast","NOUN"
"M20313990_JH","Version 20","jam",574,"spread","spread","spread","NOUN"
"M20313990_JH","Version 20","jam",574,"store in a jar","store","store","NOUN"
"M20313990_JH","Version 20","jam",574,"store in a jar","jar","jar","NOUN"
"M20313990_JH","Version 20","jam",574,"refrigerate","refrigerate","refrigerate","VERB"
"M20313990_JH","Version 20","jam",574,"sell","sell","sell","VERB"
"M20313990_JH","Version 20","flapjack",572,"bake","bake","bake","VERB"
"M20313990_JH","Version 20","flapjack",572,"cook","cook","cake","VERB"
"M20313990_JH","Version 20","flapjack",572,"sell","sell","sell","VERB"
"M20313990_JH","Version 20","flapjack",572,"buy","buy","buy","VERB"
"M20313990_JH","Version 20","flapjack",572,"feed","feed","feed","NOUN"
"M20313990_JH","Version 20","novel",579,"read","read","read","VERB"
"M20313990_JH","Version 20","novel",579,"write","write","write","X"
"M20313990_JH","Version 20","novel",579,"entertainment","entertainment","entertainment","NOUN"
"M20313990_JH","Version 20","novel",579,"put on shelf","put","put","VERB"
"M20313990_JH","Version 20","novel",579,"put on shelf","shelf","shelf","NOUN"
"M20313990_JH","Version 20","novel",579,"publish","publish","publish","VERB"
"M20313990_JH","Version 20","buddy",589,"hangout","hangout","hangout","NOUN"
"M20313990_JH","Version 20","buddy",589,"learn from","learn","learn","VERB"
"M20313990_JH","Version 20","buddy",589,"interact","interact","interact","NOUN"
"M20313990_JH","Version 20","buddy",589,"meet","meet","meet","VERB"
"M20313990_JH","Version 20","buddy",589,"drink","drink","drink","NOUN"
"M20313990_JH","Version 20","buddy",589,"call","call","call","NOUN"
"M20313990_JH","Version 20","crosswalk",597,"walk","walk","walk","VERB"
"M20313990_JH","Version 20","dinner",573,"cook","cook","cake","VERB"
"M20313990_JH","Version 20","dinner",573,"feed","feed","feed","NOUN"
"M20313990_JH","Version 20","dinner",573,"make dinner","make","make","VERB"
"M20313990_JH","Version 20","dinner",573,"make dinner","dinner","dinner","NOUN"
"M20313990_JH","Version 20","dinner",573,"schedule","schedule","schedule","NOUN"
"M20317430_rec","Version 26","thumbscrew",761,"pinning","pinning","pinning","VERB"
"M20317430_rec","Version 26","thumbscrew",761,"stabbing","stabbing","stab","VERB"
"M20317430_rec","Version 26","thumbscrew",761,"drop","drop","drop","VERB"
"M20317430_rec","Version 26","thumbscrew",761,"throw","throw","throw","INTJ"
"M20317430_rec","Version 26","thumbscrew",761,"hanging","hanging","hang","VERB"
"M20317430_rec","Version 26","hatchet",780,"throw","throw","throw","INTJ"
"M20317430_rec","Version 26","hatchet",780,"hit","hit","hit","VERB"
"M20317430_rec","Version 26","hatchet",780,"chop","chop","chop","NOUN"
"M20317430_rec","Version 26","hatchet",780,"collecting","collecting","collect","VERB"
"M20317430_rec","Version 26","hatchet",780,"building","building","building","NOUN"
"M20317430_rec","Version 26","hatchet",780,"destroying ","destroying","destroie","VERB"
"M20317430_rec","Version 26","caretaker",771,"protect","protect","protect","VERB"
"M20317430_rec","Version 26","caretaker",771,"support","support","support","NOUN"
"M20317430_rec","Version 26","caretaker",771,"takes care","takes","take","VERB"
"M20317430_rec","Version 26","caretaker",771,"takes care","care","care","NOUN"
"M20317430_rec","Version 26","caretaker",771,"pay ","pay","pay","VERB"
"M20317430_rec","Version 26","rucksack",756,"carry","carry","carry","VERB"
