"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","affordance_corrected","corrected"
"W10098608AY",34,"Version 76","family","BOI","USM","laugh with","laugh with"
"W10098608AY",34,"Version 76","family","BOI","USM","talk to","talk to"
"W10098608AY",34,"Version 76","family","BOI","USM","take care of","take care of"
"W10098608AY",35,"Version 76","pliers","BOI","USM","tighten things","tighten things"
"W10098608AY",35,"Version 76","pliers","BOI","USM","pull things","pull things"
"W10098608AY",35,"Version 76","pliers","BOI","USM","pinch things","pinch things"
"W10098608AY",35,"Version 76","pliers","BOI","USM","hit things with","hit things with"
"W10098608AY",36,"Version 76","limes","BOI","USM","squeeze","squeeze"
"W10098608AY",36,"Version 76","limes","BOI","USM","smell","smell"
"W10098608AY",36,"Version 76","limes","BOI","USM","taste","taste"
"W10098608AY",36,"Version 76","limes","BOI","USM","mix","mix"
"W10098608AY",36,"Version 76","limes","BOI","USM","cook","cook"
"W10098608AY",36,"Version 76","limes","BOI","USM","cut","cut"
"W10098608AY",37,"Version 76","newsagent","BOI","USM","watch","watch"
"W10098608AY",37,"Version 76","newsagent","BOI","USM","listen","listen"
"W10098608AY",38,"Version 76","sawdust","BOI","USM","smell","smell"
"W10098608AY",38,"Version 76","sawdust","BOI","USM","blow","blow"
"W10098608AY",38,"Version 76","sawdust","BOI","USM","sweep","sweep"
"W10098608AY",39,"Version 76","cornfield","BOI","USM","run","run"
"W10098608AY",39,"Version 76","cornfield","BOI","USM","harvest","harvest"
"W10098608AY",39,"Version 76","cornfield","BOI","USM","hide and seek","hide and seek"
"W10098608AY",39,"Version 76","cornfield","BOI","USM","maze","maze"
"W10098608AY",40,"Version 76","bedclothes","BOI","USM","wrap up in","wrap up in"
"W10098608AY",40,"Version 76","bedclothes","BOI","USM","lay on","lay on"
"W10098608AY",40,"Version 76","bedclothes","BOI","USM","cover up","cover up"
"w10098608AY",11,"Version 1","map","BOI","USM","read","read"
"w10098608AY",11,"Version 1","map","BOI","USM","thrown","thrown"
"w10098608AY",11,"Version 1","map","BOI","USM","crumbled","crumbled"
"w10098608AY",11,"Version 1","map","BOI","USM","drawn on","drawn on"
"w10098608AY",12,"Version 1","spyglass","BOI","USM","looked through","looked through"
"w10098608AY",12,"Version 1","spyglass","BOI","USM","broken","broken"
"w10098608AY",12,"Version 1","spyglass","BOI","USM","stepped on","stepped on"
"w10098608AY",13,"Version 1","boa","BOI","USM","worn","worn"
"w10098608AY",13,"Version 1","boa","BOI","USM","washed","washed"
"w10098608AY",13,"Version 1","boa","BOI","USM","stepped on","stepped on"
"w10098608AY",14,"Version 1","hosiery","BOI","USM","worn","worn"
"w10098608AY",14,"Version 1","hosiery","BOI","USM","washed","washed"
"w10098608AY",14,"Version 1","hosiery","BOI","USM","stepped on","stepped on"
"w10098608AY",14,"Version 1","hosiery","BOI","USM","thrown away","thrown away"
"w10098608AY",14,"Version 1","hosiery","BOI","USM","filled with candy","filled with candy"
"w10098608AY",15,"Version 1","bread","BOI","USM","eaten","eaten"
"w10098608AY",15,"Version 1","bread","BOI","USM","cooked","cooked"
"w10098608AY",16,"Version 1","pin","BOI","USM","entered","entered"
"w10098608AY",17,"Version 1","solicitor","BOI","USM","given order","given order"
"w10098608AY",18,"Version 1","handrail","BOI","USM","hold","hold"
"w10098608AY",19,"Version 1","grease","BOI","USM","pour","pour"
"w10098608AY",19,"Version 1","grease","BOI","USM","cook","cook"
"w10098608AY",19,"Version 1","grease","BOI","USM","mix","mix"
"w10098608AY",19,"Version 1","grease","BOI","USM","heat up","heat up"
"w10098608AY",19,"Version 1","grease","BOI","USM","slip on","slip on"
"w10098608AY",20,"Version 1","florist","BOI","USM","make arrangements","make arrangements"
"w10098608AY",20,"Version 1","florist","BOI","USM","decorate","decorate"
"w10098608AY",21,"Version 1","tomahawk","BOI","USM","cut with","cut with"
"w10098608AY",21,"Version 1","tomahawk","BOI","USM","throw","throw"
"w10098608AY",21,"Version 1","tomahawk","BOI","USM","hammer with","hammer with"
"w10098608AY",22,"Version 1","seat","BOI","USM","sit on","sit on"
"w10098608AY",22,"Version 1","seat","BOI","USM","stand on","stand on"
"w10098608AY",22,"Version 1","seat","BOI","USM","rest objects on","rest objects on"
"w10098608AY",23,"Version 1","sandbox","BOI","USM","play in","play in"
"w10098608AY",23,"Version 1","sandbox","BOI","USM","litter box","litter box"
"w10098608AY",23,"Version 1","sandbox","BOI","USM","plant things in","plant things in"
"w10098608AY",24,"Version 1","mint","BOI","USM","eat","eat"
"w10098608AY",24,"Version 1","mint","BOI","USM","throw","throw"
"w10098608AY",24,"Version 1","mint","BOI","USM","melt","melt"
"w10098608AY",24,"Version 1","mint","BOI","USM","mix","mix"
"w10098608AY",24,"Version 1","mint","BOI","USM","crush","crush"
"w10098608AY",24,"Version 1","mint","BOI","USM","give away","give away"
"w10098608AY",25,"Version 1","cayenne","BOI","USM","mix","mix"
"w10098608AY",25,"Version 1","cayenne","BOI","USM","smell","smell"
"w10098608AY",25,"Version 1","cayenne","BOI","USM","pour onto things","pour onto things"
"w10098608AY",25,"Version 1","cayenne","BOI","USM","keep bug out garden","keep bug out garden"
"w10098608AY",25,"Version 1","cayenne","BOI","USM","plant","plant"
"w10098608AY",26,"Version 1","joint","BOI","USM","attach bones","attach bones"
"w10098608AY",26,"Version 1","joint","BOI","USM","give range of motion","give range of motion"
"w10098608AY",27,"Version 1","wishbone","BOI","USM","break to make a wish","break to make a wish"
"w10098608AY",27,"Version 1","wishbone","BOI","USM","hold bones together","hold bones together"
"w10098608AY",27,"Version 1","wishbone","BOI","USM","throw","throw"
"w10098608AY",28,"Version 1","tit","BOI","USM","watch","watch"
"w10098608AY",28,"Version 1","tit","BOI","USM","feed","feed"
"w10098608AY",30,"Version 1","masturbate","BOI","USM","enjoy","enjoy"
"w10098608AY",31,"Version 1","decor","BOI","USM","take pictures in front of","take pictures in front of"
"w10098608AY",31,"Version 1","decor","BOI","USM","clean up","clean up"
"w10098608AY",31,"Version 1","decor","BOI","USM","share ","share "
"w10098608AY",32,"Version 1","stationary","BOI","USM","write on","write on"
"w10098608AY",32,"Version 1","stationary","BOI","USM","throw away","throw away"
"w10098608AY",32,"Version 1","stationary","BOI","USM","decorate with","decorate with"
"w10098608AY",33,"Version 1","tablespoon","BOI","USM","eat with","eat with"
"w10098608AY",33,"Version 1","tablespoon","BOI","USM","hit things","hit things"
"w10098608AY",33,"Version 1","tablespoon","BOI","USM","measure things","measure things"
"w10098608AY",33,"Version 1","tablespoon","BOI","USM","scoop things","scoop things"
"w10098608AY",33,"Version 1","tablespoon","BOI","USM","dig","dig"
"w10098608AY",33,"Version 1","tablespoon","BOI","USM","balance eggs in a race","balance eggs in a race"
"w10098608AY",33,"Version 1","tablespoon","BOI","USM","throw","throw"
"w10098608AY",33,"Version 1","tablespoon","BOI","USM","mix with","mix with"
"w10098608AY",34,"Version 1","ladle","BOI","USM","scoop with","scoop with"
"w10098608AY",34,"Version 1","ladle","BOI","USM","stir with","stir with"
"w10098608AY",34,"Version 1","ladle","BOI","USM","hit with","hit with"
"w10098608AY",34,"Version 1","ladle","BOI","USM","throw ","throw "
"w10098608AY",35,"Version 1","petticoat","BOI","USM","cover up","cover up"
"w10098608AY",35,"Version 1","petticoat","BOI","USM","wear","wear"
"w10098608AY",35,"Version 1","petticoat","BOI","USM","wash","wash"
"w10098608AY",35,"Version 1","petticoat","BOI","USM","cut and use as rag","cut and use as rag"
"w10098608AY",36,"Version 1","merchandise","BOI","USM","buy","buy"
"w10098608AY",36,"Version 1","merchandise","BOI","USM","sell","sell"
"w10098608AY",36,"Version 1","merchandise","BOI","USM","trade ","trade "
"w10098608AY",37,"Version 1","lanyard","BOI","USM","hang id and items","hang id and items"
"w10098608AY",37,"Version 1","lanyard","BOI","USM","tie objects together","tie objects together"
"w10098608AY",37,"Version 1","lanyard","BOI","USM","measure things","measure things"
"w10098608AY",37,"Version 1","lanyard","BOI","USM","hold up hair","hold up hair"
"w10098608AY",37,"Version 1","lanyard","BOI","USM","cut certain things","cut certain things"
"w10098608AY",38,"Version 1","parsley","BOI","USM","decorate food","decorate food"
"w10098608AY",38,"Version 1","parsley","BOI","USM","plant","plant"
"w10098608AY",38,"Version 1","parsley","BOI","USM","cut","cut"
"w10098608AY",38,"Version 1","parsley","BOI","USM","taste","taste"
"w10098608AY",38,"Version 1","parsley","BOI","USM","smell","smell"
"w10098608AY",39,"Version 1","bloomers","BOI","USM","wear","wear"
"w10098608AY",39,"Version 1","bloomers","BOI","USM","cut for rags","cut for rags"
"w10098608AY",40,"Version 1","briefcase","BOI","USM","hold paper","hold paper"
"w10098608AY",40,"Version 1","briefcase","BOI","USM","hit people with","hit people with"
"W10099678_JL",11,"Version 85","whip","BOI","USM","cracked","cracked"
"W10099678_JL",11,"Version 85","whip","BOI","USM","broken","broken"
"W10099678_JL",11,"Version 85","whip","BOI","USM","and wrapped up","and wrapped up"
"W10099678_JL",12,"Version 85","mother","BOI","USM","take me to school","take me to school"
"W10099678_JL",12,"Version 85","mother","BOI","USM","buy me food","buy me food"
"W10099678_JL",12,"Version 85","mother","BOI","USM","and read to me","and read to me"
"W10099678_JL",13,"Version 85","opium","BOI","USM","taken","taken"
"W10099678_JL",13,"Version 85","opium","BOI","USM","thrown up","thrown up"
"W10099678_JL",13,"Version 85","opium","BOI","USM","and crushed","and crushed"
"W10099678_JL",14,"Version 85","basin","BOI","USM","swam in","swam in"
"W10099678_JL",14,"Version 85","basin","BOI","USM","fished in","fished in"
"W10099678_JL",14,"Version 85","basin","BOI","USM","and jumped in","and jumped in"
"W10099678_JL",15,"Version 85","condom","BOI","USM","put on","put on"
"W10099678_JL",15,"Version 85","condom","BOI","USM","taken off","taken off"
"W10099678_JL",15,"Version 85","condom","BOI","USM","and broken","and broken"
"W10099678_JL",16,"Version 85","medicine","BOI","USM","taken","taken"
"W10099678_JL",16,"Version 85","medicine","BOI","USM","crushed","crushed"
"W10099678_JL",16,"Version 85","medicine","BOI","USM","and halfed","and an"
"W10099678_JL",17,"Version 85","lunch","BOI","USM","eaten","eaten"
"W10099678_JL",17,"Version 85","lunch","BOI","USM","enjoyed","enjoyed"
"W10099678_JL",17,"Version 85","lunch","BOI","USM","and lost","and lost"
"W10099678_JL",18,"Version 85","shack","BOI","USM","torn down","torn down"
"W10099678_JL",18,"Version 85","shack","BOI","USM","lived in","lived in"
"W10099678_JL",18,"Version 85","shack","BOI","USM","and storage","and storage"
"W10099678_JL",19,"Version 85","herb","BOI","USM","eaten","eaten"
"W10099678_JL",19,"Version 85","herb","BOI","USM","cooked with","cooked with"
"W10099678_JL",19,"Version 85","herb","BOI","USM","and smoked","and smoked"
"W10099678_JL",20,"Version 85","marigold","BOI","USM","smelled","smelled"
"W10099678_JL",20,"Version 85","marigold","BOI","USM","put on display","put on display"
"W10099678_JL",20,"Version 85","marigold","BOI","USM","and put in a boque","and put in a an"
"W10099678_JL",21,"Version 85","pilot","BOI","USM","watched and enjoyed","watched and enjoyed"
"W10099678_JL",22,"Version 85","shirttail","BOI","USM","hemmed","hemmed"
"W10099678_JL",22,"Version 85","shirttail","BOI","USM","taken out","taken out"
"W10099678_JL",22,"Version 85","shirttail","BOI","USM","and worn out","and worn out"
"W10099678_JL",23,"Version 85","snot","BOI","USM","wiped","wiped"
"W10099678_JL",23,"Version 85","snot","BOI","USM","blown out","blown out"
"W10099678_JL",23,"Version 85","snot","BOI","USM","and sucked out","and sucked out"
"W10099678_JL",24,"Version 85","firebox","BOI","USM","keep people warm","keep people warm"
"W10099678_JL",24,"Version 85","firebox","BOI","USM","make fires in","make fires in"
"W10099678_JL",24,"Version 85","firebox","BOI","USM","and enjoyed","and enjoyed"
"W10099678_JL",25,"Version 85","bill","BOI","USM","payed and passed due","payed and passed due"
"W10099678_JL",26,"Version 85","policewoman","BOI","USM","protector","protector"
"W10099678_JL",26,"Version 85","policewoman","BOI","USM","brave","brave"
"W10099678_JL",26,"Version 85","policewoman","BOI","USM","and loved","and loved"
"W10099678_JL",27,"Version 85","cloak","BOI","USM","warmth","warmth"
"W10099678_JL",27,"Version 85","cloak","BOI","USM","mysterious","mysterious"
"W10099678_JL",27,"Version 85","cloak","BOI","USM","and accessory","and accessory"
"W10099678_JL",28,"Version 85","basket","BOI","USM","put food in","put food in"
"W10099678_JL",28,"Version 85","basket","BOI","USM","flowers in","flowers in"
"W10099678_JL",28,"Version 85","basket","BOI","USM","and given as gift","and given as gift"
"W10099678_JL",29,"Version 85","grave","BOI","USM","dug","dug"
"W10099678_JL",29,"Version 85","grave","BOI","USM","buried","buried"
"W10099678_JL",29,"Version 85","grave","BOI","USM","and sad","and sad"
"W10099678_JL",30,"Version 85","hardware","BOI","USM","stored","stored"
"W10099678_JL",30,"Version 85","hardware","BOI","USM","building stuff","building stuff"
"W10099678_JL",30,"Version 85","hardware","BOI","USM","and decoration ","and decoration "
"W10099678_JL",31,"Version 85","man","BOI","USM","marry","marry"
"W10099678_JL",31,"Version 85","man","BOI","USM","handyman","handyman"
"W10099678_JL",31,"Version 85","man","BOI","USM","and love","and love"
"W10099678_JL",32,"Version 85","intern","BOI","USM","file","file"
"W10099678_JL",32,"Version 85","intern","BOI","USM","plan","plan"
"W10099678_JL",32,"Version 85","intern","BOI","USM","and run errands ","and run errands "
"W10099678_JL",33,"Version 85","cleavers","BOI","USM","chop meat","chop meat"
"W10099678_JL",33,"Version 85","cleavers","BOI","USM","veggies","veggies"
"W10099678_JL",33,"Version 85","cleavers","BOI","USM","and bread ","and bread "
"W10099678_JL",34,"Version 85","opal","BOI","USM","ring","ring"
"W10099678_JL",34,"Version 85","opal","BOI","USM","necklace","necklace"
"W10099678_JL",34,"Version 85","opal","BOI","USM","and earrings ","and earrings "
"W10099678_JL",35,"Version 85","trailer","BOI","USM","lived in","lived in"
"W10099678_JL",35,"Version 85","trailer","BOI","USM","watched","watched"
"W10099678_JL",35,"Version 85","trailer","BOI","USM","and enjoyed","and enjoyed"
"W10099678_JL",36,"Version 85","toe","BOI","USM","cleaned","cleaned"
"W10099678_JL",36,"Version 85","toe","BOI","USM","shaved","shaved"
"W10099678_JL",36,"Version 85","toe","BOI","USM","and helps walk","and helps walk"
"W10099678_JL",37,"Version 85","fishbone","BOI","USM","thrown away","thrown away"
"W10099678_JL",37,"Version 85","fishbone","BOI","USM","eaten by dog","eaten by dog"
"W10099678_JL",37,"Version 85","fishbone","BOI","USM","and burned","and burned"
"W10099678_JL",38,"Version 85","cup","BOI","USM","stacked","stacked"
"W10099678_JL",38,"Version 85","cup","BOI","USM","crushed","crushed"
"W10099678_JL",38,"Version 85","cup","BOI","USM","and holds drink","and holds drink"
"W10099678_JL",39,"Version 85","closet","BOI","USM","storage","storage"
"W10099678_JL",39,"Version 85","closet","BOI","USM","study room","study room"
"W10099678_JL",39,"Version 85","closet","BOI","USM","and hide out","and hide out"
"W10099678_JL",40,"Version 85","dagger","BOI","USM","weapon","weapon"
"W10099678_JL",40,"Version 85","dagger","BOI","USM","self defense","self defense"
"W10099678_JL",40,"Version 85","dagger","BOI","USM","and decor","and decor"
"w10100930_jdj",11,"Version 61","rice","BOI","USM","eaten","eaten"
"w10100930_jdj",11,"Version 61","rice","BOI","USM","cooked","cooked"
"w10100930_jdj",11,"Version 61","rice","BOI","USM","boiled","boiled"
"w10100930_jdj",11,"Version 61","rice","BOI","USM","picked","picked"
"w10100930_jdj",12,"Version 61","mousse","BOI","USM","put in hair","put in hair"
"w10100930_jdj",13,"Version 61","icepick","BOI","USM","used to pick ice","used to pick ice"
"w10100930_jdj",14,"Version 61","sandwich","BOI","USM","eaten","eaten"
"w10100930_jdj",14,"Version 61","sandwich","BOI","USM","made","made"
"w10100930_jdj",14,"Version 61","sandwich","BOI","USM","pressed","pressed"
"w10100930_jdj",15,"Version 61","skillet","BOI","USM","clean","clean"
"w10100930_jdj",15,"Version 61","skillet","BOI","USM","cooked with","cooked with"
"w10100930_jdj",16,"Version 61","employee","BOI","USM","hired","hired"
"w10100930_jdj",16,"Version 61","employee","BOI","USM","worked","worked"
"w10100930_jdj",16,"Version 61","employee","BOI","USM","fired","fired"
"w10100930_jdj",17,"Version 61","burglar","BOI","USM","jailed","jailed"
"w10100930_jdj",18,"Version 61","tailor","BOI","USM","sew clothes","sew clothes"
"w10100930_jdj",19,"Version 61","greenhouse","BOI","USM","put plants in","put plants in"
"w10100930_jdj",20,"Version 61","film","BOI","USM","watched","watched"
"w10100930_jdj",20,"Version 61","film","BOI","USM","made","made"
"w10100930_jdj",20,"Version 61","film","BOI","USM","reviewed","reviewed"
"w10100930_jdj",21,"Version 61","strap","BOI","USM","hold stuff up with","hold stuff up with"
"w10100930_jdj",22,"Version 61","guillotine","BOI","USM","punishment","punishment"
"w10100930_jdj",23,"Version 61","lamplighter","BOI","USM","used to light lamps","used to light lamps"
"w10100930_jdj",24,"Version 61","chairperson","BOI","USM","judged","judged"
