"Username","Trial","Condition.Number","Condition.Notes","Stimuli.Cue","Procedure.Item","Procedure.Max.Time","Procedure.Min.Time","Response.RT","Response.RTfirst","Response.RTlast","affordance","affordance_corrected","affordance_lemma","POS"
"10043633MWA",13,11,"List 36","alfalfa",1074,"-","-",30951,7184,16502,"listened","listened","listen","VERB"
"10043633MWA",13,11,"List 36","alfalfa",1074,"-","-",30951,7184,16502,"watched","watched","watch","VERB"
"10043633MWA",13,11,"List 36","alfalfa",1074,"-","-",30951,7184,16502,"talk","talk","talk","VERB"
"10043633MWA",14,11,"List 36","evergreen",1079,"-","-",23631,13599,22337,"seen","seen","see","VERB"
"10043633MWA",14,11,"List 36","evergreen",1079,"-","-",23631,13599,22337,"sold","sold","sell","VERB"
"10043633MWA",14,11,"List 36","evergreen",1079,"-","-",23631,13599,22337,"cut","cut","cut","VERB"
"10043633MWA",14,11,"List 36","evergreen",1079,"-","-",23631,13599,22337,"viewed","viewed","viewed","VERB"
"10043633MWA",15,11,"List 36","flashbulb",1077,"-","-",20826,2940,20705,"broken","broken","break","VERB"
"10043633MWA",15,11,"List 36","flashbulb",1077,"-","-",20826,2940,20705,"turned","turned","turn","VERB"
"10043633MWA",15,11,"List 36","flashbulb",1077,"-","-",20826,2940,20705,"turned","turned","turn","VERB"
"10043633MWA",15,11,"List 36","flashbulb",1077,"-","-",20826,2940,20705,"bought","bought","buy","NOUN"
"10043633MWA",15,11,"List 36","flashbulb",1077,"-","-",20826,2940,20705,"sold","sold","sell","VERB"
"10043633MWA",17,11,"List 36","llama",1055,"-","-",20252,1363,17069,"sold","sold","sell","VERB"
"10043633MWA",17,11,"List 36","llama",1055,"-","-",20252,1363,17069,"rode","rode","rode","VERB"
"10043633MWA",17,11,"List 36","llama",1055,"-","-",20252,1363,17069,"bought","bought","buy","NOUN"
"10043633MWA",17,11,"List 36","llama",1055,"-","-",20252,1363,17069,"viewed","viewed","viewed","VERB"
"10043633MWA",17,11,"List 36","llama",1055,"-","-",20252,1363,17069,"kicked","kicked","kick","VERB"
"10043633MWA",17,11,"List 36","llama",1055,"-","-",20252,1363,17069,"tripped","tripped","trip","VERB"
"10043633MWA",18,11,"List 36","curler",1069,"-","-",19491,2623,8362,"bought","bought","buy","NOUN"
"10043633MWA",18,11,"List 36","curler",1069,"-","-",19491,2623,8362,"used","used","use","VERB"
"10043633MWA",18,11,"List 36","curler",1069,"-","-",19491,2623,8362,"sold","sold","sell","VERB"
"10043633MWA",19,11,"List 36","leftovers",1071,"-","-",18694,1778,17731,"eaten","eaten","eat","VERB"
"10043633MWA",19,11,"List 36","leftovers",1071,"-","-",18694,1778,17731,"saved","saved","save","VERB"
"10043633MWA",19,11,"List 36","leftovers",1071,"-","-",18694,1778,17731,"made","made","make","VERB"
"10043633MWA",20,11,"List 36","tombstone",1073,"-","-",34025,29817,33711,"bought","bought","buy","NOUN"
"10043633MWA",20,11,"List 36","tombstone",1073,"-","-",34025,29817,33711,"sold","sold","sell","VERB"
"10043633MWA",20,11,"List 36","tombstone",1073,"-","-",34025,29817,33711,"created","created","create","VERB"
"10043633MWA",21,11,"List 36","manicure",1081,"-","-",52688,3475,51744,"bought","bought","buy","NOUN"
"10043633MWA",21,11,"List 36","manicure",1081,"-","-",52688,3475,51744,"sold","sold","sell","VERB"
"10043633MWA",21,11,"List 36","manicure",1081,"-","-",52688,3475,51744,"given","given","give","VERB"
"10043633MWA",22,11,"List 36","teardrop",1065,"-","-",9680,2481,9558,"cried","cried","cry","VERB"
"10043633MWA",22,11,"List 36","teardrop",1065,"-","-",9680,2481,9558,"wiped","wiped","wip","VERB"
"10043633MWA",22,11,"List 36","teardrop",1065,"-","-",9680,2481,9558,"away","away","away","ADV"
"10043633MWA",22,11,"List 36","teardrop",1065,"-","-",9680,2481,9558,"shot","shot","shot","NOUN"
"10043633MWA",23,11,"List 36","harmonica",1062,"-","-",57836,1329,40161,"played","played","play","VERB"
"10043633MWA",23,11,"List 36","harmonica",1062,"-","-",57836,1329,40161,"buzzed","buzzed","buzze","VERB"
"10043633MWA",23,11,"List 36","harmonica",1062,"-","-",57836,1329,40161,"sold","sold","sell","VERB"
"10043633MWA",23,11,"List 36","harmonica",1062,"-","-",57836,1329,40161,"bought","bought","buy","NOUN"
"10043633MWA",24,11,"List 36","drugstore",1080,"-","-",28766,1841,15385,"visited","visited","visit","VERB"
"10043633MWA",24,11,"List 36","drugstore",1080,"-","-",28766,1841,15385,"opened","opened","open","VERB"
"10043633MWA",24,11,"List 36","drugstore",1080,"-","-",28766,1841,15385,"closed","closed","close","ADJ"
"10043633MWA",25,11,"List 36","switchboard",1075,"-","-",3427,2909,3367,"used","used","use","VERB"
"10043633MWA",26,11,"List 36","vitamins",1078,"-","-",12128,3266,8966,"taken","taken","take","VERB"
"10043633MWA",26,11,"List 36","vitamins",1078,"-","-",12128,3266,8966,"sold","sold","sell","VERB"
"10043633MWA",26,11,"List 36","vitamins",1078,"-","-",12128,3266,8966,"bought","bought","buy","NOUN"
"10043633MWA",27,11,"List 36","laxative",1053,"-","-",16937,1576,10654,"taken","taken","take","VERB"
"10043633MWA",27,11,"List 36","laxative",1053,"-","-",16937,1576,10654,"bought","bought","buy","NOUN"
"10043633MWA",27,11,"List 36","laxative",1053,"-","-",16937,1576,10654,"sold","sold","sell","VERB"
"10043633MWA",28,11,"List 36","beagle",1076,"-","-",20047,2170,19642,"played","played","play","VERB"
"10043633MWA",28,11,"List 36","beagle",1076,"-","-",20047,2170,19642,"viewed","viewed","viewed","VERB"
"10043633MWA",28,11,"List 36","beagle",1076,"-","-",20047,2170,19642,"walked","walked","walk","VERB"
"10043633MWA",28,11,"List 36","beagle",1076,"-","-",20047,2170,19642,"rode","rode","rode","VERB"
"10043633MWA",28,11,"List 36","beagle",1076,"-","-",20047,2170,19642,"bought","bought","buy","NOUN"
"10043633MWA",28,11,"List 36","beagle",1076,"-","-",20047,2170,19642,"sold","sold","sell","VERB"
"10043633MWA",29,11,"List 36","screwdriver",1070,"-","-",12955,1641,12829,"bought","bought","buy","NOUN"
"10043633MWA",29,11,"List 36","screwdriver",1070,"-","-",12955,1641,12829,"sold","sold","sell","VERB"
"10043633MWA",29,11,"List 36","screwdriver",1070,"-","-",12955,1641,12829,"used","used","use","VERB"
"10043633MWA",29,11,"List 36","screwdriver",1070,"-","-",12955,1641,12829,"broken","broken","break","VERB"
"10043633MWA",29,11,"List 36","screwdriver",1070,"-","-",12955,1641,12829,"bent","bent","bent","ADJ"
"10043633MWA",30,11,"List 36","houseboat",1072,"-","-",8325,1947,6851,"bought","bought","buy","NOUN"
"10043633MWA",30,11,"List 36","houseboat",1072,"-","-",8325,1947,6851,"sold","sold","sell","VERB"
"10043633MWA",30,11,"List 36","houseboat",1072,"-","-",8325,1947,6851,"rode","rode","rode","VERB"
"10043633MWA",30,11,"List 36","houseboat",1072,"-","-",8325,1947,6851,"broken","broken","break","VERB"
"10043633MWA",31,11,"List 36","telescope",1060,"-","-",7952,1713,7848,"used","used","use","VERB"
"10043633MWA",31,11,"List 36","telescope",1060,"-","-",7952,1713,7848,"broken","broken","break","VERB"
"10043633MWA",31,11,"List 36","telescope",1060,"-","-",7952,1713,7848,"bought","bought","buy","NOUN"
"10043633MWA",31,11,"List 36","telescope",1060,"-","-",7952,1713,7848,"sold","sold","sell","VERB"
"10043633MWA",32,11,"List 36","rain",1068,"-","-",7721,1482,4354,"felt","felt","feel","VERB"
"10043633MWA",32,11,"List 36","rain",1068,"-","-",7721,1482,4354,"caught","caught","catch","NOUN"
"10043633MWA",33,11,"List 36","engine",1066,"-","-",15653,2459,15442,"fix","fix","fix","VERB"
"10043633MWA",33,11,"List 36","engine",1066,"-","-",15653,2459,15442,"broken","broken","break","VERB"
"10043633MWA",33,11,"List 36","engine",1066,"-","-",15653,2459,15442,"bought","bought","buy","NOUN"
"10043633MWA",33,11,"List 36","engine",1066,"-","-",15653,2459,15442,"sold","sold","sell","VERB"
"10043633MWA",34,11,"List 36","saltshaker",1059,"-","-",6704,1401,6504,"broken","broken","break","VERB"
"10043633MWA",34,11,"List 36","saltshaker",1059,"-","-",6704,1401,6504,"sold","sold","sell","VERB"
"10043633MWA",34,11,"List 36","saltshaker",1059,"-","-",6704,1401,6504,"bought","bought","buy","NOUN"
"10043633MWA",35,11,"List 36","male",1058,"-","-",12444,4214,10719,"broken","broken","break","VERB"
"10043633MWA",36,11,"List 36","woodshed",1052,"-","-",4375,1720,4280,"built","built","build","VERB"
"10043633MWA",36,11,"List 36","woodshed",1052,"-","-",4375,1720,4280,"bought","bought","buy","NOUN"
"10043633MWA",36,11,"List 36","woodshed",1052,"-","-",4375,1720,4280,"sold","sold","sell","VERB"
"10043633MWA",37,11,"List 36","lambskin",1056,"-","-",6676,1335,6572,"sold","sold","sell","VERB"
"10043633MWA",37,11,"List 36","lambskin",1056,"-","-",6676,1335,6572,"torn","torn","tear","NOUN"
"10043633MWA",37,11,"List 36","lambskin",1056,"-","-",6676,1335,6572,"bought","bought","buy","NOUN"
"10043633MWA",38,11,"List 36","motorcycle",1067,"-","-",7101,1542,7023,"bought","bought","buy","NOUN"
"10043633MWA",38,11,"List 36","motorcycle",1067,"-","-",7101,1542,7023,"sold","sold","sell","VERB"
"10043633MWA",38,11,"List 36","motorcycle",1067,"-","-",7101,1542,7023,"fixed","fixed","fix","VERB"
"10043633MWA",38,11,"List 36","motorcycle",1067,"-","-",7101,1542,7023,"refurbished","refurbished","refurbish","VERB"
"10043633MWA",39,11,"List 36","mentor",1054,"-","-",5901,2129,5733,"listened","listened","listen","VERB"
"10043633MWA",39,11,"List 36","mentor",1054,"-","-",5901,2129,5733,"bought","bought","buy","NOUN"
"10043633MWA",39,11,"List 36","mentor",1054,"-","-",5901,2129,5733,"sold","sold","sell","VERB"
"10043633MWA",40,11,"List 36","ornament",1063,"-","-",4064,1162,3571,"bought","bought","buy","NOUN"
"10043633MWA",40,11,"List 36","ornament",1063,"-","-",4064,1162,3571,"sold","sold","sell","VERB"
"10043633MWA",40,11,"List 36","ornament",1063,"-","-",4064,1162,3571,"broken","broken","break","VERB"
"10048843AC",11,2,"List 77","pigtail",2291,"-","-",11062,2402,10319,"hair","hair","hair","NOUN"
"10048843AC",11,2,"List 77","pigtail",2291,"-","-",11062,2402,10319,"ponytail","ponytail","ponytail","NOUN"
"10048843AC",11,2,"List 77","pigtail",2291,"-","-",11062,2402,10319,"hot","hot","hot","ADJ"
"10048843AC",12,2,"List 77","clergy",2282,"-","-",4737,3322,3945,"court","court","court","NOUN"
"10048843AC",13,2,"List 77","nameplate",2301,"-","-",4432,2008,3753,"identification","identification","identification","NOUN"
"10048843AC",14,2,"List 77","costumer",2294,"-","-",7705,1834,6679,"buying","buying","buy","VERB"
"10048843AC",14,2,"List 77","costumer",2294,"-","-",7705,1834,6679,"money","money","money","NOUN"
"10048843AC",15,2,"List 77","photograph",2296,"-","-",5055,1093,4386,"picture","picture","picture","NOUN"
"10048843AC",15,2,"List 77","photograph",2296,"-","-",5055,1093,4386,"memories","memories","memories","NOUN"
"10048843AC",16,2,"List 77","mouthwash",2303,"-","-",6393,3401,5007,"fresh","fresh","fresh","ADJ"
"10048843AC",16,2,"List 77","mouthwash",2303,"-","-",6393,3401,5007,"mint","mint","mint","NOUN"
"10048843AC",17,2,"List 77","brisket",2300,"-","-",8296,1209,7604,"food","food","food","NOUN"
"10048843AC",17,2,"List 77","brisket",2300,"-","-",8296,1209,7604,"barbeque","barbecue","barbecue","NOUN"
"10048843AC",17,2,"List 77","brisket",2300,"-","-",8296,1209,7604,"grill","grill","grill","NOUN"
"10048843AC",18,2,"List 77","headset",2305,"-","-",11617,2485,10938,"noise","noise","noise","NOUN"
"10048843AC",18,2,"List 77","headset",2305,"-","-",11617,2485,10938,"quite","quite","quite","ADV"
"10048843AC",18,2,"List 77","headset",2305,"-","-",11617,2485,10938,"focus","focus","focus","NOUN"
"10048843AC",19,2,"List 77","baby",2290,"-","-",7981,1291,6967,"cry","cry","cry","VERB"
"10048843AC",19,2,"List 77","baby",2290,"-","-",7981,1291,6967,"loud","loud","loud","ADV"
"10048843AC",19,2,"List 77","baby",2290,"-","-",7981,1291,6967,"sweet","sweet","sweet","ADJ"
"10048843AC",19,2,"List 77","baby",2290,"-","-",7981,1291,6967,"little","little","little","ADJ"
"10048843AC",20,2,"List 77","iron",2297,"-","-",7647,3184,7127,"cast","cast","cast","NOUN"
"10048843AC",20,2,"List 77","iron",2297,"-","-",7647,3184,7127,"hard","hard","hard","ADJ"
"10048843AC",20,2,"List 77","iron",2297,"-","-",7647,3184,7127,"element","element","element","NOUN"
"10048843AC",21,2,"List 77","portrait",2308,"-","-",5619,1073,4883,"memory","memory","memory","NOUN"
"10048843AC",21,2,"List 77","portrait",2308,"-","-",5619,1073,4883,"fancy","fancy","fancy","ADJ"
"10048843AC",22,2,"List 77","scallion",2292,"-","-",3671,2804,3086,"food","food","food","NOUN"
"10048843AC",23,2,"List 77","pumpkin",2306,"-","-",8720,2652,7337,"fall","fall","fall","NOUN"
"10048843AC",23,2,"List 77","pumpkin",2306,"-","-",8720,2652,7337,"cold","cold","cold","ADJ"
"10048843AC",23,2,"List 77","pumpkin",2306,"-","-",8720,2652,7337,"halloween","halloween","halloween","AUX"
"10048843AC",24,2,"List 77","undercoat",2299,"-","-",4772,1685,4033,"warm","warm","warm","ADJ"
"10048843AC",25,2,"List 77","bamboo",2295,"-","-",4574,1284,3975,"green","green","green","ADJ"
"10048843AC",25,2,"List 77","bamboo",2295,"-","-",4574,1284,3975,"food","food","food","NOUN"
"10048843AC",25,2,"List 77","bamboo",2295,"-","-",4574,1284,3975,"leaf","leaf","leaf","NOUN"
"10048843AC",26,2,"List 77","pimento",2304,"-","-",3004,1245,2713,"food","food","food","NOUN"
"10048843AC",26,2,"List 77","pimento",2304,"-","-",3004,1245,2713,"cheese","cheese","cheese","NOUN"
"10048843AC",27,2,"List 77","punchbowl",2309,"-","-",5732,1595,5443,"hold","hold","hold","INTJ"
"10048843AC",27,2,"List 77","punchbowl",2309,"-","-",5732,1595,5443,"liquid","liquid","liquid","AUX"
"10048843AC",27,2,"List 77","punchbowl",2309,"-","-",5732,1595,5443,"cold","cold","cold","ADJ"
"10048843AC",28,2,"List 77","nun",2288,"-","-",4275,2890,3840,"religion","religion","religion","NOUN"
"10048843AC",29,2,"List 77","thumbnail",2285,"-","-",3605,2269,3204,"pointy","pointy","pointy","NOUN"
"10048843AC",30,2,"List 77","homemaker",2286,"-","-",7037,3312,6503,"worker","worker","worker","NOUN"
"10048843AC",30,2,"List 77","homemaker",2286,"-","-",7037,3312,6503,"food","food","food","NOUN"
"10048843AC",30,2,"List 77","homemaker",2286,"-","-",7037,3312,6503,"cook","cook","cake","VERB"
"10048843AC",31,2,"List 77","jukebox",2284,"-","-",5123,1252,4722,"sound","sound","sound","VERB"
"10048843AC",31,2,"List 77","jukebox",2284,"-","-",5123,1252,4722,"music","music","music","NOUN"
"10048843AC",31,2,"List 77","jukebox",2284,"-","-",5123,1252,4722,"dance","dance","dance","NOUN"
"10048843AC",31,2,"List 77","jukebox",2284,"-","-",5123,1252,4722,"fun","fun","fun","NOUN"
"10048843AC",32,2,"List 77","bank",2298,"-","-",4274,1036,3110,"money","money","money","NOUN"
"10048843AC",32,2,"List 77","bank",2298,"-","-",4274,1036,3110,"loan","loan","loan","NOUN"
"10048843AC",33,2,"List 77","ketchup",2283,"-","-",5160,1125,4794,"sauce","sauce","sauce","NOUN"
"10048843AC",33,2,"List 77","ketchup",2283,"-","-",5160,1125,4794,"red","red","red","ADJ"
"10048843AC",33,2,"List 77","ketchup",2283,"-","-",5160,1125,4794,"tomato","tomato","tomato","NOUN"
"10048843AC",34,2,"List 77","marksman",2311,"-","-",5467,2265,3523,"man","man","man","NOUN"
"10048843AC",34,2,"List 77","marksman",2311,"-","-",5467,2265,3523,"worker","worker","worker","NOUN"
"10048843AC",35,2,"List 77","mop",2293,"-","-",4238,1262,3853,"wet","wet","wet","ADJ"
"10048843AC",35,2,"List 77","mop",2293,"-","-",4238,1262,3853,"clean","clean","clean","ADJ"
"10048843AC",36,2,"List 77","bookend",2302,"-","-",2786,1949,2436,"read","read","read","VERB"
"10048843AC",37,2,"List 77","foodstuff",2310,"-","-",3771,1183,3272,"food","food","food","NOUN"
"10048843AC",37,2,"List 77","foodstuff",2310,"-","-",3771,1183,3272,"cook","cook","cake","VERB"
"10048843AC",38,2,"List 77","crotch",2307,"-","-",4879,3486,4516,"body","body","body","NOUN"
"10048843AC",38,2,"List 77","crotch",2307,"-","-",4879,3486,4516,"part","part","part","NOUN"
"10048843AC",39,2,"List 77","nail",2287,"-","-",5111,1346,4165,"hold","hold","hold","INTJ"
"10048843AC",39,2,"List 77","nail",2287,"-","-",5111,1346,4165,"seal","seal","seal","NOUN"
"10048843AC",40,2,"List 77","shingles",2289,"-","-",2744,1381,2342,"disease","disease","disease","NOUN"
"10050187SL",11,6,"List 6","whisky",175,"-","-",7188,1670,4754,"drink","drink","drink","NOUN"
"10050187SL",11,6,"List 6","whisky",175,"-","-",7188,1670,4754,"cook","cook","cake","VERB"
"10050187SL",13,6,"List 6","snowfall",167,"-","-",8665,4277,8461,"winter","winter","winter","NOUN"
"10050187SL",13,6,"List 6","snowfall",167,"-","-",8665,4277,8461,"freeze","freeze","freeze","VERB"
"10050187SL",14,6,"List 6","scale",176,"-","-",9996,1410,9838,"weight","weight","weight","NOUN"
"10050187SL",14,6,"List 6","scale",176,"-","-",9996,1410,9838,"size","size","size","NOUN"
"10050187SL",16,6,"List 6","crystal",171,"-","-",13846,11232,13622,"tell","tell","tell","VERB"
"10050187SL",16,6,"List 6","crystal",171,"-","-",13846,11232,13622,"future","future","future","NOUN"
"10050187SL",19,6,"List 6","family",154,"-","-",6054,4529,5946,"loved","loved","love","VERB"
"10050187SL",19,6,"List 6","family",154,"-","-",6054,4529,5946,"ones","ones","one","NOUN"
"10050187SL",20,6,"List 6","bird",172,"-","-",7688,1542,7430,"flies","flies","flie","VERB"
"10050187SL",20,6,"List 6","bird",172,"-","-",7688,1542,7430,"lands","lands","land","NOUN"
"10050187SL",20,6,"List 6","bird",172,"-","-",7688,1542,7430,"chirps","chirps","chirp","NOUN"
"10050187SL",21,6,"List 6","canvass",178,"-","-",8566,3332,8307,"painting","painting","paint","NOUN"
"10050187SL",21,6,"List 6","canvass",178,"-","-",8566,3332,8307,"art","art","art","NOUN"
"10050187SL",22,6,"List 6","tofu",181,"-","-",8589,1359,8399,"food","food","food","NOUN"
"10050187SL",22,6,"List 6","tofu",181,"-","-",8589,1359,8399,"meat","meat","meat","NOUN"
"10050187SL",22,6,"List 6","tofu",181,"-","-",8589,1359,8399,"replacement","replacement","replacement","NOUN"
"10050187SL",23,6,"List 6","screw",153,"-","-",5576,1921,5298,"hold","hold","hold","INTJ"
"10050187SL",23,6,"List 6","screw",153,"-","-",5576,1921,5298,"things","things","thing","NOUN"
"10050187SL",23,6,"List 6","screw",153,"-","-",5576,1921,5298,"together","together","together","ADV"
"10050187SL",24,6,"List 6","tinfoil",156,"-","-",11128,2132,10715,"cover","cover","cover","NOUN"
"10050187SL",24,6,"List 6","tinfoil",156,"-","-",11128,2132,10715,"something","something","something","PRON"
"10050187SL",24,6,"List 6","tinfoil",156,"-","-",11128,2132,10715,"keep","keep","keep","VERB"
"10050187SL",24,6,"List 6","tinfoil",156,"-","-",11128,2132,10715,"things","things","thing","NOUN"
"10050187SL",24,6,"List 6","tinfoil",156,"-","-",11128,2132,10715,"hot","hot","hot","ADJ"
"10050187SL",25,6,"List 6","desert",161,"-","-",17659,5019,17339,"cake","cake","cake","NOUN"
"10050187SL",25,6,"List 6","desert",161,"-","-",17659,5019,17339,"cookies","cookies","cookie","NOUN"
"10050187SL",25,6,"List 6","desert",161,"-","-",17659,5019,17339,"ice","ice","ice","NOUN"
"10050187SL",25,6,"List 6","desert",161,"-","-",17659,5019,17339,"crea","cream","cream","NOUN"
"10050187SL",26,6,"List 6","harvest",169,"-","-",5476,2463,5296,"fall","fall","fall","NOUN"
