Username,Trial,Condition.Notes,Stimuli.Cue,Procedure.Item,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,Lemma_1,POS,feats
10043633MWA,15,List 36,flashbulb,1077,20826,2940,20705,turned,turned,turn,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
10043633MWA,15,List 36,flashbulb,1077,20826,2940,20705,bought,bought,buy,NOUN,Number=Sing
10043633MWA,15,List 36,flashbulb,1077,20826,2940,20705,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,17,List 36,llama,1055,20252,1363,17069,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,17,List 36,llama,1055,20252,1363,17069,rode,rode,ride,VERB,VerbForm=Inf
10043633MWA,17,List 36,llama,1055,20252,1363,17069,bought,bought,buy,NOUN,Number=Sing
10043633MWA,17,List 36,llama,1055,20252,1363,17069,viewed,viewed,view,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
10043633MWA,17,List 36,llama,1055,20252,1363,17069,kicked,kicked,kick,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
10043633MWA,17,List 36,llama,1055,20252,1363,17069,tripped,tripped,trip,VERB,Tense=Past|VerbForm=Part
10043633MWA,18,List 36,curler,1069,19491,2623,8362,bought,bought,buy,NOUN,Number=Sing
10043633MWA,18,List 36,curler,1069,19491,2623,8362,used,used,use,VERB,Tense=Past|VerbForm=Part
10043633MWA,18,List 36,curler,1069,19491,2623,8362,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,19,List 36,leftovers,1071,18694,1778,17731,eaten,eaten,eat,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,19,List 36,leftovers,1071,18694,1778,17731,saved,saved,save,VERB,Tense=Past|VerbForm=Part
10043633MWA,19,List 36,leftovers,1071,18694,1778,17731,made,made,make,VERB,Tense=Past|VerbForm=Part
10043633MWA,20,List 36,tombstone,1073,34025,29817,33711,bought,bought,buy,NOUN,Number=Sing
10043633MWA,20,List 36,tombstone,1073,34025,29817,33711,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,20,List 36,tombstone,1073,34025,29817,33711,created,created,create,VERB,Tense=Past|VerbForm=Part
10043633MWA,21,List 36,manicure,1081,52688,3475,51744,bought,bought,buy,NOUN,Number=Sing
10043633MWA,21,List 36,manicure,1081,52688,3475,51744,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,21,List 36,manicure,1081,52688,3475,51744,given,given,give,VERB,Tense=Past|VerbForm=Part
10043633MWA,22,List 36,teardrop,1065,9680,2481,9558,cried,cried,cry,VERB,Tense=Past|VerbForm=Part
10043633MWA,22,List 36,teardrop,1065,9680,2481,9558,wiped,wiped,wipe,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
10043633MWA,22,List 36,teardrop,1065,9680,2481,9558,away,away,away,ADV,NA
10043633MWA,22,List 36,teardrop,1065,9680,2481,9558,shot,shot,shoot,NOUN,Number=Sing
10043633MWA,23,List 36,harmonica,1062,57836,1329,40161,played,played,play,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
10043633MWA,23,List 36,harmonica,1062,57836,1329,40161,buzzed,buzzed,buzz,VERB,Tense=Past|VerbForm=Part
10043633MWA,23,List 36,harmonica,1062,57836,1329,40161,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,23,List 36,harmonica,1062,57836,1329,40161,bought,bought,buy,NOUN,Number=Sing
10043633MWA,24,List 36,drugstore,1080,28766,1841,15385,visited,visited,visit,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
10043633MWA,24,List 36,drugstore,1080,28766,1841,15385,opened,opened,open,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
10043633MWA,24,List 36,drugstore,1080,28766,1841,15385,closed,closed,close,ADJ,Degree=Pos
10043633MWA,25,List 36,switchboard,1075,3427,2909,3367,used,used,use,VERB,Tense=Past|VerbForm=Part
10043633MWA,26,List 36,vitamins,1078,12128,3266,8966,taken,taken,take,VERB,Tense=Past|VerbForm=Part
10043633MWA,26,List 36,vitamins,1078,12128,3266,8966,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,26,List 36,vitamins,1078,12128,3266,8966,bought,bought,buy,NOUN,Number=Sing
10043633MWA,27,List 36,laxative,1053,16937,1576,10654,taken,taken,take,VERB,Tense=Past|VerbForm=Part
10043633MWA,27,List 36,laxative,1053,16937,1576,10654,bought,bought,buy,NOUN,Number=Sing
10043633MWA,27,List 36,laxative,1053,16937,1576,10654,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,28,List 36,beagle,1076,20047,2170,19642,played,played,play,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
10043633MWA,28,List 36,beagle,1076,20047,2170,19642,viewed,viewed,view,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
10043633MWA,28,List 36,beagle,1076,20047,2170,19642,walked,walked,walk,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
10043633MWA,28,List 36,beagle,1076,20047,2170,19642,rode,rode,ride,VERB,VerbForm=Inf
10043633MWA,28,List 36,beagle,1076,20047,2170,19642,bought,bought,buy,NOUN,Number=Sing
10043633MWA,28,List 36,beagle,1076,20047,2170,19642,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,29,List 36,screwdriver,1070,12955,1641,12829,bought,bought,buy,NOUN,Number=Sing
10043633MWA,29,List 36,screwdriver,1070,12955,1641,12829,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,29,List 36,screwdriver,1070,12955,1641,12829,used,used,use,VERB,Tense=Past|VerbForm=Part
10043633MWA,29,List 36,screwdriver,1070,12955,1641,12829,broken,broken,break,VERB,VerbForm=Inf
10043633MWA,29,List 36,screwdriver,1070,12955,1641,12829,bent,bent,bend,ADJ,Degree=Pos
10043633MWA,30,List 36,houseboat,1072,8325,1947,6851,bought,bought,buy,NOUN,Number=Sing
10043633MWA,30,List 36,houseboat,1072,8325,1947,6851,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,30,List 36,houseboat,1072,8325,1947,6851,rode,rode,ride,VERB,VerbForm=Inf
10043633MWA,30,List 36,houseboat,1072,8325,1947,6851,broken,broken,break,VERB,VerbForm=Inf
10043633MWA,31,List 36,telescope,1060,7952,1713,7848,used,used,use,VERB,Tense=Past|VerbForm=Part
10043633MWA,31,List 36,telescope,1060,7952,1713,7848,broken,broken,break,VERB,VerbForm=Inf
10043633MWA,31,List 36,telescope,1060,7952,1713,7848,bought,bought,buy,NOUN,Number=Sing
10043633MWA,31,List 36,telescope,1060,7952,1713,7848,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,32,List 36,rain,1068,7721,1482,4354,felt,felt,feel,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
10043633MWA,32,List 36,rain,1068,7721,1482,4354,caught,caught,catch,NOUN,Number=Sing
10043633MWA,33,List 36,engine,1066,15653,2459,15442,fix,fix,fix,VERB,VerbForm=Inf
10043633MWA,33,List 36,engine,1066,15653,2459,15442,broken,broken,break,VERB,VerbForm=Inf
10043633MWA,33,List 36,engine,1066,15653,2459,15442,bought,bought,buy,NOUN,Number=Sing
10043633MWA,33,List 36,engine,1066,15653,2459,15442,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,34,List 36,saltshaker,1059,6704,1401,6504,broken,broken,break,VERB,VerbForm=Inf
10043633MWA,34,List 36,saltshaker,1059,6704,1401,6504,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,34,List 36,saltshaker,1059,6704,1401,6504,bought,bought,buy,NOUN,Number=Sing
10043633MWA,35,List 36,male,1058,12444,4214,10719,broken,broken,break,VERB,VerbForm=Inf
10043633MWA,36,List 36,woodshed,1052,4375,1720,4280,built,built,build,VERB,Tense=Past|VerbForm=Part
10043633MWA,36,List 36,woodshed,1052,4375,1720,4280,bought,bought,buy,NOUN,Number=Sing
10043633MWA,36,List 36,woodshed,1052,4375,1720,4280,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,37,List 36,lambskin,1056,6676,1335,6572,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,37,List 36,lambskin,1056,6676,1335,6572,torn,torn,tear,NOUN,Number=Sing
10043633MWA,37,List 36,lambskin,1056,6676,1335,6572,bought,bought,buy,NOUN,Number=Sing
10043633MWA,38,List 36,motorcycle,1067,7101,1542,7023,bought,bought,buy,NOUN,Number=Sing
10043633MWA,38,List 36,motorcycle,1067,7101,1542,7023,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,38,List 36,motorcycle,1067,7101,1542,7023,fixed,fixed,fix,VERB,Tense=Past|VerbForm=Part
10043633MWA,38,List 36,motorcycle,1067,7101,1542,7023,refurbished,refurbished,refurbish,VERB,Tense=Past|VerbForm=Part
10043633MWA,39,List 36,mentor,1054,5901,2129,5733,listened,listened,listen,VERB,Tense=Past|VerbForm=Part
10043633MWA,39,List 36,mentor,1054,5901,2129,5733,bought,bought,buy,NOUN,Number=Sing
10043633MWA,39,List 36,mentor,1054,5901,2129,5733,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,40,List 36,ornament,1063,4064,1162,3571,bought,bought,buy,NOUN,Number=Sing
10043633MWA,40,List 36,ornament,1063,4064,1162,3571,sold,sold,sell,VERB,Mood=Imp|VerbForm=Fin
10043633MWA,40,List 36,ornament,1063,4064,1162,3571,broken,broken,break,VERB,VerbForm=Inf
10048843AC,11,List 77,pigtail,2291,11062,2402,10319,hair,hair,hair,NOUN,Number=Sing
10048843AC,11,List 77,pigtail,2291,11062,2402,10319,ponytail,ponytail,ponytail,NOUN,Number=Sing
10048843AC,11,List 77,pigtail,2291,11062,2402,10319,hot,hot,hot,ADJ,Degree=Pos
10048843AC,12,List 77,clergy,2282,4737,3322,3945,court,court,court,NOUN,Number=Sing
10048843AC,13,List 77,nameplate,2301,4432,2008,3753,identification,identification,identification,NOUN,Number=Sing
10048843AC,14,List 77,costumer,2294,7705,1834,6679,buying,buying,buy,VERB,VerbForm=Ger
10048843AC,14,List 77,costumer,2294,7705,1834,6679,money,money,money,NOUN,Number=Sing
10048843AC,15,List 77,photograph,2296,5055,1093,4386,picture,picture,picture,NOUN,Number=Sing
10048843AC,15,List 77,photograph,2296,5055,1093,4386,memories,memories,memory,NOUN,Number=Plur
10048843AC,16,List 77,mouthwash,2303,6393,3401,5007,fresh,fresh,fresh,ADJ,Degree=Pos
10048843AC,16,List 77,mouthwash,2303,6393,3401,5007,mint,mint,mint,NOUN,Number=Sing
10048843AC,17,List 77,brisket,2300,8296,1209,7604,food,food,food,NOUN,Number=Sing
10048843AC,17,List 77,brisket,2300,8296,1209,7604,barbeque,barbecue,barbecue,NOUN,Number=Sing
10048843AC,17,List 77,brisket,2300,8296,1209,7604,grill,grill,grill,NOUN,Number=Sing
10048843AC,18,List 77,headset,2305,11617,2485,10938,noise,noise,noise,NOUN,Number=Sing
10048843AC,18,List 77,headset,2305,11617,2485,10938,quite,quite,quite,ADV,NA
10048843AC,18,List 77,headset,2305,11617,2485,10938,focus,focus,focus,NOUN,Number=Sing
10048843AC,19,List 77,baby,2290,7981,1291,6967,cry,cry,cry,VERB,VerbForm=Inf
10048843AC,19,List 77,baby,2290,7981,1291,6967,loud,loud,loud,ADV,NA
10048843AC,19,List 77,baby,2290,7981,1291,6967,sweet,sweet,sweet,ADJ,Degree=Pos
10048843AC,19,List 77,baby,2290,7981,1291,6967,little,little,little,ADJ,Degree=Pos
10048843AC,20,List 77,iron,2297,7647,3184,7127,cast,cast,cast,NOUN,Number=Sing
10048843AC,20,List 77,iron,2297,7647,3184,7127,hard,hard,hard,ADJ,Degree=Pos
10048843AC,20,List 77,iron,2297,7647,3184,7127,element,element,element,NOUN,Number=Sing
10048843AC,21,List 77,portrait,2308,5619,1073,4883,memory,memory,memory,NOUN,Number=Sing
10048843AC,21,List 77,portrait,2308,5619,1073,4883,fancy,fancy,fancy,ADJ,Degree=Pos
10048843AC,22,List 77,scallion,2292,3671,2804,3086,food,food,food,NOUN,Number=Sing
10048843AC,23,List 77,pumpkin,2306,8720,2652,7337,fall,fall,fall,NOUN,Number=Sing
10048843AC,23,List 77,pumpkin,2306,8720,2652,7337,cold,cold,cold,ADJ,Degree=Pos
10048843AC,23,List 77,pumpkin,2306,8720,2652,7337,halloween,halloween,halloween,AUX,Tense=Past|VerbForm=Part
10048843AC,24,List 77,undercoat,2299,4772,1685,4033,warm,warm,warm,ADJ,Degree=Pos
10048843AC,25,List 77,bamboo,2295,4574,1284,3975,green,green,green,ADJ,Degree=Pos
10048843AC,25,List 77,bamboo,2295,4574,1284,3975,food,food,food,NOUN,Number=Sing
10048843AC,25,List 77,bamboo,2295,4574,1284,3975,leaf,leaf,leaf,NOUN,Number=Sing
10048843AC,26,List 77,pimento,2304,3004,1245,2713,food,food,food,NOUN,Number=Sing
10048843AC,26,List 77,pimento,2304,3004,1245,2713,cheese,cheese,cheese,NOUN,Number=Sing
10048843AC,27,List 77,punchbowl,2309,5732,1595,5443,hold,hold,hold,INTJ,NA
10048843AC,27,List 77,punchbowl,2309,5732,1595,5443,liquid,liquid,liquid,AUX,Mood=Ind|Tense=Past|VerbForm=Fin
10048843AC,27,List 77,punchbowl,2309,5732,1595,5443,cold,cold,cold,ADJ,Degree=Pos
10048843AC,28,List 77,nun,2288,4275,2890,3840,religion,religion,religion,NOUN,Number=Sing
10048843AC,29,List 77,thumbnail,2285,3605,2269,3204,pointy,pointy,pointy,NOUN,Number=Sing
10048843AC,30,List 77,homemaker,2286,7037,3312,6503,worker,worker,worker,NOUN,Number=Sing
10048843AC,30,List 77,homemaker,2286,7037,3312,6503,food,food,food,NOUN,Number=Sing
10048843AC,30,List 77,homemaker,2286,7037,3312,6503,cook,cook,cook,VERB,Mood=Imp|VerbForm=Fin
10048843AC,31,List 77,jukebox,2284,5123,1252,4722,sound,sound,sound,VERB,VerbForm=Inf
10048843AC,31,List 77,jukebox,2284,5123,1252,4722,music,music,music,NOUN,Number=Sing
10048843AC,31,List 77,jukebox,2284,5123,1252,4722,dance,dance,dance,NOUN,Number=Sing
10048843AC,31,List 77,jukebox,2284,5123,1252,4722,fun,fun,fun,NOUN,Number=Sing
10048843AC,32,List 77,bank,2298,4274,1036,3110,money,money,money,NOUN,Number=Sing
10048843AC,32,List 77,bank,2298,4274,1036,3110,loan,loan,loan,NOUN,Number=Sing
10048843AC,33,List 77,ketchup,2283,5160,1125,4794,sauce,sauce,sauce,NOUN,Number=Sing
10048843AC,33,List 77,ketchup,2283,5160,1125,4794,red,red,red,ADJ,Degree=Pos
10048843AC,33,List 77,ketchup,2283,5160,1125,4794,tomato,tomato,tomato,NOUN,Number=Sing
10048843AC,34,List 77,marksman,2311,5467,2265,3523,man,man,man,NOUN,Number=Sing
10048843AC,34,List 77,marksman,2311,5467,2265,3523,worker,worker,worker,NOUN,Number=Sing
10048843AC,35,List 77,mop,2293,4238,1262,3853,wet,wet,wet,ADJ,Degree=Pos
10048843AC,35,List 77,mop,2293,4238,1262,3853,clean,clean,clean,ADJ,Degree=Pos
10048843AC,36,List 77,bookend,2302,2786,1949,2436,read,read,read,VERB,Mood=Imp|VerbForm=Fin
10048843AC,37,List 77,foodstuff,2310,3771,1183,3272,food,food,food,NOUN,Number=Sing
10048843AC,37,List 77,foodstuff,2310,3771,1183,3272,cook,cook,cook,VERB,Mood=Imp|VerbForm=Fin
10048843AC,38,List 77,crotch,2307,4879,3486,4516,body,body,body,NOUN,Number=Sing
10048843AC,38,List 77,crotch,2307,4879,3486,4516,part,part,part,NOUN,Number=Sing
10048843AC,39,List 77,nail,2287,5111,1346,4165,hold,hold,hold,INTJ,NA
10048843AC,39,List 77,nail,2287,5111,1346,4165,seal,seal,seal,NOUN,Number=Sing
10048843AC,40,List 77,shingles,2289,2744,1381,2342,disease,disease,disease,NOUN,Number=Sing
10050187SL,11,List 6,whisky,175,7188,1670,4754,drink,drink,drink,NOUN,Number=Sing
10050187SL,11,List 6,whisky,175,7188,1670,4754,cook,cook,cook,VERB,Mood=Imp|VerbForm=Fin
10050187SL,13,List 6,snowfall,167,8665,4277,8461,winter,winter,winter,NOUN,Number=Sing
10050187SL,13,List 6,snowfall,167,8665,4277,8461,freeze,freeze,freeze,VERB,VerbForm=Inf
10050187SL,14,List 6,scale,176,9996,1410,9838,weight,weight,weight,NOUN,Number=Sing
10050187SL,14,List 6,scale,176,9996,1410,9838,size,size,size,NOUN,Number=Sing
10050187SL,16,List 6,crystal,171,13846,11232,13622,tell,tell,tell,VERB,VerbForm=Inf
10050187SL,16,List 6,crystal,171,13846,11232,13622,future,future,future,NOUN,Number=Sing
10050187SL,19,List 6,family,154,6054,4529,5946,loved,loved,love,VERB,Tense=Past|VerbForm=Part
10050187SL,19,List 6,family,154,6054,4529,5946,ones,ones,one,NOUN,Number=Plur
10050187SL,20,List 6,bird,172,7688,1542,7430,flies,flies,fly,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin
10050187SL,20,List 6,bird,172,7688,1542,7430,lands,lands,land,NOUN,Number=Plur
10050187SL,20,List 6,bird,172,7688,1542,7430,chirps,chirps,chirp,NOUN,Number=Plur
10050187SL,21,List 6,canvass,178,8566,3332,8307,painting,painting,paint,NOUN,Number=Sing
10050187SL,21,List 6,canvass,178,8566,3332,8307,art,art,art,NOUN,Number=Sing
10050187SL,22,List 6,tofu,181,8589,1359,8399,food,food,food,NOUN,Number=Sing
10050187SL,22,List 6,tofu,181,8589,1359,8399,meat,meat,meat,NOUN,Number=Sing
10050187SL,22,List 6,tofu,181,8589,1359,8399,replacement,replacement,replacement,NOUN,Number=Sing
10050187SL,23,List 6,screw,153,5576,1921,5298,hold,hold,hold,INTJ,NA
10050187SL,23,List 6,screw,153,5576,1921,5298,things,things,thing,NOUN,Number=Plur
10050187SL,23,List 6,screw,153,5576,1921,5298,together,together,together,ADV,NA
10050187SL,24,List 6,tinfoil,156,11128,2132,10715,cover,cover,cover,NOUN,Number=Sing
10050187SL,24,List 6,tinfoil,156,11128,2132,10715,something,something,something,PRON,Number=Sing
10050187SL,24,List 6,tinfoil,156,11128,2132,10715,keep,keep,keep,VERB,Mood=Imp|VerbForm=Fin
10050187SL,24,List 6,tinfoil,156,11128,2132,10715,things,things,thing,NOUN,Number=Plur
10050187SL,24,List 6,tinfoil,156,11128,2132,10715,hot,hot,hot,ADJ,Degree=Pos
10050187SL,25,List 6,desert,161,17659,5019,17339,cake,cake,cake,NOUN,Number=Sing
10050187SL,25,List 6,desert,161,17659,5019,17339,cookies,cookies,cookie,NOUN,Number=Plur
10050187SL,25,List 6,desert,161,17659,5019,17339,ice,ice,ice,NOUN,Number=Sing
10050187SL,25,List 6,desert,161,17659,5019,17339,crea,cream,cream,NOUN,Number=Sing
10050187SL,26,List 6,harvest,169,5476,2463,5296,fall,fall,fall,NOUN,Number=Sing
10050187SL,26,List 6,harvest,169,5476,2463,5296,food,food,food,NOUN,Number=Sing
10050187SL,27,List 6,bicep,152,2559,1500,2224,muscle,muscle,muscle,NOUN,Number=Sing
10050187SL,28,List 6,tabasco,174,3562,1389,3333,hot,hot,hot,ADJ,Degree=Pos
10050187SL,28,List 6,tabasco,174,3562,1389,3333,sauce,sauce,sauce,NOUN,Number=Sing
10050187SL,29,List 6,ginger,179,9437,6506,9202,spice,spice,spice,NOUN,Number=Sing
10050187SL,29,List 6,ginger,179,9437,6506,9202,food,food,food,NOUN,Number=Sing
10050187SL,30,List 6,wand,170,19081,5322,17921,curling,curling,curl,NOUN,Number=Sing
10050187SL,30,List 6,wand,170,19081,5322,17921,hair,hair,hair,NOUN,Number=Sing
10050187SL,30,List 6,wand,170,19081,5322,17921,spraying,spraying,spray,VERB,VerbForm=Ger
10050187SL,31,List 6,blindfold,168,7742,2150,7438,cover,cover,cover,NOUN,Number=Sing
10050187SL,31,List 6,blindfold,168,7742,2150,7438,eyes,eyes,eye,NOUN,Number=Plur
10050187SL,31,List 6,blindfold,168,7742,2150,7438,keep,keep,keep,VERB,Mood=Imp|VerbForm=Fin
10050187SL,31,List 6,blindfold,168,7742,2150,7438,secret,secret,secret,X,NA
10050187SL,32,List 6,berry,180,9489,3933,9243,smoothies,smoothies,smoothie,NOUN,Number=Plur
10050187SL,32,List 6,berry,180,9489,3933,9243,pies,pies,pie,NOUN,Number=Plur
10050187SL,32,List 6,berry,180,9489,3933,9243,flavoring,flavoring,flavor,NOUN,Number=Sing
10050187SL,33,List 6,van,164,5140,1538,4672,drive,drive,drive,VERB,VerbForm=Inf
10050187SL,33,List 6,van,164,5140,1538,4672,hauling,hauling,haul,NOUN,Number=Sing
10050187SL,34,List 6,bathe,157,4334,1469,3403,clean,clean,clean,ADJ,Degree=Pos
10050187SL,36,List 6,balcony,177,3484,1294,3164,stand,stand,stand,VERB,VerbForm=Inf
10050187SL,37,List 6,physician,162,7253,3699,6942,health,health,health,NOUN,Number=Sing
10050187SL,37,List 6,physician,162,7253,3699,6942,examination,examination,examination,NOUN,Number=Sing
10050187SL,38,List 6,chinaware,159,6753,2333,6399,decoration,decoration,decoration,NOUN,Number=Sing
10050187SL,38,List 6,chinaware,159,6753,2333,6399,serving,serving,serve,VERB,VerbForm=Ger
10050187SL,39,List 6,ticket,165,7143,1443,7049,speeding,speeding,speed,NOUN,Number=Sing
10050187SL,39,List 6,ticket,165,7143,1443,7049,entering,entering,enter,VERB,VerbForm=Ger
10050187SL,39,List 6,ticket,165,7143,1443,7049,event,event,event,NOUN,Number=Sing
10077702_ela,11,List 50,pudding,1497,8479,3535,6290,eating,eating,eat,VERB,VerbForm=Ger
10077702_ela,11,List 50,pudding,1497,8479,3535,6290,dessert,dessert,dessert,NOUN,Number=Sing
10077702_ela,12,List 50,celery,1485,20077,2164,19056,stuffing,stuffing,stuff,VERB,VerbForm=Ger
10077702_ela,12,List 50,celery,1485,20077,2164,19056,eating,eating,eat,VERB,VerbForm=Ger
10077702_ela,12,List 50,celery,1485,20077,2164,19056,cooking,cooking,cook,NOUN,Number=Sing
10077702_ela,13,List 50,councilwoman,1489,19913,2879,10615,debates,debates,debate,NOUN,Number=Plur
10077702_ela,13,List 50,councilwoman,1489,19913,2879,10615,representation,representation,representation,NOUN,Number=Sing
10077702_ela,14,List 50,geranium,1472,19936,2504,16840,planting,planting,plant,VERB,VerbForm=Ger
10077702_ela,14,List 50,geranium,1472,19936,2504,16840,herbology,herpetology,herpetology,NOUN,Number=Sing
10077702_ela,14,List 50,geranium,1472,19936,2504,16840,botany,botany,botany,NOUN,Number=Sing
10077702_ela,15,List 50,pineapple,1478,19834,2024,18818,pina,piney,piney,NOUN,Number=Sing
10077702_ela,15,List 50,pineapple,1478,19834,2024,18818,colada,cola,colon,NOUN,Number=Sing
10077702_ela,15,List 50,pineapple,1478,19834,2024,18818,cough,cough,cough,NOUN,Number=Sing
10077702_ela,15,List 50,pineapple,1478,19834,2024,18818,remedy,remedy,remedy,INTJ,NA
10077702_ela,15,List 50,pineapple,1478,19834,2024,18818,smoothie,smoothie,smoothie,NOUN,Number=Sing
10077702_ela,15,List 50,pineapple,1478,19834,2024,18818,desserts,desserts,dessert,NOUN,Number=Plur
10077702_ela,16,List 50,nanny,1481,13994,2407,12820,cleaning,cleaning,clean,NOUN,Number=Sing
10077702_ela,16,List 50,nanny,1481,13994,2407,12820,protect,protect,protect,VERB,VerbForm=Inf
10077702_ela,16,List 50,nanny,1481,13994,2407,12820,kids,kids,kid,NOUN,Number=Plur
10077702_ela,16,List 50,nanny,1481,13994,2407,12820,watch,watch,watch,VERB,Mood=Imp|VerbForm=Fin
10077702_ela,16,List 50,nanny,1481,13994,2407,12820,children,children,child,NOUN,Number=Plur
10077702_ela,17,List 50,houseboy,1501,13822,2244,8445,cleaning,cleaning,clean,NOUN,Number=Sing
10077702_ela,17,List 50,houseboy,1501,13822,2244,8445,mowing,mowing,mow,VERB,VerbForm=Ger
